毛利率,流通股,净资产,净利润,流值,每股未分配利润,PE(动),链接,同比,收益(三),负债率,总股本,code,名称,ROE,总值,市净率,净利率,营收,上市时间,净利润_2007-12-31,净利润_2008-12-31,净利润_2009-09-30,净利润_2009-12-31,净利润_2010-06-30,净利润_2010-09-30,净利润_2010-12-31,净利润_2011-12-31,净利润_2012-12-31,净利润_2013-09-30,净利润_2013-12-31,净利润_2014-12-31,净利润_2015-03-31,净利润_2015-06-30,净利润_2015-09-30,净利润_2015-12-31,净利润_2016-03-31,净利润_2016-06-30,净利润_2016-09-30,净利润_2016-12-31,净利润_2017-03-31,净利润_2017-06-30,净利润_2017-09-30,净利润_2017-12-31,净利润_2018-03-31,净利润_2018-06-30,净利润_2018-09-30,净利润_2018-12-31,净利润同比增长_2007-12-31,净利润同比增长_2008-12-31,净利润同比增长_2009-09-30,净利润同比增长_2009-12-31,净利润同比增长_2010-06-30,净利润同比增长_2010-09-30,净利润同比增长_2010-12-31,净利润同比增长_2011-12-31,净利润同比增长_2012-12-31,净利润同比增长_2013-09-30,净利润同比增长_2013-12-31,净利润同比增长_2014-12-31,净利润同比增长_2015-03-31,净利润同比增长_2015-06-30,净利润同比增长_2015-09-30,净利润同比增长_2015-12-31,净利润同比增长_2016-03-31,净利润同比增长_2016-06-30,净利润同比增长_2016-09-30,净利润同比增长_2016-12-31,净利润同比增长_2017-03-31,净利润同比增长_2017-06-30,净利润同比增长_2017-09-30,净利润同比增长_2017-12-31,净利润同比增长_2018-03-31,净利润同比增长_2018-06-30,净利润同比增长_2018-09-30,净利润同比增长_2018-12-31,营收_2007-12-31,营收_2008-12-31,营收_2009-09-30,营收_2009-12-31,营收_2010-06-30,营收_2010-09-30,营收_2010-12-31,营收_2011-12-31,营收_2012-12-31,营收_2013-09-30,营收_2013-12-31,营收_2014-12-31,营收_2015-03-31,营收_2015-06-30,营收_2015-09-30,营收_2015-12-31,营收_2016-03-31,营收_2016-06-30,营收_2016-09-30,营收_2016-12-31,营收_2017-03-31,营收_2017-06-30,营收_2017-09-30,营收_2017-12-31,营收_2018-03-31,营收_2018-06-30,营收_2018-09-30,营收_2018-12-31,营收增长同比_2007-12-31,营收增长同比_2008-12-31,营收增长同比_2009-09-30,营收增长同比_2009-12-31,营收增长同比_2010-06-30,营收增长同比_2010-09-30,营收增长同比_2010-12-31,营收增长同比_2011-12-31,营收增长同比_2012-12-31,营收增长同比_2013-09-30,营收增长同比_2013-12-31,营收增长同比_2014-12-31,营收增长同比_2015-03-31,营收增长同比_2015-06-30,营收增长同比_2015-09-30,营收增长同比_2015-12-31,营收增长同比_2016-03-31,营收增长同比_2016-06-30,营收增长同比_2016-09-30,营收增长同比_2016-12-31,营收增长同比_2017-03-31,营收增长同比_2017-06-30,营收增长同比_2017-09-30,营收增长同比_2017-12-31,营收增长同比_2018-03-31,营收增长同比_2018-06-30,营收增长同比_2018-09-30,营收增长同比_2018-12-31
,,,,,,,,,,,,002638,,,,,,,,,,,,,,,,,,,,,,,,,,1203万,-4.77亿,4388万,3828万,1908万,-1705万,5474万,2823万,-1075万,,,,,,,,,,,,,,,,,,,,805.93,-19079.66,38.35,617.16,58.55,--,24.75,-26.27,-156.32,,,,,,,,,,,,,,,,,,,,1.90亿,2.07亿,3.06亿,5.58亿,3.14亿,4.30亿,3.18亿,3.35亿,3.08亿,,,,,,,,,,,,,,,,,,,,-1.66,-3.24,14.79,211.99,65.40,107.48,3.66,-39.96,-2.10,
,,,,,,,,,,,,002639,,,,,,,,,,,,,,,,,,,,,,,,,,1280万,1802万,131万,949万,4.98万,-6974万,200万,882万,290万,,,,,,,,,,,,,,,,,,,,1792.48,144.76,--,-52.57,-99.61,-487.11,52.48,-7.05,5708.50,,,,,,,,,,,,,,,,,,,,3.55亿,1.03亿,1.81亿,2.36亿,2.70亿,2.50亿,2.28亿,3.26亿,3.43亿,,,,,,,,,,,,,,,,,,,,205.62,-33.82,115.45,-12.54,-24.00,143.37,26.17,38.34,27.17,
,,,,,,,,,,,,002640,,,,,,,,,,,,,,,,,,,,,,,,,,1.14亿,1.21亿,1.59亿,1.56亿,1.80亿,2.56亿,2.63亿,2.44亿,3.21亿,,,,,,,,,,,,,,,,,,,,139.27,171.09,82.05,119.67,57.58,111.42,65.05,56.86,78.10,,,,,,,,,,,,,,,,,,,,20.9亿,30.1亿,26.5亿,29.2亿,31.7亿,52.8亿,46.2亿,52.5亿,59.2亿,,,,,,,,,,,,,,,,,,,,127.35,63.67,50.72,73.85,51.84,75.27,74.38,79.81,86.70,
,,,,,,,,,,,,002641,,,,,,,,,,,,,,,,,,,,,,,,,,9391万,-119万,608万,5709万,6681万,6267万,753万,7555万,7927万,,,,,,,,,,,,,,,,,,,,18.67,-101.76,-76.74,-40.52,-28.86,--,23.87,32.33,18.65,,,,,,,,,,,,,,,,,,,,9.96亿,12.0亿,8.29亿,11.3亿,12.5亿,13.5亿,9.27亿,13.9亿,14.0亿,,,,,,,,,,,,,,,,,,,,6.92,13.98,21.97,26.47,26.05,13.09,11.91,22.87,11.39,
,,,,,,,,,,,,002642,,,,,,,,,,,,,,,,,,,,,,,,,,2980万,1.83亿,269万,-2471万,2471万,-2.05亿,1954万,-1678万,146万,,,,,,,,,,,,,,,,,,,,117.65,35.80,-44.23,-211.89,-17.08,-211.65,627.10,--,-94.08,,,,,,,,,,,,,,,,,,,,2.95亿,6.61亿,2.99亿,2.49亿,4.80亿,8.61亿,5.37亿,6.82亿,4.83亿,,,,,,,,,,,,,,,,,,,,-9.81,14.00,3.62,-29.29,63.04,30.28,79.37,174.60,0.58,
,,,,,,,,,,,,002643,,,,,,,,,,,,,,,,,,,,,,,,,,6526万,6812万,9949万,1.14亿,8850万,8311万,6412万,1.29亿,1.13亿,,,,,,,,,,,,,,,,,,,,-13.84,-39.21,10.96,19.42,35.62,22.01,-35.55,12.73,28.12,,,,,,,,,,,,,,,,,,,,4.36亿,5.23亿,6.12亿,6.50亿,5.35亿,6.59亿,6.58亿,6.20亿,5.72亿,,,,,,,,,,,,,,,,,,,,7.07,-14.09,44.72,39.70,22.60,26.11,7.43,-4.58,6.90,
,,,,,,,,,,,,002644,,,,,,,,,,,,,,,,,,,,,,,,,,1638万,1422万,1355万,2096万,1732万,2227万,2222万,2017万,1480万,,,,,,,,,,,,,,,,,,,,18.32,42.91,46.68,-0.62,5.69,56.65,64.02,-3.77,-14.54,,,,,,,,,,,,,,,,,,,,8725万,9518万,1.01亿,1.21亿,1.03亿,1.76亿,1.43亿,1.31亿,1.31亿,,,,,,,,,,,,,,,,,,,,-7.80,37.56,15.97,29.38,17.78,85.02,41.42,7.63,27.80,
,,,,,,,,,,,,002645,,,,,,,,,,,,,,,,,,,,,,,,,,1614万,1405万,1230万,2724万,4799万,3637万,2974万,5067万,4162万,,,,,,,,,,,,,,,,,,,,--,--,-16.86,51.00,197.31,158.83,141.83,85.99,-13.26,,,,,,,,,,,,,,,,,,,,2.59亿,2.93亿,2.53亿,3.34亿,3.46亿,3.67亿,3.30亿,5.52亿,5.18亿,,,,,,,,,,,,,,,,,,,,393.76,122.29,38.00,23.40,33.82,25.24,30.66,65.60,49.63,
,,,,,,,,,,,,002646,,,,,,,,,,,,,,,,,,,,,,,,,,4481万,2190万,1.02亿,374万,439万,-2.04亿,8681万,125万,-125万,,,,,,,,,,,,,,,,,,,,-12.38,--,-29.61,-15.63,-90.21,-1032.90,-14.93,-66.54,-128.53,,,,,,,,,,,,,,,,,,,,3.04亿,4.07亿,4.53亿,2.17亿,2.66亿,3.83亿,4.75亿,2.23亿,2.53亿,,,,,,,,,,,,,,,,,,,,-0.06,21.10,-11.71,1.82,-12.57,-6.00,5.04,2.96,-4.85,
,,,,,,,,,,,,002647,,,,,,,,,,,,,,,,,,,,,,,,,,2134万,1.30亿,-1155万,1267万,610万,-2.23亿,462万,495万,2017万,,,,,,,,,,,,,,,,,,,,--,2031.41,--,--,-71.44,-272.12,--,-60.95,230.82,,,,,,,,,,,,,,,,,,,,2.48亿,2103万,2831万,1.94亿,3.98亿,3.33亿,2.39亿,3.94亿,3.64亿,,,,,,,,,,,,,,,,,,,,-62.08,-98.92,-98.35,-70.31,60.89,1481.10,744.37,102.88,-8.71,
,,,,,,,,,,,,002648,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12亿,2.92亿,1.92亿,2.11亿,2.47亿,1.13亿,2.14亿,2.96亿,3.18亿,,,,,,,,,,,,,,,,,,,,--,10223.00,1452.66,151.99,16.22,-61.21,10.93,40.13,28.70,,,,,,,,,,,,,,,,,,,,19.0亿,19.1亿,21.2亿,20.9亿,20.6亿,17.5亿,26.1亿,25.7亿,31.0亿,,,,,,,,,,,,,,,,,,,,97.77,82.28,86.91,64.05,8.82,-8.45,22.86,22.96,50.35
,,,,,,,,,,,,002649,,,,,,,,,,,,,,,,,,,,,,,,,,3498万,7.91万,2992万,4724万,5218万,8830万,3139万,4612万,8996万,,,,,,,,,,,,,,,,,,,,645.13,-99.83,23.71,-18.46,49.16,111560.68,4.90,-2.37,72.39,,,,,,,,,,,,,,,,,,,,4.97亿,5.12亿,4.94亿,5.49亿,5.83亿,6.24亿,5.90亿,6.66亿,7.58亿,,,,,,,,,,,,,,,,,,,,8.18,24.20,10.75,14.69,17.35,21.86,19.47,21.33,30.03,
,,,,,,,,,,,,002650,,,,,,,,,,,,,,,,,,,,,,,,,,2990万,2228万,5915万,4010万,2948万,3055万,5428万,2663万,2256万,,,,,,,,,,,,,,,,,,,,--,-28.77,7.59,-6.62,-1.41,37.15,-8.23,-33.59,-23.49,,,,,,,,,,,,,,,,,,,,3.77亿,5.47亿,5.24亿,4.52亿,3.83亿,5.32亿,5.33亿,3.99亿,3.81亿,,,,,,,,,,,,,,,,,,,,2.80,14.01,3.63,-0.91,1.44,-2.76,1.60,-11.73,-0.58,
,,,,,,,,,,,,002651,,,,,,,,,,,,,,,,,,,,,,,,,,1750万,3126万,3451万,2420万,1645万,5358万,3716万,4217万,2019万,,,,,,,,,,,,,,,,,,,,-57.29,-24.74,38.70,8.56,-6.00,71.39,7.66,74.27,22.78,,,,,,,,,,,,,,,,,,,,9230万,1.51亿,1.39亿,1.32亿,7423万,1.80亿,1.61亿,1.15亿,1.06亿,,,,,,,,,,,,,,,,,,,,-40.59,-20.07,10.12,42.02,-19.58,19.50,15.71,-12.69,43.25,
,,,,,,,,,,,,002652,,,,,,,,,,,,,,,,,,,,,,,,,,3098万,1958万,2996万,1982万,1048万,2503万,2105万,1602万,1195万,,,,,,,,,,,,,,,,,,,,98.09,--,199.54,-4.29,-66.16,27.86,-29.73,-19.21,13.99,,,,,,,,,,,,,,,,,,,,5.70亿,5.98亿,5.36亿,6.74亿,9.17亿,4.82亿,5.56亿,8.29亿,8.01亿,,,,,,,,,,,,,,,,,,,,27.66,143.21,53.42,79.80,61.05,-19.42,3.84,22.99,-12.68,
,,,,,,,,,,,,002653,,,,,,,,,,,,,,,,,,,,,,,,,,7398万,1.31亿,4316万,9280万,6779万,3380万,5977万,8560万,1.58亿,,,,,,,,,,,,,,,,,,,,17.71,49.21,5.46,-51.89,1.13,-81.49,38.46,-7.76,132.78,,,,,,,,,,,,,,,,,,,,2.78亿,4.91亿,2.73亿,5.65亿,4.77亿,5.41亿,4.78亿,7.12亿,8.93亿,,,,,,,,,,,,,,,,,,,,6.08,23.45,56.89,14.57,71.89,10.20,75.14,26.05,87.14,
,,,,,,,,,,,,002654,,,,,,,,,,,,,,,,,,,,,,,,,,5401万,2596万,2637万,4973万,5543万,460万,5521万,4552万,3962万,,,,,,,,,,,,,,,,,,,,335.28,11.22,217.84,-9.67,2.64,-82.26,109.38,-8.46,-28.52,,,,,,,,,,,,,,,,,,,,4.41亿,5.46亿,4.67亿,8.14亿,7.81亿,9.80亿,9.68亿,11.9亿,12.6亿,,,,,,,,,,,,,,,,,,,,79.10,91.76,147.58,106.15,77.03,79.68,107.26,45.98,61.56,
,,,,,,,,,,,,002655,,,,,,,,,,,,,,,,,,,,,,,,,,,367万,199万,274万,156万,-1.81亿,-1450万,237万,1637万,1711万,,,,,,,,,,,,,,,,,,,,-10.11,-18.20,-48.91,-76.10,-5035.08,-830.26,-13.51,946.05,--,,,,,,,,,,,,,,,,,,,,2.04亿,1.63亿,1.88亿,2.33亿,2.03亿,1.66亿,1.99亿,2.33亿,2.07亿,,,,,,,,,,,,,,,,,,,,11.43,3.48,17.80,19.67,-0.61,1.75,6.02,-0.11,1.93
,,,,,,,,,,,,002656,,,,,,,,,,,,,,,,,,,,,,,,,,-3337万,-2.26亿,9726万,803万,1412万,1527万,3741万,1528万,568万,,,,,,,,,,,,,,,,,,,,--,--,--,--,--,--,-61.54,90.42,-59.79,,,,,,,,,,,,,,,,,,,,1.47亿,2.37亿,2.61亿,1.98亿,1.96亿,2.66亿,3.29亿,3.14亿,4.04亿,,,,,,,,,,,,,,,,,,,,25.54,1.15,17.50,33.64,33.59,12.27,26.18,58.75,106.04,
,,,,,,,,,,,,002657,,,,,,,,,,,,,,,,,,,,,,,,,,2994万,5703万,3477万,5794万,2912万,-3.58亿,2949万,3800万,6.95万,,,,,,,,,,,,,,,,,,,,25.86,8.47,40.57,-12.51,-2.74,-728.61,-15.19,-34.42,-99.76,,,,,,,,,,,,,,,,,,,,1.97亿,5.31亿,2.11亿,3.40亿,1.83亿,4.92亿,2.26亿,3.86亿,2.11亿,,,,,,,,,,,,,,,,,,,,2.25,1.82,-2.99,-21.70,-6.95,-7.45,7.03,13.43,15.32,
,,,,,,,,,,,,002658,,,,,,,,,,,,,,,,,,,,,,,,,,4787万,1.01亿,1247万,3953万,6511万,9768万,663万,5059万,8232万,,,,,,,,,,,,,,,,,,,,-41.96,10.83,9.48,16.35,36.01,-2.97,-46.82,27.97,26.44,,,,,,,,,,,,,,,,,,,,2.39亿,4.14亿,1.56亿,2.31亿,2.72亿,4.25亿,1.83亿,2.96亿,3.69亿,,,,,,,,,,,,,,,,,,,,-13.52,14.20,16.01,9.87,13.80,2.62,17.62,28.13,35.43,
,,,,,,,,,,,,002659,,,,,,,,,,,,,,,,,,,,,,,,,,-3920万,-5122万,119万,-2650万,-3662万,8519万,-3011万,-2157万,-1973万,,,,,,,,,,,,,,,,,,,,-657.82,-1155.44,--,--,--,--,-2637.69,--,--,,,,,,,,,,,,,,,,,,,,6422万,7596万,8891万,1.42亿,2.18亿,1.71亿,4049万,4889万,6790万,,,,,,,,,,,,,,,,,,,,-71.68,-75.19,6.72,42.00,239.16,125.30,-54.46,-65.66,-68.82,
,,,,,,,,,,,,002660,,,,,,,,,,,,,,,,,,,,,,,,,,593万,-1508万,-97.2万,617万,1325万,-539万,-461万,696万,492万,,,,,,,,,,,,,,,,,,,,-81.55,-226.20,--,-32.07,123.44,--,--,12.74,-62.86,,,,,,,,,,,,,,,,,,,,3.33亿,3.91亿,3.27亿,4.85亿,4.80亿,3.60亿,2.71亿,3.56亿,3.48亿,,,,,,,,,,,,,,,,,,,,33.31,12.65,31.15,51.82,43.95,-7.84,-17.25,-26.56,-27.51,
,,,,,,,,,,,,002661,,,,,,,,,,,,,,,,,,,,,,,,,,3314万,4220万,3508万,3214万,3087万,1458万,7398万,4096万,4875万,,,,,,,,,,,,,,,,,,,,28.92,42.46,6.91,11.19,-6.85,-65.45,110.86,27.43,57.95,,,,,,,,,,,,,,,,,,,,4.86亿,7.30亿,4.60亿,5.58亿,5.80亿,6.71亿,6.68亿,6.20亿,7.10亿,,,,,,,,,,,,,,,,,,,,12.08,24.53,-0.64,15.32,19.28,-8.08,45.19,11.13,22.54,
,,,,,,,,,,,,002662,,,,,,,,,,,,,,,,,,,,,,,,,,6363万,3.72亿,7442万,9700万,6147万,8384万,-2705万,2.73亿,5.32亿,,,,,,,,,,,,,,,,,,,,-35.17,207.55,21.62,-30.13,-3.41,-77.45,-136.34,181.35,765.70,,,,,,,,,,,,,,,,,,,,12.0亿,13.9亿,13.4亿,12.9亿,13.4亿,17.2亿,13.7亿,15.4亿,12.8亿,,,,,,,,,,,,,,,,,,,,46.82,29.56,34.02,5.60,11.06,24.06,2.09,19.60,-3.89,
,,,,,,,,,,,,002663,,,,,,,,,,,,,,,,,,,,,,,,,,3398万,-228万,727万,8612万,3720万,2130万,1003万,8919万,3977万,,,,,,,,,,,,,,,,,,,,-22.10,-117.07,-22.28,34.30,9.47,--,37.90,3.56,6.93,,,,,,,,,,,,,,,,,,,,7.68亿,8.52亿,6.01亿,9.88亿,8.40亿,11.5亿,7.02亿,9.52亿,8.75亿,,,,,,,,,,,,,,,,,,,,22.52,29.13,38.21,48.83,9.48,34.56,16.91,-3.63,4.08,
,,,,,,,,,,,,002664,,,,,,,,,,,,,,,,,,,,,,,,,,6116万,5330万,5696万,7162万,6420万,6305万,5743万,7822万,6328万,,,,,,,,,,,,,,,,,,,,-3.42,1.19,18.50,4.66,4.96,18.29,0.84,9.22,-1.43,,,,,,,,,,,,,,,,,,,,4.56亿,5.07亿,5.07亿,5.95亿,6.17亿,7.00亿,6.22亿,7.13亿,6.31亿,,,,,,,,,,,,,,,,,,,,23.46,35.87,35.76,33.99,35.34,38.23,22.63,19.95,2.40,
,,,,,,,,,,,,002665,,,,,,,,,,,,,,,,,,,,,,,,,,1859万,4918万,-3647万,1.29亿,1848万,-1756万,-1758万,3877万,-3754万,,,,,,,,,,,,,,,,,,,,--,-42.51,-413.85,71.13,-0.60,-135.71,--,-70.05,-303.12,,,,,,,,,,,,,,,,,,,,2.51亿,2.55亿,3699万,7.56亿,3.74亿,1.65亿,4648万,2.65亿,1.81亿,,,,,,,,,,,,,,,,,,,,122.58,-56.79,-73.36,202.70,49.12,-35.39,25.65,-64.97,-51.75,
,,,,,,,,,,,,002666,,,,,,,,,,,,,,,,,,,,,,,,,,4591万,2790万,3070万,2470万,3358万,6476万,2103万,3865万,3539万,,,,,,,,,,,,,,,,,,,,36.99,-61.52,-9.85,-24.45,-26.85,132.12,-31.49,56.49,5.40,,,,,,,,,,,,,,,,,,,,5.78亿,8.30亿,4.53亿,7.36亿,7.52亿,12.0亿,7.00亿,10.5亿,8.95亿,,,,,,,,,,,,,,,,,,,,22.89,28.50,6.12,37.54,30.16,44.97,54.27,43.11,18.93,
,,,,,,,,,,,,002667,,,,,,,,,,,,,,,,,,,,,,,,,,-273万,-1251万,865万,610万,975万,-133万,929万,488万,462万,,,,,,,,,,,,,,,,,,,,-139.23,--,750.93,--,--,--,7.42,-20.06,-52.60,,,,,,,,,,,,,,,,,,,,1717万,3111万,2742万,4506万,5323万,5475万,4661万,4734万,4344万,,,,,,,,,,,,,,,,,,,,-62.12,-18.46,4.06,175.45,210.06,75.98,69.97,5.04,-18.39,
,,,,,,,,,,,,002668,,,,,,,,,,,,,,,,,,,,,,,,,,1.01亿,3316万,4820万,1.40亿,1.12亿,8126万,8774万,1.79亿,542万,,,,,,,,,,,,,,,,,,,,43.24,-49.21,15.27,8.15,11.56,145.09,82.06,28.12,-95.18,,,,,,,,,,,,,,,,,,,,15.0亿,10.5亿,12.4亿,20.6亿,19.2亿,17.6亿,16.8亿,21.8亿,22.5亿,,,,,,,,,,,,,,,,,,,,27.29,17.32,13.53,46.64,27.78,67.12,36.19,5.90,17.03,
,,,,,,,,,,,,002669,,,,,,,,,,,,,,,,,,,,,,,,,,1826万,1541万,2366万,1442万,1091万,-521万,992万,2963万,2071万,,,,,,,,,,,,,,,,,,,,-37.41,-36.59,-19.55,-26.22,-40.25,-133.85,-58.07,105.48,89.82,,,,,,,,,,,,,,,,,,,,1.51亿,1.49亿,1.19亿,1.28亿,1.56亿,1.46亿,1.32亿,2.09亿,3.55亿,,,,,,,,,,,,,,,,,,,,-20.80,-19.44,-16.19,-15.96,3.62,-1.43,11.04,62.80,127.26,
,,,,,,,,,,,,002670,,,,,,,,,,,,,,,,,,,,,,,,,,1.34亿,2.66亿,3506万,1.16亿,1.86亿,2.44亿,-1.10亿,-6419万,-7960万,,,,,,,,,,,,,,,,,,,,5804.00,--,388.22,26.75,38.83,-8.21,-414.90,-155.52,-142.78,,,,,,,,,,,,,,,,,,,,5.22亿,5.40亿,5.79亿,6.48亿,3.26亿,3.20亿,3.13亿,3.22亿,2.53亿,,,,,,,,,,,,,,,,,,,,121.78,149.02,226.55,61.14,-37.62,-40.69,-45.98,-50.29,-22.23,
,,,,,,,,,,,,002671,,,,,,,,,,,,,,,,,,,,,,,,,,-30.7万,157万,-2489万,-1432万,1457万,7823万,306万,484万,1127万,,,,,,,,,,,,,,,,,,,,-103.70,--,-1596.90,-152.85,--,4890.81,--,--,-22.67,,,,,,,,,,,,,,,,,,,,2.08亿,2.62亿,6606万,1.60亿,2.85亿,4.65亿,1.87亿,2.40亿,3.16亿,,,,,,,,,,,,,,,,,,,,59.55,102.94,-19.02,-33.45,37.36,77.90,183.27,49.82,10.68,
,,,,,,,,,,,,002672,,,,,,,,,,,,,,,,,,,,,,,,,,1.74亿,1.53亿,1.04亿,1.16亿,1.06亿,1.47亿,1.21亿,1.44亿,1.07亿,,,,,,,,,,,,,,,,,,,,91.98,125.33,22.86,-4.34,-39.16,-4.07,16.80,24.38,0.54,,,,,,,,,,,,,,,,,,,,6.96亿,7.51亿,6.76亿,7.28亿,7.57亿,9.39亿,7.58亿,9.04亿,8.11亿,,,,,,,,,,,,,,,,,,,,10.13,15.17,35.29,8.54,8.74,25.06,12.24,24.17,7.18,
,,,,,,,,,,,,002673,,,,,,,,,,,,,,,,,,,,,,,,,,3.46亿,1.89亿,1.82亿,2.56亿,2.73亿,4226万,1.62亿,8852万,9302万,,,,,,,,,,,,,,,,,,,,65.09,-22.64,-34.22,-18.16,-21.33,-77.68,-10.71,-65.36,-65.87,,,,,,,,,,,,,,,,,,,,8.86亿,8.22亿,6.63亿,7.62亿,8.18亿,9.27亿,5.63亿,5.80亿,4.83亿,,,,,,,,,,,,,,,,,,,,-18.03,-46.80,-27.68,-2.52,-7.70,12.82,-15.07,-23.87,-40.91,
,,,,,,,,,,,,002674,,,,,,,,,,,,,,,,,,,,,,,,,,2303万,3048万,1129万,1288万,1040万,1056万,941万,2430万,2145万,,,,,,,,,,,,,,,,,,,,--,135.52,1362.18,45.77,-54.83,-65.34,-16.71,88.73,106.13,,,,,,,,,,,,,,,,,,,,6.97亿,8.43亿,4.20亿,4.94亿,4.71亿,7.28亿,3.36亿,4.39亿,4.95亿,,,,,,,,,,,,,,,,,,,,-2.96,21.60,-1.39,-17.77,-32.42,-13.60,-19.99,-11.14,5.20,
,,,,,,,,,,,,002676,,,,,,,,,,,,,,,,,,,,,,,,,,44.5万,300万,651万,607万,-239万,-5823万,-1683万,542万,-247万,,,,,,,,,,,,,,,,,,,,--,--,35.59,-73.08,-636.92,-2043.31,-358.73,-10.72,--,,,,,,,,,,,,,,,,,,,,2.93亿,3.39亿,3.82亿,4.47亿,3.58亿,3.68亿,4.16亿,4.99亿,3.41亿,,,,,,,,,,,,,,,,,,,,31.31,47.09,25.88,23.03,22.26,8.48,8.77,11.64,-4.86,
,,,,,,,,,,,,002677,,,,,,,,,,,,,,,,,,,,,,,,,,5725万,7975万,4121万,5795万,8153万,1.24亿,6172万,8408万,1.02亿,,,,,,,,,,,,,,,,,,,,52.45,24.68,44.01,56.47,42.42,56.10,49.74,45.09,24.52,,,,,,,,,,,,,,,,,,,,1.87亿,2.40亿,1.44亿,2.29亿,2.82亿,3.71亿,2.20亿,3.42亿,3.71亿,,,,,,,,,,,,,,,,,,,,39.22,23.03,51.87,58.65,51.17,54.74,53.15,49.30,31.45,
,,,,,,,,,,,,002678,,,,,,,,,,,,,,,,,,,,,,,,,,3259万,3627万,4800万,4348万,3667万,3655万,5098万,4601万,4589万,,,,,,,,,,,,,,,,,,,,5.15,51.36,11.48,9.59,12.51,0.78,6.21,5.81,25.14,,,,,,,,,,,,,,,,,,,,4.32亿,4.01亿,4.25亿,4.20亿,4.90亿,4.54亿,4.79亿,4.89亿,5.83亿,,,,,,,,,,,,,,,,,,,,8.11,10.29,14.27,16.33,13.49,13.39,12.73,16.40,18.92,
,,,,,,,,,,,,002679,,,,,,,,,,,,,,,,,,,,,,,,,,1553万,3175万,-2126万,-341万,1867万,6149万,165万,869万,250万,,,,,,,,,,,,,,,,,,,,-9.59,63.47,--,-308.15,20.26,93.68,--,--,-86.59,,,,,,,,,,,,,,,,,,,,2400万,7508万,16.6万,1875万,6317万,9281万,2570万,3258万,3074万,,,,,,,,,,,,,,,,,,,,-52.38,-6.62,-50.39,-50.94,163.21,23.63,15425.60,73.75,-51.33,
,,,,,,,,,,,,002681,,,,,,,,,,,,,,,,,,,,,,,,,,1.18亿,1.45亿,4487万,8483万,1.49亿,1.65亿,5408万,9138万,1.16亿,,,,,,,,,,,,,,,,,,,,22.61,50.67,-16.14,22.39,26.13,14.08,20.51,7.73,-21.64,,,,,,,,,,,,,,,,,,,,6.36亿,7.17亿,3.55亿,5.55亿,8.84亿,14.2亿,6.38亿,7.89亿,9.86亿,,,,,,,,,,,,,,,,,,,,22.34,44.53,14.22,26.29,39.05,97.31,79.80,42.05,11.43,
,,,,,,,,,,,,002682,,,,,,,,,,,,,,,,,,,,,,,,,,712万,2098万,1283万,4190万,5232万,6015万,1909万,5303万,1922万,,,,,,,,,,,,,,,,,,,,-35.06,87.95,17.36,271.38,634.88,186.69,48.83,26.54,-63.27,,,,,,,,,,,,,,,,,,,,5.45亿,8.87亿,5.56亿,10.5亿,15.4亿,16.1亿,8.03亿,11.2亿,12.0亿,,,,,,,,,,,,,,,,,,,,0.50,-1.68,22.02,113.64,182.11,81.55,44.48,7.08,-21.62,
,,,,,,,,,,,,002683,,,,,,,,,,,,,,,,,,,,,,,,,,2573万,3289万,936万,7105万,2538万,5684万,897万,8345万,6093万,,,,,,,,,,,,,,,,,,,,49.71,87.87,--,79.53,-1.35,72.83,-4.21,17.46,140.10,,,,,,,,,,,,,,,,,,,,8.44亿,12.9亿,5.82亿,10.1亿,8.98亿,15.0亿,6.93亿,11.7亿,12.1亿,,,,,,,,,,,,,,,,,,,,31.10,8.17,96.98,28.82,6.34,16.10,19.10,16.23,35.00,
,,,,,,,,,,,,002684,,,,,,,,,,,,,,,,,,,,,,,,,,-766万,8874万,349万,4373万,4541万,-2.27亿,2113万,-3.29亿,-2.79亿,,,,,,,,,,,,,,,,,,,,--,--,32.83,326.32,--,-355.54,504.76,-853.08,-715.04,,,,,,,,,,,,,,,,,,,,3.56亿,11.2亿,4.46亿,11.0亿,9.31亿,14.2亿,6.01亿,1.54亿,3.91亿,,,,,,,,,,,,,,,,,,,,209.98,503.36,140.06,193.89,161.66,27.64,34.68,-86.05,-58.03,
,,,,,,,,,,,,002685,,,,,,,,,,,,,,,,,,,,,,,,,,88.3万,1368万,551万,1380万,421万,1.08亿,1.34亿,1.18亿,9278万,,,,,,,,,,,,,,,,,,,,-36.87,31.71,46.85,20.93,376.58,692.77,2331.13,757.18,2104.56,,,,,,,,,,,,,,,,,,,,6.00亿,6.34亿,8.94亿,10.4亿,12.1亿,18.5亿,14.7亿,20.2亿,33.7亿,,,,,,,,,,,,,,,,,,,,49.42,27.80,116.59,111.49,102.19,191.99,64.26,94.00,177.48,
,,,,,,,,,,,,002686,,,,,,,,,,,,,,,,,,,,,,,,,,3296万,2624万,1652万,4801万,4101万,3498万,1955万,5312万,419万,,,,,,,,,,,,,,,,,,,,9.89,22.74,-36.43,38.49,24.45,33.34,18.35,10.65,-89.80,,,,,,,,,,,,,,,,,,,,2.71亿,2.85亿,2.16亿,3.91亿,3.56亿,4.04亿,2.87亿,4.50亿,3.56亿,,,,,,,,,,,,,,,,,,,,23.15,23.59,36.68,43.07,31.38,41.71,32.96,15.14,-0.17,
