,code,li_0_tmp,li_10_radio,li_10_tmp,li_5_radio,li_5_tmp,starttime
1233,FLNT,2.8,-0.017857142857142794,2.75,-0.05357142857142854,2.65,1523332800000.0
1234,PICO,12.5,-0.052000000000000025,11.85,-0.015999999999999945,12.3,1534392000000.0
1235,PICO,13.15,-0.04562737642585549,12.55,-0.011406844106463905,13.0,1516078800000.0
1236,FRTA,8.4,-0.0035714285714287066,8.37,-0.07380952380952382,7.78,1519880400000.0
1237,BHF,51.6,-0.025193798449612486,50.3,-0.01589147286821706,50.78,1523851200000.0
1238,FNJN,4.64,-0.11422413793103435,4.11,-0.017241379310344845,4.56,1531108800000.0
1239,NSTG,14.38,-0.029902642559109977,13.95,-0.03546592489568856,13.87,1528084800000.0
1240,RBBN,7.31,-0.023255813953488365,7.14,0.01504787961696311,7.42,1530072000000.0
1241,CDXS,9.05,0.18784530386740322,10.75,0.055248618784530384,9.55,1518498000000.0
1242,NAKD,1.6583,-0.12561056503648324,1.45,-0.11011276608575052,1.4757,1515560400000.0
1243,NXEO,12.23,-0.028618152085036763,11.88,0.0,12.23,1537243200000.0
1244,NXEO,10.23,-0.02737047898338232,9.95,0.010752688172042954,10.34,1519966800000.0
1245,PGNX,8.15,-0.09938650306748471,7.34,0.014723926380368001,8.27,1520226000000.0
1246,INVA,15.62,-0.04225352112676046,14.96,-0.01664532650448142,15.36,1537761600000.0
1247,INVA,14.54,-0.041265474552957336,13.94,0.0061898211829437165,14.63,1530504000000.0
1248,INVA,14.95,-0.03076923076923071,14.49,-0.024080267558528393,14.59,1527134400000.0
1249,INVA,14.42,-0.022884882108183083,14.09,-0.019417475728155296,14.14,1513573200000.0
1250,GOOD,20.13,-0.023348236462990505,19.66,-0.011922503725782338,19.89,1534219200000.0
1251,GOOD,18.47,0.009745533297238752,18.65,0.017866811044937838,18.8,1526443200000.0
1252,KALU,109.42,0.035825260464266144,113.34,0.004295375616889041,109.89,1513918800000.0
1253,DAKT,7.97,-0.06148055207026341,7.48,-0.05897114178168127,7.5,1537243200000.0
1254,DAKT,9.35,0.051336898395721975,9.83,0.02032085561497321,9.54,1525233600000.0
1255,GEMP,2.39,-0.20502092050209214,1.9,-0.1380753138075314,2.06,1536897600000.0
1256,GEMP,8.25,-0.1321212121212121,7.16,-0.12363636363636359,7.23,1519794000000.0
1257,GEMP,9.6,-0.10104166666666656,8.63,0.02395833333333338,9.83,1516165200000.0
1258,AINV,5.87,0.0068143100511073315,5.91,0.013628620102214663,5.95,1531454400000.0
1259,AINV,5.48,0.04197080291970794,5.71,0.029197080291970663,5.64,1525320000000.0
1260,SESN,1.55,0.43225806451612914,2.22,-0.03225806451612906,1.5,1522728000000.0
1261,GDEN,27.48,0.0029112081513827616,27.56,0.03711790393013099,28.5,1534132800000.0
1262,XELA,5.76,-0.07465277777777773,5.33,-0.07638888888888881,5.32,1519189200000.0
1263,AMBC,16.96,0.04775943396226407,17.77,0.05011792452830176,17.81,1522728000000.0
1264,CISN,13.72,0.03790087463556848,14.24,0.0029154518950436693,13.76,1525147200000.0
1265,WERN,39.65,-0.01387137452711216,39.1,-0.036569987389659414,38.2,1527134400000.0
1266,WERN,42.05,-0.13793103448275856,36.25,-0.03567181926278241,40.55,1516251600000.0
1267,IBKC,82.6,0.023002421307506123,84.5,0.0012106537530267377,82.7,1515474000000.0
1268,ROIC,17.62,0.0,17.62,-0.0017026106696935944,17.59,1518152400000.0
1269,ROIC,20.03,-0.0584123814278583,18.86,-0.0394408387418873,19.24,1513918800000.0
1270,HPT,27.35,0.03180987202925036,28.22,0.006946983546617832,27.54,1525233600000.0
1271,DBVT,23.59,0.011869436201780464,23.87,0.04620601949978804,24.68,1525406400000.0
1272,LSCC,6.03,0.06467661691542283,6.42,0.03316749585406305,6.23,1527566400000.0
1273,CYRX,13.36,0.07485029940119761,14.36,0.02994011976047907,13.76,1527220800000.0
1274,CYRX,8.7,0.08505747126436784,9.44,0.12988505747126447,9.83,1524801600000.0
1275,FHB,28.82,0.015614156835530857,29.27,-0.005898681471200614,28.65,1532923200000.0
1276,FHB,29.07,-0.058479532163742666,27.37,0.004815961472308241,29.21,1519966800000.0
1277,MBFI,44.91,-0.09819639278557107,40.5,-0.016032064128256487,44.19,1519966800000.0
1278,STX,54.26,-0.013269443420567616,53.54,0.02746037596756362,55.75,1533873600000.0
1279,STX,52.62,-0.016153553781831895,51.77,0.04408969973394147,54.94,1515646800000.0
1280,MBUU,46.38,0.12548512289780078,52.2,0.13022854678740833,52.42,1534910400000.0
1281,MBUU,44.76,-0.046916890080428986,42.66,0.006032171581769507,45.03,1527825600000.0
1282,ACBI,20.3,0.03201970443349746,20.95,0.019704433497536877,20.7,1525752000000.0
1283,ACBI,18.1,-0.016574585635359153,17.8,0.00828729281767948,18.25,1519966800000.0
1284,JBHT,123.8,0.029402261712439422,127.44,-0.024636510500807732,120.75,1534478400000.0
1285,KFRC,42.9,-0.009324009324009291,42.5,-0.013986013986014019,42.3,1533096000000.0
1286,KFRC,28.2,0.026595744680851064,28.95,-0.01773049645390071,27.7,1518498000000.0
1287,EMKR,5.2,0.057692307692307654,5.5,0.009615384615384581,5.25,1527134400000.0
1288,EMKR,5.1,0.07843137254901968,5.5,0.01960784313725501,5.2,1527048000000.0
1289,EMKR,5.05,0.08910891089108915,5.5,0.04950495049504951,5.3,1526961600000.0
1290,EMKR,5.5,0.06363636363636357,5.85,0.08181818181818185,5.95,1519966800000.0
1291,EMKR,6.95,-0.28057553956834536,5.0,-0.043165467625899255,6.65,1516251600000.0
1292,EMKR,7.05,0.0,7.05,-0.007092198581560258,7.0,1514350800000.0
1293,HSTM,29.88,0.03882195448460509,31.04,0.028112449799196783,30.72,1533614400000.0
1294,HSTM,25.39,-0.03662859393461992,24.46,-0.04844426939740057,24.16,1518498000000.0
1295,KOPN,3.65,-0.07945205479452055,3.36,-0.0027397260273972017,3.64,1527566400000.0
1296,KOPN,3.44,-0.03197674418604648,3.33,-0.08430232558139536,3.15,1523332800000.0
1297,ARGO,63.95,-0.026583268178264313,62.25,-0.003909304143862392,63.7,1534478400000.0
1298,ARGO,58.9,-0.020373514431239317,57.7,-0.048387096774193575,56.05,1520913600000.0
1299,ARGO,54.3913,-0.01998481374778693,53.3043,0.02557945847957304,55.7826,1515474000000.0
1300,ALDR,18.5,-0.021621621621621546,18.1,0.02972972972972977,19.05,1530504000000.0
1301,SIVB,270.72,-0.11513741134751777,239.55,-0.025561465721040247,263.8,1519966800000.0
1302,SIVB,246.89,0.056016849609137845,260.72,0.03130949005630045,254.62,1514869200000.0
1303,UEPS,7.89,-0.01647655259822559,7.76,0.012674271229404377,7.99,1537243200000.0
1304,UEPS,8.81,0.14755959137343913,10.11,0.19636776390465363,10.54,1525320000000.0
1305,CTRE,18.43,-0.015735214324470927,18.14,0.0037981551817688705,18.5,1534219200000.0
1306,CTRE,13.6,0.1036764705882353,15.01,0.030147058823529423,14.01,1524542400000.0
1307,QNST,13.2,-0.02727272727272723,12.84,-0.030303030303030196,12.8,1525320000000.0
1308,QNST,14.5,-0.15034482758620688,12.32,-0.13241379310344828,12.58,1521432000000.0
1309,INDB,92.4,-0.0487012987012987,87.9,-0.011904761904761996,91.3,1535601600000.0
1310,INDB,74.55,-0.06908115358819573,69.4,0.01341381623071764,75.55,1519966800000.0
1311,INDB,73.95,-0.03515889114266407,71.35,-0.017579445571331943,72.65,1515474000000.0
1312,OSBC,15.5,0.003225806451612949,15.55,-0.006451612903225784,15.4,1535601600000.0
1313,OSBC,14.55,0.027491408934707806,14.95,0.04123711340206183,15.15,1525752000000.0
1314,SPPI,22.89,-0.0655307994757536,21.39,0.03757099169943204,23.75,1530849600000.0
1315,SYKE,30.58,0.014061478090255177,31.01,-0.019620667102681424,29.98,1518757200000.0
1316,YRCW,10.91,0.030247479376718612,11.24,0.00824931255728688,11.0,1527134400000.0
1317,CASY,111.06,0.10237709346299302,122.43,0.011975508734017632,112.39,1513314000000.0
1318,DSLV,26.68,-0.028860569715142413,25.91,-0.06109445277361316,25.05,1520913600000.0
1319,ROCK,35.0,-0.047142857142857104,33.35,0.012857142857142938,35.45,1519966800000.0
1320,RECN,16.55,0.009063444108761243,16.7,0.0,16.55,1535428800000.0
1321,RECN,16.3,-0.021472392638036897,15.95,-0.02453987730061352,15.9,1532923200000.0
1322,RECN,16.9,0.05029585798816577,17.75,0.03550295857988174,17.5,1527134400000.0
1323,TYPE,21.3,-0.014084507042253554,21.0,0.035211267605633804,22.05,1533614400000.0
1324,TYPE,21.75,0.002298850574712676,21.8,0.009195402298850542,21.95,1527134400000.0
1325,TYPE,23.6,-0.08686440677966104,21.55,-0.03389830508474579,22.8,1523332800000.0
1326,AMSWA,12.01,-0.039966694421315604,11.53,0.00832639467110738,12.11,1537416000000.0
1327,AMSWA,16.46,0.10388821385176189,18.17,0.027946537059538326,16.92,1533614400000.0
1328,AMSWA,15.95,-0.04952978056426327,15.16,-0.022570532915360465,15.59,1530504000000.0
1329,AMSWA,16.1,-0.011801242236024924,15.91,-0.09503105590062118,14.57,1529035200000.0
1330,SGMS,49.5,0.08484848484848491,53.7,0.008080808080808051,49.9,1523419200000.0
1331,SGMS,47.45,-0.12539515279241312,41.5,-0.05479452054794523,44.85,1520398800000.0
1332,CVTI,27.21,0.0723998529952223,29.18,0.16979051819184113,31.83,1520312400000.0
1333,PRFT,27.24,0.10425844346549193,30.08,0.04111600587371517,28.36,1534219200000.0
1334,PRFT,23.86,0.036462699077954776,24.73,0.007963118189438444,24.05,1523246400000.0
1335,PRFT,24.12,-0.04187396351575463,23.11,-0.010364842454394693,23.87,1520226000000.0
1336,WLDN,29.2,0.0023972602739726124,29.27,-0.005821917808219115,29.03,1527134400000.0
1337,AX,41.05,-0.038976857490864665,39.45,0.018757612667478763,41.82,1519966800000.0
1338,AX,29.1,0.03402061855670097,30.09,0.027491408934707806,29.9,1513141200000.0
1339,PCAR,65.26,-0.04826846460312604,62.11,-0.01930738584125046,64.0,1527825600000.0
1340,SNH,19.04,-0.0015756302521007135,19.01,-0.000525210084033509,19.03,1534219200000.0
1341,SNH,18.6,-0.0419354838709678,17.82,-0.03172043010752687,18.01,1530504000000.0
1342,SNH,16.02,-0.0499375780274656,15.22,0.016853932584269638,16.29,1519966800000.0
1343,AMSF,63.05,-0.012688342585249757,62.25,0.0031720856463124955,63.25,1531886400000.0
1344,NYMT,6.13,0.0,6.13,0.0016313213703099162,6.14,1530244800000.0
1345,WSBC,44.14,0.03579519710013589,45.72,0.0020389669234253806,44.23,1524196800000.0
1346,WSBC,44.22,-0.06852103120759839,41.19,0.0011307100859340629,44.27,1519966800000.0
1347,FRAN,5.96,-0.008389261744966413,5.91,-0.03859060402684556,5.73,1525838400000.0
1348,GAIN,11.92,-0.010486577181208054,11.795,-0.005033557046979908,11.86,1528257600000.0
1349,SPTN,21.47,-0.0358639962738705,20.7,-0.005589194224499183,21.35,1534478400000.0
1350,SPTN,26.82,-0.057046979865771855,25.29,-0.06524981357196122,25.07,1513746000000.0
1351,LLEX,5.49,-0.08561020036429884,5.02,0.08196721311475413,5.94,1526443200000.0
1352,CHEF,30.65,0.2088091353996737,37.05,0.11908646003262639,34.3,1535601600000.0
1353,CHEF,30.65,-0.05872756933115815,28.85,0.027732463295269214,31.5,1530504000000.0
1354,ARLP,20.35,-0.008599508599508634,20.175,-0.004914004914004983,20.25,1533614400000.0
1355,HSII,43.8,0.015981735159817417,44.5,-0.04566210045662101,41.8,1533096000000.0
1356,HSII,32.4,0.15123456790123452,37.3,0.16203703703703703,37.65,1523505600000.0
1357,HSII,30.45,0.03119868637110014,31.4,0.04269293924466341,31.75,1519966800000.0
1358,RSYS,1.63,-0.018404907975460003,1.6,-0.018404907975460003,1.6,1538020800000.0
1359,RSYS,1.63,-0.012269938650306624,1.61,-0.030674846625766763,1.58,1537934400000.0
1360,RSYS,1.63,-0.030674846625766763,1.58,0.0,1.63,1537329600000.0
1361,RSYS,1.59,0.028301886792452786,1.635,-0.012578616352201269,1.57,1534996800000.0
1362,RSYS,1.57,-0.044585987261146535,1.5,-0.019108280254777087,1.54,1530849600000.0
1363,ANAB,100.72,0.0924344718030183,110.03,0.018367752184273178,102.57,1513832400000.0
1364,BMCH,25.4,-0.035433070866141676,24.5,-0.03740157480314958,24.45,1513746000000.0
1365,SSB,91.7,-0.07906215921483097,84.45,-0.0234460196292258,89.55,1519966800000.0
1366,MRTN,23.1,-0.02380952380952384,22.55,0.06493506493506493,24.6,1520398800000.0
1367,UGLD,11.51,0.021720243266724587,11.76,-0.012163336229365818,11.37,1513918800000.0
1368,ASNA,4.69,-0.040511727078891335,4.5,0.04690831556503192,4.91,1533787200000.0
1369,ASNA,3.2,0.14375,3.66,-0.0062500000000000056,3.18,1526011200000.0
1370,ASNA,2.56,-0.2148437500000001,2.01,-0.10546875,2.29,1513573200000.0
1371,ARDX,4.3,-0.08139534883720922,3.95,-0.03255813953488365,4.16,1537156800000.0
1372,SQBG,2.12,-0.09433962264150951,1.92,-0.004716981132075581,2.11,1526961600000.0
1373,PRAA,40.75,-0.06257668711656435,38.2,0.025766871165644103,41.8,1528257600000.0
1374,TTS,6.4,0.04687499999999997,6.7,0.07031249999999989,6.85,1523851200000.0
1375,ANIX,4.05,0.02222222222222219,4.14,0.14814814814814828,4.65,1515128400000.0
1376,FITB,32.49,0.018775007694675265,33.1,0.025854108956601916,33.33,1515474000000.0
1377,ORIT,16.5,-0.02727272727272723,16.05,-0.021212121212121297,16.15,1534219200000.0
1378,ORIT,15.95,0.025078369905956247,16.35,0.0,15.95,1526356800000.0
1379,BLBD,23.1,0.0021645021645020413,23.15,-0.012987012987013017,22.8,1530244800000.0
1380,BLBD,24.4,-0.026639344262295025,23.75,-0.002049180327868736,24.35,1523246400000.0
1381,SLCT,12.85,-0.025680933852140084,12.52,0.038910505836575876,13.35,1533787200000.0
1382,OXSQ,7.34,-0.047683923705722026,6.99,-0.0040871934604904975,7.31,1531454400000.0
1383,OXSQ,7.01,0.00855920114122689,7.07,-0.005706134094151218,6.97,1526270400000.0
1384,LGND,256.66,-0.003194888178913822,255.84,-0.01901348086963307,251.78,1534910400000.0
1385,LGND,194.99,0.009897943484281134,196.92,-0.029437407046515252,189.25,1526011200000.0
1386,LGND,167.65,-0.07634953772740835,154.85,-0.002564867283030163,167.22,1523246400000.0
1387,LGND,182.62,-0.07523819954002853,168.88,-0.07792136677253322,168.39,1520226000000.0
1388,LGND,168.17,-0.09365522982696083,152.42,-0.0919902479633704,152.7,1516597200000.0
1389,GNTX,24.23,-0.00041271151465132325,24.22,-0.0416838629797772,23.22,1526270400000.0
1390,GNTX,21.06,0.09211775878442552,23.0,0.0341880341880343,21.78,1513746000000.0
1391,PNFP,68.55,-0.09773887673231212,61.85,-0.01750547045951864,67.35,1519966800000.0
1392,PNFP,65.9,0.017450682852807153,67.05,0.006069802731411099,66.3,1518152400000.0
1393,BPOP,47.87,-0.036975141006893586,46.1,-0.032170461667014816,46.33,1524196800000.0
1394,MERC,15.95,0.006269592476489117,16.05,0.0203761755485893,16.275,1525838400000.0
1395,MERC,13.65,-0.018315018315018316,13.4,0.0,13.65,1523246400000.0
1396,UFCS,50.24,0.030055732484076392,51.75,-0.025278662420382226,48.97,1524110400000.0
1397,DHXM,3.1,-0.08064516129032258,2.85,-0.05645161290322589,2.925,1522728000000.0
1398,CMRX,4.71,0.04670912951167723,4.93,0.03609341825902334,4.88,1513918800000.0
1399,SCYX,1.8,0.0666666666666666,1.92,0.0,1.8,1527048000000.0
1400,LKFN,48.7,-0.06960985626283368,45.31,-0.009445585215605767,48.24,1519966800000.0
1401,LKFN,51.43,-0.06533151856892863,48.07,-0.029360295547345868,49.92,1515474000000.0
1402,KEYW,8.11,0.0789149198520346,8.75,0.08384710234278665,8.79,1534737600000.0
1403,KEYW,8.61,0.09291521486643446,9.41,0.12775842044134744,9.71,1529553600000.0
1404,KEYW,6.46,0.04643962848297211,6.76,0.01238390092879258,6.54,1515387600000.0
1405,OCSL,5.01,-0.0019960079840318935,5.0,-0.005988023952095681,4.98,1532577600000.0
1406,BLCM,6.98,-0.11747851002865332,6.16,0.03581661891117478,7.23,1534478400000.0
1407,BLCM,6.67,0.2128935532233883,8.09,0.05247376311844073,7.02,1518584400000.0
1408,CBSH,71.45,-0.03484954513645919,68.96,-0.030370888733380008,69.28,1535601600000.0
1409,CBSH,60.99,-0.045909165436956945,58.19,0.008198065256599442,61.49,1519966800000.0
1410,NERV,12.55,-0.20956175298804786,9.92,-0.08207171314741045,11.52,1537416000000.0
1411,NERV,12.3,-0.09105691056910577,11.18,-0.03252032520325206,11.9,1537156800000.0
1412,NERV,9.0,-0.04444444444444448,8.6,-0.08333333333333333,8.25,1528862400000.0
1413,NERV,6.65,0.3684210526315788,9.1,0.20300751879699241,8.0,1525752000000.0
1414,NERV,5.75,0.11304347826086962,6.4,0.09565217391304345,6.3,1519966800000.0
1415,NERV,6.8,-0.08823529411764701,6.2,-0.02941176470588238,6.6,1515646800000.0
1416,ASPS,29.37,-0.14300306435137894,25.17,-0.017024174327545112,28.87,1519966800000.0
1417,ECPG,45.7,-0.02625820568927796,44.5,-0.022975929978118252,44.65,1519966800000.0
1418,WWD,82.71,-0.03808487486398249,79.56,0.006045218232378189,83.21,1531800000000.0
1419,WWD,74.91,-0.055933787211320224,70.72,-0.011747430249632833,74.03,1519966800000.0
1420,ABCB,58.1,-0.10240963855421692,52.15,-0.027538726333907082,56.5,1519966800000.0
1421,ABCB,53.55,0.0,53.55,0.0,53.55,1515474000000.0
1422,FELE,48.45,-0.053663570691434494,45.85,-0.03508771929824567,46.75,1527825600000.0
1423,FELE,42.9,-0.07692307692307686,39.6,-0.0023310023310023644,42.8,1519966800000.0
1424,OFIX,60.13,-0.10177947779810417,54.01,0.009146848494927608,60.68,1531886400000.0
1425,ELGX,5.64,0.13475177304964553,6.4,0.0709219858156029,6.04,1526961600000.0
1426,IBTX,70.5,-0.048936170212766,67.05,-0.01773049645390071,69.25,1534478400000.0
1427,IBTX,77.15,-0.07841866493843176,71.1,-0.04536616979909267,73.65,1527652800000.0
1428,IBTX,74.4,-0.08333333333333337,68.2,-0.014784946236559253,73.3,1519966800000.0
1429,GBNK,29.5,-0.05762711864406777,27.8,-0.006779661016949128,29.3,1519966800000.0
1430,FTXO,31.61,-0.003479911420436553,31.5,0.007592534008225308,31.85,1518152400000.0
1431,ISBC,14.34,-0.08019525801952583,13.19,-0.0020920502092049765,14.31,1519966800000.0
1432,WABC,59.84,-0.05247326203208557,56.7,0.03392379679144375,61.87,1519966800000.0
1433,WABC,59.58,0.0031889895938235118,59.77,-0.03843571668345081,57.29,1518498000000.0
1434,WTFC,91.41,-0.10294278525325454,82.0,-0.001093972213105725,91.31,1519966800000.0
1435,RDFN,22.35,0.016554809843400332,22.72,-0.009843400447427401,22.13,1521604800000.0
1436,LION,24.19,0.06655642827614715,25.8,0.004547333608929286,24.3,1534478400000.0
1437,LION,22.93,0.04666375926733538,24.0,0.04491931966855653,23.96,1515042000000.0
1438,CVBF,24.26,-0.079967023907667,22.32,-0.0049464138499588205,24.14,1519966800000.0
1439,ZION,57.04,-0.10185834502103791,51.23,-0.02664796633941087,55.52,1519966800000.0
1440,RKDA,47.99,-0.52802667222338,22.65,-0.28339237341112733,34.39,1520398800000.0
1441,RARE,53.82,-0.05536975102192487,50.84,-0.001486436269044933,53.74,1523246400000.0
1442,PFBC,66.94,-0.04855094114132059,63.69,-0.0422766656707499,64.11,1515646800000.0
1443,OTIC,2.75,-0.12727272727272732,2.4,-0.025454545454545396,2.68,1537502400000.0
1444,OTIC,2.75,-0.0727272727272728,2.55,0.0,2.75,1537329600000.0
1445,OTIC,3.75,-0.2133333333333333,2.95,-0.13999999999999999,3.225,1532923200000.0
1446,NGHC,20.36,0.1989194499017682,24.41,0.12868369351669948,22.98,1518498000000.0
1447,UCBI,33.89,-0.034523458247270634,32.72,-0.021540277367955267,33.16,1527825600000.0
1448,IBOC,41.85,-0.008363201911589043,41.5,0.005973715651135005,42.1,1515474000000.0
1449,BLDR,22.0,0.03590909090909087,22.79,0.030909090909090896,22.68,1513918800000.0
1450,OTTR,42.5,0.021176470588235262,43.4,0.023529411764705882,43.5,1520398800000.0
1451,OHRP,1.98,-0.813131313131313,0.37,-0.8149494949494949,0.3664,1513918800000.0
1452,LNTH,14.5,0.07241379310344832,15.55,0.027586206896551748,14.9,1534132800000.0
1453,LNTH,17.3,0.03468208092485537,17.9,0.03468208092485537,17.9,1523505600000.0
1454,LNTH,24.3,-0.1893004115226338,19.7,-0.04732510288065852,23.15,1516251600000.0
1455,BRKL,18.2,-0.0027472527472527865,18.15,-0.013736263736263736,17.95,1534219200000.0
1456,BRKL,19.05,0.010498687664041956,19.25,-0.013123359580052493,18.8,1527825600000.0
1457,BRKL,17.05,0.011730205278592334,17.25,-0.02052785923753674,16.7,1524110400000.0
1458,HOPE,17.81,-0.022459292532285156,17.41,-0.02021336327905668,17.45,1534219200000.0
1459,LIND,15.07,-0.011280690112806897,14.9,0.0026542800265427434,15.11,1534305600000.0
1460,EGBN,63.7,-0.06985871271585561,59.25,-0.0031397174254317556,63.5,1519966800000.0
1461,ASTE,63.43,0.013085290871827296,64.26,-0.028693047453886178,61.61,1514350800000.0
1462,SCHL,45.7,0.03851203501094087,47.46,-0.030415754923413578,44.31,1529035200000.0
1463,SCHL,37.44,-0.022970085470085458,36.58,0.0037393162393162547,37.58,1519966800000.0
1464,CSFL,28.91,0.07263922518159811,31.01,0.031476997578692496,29.82,1524110400000.0
1465,CSFL,28.45,-0.08435852372583474,26.05,-0.0193321616871705,27.9,1519966800000.0
1466,CSFL,27.84,0.021910919540229865,28.45,0.002873563218390871,27.92,1518670800000.0
1467,EBSB,19.35,0.0025839793281652278,19.4,0.0025839793281652278,19.4,1525320000000.0
1468,HBAN,15.06,0.0019920318725099176,15.09,-0.02656042496679949,14.66,1524024000000.0
1469,HBAN,15.76,0.026649746192893398,16.18,0.022208121827411144,16.11,1515474000000.0
1470,AOSL,16.39,-0.0237949969493594,16.0,0.034777303233679085,16.96,1519966800000.0
1471,SPWH,6.29,-0.13195548489666137,5.46,-0.06995230524642296,5.85,1536724800000.0
1472,SPWH,5.21,0.06525911708253357,5.55,0.145873320537428,5.97,1533787200000.0
1473,SPWH,5.77,-0.11611785095320623,5.1,-0.10918544194107452,5.14,1529380800000.0
1474,SPWH,6.74,-0.20474777448071213,5.36,-0.20919881305637983,5.33,1513918800000.0
1475,FBIO,4.26,0.25586854460093894,5.35,0.10798122065727699,4.72,1519189200000.0
1476,GNBC,23.6,-0.08262711864406791,21.65,-0.03177966101694915,22.85,1519966800000.0
1477,GBCI,40.66,-0.08903098868666989,37.04,-0.0029513034923757367,40.54,1519966800000.0
1478,COLB,44.2,-0.06742081447963809,41.22,-0.0013574660633484676,44.14,1519966800000.0
1479,RNST,44.93,-0.08346316492321389,41.18,-0.007122190073447591,44.61,1519966800000.0
1480,BKEP,3.75,-0.05333333333333338,3.55,0.013333333333333286,3.8,1526529600000.0
1481,BKEP,4.75,-0.27368421052631575,3.45,-0.05263157894736842,4.5,1524628800000.0
1482,SREV,4.08,-0.10784313725490195,3.64,-0.02696078431372546,3.97,1519966800000.0
1483,SREV,3.7,0.07567567567567562,3.98,-0.01081081081081082,3.66,1518498000000.0
1484,BANR,66.2,-0.03338368580060424,63.99,-0.03867069486404837,63.64,1536033600000.0
1485,OCFC,29.55,0.023688663282571888,30.25,0.030456852791878125,30.45,1526961600000.0
1486,OCFC,28.03,-0.06100606493043171,26.32,-0.012843382090617176,27.67,1519966800000.0
1487,ZFGN,7.4,-0.10135135135135134,6.65,-0.11891891891891902,6.52,1525147200000.0
1488,ZFGN,4.79,0.11691022964509386,5.35,0.16075156576200408,5.56,1513918800000.0
1489,FRED,2.05,0.2926829268292684,2.65,0.11219512195121951,2.28,1537848000000.0
1490,IBCP,25.45,-0.02554027504911586,24.8,-0.02554027504911586,24.8,1534392000000.0
1491,IBCP,26.3,0.009505703422053232,26.55,-0.03041825095057037,25.5,1529035200000.0
1492,IBCP,24.35,-0.07186858316221766,22.6,-0.00410677618069821,24.25,1519966800000.0
1493,BCPC,81.4,-0.02383292383292398,79.46,0.008230958230958077,82.07,1519966800000.0
1494,BCPC,75.67,0.04823576053918318,79.32,0.004493194132417119,76.01,1518584400000.0
1495,FPAY,3.26,0.21472392638036816,3.96,0.05223926380368102,3.4303,1523332800000.0
1496,FPAY,3.87,0.15542635658914722,4.4715,0.020671834625323016,3.95,1513659600000.0
1497,TTNP,1.08,-0.21296296296296305,0.85,-0.018518518518518535,1.06,1529294400000.0
1498,TTNP,1.4,0.017857142857142953,1.425,0.0,1.4,1514523600000.0
1499,HTLF,61.7,-0.012155591572123176,60.95,-0.021069692058346908,60.4,1534219200000.0
1500,HTLF,56.0,-0.07857142857142854,51.6,-0.012500000000000051,55.3,1519966800000.0
1501,MOBL,5.65,-0.061946902654867346,5.3,-0.0707964601769912,5.25,1536292800000.0
1502,MOBL,4.9,0.07142857142857136,5.25,0.1530612244897959,5.65,1535601600000.0
1503,MOBL,5.2,-0.0673076923076924,4.85,-0.0673076923076924,4.85,1521432000000.0
1504,WSC,17.0,0.005882352941176554,17.1,0.014705882352941176,17.25,1534910400000.0
1505,ONB,20.45,0.004889975550122319,20.55,-0.012224938875305624,20.2,1535515200000.0
1506,ONB,18.2,-0.08241758241758242,16.7,-0.019230769230769114,17.85,1519966800000.0
1507,PATK,64.4,0.0054347826086955636,64.75,-0.0147515527950311,63.45,1533614400000.0
1508,HIIQ,53.15,-0.004703668861712136,52.9,0.05079962370649112,55.85,1533873600000.0
1509,CFFN,12.82,0.025741029641185652,13.15,0.008580343213728504,12.93,1525147200000.0
1510,CFFN,13.05,-0.05977011494252882,12.27,-0.010727969348659046,12.91,1519966800000.0
1511,HOMB,25.0,-0.10640000000000001,22.34,-0.019200000000000016,24.52,1519966800000.0
1512,SIR,21.39,-0.04020570359981297,20.53,-0.007947639083684043,21.22,1534219200000.0
1513,TBK,42.25,0.010650887573964565,42.7,-0.013017751479289873,41.7,1527652800000.0
1514,BPFH,15.45,-0.05501618122977344,14.6,0.009708737864077693,15.6,1519966800000.0
1515,GLDD,5.55,0.0,5.55,0.018018018018018115,5.65,1530763200000.0
1516,GLDD,5.1,-0.029411764705882252,4.95,-0.04411764705882346,4.875,1525406400000.0
1517,GLDD,5.05,-0.04950495049504951,4.8,-0.019801980198019733,4.95,1525233600000.0
1518,SNDX,9.53,0.1353620146904513,10.82,-0.03567681007345224,9.19,1514437200000.0
1519,HWC,55.65,-0.09433962264150944,50.4,0.0,55.65,1519966800000.0
1520,XOMA,24.48,-0.07516339869281045,22.64,-0.013071895424836612,24.16,1524110400000.0
1521,SPAR,17.5,0.02000000000000008,17.85,-0.03999999999999996,16.8,1523246400000.0
1522,SBSI,35.78,-0.05785354946897709,33.71,0.0016769144773617181,35.84,1519966800000.0
1523,TPCO,21.27,0.013164080865068225,21.55,-0.04090267983074758,20.4,1516165200000.0
1524,PAVM,1.41,-0.09219858156028361,1.28,-0.07801418439716304,1.3,1535688000000.0
1525,VTVT,6.85,-0.37372262773722625,4.29,-0.2686131386861314,5.01,1520226000000.0
1526,CATY,43.8,-0.10821917808219167,39.06,-0.022831050228310504,42.8,1519966800000.0
1527,FMBI,26.41,-0.09503975766755023,23.9,-0.001893222264293855,26.36,1519966800000.0
1528,FMBI,25.93,-0.04126494408021598,24.86,0.006941766293868096,26.11,1515474000000.0
1529,CPST,1.21,0.3636363636363636,1.65,0.024793388429752088,1.24,1521518400000.0
1530,TRMK,33.52,-0.08681384248210033,30.61,-0.013723150357995251,33.06,1519966800000.0
