code,name,pe,pb,eps
SQM,智利矿业化工,24.338943,5.91419,1.790957
EQWM,PowerShares Russell Midcap Equal Weight Portfolio,0.0,0.0,0.0
LGF.B,狮门娱乐B,9.746752,1.480808,2.272552
TCI,Transcontinental Realty Investor,44.708076,1.33437,0.670125
SGOL,ETFS Gold Trust,0.0,0.0,-10.7
ASIX,AdvanSix Inc.,7.668521,2.439097,4.384157
SUM,Summit Materials Inc,21.373146,1.853662,0.983945
EXTN,Exterran Corp,66.135025,1.909454,0.437136
HRL,荷美尔,20.743249,3.732192,1.829993
CHGG,Chegg Inc,0.0,9.196705,-0.128711
ICL,Israel Corporation Ltd,0.0,2.482766,-0.1
JPEM,JPMorgan Diversified Return Emerging Markets Equity ETF,0.0,0.0,0.0
OI,欧文斯伊利诺玻璃,21.149204,3.706886,0.856297
PLNT,Planet Fitness Inc,78.315801,-55.924711,0.647762
SBS,Companhia de Saneamento Basico d,5.712308,0.228171,1.057366
TDF,Templeton Dragon Fund Inc,2.93961,0.861204,7.191429
DK,Delek US Holdings,10.918505,2.849188,4.982367
SCHE,Schwab Emerging Markets Equity E,0.0,0.0,0.0
DBB,PowerShares DB Base Metals Fund,10.32008,0.929235,1.587197
IAU,黄金信托ETF(iShares),0.0,0.937974,-0.03
UTSL,Direxion Daily Utilities Bull 3X Shares,0.0,0.0,0.0
IEMG,iShares Core MSCI Emerging Marke,4.592894,0.999765,11.406751
CRD.A,Crawford & Company,29.863689,2.589037,0.285966
CKH,海科控股,6.852807,1.407787,7.748649
FPL,First Trust New Opps MLP & Energy Fund,2.584577,0.0,4.02
ARKQ,ARK Industrial Innovation ETF,0.0,0.0,0.0
AXS,埃克斯资本,0.0,1.072742,-4.15004
SMAR,Smartsheet,0.0,-32.353218,-3.182937
IDX,印度尼西亚ETF-Market Vectors,0.0,0.0,0.0
