code,exp2015,exp2016,exp2017,exp2018,income2015,income2016,income2017,income2018,net2015,net2016,net2017,net2018,sale2015,sale2016,sale2017,sale2018
NHI,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,307.40万_--,282.00万_-8.26%
NHS,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NHTC,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,7365.60万_108.03%,6231.20万_-15.40%,4609.20万_-26.03%,0_0,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,1153.50万_119.05%,885.80万_-23.21%,818.60万_-7.59%,0_0
NI,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,10.90亿_--,13.10亿_20.18%,13.68亿_4.43%,14.62亿_6.87%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.33亿_--,1.41亿_6.02%,1.42亿_0.71%,1.62亿_14.08%
NICE,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NIHD,0.00元_--,0.00元_NaN%,0.00元_NaN%,0_0,2.45亿_--,2.48亿_1.22%,1.89亿_-23.79%,0_0,0.00元_--,0.00元_NaN%,0.00元_NaN%,0_0,1.80亿_--,1.62亿_-10.00%,1.15亿_-29.01%,0_0
NINE,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,1.54亿_--,2.29亿_48.70%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,2721.80万_--,4089.10万_50.24%
NIO,0_0,0_0,8.24亿_--,2.20亿_-73.30%,0_0,0_0,--_--,5.00亿_--,0_0,0_0,8.24亿_--,2.20亿_-73.30%,0_0,0_0,8.46亿_--,2.83亿_-66.55%
NITE,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NJR,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4.38亿_--,4.69亿_7.08%,5.37亿_14.50%,6.47亿_20.48%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1623.50万_--,1985.10万_22.27%,2149.30万_8.27%,2106.70万_-1.98%
NK,407.00万_--,944.50万_132.06%,1202.10万_27.27%,1248.00万_3.82%,1.40万_--,1.40万_0.00%,1.20万_-14.29%,7000.00元_-41.67%,407.00万_--,944.50万_132.06%,1202.10万_27.27%,1248.00万_3.82%,2586.80万_--,1571.30万_-39.26%,1338.50万_-14.82%,524.60万_-60.81%
NKE,0_0,0_0,--_--,--_--,0_0,0_0,86.77亿_--,97.89亿_12.82%,0_0,0_0,--_--,--_--,0_0,0_0,26.65亿_--,31.20亿_17.07%
NKTR,4713.50万_--,5023.20万_6.57%,8142.90万_62.11%,1.09亿_33.86%,3937.00万_--,3745.20万_-4.87%,9546.60万_154.90%,3982.60万_-58.28%,4713.50万_--,5023.20万_6.57%,8142.90万_62.11%,1.09亿_33.86%,1323.50万_--,1276.00万_-3.59%,1233.70万_-3.32%,2377.70万_92.73%
NKX,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NLNK,1479.50万_--,1949.00万_31.73%,1746.10万_-10.41%,572.20万_-67.23%,765.20万_--,1270.30万_66.01%,1009.80万_-20.51%,20.20万_-98.00%,1479.50万_--,1949.00万_31.73%,1746.10万_-10.41%,572.20万_-67.23%,768.20万_--,718.30万_-6.50%,668.80万_-6.89%,542.60万_-18.87%
NLS,264.50万_--,347.50万_31.38%,433.20万_24.66%,408.10万_-5.79%,1.09亿_--,1.26亿_15.60%,1.28亿_1.59%,1.15亿_-10.16%,264.50万_--,347.50万_31.38%,433.20万_24.66%,408.10万_-5.79%,3749.00万_--,4131.70万_10.21%,4290.60万_3.85%,4392.40万_2.37%
NLSN,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,16.24亿_--,16.56亿_1.97%,17.61亿_6.34%,16.58亿_-5.85%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,6.52亿_--,6.26亿_-3.99%,6.41亿_2.40%,6.78亿_5.77%
NLY,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4783.60万_--,5545.30万_15.92%,5925.70万_6.86%,7707.30万_30.07%
NMFC,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NMIH,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NML,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NMM,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NMR,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NMRD,0_0,0_0,24.02万_--,28.02万_16.65%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,24.02万_--,28.02万_16.65%,0_0,0_0,11.91万_--,28.75万_141.39%
NMRK,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,4.61亿_--,6.32亿_37.09%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,-6.93亿_--,-8.24亿_-18.90%
NMZ,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NNBR,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,-7798.2万_-150.64%,1.42亿_282.09%,1.56亿_9.86%,0_0,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,423.40万_-81.00%,2952.30万_597.28%,3548.00万_20.18%,0_0
NNDM,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NNN,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,871.20万_--,826.80万_-5.10%
NNVC,138.60万_--,160.19万_15.58%,125.94万_-21.38%,125.65万_-0.23%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,138.60万_--,160.19万_15.58%,125.94万_-21.38%,125.65万_-0.23%,121.67万_--,89.40万_-26.52%,98.76万_10.47%,102.61万_3.90%
NOA,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,8204.60万_--,1.31亿_59.67%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,746.90万_--,1059.50万_41.85%
NOAH,--_--,--_--,--_--,--_--,5.74亿_--,6.46亿_12.54%,7.22亿_11.76%,8.22亿_13.85%,--_--,--_--,--_--,--_--,4.97亿_--,5.10亿_2.62%,5.70亿_11.76%,6.28亿_10.18%
NOBL,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NOC,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,56.94亿_--,65.95亿_15.82%,65.52亿_-0.65%,81.56亿_24.48%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,6.27亿_--,6.94亿_10.69%,6.49亿_-6.48%,7.44亿_14.64%
NOG,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,5694.00万_-77.93%,3596.66万_-36.83%,3700.23万_2.88%,0_0,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0_0,-1.08亿_-300.56%,-4398.53万_59.27%,-3879.23万_11.81%,0_0
NOK,5.40亿_--,12.81亿_137.22%,12.26亿_-4.29%,11.65亿_-4.98%,36.09亿_--,66.57亿_84.46%,66.51亿_-0.09%,68.69亿_3.28%,5.40亿_--,12.81亿_137.22%,12.26亿_-4.29%,11.65亿_-4.98%,5.07亿_--,9.59亿_89.15%,9.30亿_-3.02%,9.33亿_0.32%
NOMD,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,5.08亿_--,6.15亿_21.06%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,-2.28亿_--,-2.53亿_-10.96%
NOV,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,27.22亿_--,16.92亿_-37.84%,19.69亿_16.37%,23.98亿_21.79%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.86亿_--,3.07亿_-20.47%,2.78亿_-9.45%,3.22亿_15.83%
NOVT,729.50万_--,797.30万_9.29%,1179.50万_47.94%,1328.00万_12.59%,9021.90万_--,9887.90万_9.60%,1.47亿_48.67%,1.56亿_6.12%,729.50万_--,797.30万_9.29%,1179.50万_47.94%,1328.00万_12.59%,2109.80万_--,2104.00万_-0.27%,3006.30万_42.88%,3231.40万_7.49%
NOW,5844.30万_--,7393.30万_26.50%,1.05亿_42.02%,1.49亿_41.90%,2.86亿_--,3.86亿_34.97%,5.49亿_42.23%,7.15亿_30.24%,5844.30万_--,7393.30万_26.50%,1.05亿_42.02%,1.49亿_41.90%,1.67亿_--,1.90亿_13.77%,3.11亿_63.68%,3.98亿_27.97%
NPO,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.22亿_--,2.87亿_-10.87%,3.62亿_26.13%,3.81亿_5.25%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,7660.00万_--,7100.00万_-7.31%,9320.00万_31.27%,8000.00万_-14.16%
NPTN,1183.10万_--,1517.00万_28.22%,1387.50万_-8.54%,1351.00万_-2.63%,8912.30万_--,1.10亿_23.42%,7687.10万_-30.12%,9110.40万_18.52%,1183.10万_--,1517.00万_28.22%,1387.50万_-8.54%,1351.00万_-2.63%,1346.70万_--,1281.70万_-4.83%,1262.50万_-1.50%,1137.40万_-9.91%
NR,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.51亿_--,1.37亿_-9.27%,2.04亿_48.91%,2.48亿_21.57%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2523.20万_--,2181.00万_-13.56%,2954.10万_35.45%,2964.50万_0.35%
NRE,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4392.30万_--,3104.70万_-29.31%,3201.10万_3.10%,2754.70万_-13.95%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2363.10万_--,1309.50万_-44.59%,900.20万_-31.26%,161.90万_-82.02%
NRG,4500.00万_--,-1700万_-137.78%,400.00万_123.53%,200.00万_-50.00%,6.65亿_--,5.87亿_-11.73%,18.28亿_211.41%,16.83亿_-7.93%,4500.00万_--,-1700万_-137.78%,400.00万_123.53%,200.00万_-50.00%,5.28亿_--,1.61亿_-69.51%,3.08亿_91.30%,2.59亿_-15.91%
NRGX,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NRK,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NRO,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NRZ,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,1937.10万_--,9241.00万_377.05%
NS,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4.65亿_--,4.72亿_1.51%,4.51亿_-4.45%,5.09亿_12.86%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,7978.30万_--,-1.27亿_-259.18%,-1.56亿_-22.83%,-1.84亿_-17.95%
NSA,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,7336.80万_--,8929.80万_21.71%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,2816.30万_--,3352.70万_19.05%
NSC,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,25.18亿_--,24.90亿_-1.11%,26.69亿_7.19%,28.96亿_8.51%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,9.89亿_--,9.86亿_-0.30%,9.97亿_1.12%,10.38亿_4.11%
NSIT,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,13.87亿_--,14.68亿_5.84%,17.84亿_21.53%,17.49亿_-1.96%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.47亿_--,1.45亿_-1.36%,1.85亿_27.59%,1.95亿_5.41%
NSL,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NSP,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,6.50亿_--,7.29亿_12.15%,8.26亿_13.31%,9.67亿_17.07%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,9218.90万_--,1.16亿_25.83%,1.42亿_22.41%,1.49亿_4.93%
NSPR,76.20万_--,34.50万_-54.72%,23.50万_-31.88%,63.70万_171.06%,51.60万_--,32.20万_-37.60%,83.40万_159.01%,82.20万_-1.44%,76.20万_--,34.50万_-54.72%,23.50万_-31.88%,63.70万_171.06%,169.50万_--,169.30万_-0.12%,142.50万_-15.83%,179.60万_26.04%
NSSC,0.00元_--,0.00元_NaN%,178.80万_INF%,171.50万_-4.08%,2296.10万_--,2405.90万_4.78%,2568.40万_6.75%,2726.00万_6.14%,0.00元_--,0.00元_NaN%,178.80万_INF%,171.50万_-4.08%,588.10万_--,587.20万_-0.15%,638.40万_8.72%,614.60万_-3.73%
NSTG,707.10万_--,999.60万_41.37%,1367.50万_36.80%,1653.10万_20.88%,2231.50万_--,2523.20万_13.07%,3523.30万_39.64%,3003.20万_-14.76%,707.10万_--,999.60万_41.37%,1367.50万_36.80%,1653.10万_20.88%,1420.20万_--,1668.20万_17.46%,1974.40万_18.36%,2029.80万_2.81%
NSU,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NTAP,2.32亿_--,2.01亿_-13.36%,1.91亿_-4.98%,2.03亿_6.28%,15.40亿_--,13.80亿_-10.39%,14.81亿_7.32%,16.41亿_10.80%,2.32亿_--,2.01亿_-13.36%,1.91亿_-4.98%,2.03亿_6.28%,5.41亿_--,5.18亿_-4.25%,4.75亿_-8.30%,5.32亿_12.00%
NTB,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NTCT,1837.00万_--,5954.50万_224.14%,5302.00万_-10.96%,5331.40万_0.55%,1.19亿_--,2.86亿_140.34%,3.19亿_11.54%,2.35亿_-26.33%,1837.00万_--,5954.50万_224.14%,5302.00万_-10.96%,5331.40万_0.55%,4703.90万_--,9804.00万_108.42%,6192.00万_-36.84%,4481.60万_-27.62%
NTEC,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NTES,5.87亿_--,8.77亿_49.40%,12.42亿_41.62%,21.55亿_73.51%,79.03亿_--,120.99亿_53.09%,146.08亿_20.74%,198.44亿_35.84%,5.87亿_--,8.77亿_49.40%,12.42亿_41.62%,21.55亿_73.51%,12.15亿_--,17.19亿_41.48%,30.76亿_78.94%,32.57亿_5.88%
NTG,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NTGN,0_0,0_0,1092.10万_--,1802.20万_65.02%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,1092.10万_--,1802.20万_65.02%,0_0,0_0,371.20万_--,575.20万_54.96%
NTGR,2337.30万_--,502.80万_-78.49%,272.60万_-45.78%,-1315.5万_-582.58%,3.61亿_--,1.83亿_-49.31%,2930.60万_-83.99%,-5356.3万_-282.77%,2337.30万_--,502.80万_-78.49%,272.60万_-45.78%,-1315.5万_-582.58%,5137.70万_--,4288.90万_-16.52%,3765.10万_-12.21%,1742.60万_-53.72%
NTLA,437.50万_--,1133.10万_158.99%,2117.00万_86.83%,1991.80万_-5.91%,169.30万_--,562.70万_232.37%,666.80万_18.50%,788.00万_18.18%,437.50万_--,1133.10万_158.99%,2117.00万_86.83%,1991.80万_-5.91%,280.90万_--,511.80万_82.20%,1021.30万_99.55%,870.80万_-14.74%
NTNX,2268.40万_--,3512.90万_54.86%,6781.70万_93.05%,9705.00万_43.11%,7408.50万_--,1.98亿_167.26%,2.52亿_27.27%,3.04亿_20.63%,2268.40万_--,3512.90万_54.86%,6781.70万_93.05%,9705.00万_43.11%,5558.90万_--,9629.70万_73.23%,1.51亿_56.81%,2.13亿_41.06%
NTR,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NTRA,800.40万_--,1145.90万_43.17%,1301.90万_13.61%,1277.00万_-1.91%,5232.70万_--,4705.50万_-10.08%,5579.00万_18.56%,8037.00万_44.06%,800.40万_--,1145.90万_43.17%,1301.90万_13.61%,1277.00万_-1.91%,3044.20万_--,3755.30万_23.36%,4893.70万_30.31%,4113.30万_-15.95%
NTRI,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,9024.60万_--,1.09亿_20.78%,1.31亿_20.18%,1.30亿_-0.76%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3984.10万_--,4406.80万_10.61%,5281.00万_19.84%,4947.60万_-6.31%
NTRS,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NUAN,7353.00万_--,6561.80万_-10.76%,6697.80万_2.07%,8204.60万_22.50%,5.04亿_--,5.06亿_0.40%,4.66亿_-7.91%,5.33亿_14.38%,7353.00万_--,6561.80万_-10.76%,6697.80万_2.07%,8204.60万_22.50%,1.79亿_--,1.71亿_-4.47%,1.78亿_4.09%,1.69亿_-5.06%
NUE,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,34.57亿_--,39.57亿_14.46%,50.92亿_28.68%,62.96亿_23.64%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,8149.70万_--,1.56亿_91.42%,1.68亿_7.69%,2.09亿_24.40%
NUGT,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NURO,106.92万_--,90.71万_-15.16%,87.62万_-3.41%,105.97万_20.94%,273.75万_--,371.54万_35.72%,492.95万_32.68%,372.88万_-24.36%,106.92万_--,90.71万_-15.16%,87.62万_-3.41%,105.97万_20.94%,338.98万_--,364.62万_7.56%,407.97万_11.89%,350.98万_-13.97%
NUS,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,5.72亿_--,5.31亿_-7.17%,6.66亿_25.42%,6.83亿_2.55%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.89亿_--,3.62亿_-6.94%,4.19亿_15.75%,4.32亿_3.10%
NUV,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NUVA,860.60万_--,1298.30万_50.86%,1271.90万_-2.03%,1709.40万_34.40%,2.15亿_--,2.71亿_26.05%,2.71亿_0.00%,2.88亿_6.27%,860.60万_--,1298.30万_50.86%,1271.90万_-2.03%,1709.40万_34.40%,1.22亿_--,1.54亿_26.23%,1.48亿_-3.90%,1.55亿_4.73%
NUW,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NVAX,7590.40万_148.91%,5110.00万_-32.68%,4965.60万_-2.83%,0_0,585.30万_-12.95%,539.90万_-7.76%,1041.20万_92.85%,0_0,7590.40万_148.91%,5110.00万_-32.68%,4965.60万_-2.83%,0_0,885.10万_75.02%,834.40万_-5.73%,854.00万_2.35%,0_0
NVCN,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NVCR,1084.50万_--,847.10万_-21.89%,1004.80万_18.62%,1503.40万_49.62%,1238.30万_--,3024.20万_144.22%,5366.10万_77.44%,6967.40万_29.84%,1084.50万_--,847.10万_-21.89%,1004.80万_18.62%,1503.40万_49.62%,2584.00万_--,2867.50万_10.97%,3247.90万_13.27%,4027.60万_24.01%
NVDA,0_0,0_0,3.94亿_--,5.08亿_28.93%,0_0,0_0,21.73亿_--,29.11亿_33.96%,0_0,0_0,3.94亿_--,5.08亿_28.93%,0_0,0_0,1.76亿_--,2.20亿_25.00%
NVEE,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4232.00万_--,6302.20万_48.92%,9397.60万_49.12%,1.15亿_22.37%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1326.30万_--,2366.50万_78.43%,3377.70万_42.73%,4018.80万_18.98%
NVG,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NVGS,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NVLN,203.60万_-3.92%,601.00万_195.19%,1177.20万_95.87%,766.30万_-34.90%,0.00元_NaN%,1357.40万_INF%,3890.80万_186.64%,4071.00万_4.63%,203.60万_-3.92%,601.00万_195.19%,1177.20万_95.87%,766.30万_-34.90%,177.50万_-78.77%,1595.30万_798.76%,2411.20万_51.14%,1405.80万_-41.70%
NVMI,0_0,0_0,1061.70万_--,1049.00万_-1.20%,0_0,0_0,5737.80万_--,6307.20万_9.92%,0_0,0_0,1061.70万_--,1049.00万_-1.20%,0_0,0_0,910.60万_--,1016.60万_11.64%
NVO,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NVRO,587.40万_--,1127.60万_91.96%,994.30万_-11.82%,1348.00万_35.57%,3312.40万_--,7053.10万_112.93%,9796.30万_38.89%,1.08亿_10.25%,587.40万_--,1127.60万_91.96%,994.30万_-11.82%,1348.00万_35.57%,2762.30万_--,4383.20万_58.68%,6174.10万_40.86%,7127.70万_15.45%
NVS,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NVT,0_0,970.00万_--,1010.00万_4.12%,1190.00万_17.82%,0_0,5.08亿_--,5.42亿_6.69%,5.68亿_4.80%,0_0,970.00万_--,1010.00万_4.12%,1190.00万_17.82%,0_0,1.31亿_--,1.44亿_9.92%,1.21亿_-15.97%
NVTA,1138.00万_--,1177.50万_3.47%,1360.50万_15.54%,1657.00万_21.79%,316.10万_--,902.80万_185.61%,2234.70万_147.53%,4221.70万_88.92%,1138.00万_--,1177.50万_3.47%,1360.50万_15.54%,1657.00万_21.79%,1056.60万_--,1424.00万_34.77%,2963.60万_108.12%,3354.90万_13.20%
NVTR,368.80万_--,442.70万_20.04%,141.00万_-68.15%,270.80万_92.06%,129.60万_--,415.30万_220.45%,720.00万_73.37%,1089.20万_51.28%,368.80万_--,442.70万_20.04%,141.00万_-68.15%,270.80万_92.06%,235.10万_--,1032.20万_339.05%,939.50万_-8.98%,1360.90万_44.85%
NWBI,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NWE,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3.25亿_--,3.31亿_1.85%,3.45亿_4.23%,3.09亿_-10.43%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.13亿_--,1.13亿_0.00%,1.18亿_4.42%,1.29亿_9.32%
NWL,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,15.61亿_--,5300.00万_-96.60%,24.89亿_4596.23%,23.41亿_-5.95%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,4.28亿_--,3.63亿_-15.19%,6.53亿_79.89%,6.19亿_-5.21%
NWN,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2.31亿_--,2.26亿_-2.16%,2.39亿_5.75%,2.27亿_-5.02%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,2024.00万_--,1616.90万_-20.11%,2052.40万_26.93%,2164.90万_5.48%
NWS,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,19.98亿_--,25.81亿_29.18%,20.80亿_-19.41%,26.93亿_29.47%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,8.10亿_--,3.65亿_-54.94%,7.20亿_97.26%,9.17亿_27.36%
NWSA,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,19.98亿_--,25.81亿_29.18%,20.80亿_-19.41%,26.93亿_29.47%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,8.10亿_--,3.65亿_-54.94%,7.20亿_97.26%,9.17亿_27.36%
NX,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,1.95亿_--,2.49亿_27.69%,2.32亿_-6.83%,2.44亿_5.17%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,3305.80万_--,3986.70万_20.60%,3693.60万_-7.35%,4403.40万_19.22%
NXE,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NXEO,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,8.51亿_INF%,9.82亿_15.39%,10.17亿_3.56%,0.00元_--,0.00元_NaN%,0.00元_NaN%,0.00元_NaN%,0.00元_--,7250.00万_INF%,7900.00万_8.97%,9310.00万_17.85%
NXGN,1763.80万_--,1607.70万_-8.85%,2211.10万_37.53%,2109.80万_-4.58%,1.28亿_--,1.28亿_0.00%,1.32亿_3.12%,1.36亿_3.03%,1763.80万_--,1607.70万_-8.85%,2211.10万_37.53%,2109.80万_-4.58%,4217.70万_--,3758.00万_-10.90%,3482.10万_-7.34%,5969.40万_71.43%
NXJ,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
NXPI,3.18亿_--,3.62亿_13.84%,4.14亿_14.36%,4.03亿_-2.66%,16.06亿_--,24.40亿_51.93%,24.56亿_0.66%,24.03亿_-2.16%,3.18亿_--,3.62亿_13.84%,4.14亿_14.36%,4.03亿_-2.66%,5.46亿_--,6.55亿_19.96%,6.16亿_-5.95%,6.15亿_-0.16%
NXRT,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,471.10万_--,562.40万_19.38%
