0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264
2013-06-30,1.039,1.033,2.22,10.0091,3.2,10.383,13.476,616719000000,24379000000,0,0,0,0,0,13051000000,0,0,0,0,0,0,140868000000,153100000000,0,2545000000,0,8585000000,1475000000,0,0,0,0,493000000,0,0,1237000000,6424000000,0,0,3468440000000,0,0,0,0,0,9170000000,6622000000,29279000000,0,0,0,0,0,0,0,68600000000,0,0,0,0,0,0,3279420000000,18653000000,59640000000,37460000000,0,41501000000,2322000000,0,0,189026000000,3468440000000,46518000000,21131000000,3212000000,0,13021000000,0,0,4543000000,-380000000,568000000,64000000,49000000,25387000000,0,70000000,28000000,0,0,25429000000,5927000000,0,19502000000,19386000000,116000000,0,0,474349000000,474349000000,0,6681000000,11721000000,204580000000,222982000000,251367000000,135304000000,13895000000,0,0,7000000,149206000000,671000000,471192000000,0,0,471863000000,-322657000000,74000000,0,0,74000000,0,11513000000,0,11513000000,-11439000000,-542000000,0,-83271000000,292174000000,208903000000,19502000000,4543000000,546000000,77000000,248000000,0,0,380000000,1663000000,-51000000,-788000000,0,0,-72689000000,313007000000,-15071000000,251367000000,0,0,0,0,0,0,0,-83271000000,0,0,0,0,0,0,0,1761.13,18.35,5.76,19.07,0,0,0,0,0,0,0,0,0,0,0,0,0,16.29,12.76,5.187,-2.232,10.26,381.356,12.8,0,0,0,156.65,54.57,0,0,10.383,0.174,41.92,0.586,0,54.57,0,0,0,19263000000,25429000000,26300000000,0,94.55,0,0,0,0.248,0,5.24,5.6,22.65,13.48,0,1011.05,0,54.04,77.04,-2.837,0,7.665,1288.93,7.247,24507000000,13740000000,10483000000,10397000000,150945000000,-129207000000,-10179000000,11017000000,18653500000,14922800000,0,0,435168,3730690000,5580500000,9202780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013-09-30,1.599,1.5848,2.78,10.4929,3.12,15.234,14.605,624799000000,31425000000,0,0,0,0,0,12863000000,0,0,0,0,0,0,145433000000,149273000000,0,2536000000,0,8521000000,1753000000,0,0,0,0,619000000,0,0,1181000000,8060000000,0,0,3593940000000,0,0,0,0,0,10187000000,7857000000,31974000000,0,0,0,0,0,0,0,68600000000,0,0,0,0,0,0,3395540000000,18653000000,58232000000,37460000000,0,51934000000,2672000000,0,0,198401000000,3593940000000,72477000000,33372000000,4967000000,0,19466000000,0,0,8292000000,-519000000,470000000,128000000,47000000,39105000000,0,143000000,44000000,0,0,39204000000,9198000000,0,30006000000,29818000000,188000000,0,0,604962000000,604962000000,0,9568000000,16721000000,306241000000,332530000000,272432000000,339499000000,23346000000,0,0,51000000,362896000000,1407000000,718707000000,0,0,720114000000,-357218000000,355000000,0,0,355000000,0,11553000000,0,11553000000,-11198000000,0,0,-95984000000,292174000000,196190000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740.32,18.11,5.84,18.65,0,0,0,0,0,0,0,0,0,0,0,0,0,19.15,14.13,10.272,-2.961,14.249,0,14.84,0,0,0,160.46,53.96,0,0,15.234,0.143,41.4,0.885,0,53.96,0,0,0,29562000000,39204000000,39204000000,0,94.48,0,0,0,0.237,0,5.3,5.67,22.06,14.61,0,705.82,0,37.59,0,-3.2701,0,8.023,907.925,7.58,25959000000,13718000000,10432000000,10299000000,21065000000,-34561000000,241000000,-12713000000,18653500000,14922800000,0,0,525076,3730690000,5581220000,9206990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013-12-31,2.194,2.166,3.38,10.9564,2.99,20.023,16.533,709644000000,28627000000,0,0,0,0,0,14709000000,0,0,0,0,0,0,160593000000,146253000000,0,2268000000,0,8874000000,1861000000,0,0,0,0,758000000,0,0,1565000000,9382000000,0,0,3680130000000,0,0,0,0,0,6273000000,10496000000,32841000000,0,0,0,0,0,0,0,63368000000,0,0,0,0,0,0,3472900000000,18653000000,55775000000,37460000000,0,63037000000,2852000000,0,0,207227000000,3680130000000,100015000000,46492000000,6813000000,0,25830000000,0,0,13074000000,-1565000000,820000000,106000000,137000000,53523000000,0,444000000,118000000,0,0,53849000000,12649000000,0,41200000000,40922000000,278000000,0,0,684084000000,684084000000,0,16743000000,19924000000,339011000000,375678000000,308406000000,437088000000,36016000000,0,0,16000000,473120000000,2893000000,785267000000,0,0,788160000000,-315040000000,505000000,0,0,3467000000,8200000000,13643000000,0,21843000000,-18376000000,-1048000000,0,-26058000000,292174000000,266116000000,41200000000,13074000000,1109000000,181000000,520000000,7000000,0,1565000000,3348000000,-458000000,-2468000000,0,0,-220058000000,508243000000,-37857000000,308406000000,0,0,0,0,0,266116000000,292174000000,-26058000000,0,0,0,0,0,0,0,1705.6,17.76,5.97,20.69,0,0,0,0,0,0,0,0,0,0,0,0,0,20.57,19.7,15.143,1.059,16.989,978.947,20.5,0,0,0,164.96,53.51,0,0,20.023,0.245,41.19,1.199,0,53.51,0,0,0,40397000000,53849000000,55659000000,0,94.37,0,0,0,0.241,0,5.42,5.81,25.13,16.53,0,576.45,0,30.84,159.83,-0.8878,0,8.88,748.558,8.38,27538000000,14418000000,11104000000,10835000000,35974000000,42178000000,-7178000000,69926000000,18653500000,14922800000,0,0,520753,3730690000,5599850000,9227120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014-03-31,0.574,0.5686,3.95,11.6171,3.08,4.942,-4.265,600084000000,26598000000,0,0,0,0,0,15600000000,0,0,0,0,0,0,167458000000,145755000000,0,2492000000,0,8705000000,1962000000,0,0,0,0,733000000,0,0,1471000000,9424000000,0,0,3740500000000,0,0,0,0,0,7137000000,9095000000,34305000000,0,0,0,0,0,0,0,62347000000,0,0,0,0,0,0,3520860000000,18653000000,57389000000,37460000000,0,73747000000,2938000000,0,0,219637000000,3740500000000,27602000000,13595000000,1909000000,0,7034000000,0,0,4525000000,1384000000,-346000000,19000000,196000000,14007000000,0,85000000,23000000,0,0,14069000000,3261000000,0,10808000000,10710000000,98000000,0,0,158220000000,158220000000,0,3963000000,7194000000,226612000000,237769000000,-79549000000,394807000000,11071000000,0,0,4000000,405882000000,294000000,421285000000,0,0,421579000000,-15697000000,0,0,0,1947000000,3000000000,1273000000,0,4273000000,-2326000000,769000000,0,-96803000000,266116000000,169313000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630.29,17.03,6.24,17.29,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,20.3,6.03,-1.904,1.641,-252.423,20.26,0,0,0,157.32,50.75,0,0,4.942,-0.102,39.16,0.289,0,50.75,0,0,0,10607000000,14069000000,14069000000,0,94.13,0,0,0,0.233,0,5.65,6.07,20.18,-4.27,0,-594.4,0,-28.82,0,-3.298,0,-2.259,-736.02,-2.127,27602000000,14007000000,10710000000,10607000000,-79549000000,-15697000000,-2326000000,-96803000000,18653500000,14922800000,0,0,516985,3730690000,5684100000,9303200000,104,668125000,0,0,0,0,0,0,104,668125000,0,0,0,0,0,0,0,0,
2014-06-30,1.215,1.204,2.89,11.7036,3.18,10.378,-1.629,638182000000,36118000000,0,0,0,0,0,15057000000,0,0,0,0,0,0,176791000000,138731000000,0,2545000000,0,8695000000,2162000000,0,0,0,0,714000000,0,0,1384000000,9319000000,0,0,3930220000000,0,0,0,0,0,7783000000,8158000000,37177000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3708900000000,18653000000,59367000000,49647000000,0,53945000000,3007000000,0,0,221319000000,3930220000000,59043000000,29286000000,3953000000,0,13437000000,0,0,11706000000,2037000000,-624000000,35000000,560000000,29757000000,0,134000000,62000000,0,0,29829000000,6962000000,0,22867000000,22656000000,211000000,0,0,314915000000,314915000000,0,7100000000,14483000000,323716000000,345299000000,-30384000000,254384000000,18558000000,0,0,5000000,272947000000,868000000,343264000000,0,0,344132000000,-71185000000,0,0,0,29008000000,0,13897000000,7962000000,21859000000,7149000000,1039000000,0,-93381000000,266116000000,172735000000,22867000000,11706000000,582000000,109000000,273000000,1000000,0,-2037000000,-23054000000,-10000000,-1122000000,0,0,-258010000000,218311000000,0,-30384000000,0,0,0,172735000000,266116000000,0,0,-93381000000,0,0,0,0,0,0,0,1704.47,17.76,5.97,17.44,0,0,0,0,0,0,0,0,0,0,0,0,0,26.93,16.87,6.819,-2.017,6.796,-209.859,17.21,0,0,0,171.53,50.4,0,0,10.378,-0.18,38.73,0.595,0,50.4,0,0,0,22462000000,29829000000,30793000000,0,94.37,0,0,0,0.221,0,5.51,5.91,20.81,-1.63,0,-107.13,0,-5.15,90.04,-3.1814,0,-0.819,-132.873,-0.773,31441000000,15750000000,11946000000,11855000000,49165000000,-55488000000,9475000000,3422000000,18653500000,14922800000,0,0,492305,3730690000,5462560000,9087840000,175,846016000,0,0,0,0,0,0,175,846016000,0,0,0,0,0,0,0,0,
2014-09-30,1.866,1.852,3.54,12.402,3.25,15.043,2.684,630785000000,30435000000,0,0,0,0,0,14963000000,0,0,0,0,0,0,201063000000,135389000000,0,1519000000,0,9669000000,2654000000,0,0,0,0,777000000,0,0,1347000000,10108000000,0,0,3956640000000,0,0,0,0,0,8966000000,9077000000,40274000000,0,0,0,0,0,0,0,105410000000,0,0,0,0,0,0,3722140000000,18653000000,60639000000,49647000000,0,66088000000,3163000000,0,0,234499000000,3956640000000,89773000000,44039000000,6060000000,0,20665000000,0,0,17048000000,1463000000,-240000000,138000000,909000000,45734000000,0,211000000,86000000,0,0,45859000000,10692000000,0,35167000000,34799000000,368000000,0,0,417036000000,417036000000,0,10316000000,20516000000,336135000000,366967000000,50069000000,527815000000,41062000000,0,0,15000000,568892000000,2833000000,736273000000,0,0,739106000000,-170214000000,0,0,0,49602000000,16162000000,14171000000,0,30333000000,19269000000,514000000,0,-100362000000,266116000000,165754000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614.4,16.87,6.3,17.21,0,0,0,0,0,0,0,0,0,0,0,0,0,23.86,16.7,13.192,8.959,7.514,-151.064,16.95,0,0,0,171.6,50.94,0,0,15.043,-0.068,39.17,0.911,0,50.94,0,0,0,34542000000,45859000000,45859000000,0,94.07,0,0,0,0.244,0,5.64,6.06,19.79,2.68,0,113.05,0,5.58,0,-3.4192,0,1.345,142.375,1.265,30730000000,15977000000,12143000000,12080000000,80453000000,-99029000000,12120000000,-6981000000,18653500000,14922800000,0,0,447325,3730690000,5550600000,9194850000,108,639437000,0,0,0,0,0,0,108,639437000,0,0,0,0,0,0,0,0,
2014-12-31,2.521,2.501,4.19,13.146,3.25,18.075,10.248,648354000000,32841000000,0,0,0,0,0,17328000000,0,0,0,0,0,0,222208000000,121698000000,0,1475000000,0,10542000000,3387000000,0,0,0,0,858000000,0,0,1635000000,10692000000,0,0,4195920000000,0,312000000,0,0,0,5696000000,12066000000,38750000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3932640000000,18653000000,60639000000,64607000000,0,78157000000,3116000000,0,0,263285000000,4195920000000,123181000000,61430000000,8147000000,0,28475000000,0,0,24193000000,2262000000,-262000000,82000000,1090000000,61751000000,0,443000000,164000000,0,0,62030000000,14670000000,0,47360000000,47026000000,334000000,0,0,673616000000,673616000000,0,17883000000,24779000000,439796000000,482458000000,191158000000,439358000000,39425000000,0,0,16000000,478799000000,5386000000,815868000000,0,0,821254000000,-342455000000,0,0,14960000000,116698000000,27144000000,16657000000,0,43801000000,72897000000,1068000000,0,-77332000000,266116000000,188784000000,47360000000,24193000000,1168000000,243000000,583000000,8000000,0,-2262000000,0,-278000000,-3336000000,0,0,-216251000000,391168000000,-51438000000,191158000000,0,0,0,188784000000,266116000000,0,0,-77332000000,0,0,0,0,0,0,0,1516.57,15.94,6.69,16.75,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,14.92,27.3,18.796,14.016,-131.951,15.37,0,0,0,169.38,50.13,0,0,18.075,-0.073,38.45,1.194,0,50.13,0,0,0,46650000000,62030000000,64024000000,0,93.73,0,0,0,0.251,0,6.15,6.63,19.83,10.25,0,319.64,0,15.52,270.11,-2.6346,0,4.861,403.628,4.556,33408000000,16017000000,12227000000,12108000000,141089000000,-172241000000,53628000000,23030000000,18653500000,14922800000,0,0,371109,3730690000,5455480000,9104200000,377,6732160000,0,0,0,0,0,0,368,1358650000,0,0,0,0,0,0,0,0,
2015-03-31,0.6,0.594,4.79,13.701,3.25,3.921,-4.363,611178000000,52434000000,0,0,0,0,0,18506000000,0,0,0,0,0,0,229270000000,137122000000,0,1491000000,0,15564000000,0,0,0,0,0,834000000,0,0,1546000000,11435000000,0,0,4255330000000,0,0,0,0,0,5111000000,10938000000,36981000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966610000000,18653000000,60639000000,49647000000,0,89303000000,3230000000,0,0,288724000000,4255330000000,32991000000,18305000000,2274000000,0,6484000000,0,0,9313000000,-132000000,731000000,27000000,302000000,14686000000,0,141000000,33000000,0,0,14794000000,3485000000,0,11309000000,11194000000,115000000,0,0,145593000000,145593000000,0,4532000000,7441000000,215009000000,226982000000,-81389000000,652991000000,17813000000,0,0,7000000,670811000000,2054000000,659120000000,0,0,661174000000,9637000000,0,0,87311000000,87311000000,38116000000,1305000000,0,39421000000,47890000000,-172000000,0,-24034000000,188784000000,164750000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393.45,14.74,7.28,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,1.35,9.734,11.738,1.416,0,2.03,0,0,0,168.92,44.52,0,0,3.921,0.183,34.28,0.265,0,44.52,0,0,0,11071000000,14794000000,14794000000,0,93.22,0,0,0,0.366,0,6.66,7.21,18.47,-4.36,0,-587.99,0,-24.67,0,-0.8188,0,-2.052,-719.683,-1.913,32991000000,14686000000,11194000000,11071000000,-81389000000,9637000000,47890000000,-24034000000,18653500000,14922800000,0,0,413279,3730690000,5466900000,9121660000,140,6074990000,0,0,0,0,0,0,131,684022000,0,0,0,0,0,0,0,0,
2015-06-30,1.281,1.258,3.48,15.316,3.25,9.35,11.295,653338000000,56137000000,0,0,0,0,0,18900000000,0,0,0,0,0,0,255052000000,144644000000,0,1560000000,0,15091000000,0,0,0,0,0,798000000,0,0,1450000000,12189000000,0,0,4603740000000,0,845000000,0,0,0,6932000000,10316000000,37368000000,0,0,0,0,0,0,0,0,0,0,0,6000000,0,0,4314740000000,18653000000,60639000000,63651000000,0,64876000000,3300000000,0,0,288996000000,4603740000000,70701000000,39490000000,4493000000,0,14292000000,0,0,20292000000,1435000000,689000000,91000000,997000000,31211000000,0,359000000,44000000,0,0,31526000000,7400000000,0,24126000000,23903000000,223000000,0,0,505291000000,505291000000,0,7653000000,15510000000,271435000000,294598000000,210693000000,592458000000,34722000000,0,0,87000000,627267000000,6840000000,873716000000,0,0,880556000000,-253289000000,0,0,187916000000,187916000000,106821000000,17896000000,0,124717000000,63199000000,-261000000,0,20342000000,188784000000,209126000000,24126000000,20292000000,576000000,145000000,287000000,-72000000,0,-1435000000,0,-903000000,-1761000000,6000000,0,-115034000000,316383000000,-31917000000,210693000000,0,0,0,0,0,0,0,20342000000,0,0,0,0,0,0,0,1514.49,15.93,6.7,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,19.74,5.5,9.812,8.342,9.719,0,4.89,0,0,0,167.83,44.15,0,0,9.35,0.165,34.12,0.543,0,44.15,0,0,0,23466000000,31526000000,32534000000,0,93.72,0,0,0,0.328,0,6.16,6.64,18.07,11.3,0,712.93,0,29.8,678.57,0.693,0,4.883,873.303,4.577,37710000000,16525000000,12709000000,12395000000,292082000000,-262926000000,15309000000,44376000000,18653500000,14922800000,0,0,379582,3730690000,5785350000,9374240000,231,6270450000,0,0,1,170993000,0,0,222,629531000,0,0,1,141800000,0,0,0,0,
2015-09-30,1.992,1.9515,4.19,14.493,3.25,12.376,15.796,627514000000,47304000000,0,0,0,0,0,18381000000,0,0,0,0,0,0,214173000000,221570000000,0,1602000000,0,17357000000,0,0,0,0,0,802000000,0,0,1403000000,13778000000,0,0,4822630000000,0,1024000000,0,0,0,7980000000,13014000000,38182000000,0,0,0,0,0,0,0,0,0,0,0,6000000,0,0,4519010000000,18653000000,60639000000,63651000000,0,78127000000,3355000000,0,0,303620000000,4822630000000,108632000000,60271000000,6701000000,0,22109000000,0,0,30950000000,3000000000,498000000,139000000,1741000000,48361000000,0,688000000,59000000,0,0,48990000000,11515000000,0,37475000000,37162000000,313000000,0,0,637781000000,637781000000,0,11176000000,21204000000,310758000000,343138000000,294643000000,1227490000000,54328000000,0,0,191000000,1282010000000,9670000000,1565990000000,0,0,1575660000000,-293652000000,0,0,354291000000,354291000000,172240000000,15499000000,0,187739000000,166552000000,2102000000,0,169645000000,188784000000,358429000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509.04,15.88,6.72,14.27,0,0,0,0,0,0,0,0,0,0,0,0,0,21.01,6.79,15.412,24.611,14.936,0,5.74,0,0,0,170.05,44.52,0,0,12.376,0.115,34.5,0.824,0,44.52,0,0,0,36402000000,48990000000,48990000000,0,93.7,0,0,0,0.36,0,6.18,6.66,16.41,15.8,0,644.28,0,27.12,0,5.7797,0,6.52,786.239,6.11,37931000000,17150000000,13259000000,12936000000,83950000000,-40363000000,103353000000,149303000000,18653500000,14922800000,0,0,239254,3730690000,8034220000,11574800000,154,8757090000,0,0,0,0,3,2139390000,144,722865000,0,0,0,0,0,0,0,0,
2015-12-31,2.665,2.609,4.86,15.292,3.25,17.42,19.237,592545000000,63746000000,0,0,0,0,0,20437000000,0,0,0,0,0,0,254846000000,239703000000,0,1599000000,0,19062000000,0,0,0,0,0,879000000,0,0,1657000000,14427000000,0,0,5044350000000,0,210000000,0,0,0,5684000000,14776000000,36235000000,0,0,0,0,0,0,0,0,0,0,0,7000000,0,0,4725750000000,18653000000,60639000000,63651000000,0,90670000000,3430000000,0,0,318600000000,5044350000000,146550000000,80483000000,8976000000,0,32034000000,0,0,38795000000,2991000000,461000000,159000000,2326000000,66067000000,0,983000000,173000000,0,0,66877000000,15880000000,0,50997000000,50604000000,393000000,0,0,821719000000,821719000000,0,19255000000,27604000000,416040000000,462899000000,358820000000,792979000000,34812000000,0,0,96000000,827887000000,12334000000,1346770000000,0,0,1359110000000,-531220000000,0,0,449206000000,449206000000,0,23418000000,181006000000,204424000000,244782000000,3521000000,0,75903000000,188784000000,264687000000,50997000000,38795000000,1328000000,303000000,597000000,-65000000,0,-2991000000,0,-1452000000,-5213000000,0,0,-199459000000,542466000000,-66486000000,358820000000,0,0,0,0,0,264687000000,188784000000,75903000000,0,0,0,0,0,0,0,1503.62,15.83,6.74,12.94,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97,7.61,21.14,36.851,20.22,0,6.99,0,0,0,163.07,45.08,0,0,17.42,0.098,34.8,1.095,0,45.08,0,0,0,49561000000,66877000000,69105000000,0,93.68,0,0,0,0.378,0,6.21,6.69,14.67,19.24,0,566.61,0,24.48,553.59,2.5859,0,7.593,703.61,7.113,37918000000,17706000000,13442000000,13159000000,64177000000,-237568000000,78230000000,-93742000000,18653500000,18653500000,0,0,196015,3730690000,13189000000,13189000000,191,13660700000,0,0,0,0,3,3624990000,181,471646000,0,0,0,0,0,0,0,0,
2016-03-31,0.696,0.6962,5.28,17.4844,3.9,4.18,-5.169,583182000000,111606000000,0,0,0,0,0,21916000000,0,0,0,0,0,0,215441000000,255608000000,0,1665000000,0,20074000000,0,0,0,0,0,3814000000,0,0,1543000000,18103000000,0,0,5227980000000,0,28621000000,0,0,0,6539000000,18321000000,36066000000,0,0,0,0,0,0,0,600816000000,0,0,0,827000000,0,0,4879630000000,19653000000,76643000000,63651000000,0,103762000000,4730000000,0,0,348350000000,5227980000000,42191000000,23758000000,2409000000,0,7948000000,0,0,13285000000,41000000,1969000000,47000000,729000000,18433000000,0,32000000,14000000,0,0,18451000000,4416000000,0,14035000000,13922000000,113000000,0,0,145068000000,145068000000,0,4543000000,7019000000,235086000000,246648000000,-101580000000,483675000000,23058000000,0,0,784000000,507517000000,948000000,610527000000,0,0,611475000000,-103958000000,0,0,202282000000,202282000000,1372000000,5906000000,0,7278000000,195004000000,232000000,0,-10302000000,264687000000,254385000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436.01,15.01,7.14,12.36,0,0,0,0,0,0,0,0,0,0,0,0,0,27.89,24.37,9.027,5.309,3.64,169.357,25.51,0,0,0,178.15,43.69,0,0,4.18,0.344,33.27,0.271,0,43.69,0,0,0,13682000000,18451000000,18451000000,0,93.34,0,0,0,0.384,0,5.84,6.28,12.16,-5.17,0,-615,0,-24.08,0,-0.351,0,-2.082,-723.762,-1.943,42191000000,18433000000,13922000000,13682000000,-101580000000,-103958000000,195004000000,-10302000000,19653000000,18653500000,0,0,184005,3838680000,13714800000,14396000000,133,14100400000,0,0,0,0,3,4065100000,123,385551000,0,0,0,0,0,0,0,0,
2016-06-30,1.229,1.202,3.33,14.595,3.45,8.22,-6.201,612936000000,158786000000,0,0,0,0,0,21448000000,0,0,0,0,0,0,204308000000,291235000000,0,1732000000,0,20781000000,0,0,0,0,0,3726000000,0,0,1607000000,16985000000,0,0,5371290000000,0,26710000000,0,0,0,7929000000,12105000000,33206000000,0,0,0,0,0,0,0,0,0,0,0,780000000,0,0,5021020000000,21618000000,74678000000,78689000000,0,71903000000,4833000000,0,0,350275000000,5371290000000,82172000000,46933000000,3550000000,0,16728000000,0,0,26512000000,798000000,3710000000,95000000,1301000000,35239000000,0,109000000,26000000,0,0,35322000000,8282000000,0,27040000000,26770000000,270000000,0,0,277836000000,277836000000,0,8194000000,19160000000,384531000000,411885000000,-134049000000,886356000000,51420000000,0,0,789000000,938565000000,2490000000,1002300000000,0,0,1004790000000,-66221000000,0,0,0,459517000000,225214000000,20315000000,0,245529000000,213988000000,1944000000,0,15662000000,264687000000,280349000000,27040000000,26512000000,830000000,337000000,302000000,0,0,-798000000,0,-2770000000,-1623000000,-46000000,0,-226635000000,74181000000,-31379000000,-134049000000,0,0,0,280349000000,264687000000,0,0,15662000000,0,0,0,0,0,0,0,1469.35,15.33,6.98,12.62,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22,11.99,9.605,9.018,6.481,438.462,12.91,0,0,0,174.19,42.88,0,0,8.22,0.61,32.91,0.514,0,42.88,0,0,0,26203000000,35322000000,36791000000,0,93.48,0,0,0,0.387,0,6.37,6.89,14.18,-6.2,0,-420.03,0,-16.31,169.5,0.5336,0,-2.67,-495.743,-2.496,39981000000,16806000000,12848000000,12521000000,-32469000000,37737000000,18984000000,25964000000,21618300000,20518800000,0,0,173951,4222550000,15124400000,15873700000,196,15532200000,0,0,0,0,3,4471610000,186,407787000,0,0,0,0,0,0,0,0,
2016-09-30,1.873,1.827,3.97,15.26,3.45,11.307,-6.929,600426000000,170053000000,0,0,0,0,0,19918000000,0,0,0,0,0,0,285622000000,328269000000,0,1775000000,0,20977000000,0,0,0,0,0,3552000000,0,0,1488000000,19240000000,0,0,5564280000000,0,32836000000,0,0,0,9112000000,15660000000,33279000000,0,0,0,0,0,0,0,0,0,0,0,767000000,0,0,5199680000000,21618000000,74678000000,78689000000,0,85792000000,4795000000,0,0,364606000000,5564280000000,120928000000,67416000000,3898000000,0,25851000000,0,0,37485000000,1153000000,4202000000,140000000,1952000000,53512000000,0,226000000,49000000,0,0,53689000000,12551000000,0,41138000000,40682000000,456000000,0,0,253612000000,462193000000,0,12199000000,24996000000,393188000000,611988000000,-149795000000,2642490000000,63144000000,0,0,14000000,2706430000000,3221000000,2766500000000,0,0,2769720000000,-63293000000,0,0,0,726623000000,0,25425000000,0,485642000000,240981000000,2468000000,0,30361000000,264687000000,295048000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459.52,15.26,7.01,11.95,0,0,0,0,0,0,0,0,0,0,0,0,0,11.32,9.47,14.164,10.046,10.307,743.775,10.65,0,0,0,180.47,44.25,0,0,11.307,0.625,34.02,0.767,0,44.25,0,0,0,39711000000,53689000000,53689000000,0,93.45,0,0,0,0.377,0,6.4,6.92,13.32,-6.93,0,-313.98,0,-12.39,0,1.0344,0,-2.881,-364.128,-2.692,38756000000,18273000000,13912000000,13508000000,-15746000000,2928000000,26993000000,14699000000,21618300000,20518800000,0,0,162071,4222550000,15102000000,15851300000,146,15523100000,0,0,0,0,3,4471610000,136,421040000,0,0,0,0,0,0,0,0,
2016-12-31,2.404,2.338,4.5,15.636,3.45,14.431,-8.881,751453000000,177203000000,0,0,0,0,0,22911000000,0,0,0,0,0,0,620463000000,326950000000,0,949000000,0,21605000000,0,0,0,0,0,3396000000,0,0,1610000000,21838000000,0,0,5857260000000,0,29526000000,0,0,0,6428000000,17620000000,34082000000,0,0,0,0,0,0,0,0,0,0,0,717000000,0,0,5484330000000,21618000000,74678000000,78689000000,0,97316000000,4987000000,0,0,372934000000,5857260000000,160792000000,91132000000,4444000000,0,37238000000,0,0,49104000000,2812000000,7033000000,180000000,2317000000,69660000000,0,459000000,144000000,0,0,69975000000,16297000000,0,53678000000,53099000000,579000000,0,0,726724000000,726724000000,0,21107000000,32298000000,865312000000,918717000000,-191993000000,5158060000000,62152000000,0,0,802000000,5221010000000,4764000000,5280260000000,0,0,5285030000000,-64015000000,68000000,0,0,1012740000000,747899000000,30503000000,0,778402000000,234342000000,4390000000,0,-17276000000,264687000000,247411000000,53678000000,49104000000,1791000000,752000000,641000000,4000000,0,-2812000000,0,-5721000000,-5469000000,-110000000,0,-730075000000,502846000000,-56622000000,-191993000000,0,0,0,247411000000,264687000000,0,0,-17276000000,0,0,0,0,0,0,0,1504.41,15.71,6.8,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.72,4.93,16.746,13.341,16.115,1425.6,5.44,0,0,0,167.88,43.32,0,0,14.431,0.835,33.38,0.974,0,43.32,0,0,0,51687000000,69975000000,73159000000,0,93.63,0,0,0,0.369,0,6.22,6.72,16.12,-8.88,0,-318.17,0,-11.94,149.62,-0.5886,0,-3.501,-357.675,-3.278,39864000000,16148000000,12417000000,11976000000,-42198000000,-722000000,-6639000000,-47637000000,21618300000,20518800000,0,0,160501,4222550000,15123800000,15873100000,261,15582900000,0,0,0,0,3,4471610000,251,459091000,0,0,0,0,0,0,0,0,
