,code,name,bvps,0,1
2378,000531,穗恒运Ａ,5.71,4.76,8.3
2379,000526,紫光学大,0.75,28.18,12.4
2380,000509,华塑控股,0.05,2.83,13.8
2381,000426,兴业矿业,2.94,7.21,11.49
2382,000415,渤海金控,5.03,5.84,11.4
2383,000409,*ST地矿,1.24,3.27,9.35
2384,000408,藏格控股,3.32,14.55,7.8
2385,000096,广聚能源,4.53,10.73,12.08
2386,000078,海王生物,2.14,4.6,25.42
2387,000056,皇庭国际,4.56,10.47,8.67
2388,000038,深大通,10.41,18.5,6.62
2389,000035,中国天楹,2.25,6.72,8.79
2390,000029,深深房Ａ,2.79,11.17,10.95
2391,000022,深赤湾Ａ,6.69,24.14,13.0
2392,000018,神州长城,1.39,3.21,19.8
2393,000009,中国宝安,2.33,4.72,4.8
2394,000008,神州高铁,2.53,5.01,26.3
2395,300695,兆丰股份,24.85,62.48,110.7
2396,300657,弘信电子,4.77,27.9,16.38
2397,002410,广联达,2.79,27.0,53.58
2398,603806,福斯特,9.82,21.87,45.62
2399,603129,春风动力,6.95,19.58,46.29
2400,603339,四方冷链,7.09,18.21,31.45
2401,002712,思美传媒,9.87,18.24,48.69
2402,603663,三祥新材,3.61,16.78,45.36
2403,000636,风华高科,5.14,16.12,23.9
2404,603399,吉翔股份,3.97,16.02,12.44
2405,300246,宝莱特,3.59,15.61,39.26
2406,002699,美盛文化,3.88,15.35,17.99
2407,000990,诚志股份,12.79,13.97,29.14
2408,300199,翰宇药业,4.24,13.84,29.88
2409,600587,新华医疗,8.18,13.18,22.05
2410,002589,瑞康医药,5.34,13.09,25.76
2411,002672,东江环保,4.35,12.99,42.75
2412,600388,龙净环保,4.32,12.59,22.85
2413,000534,万泽股份,3.12,11.98,9.8
2414,300621,维业股份,3.98,11.79,35.31
2415,002213,特 尔 佳,1.77,11.64,15.9
2416,002173,创新医疗,8.13,11.4,32.5
2417,002212,南洋股份,6.94,11.14,30.0
2418,600444,国机通用,3.46,10.85,15.88
2419,603063,禾望电气,5.73,10.69,21.16
2420,300168,万达信息,2.46,21.27,25.81
2421,600283,钱江水利,5.26,10.52,12.18
2422,603179,新泉股份,6.25,20.33,47.84
2423,600479,千金药业,4.57,9.99,33.78
2424,002061,浙江交科,4.37,9.96,13.21
2425,603985,恒润股份,9.92,19.36,52.09
2426,603188,亚邦股份,5.28,9.7,40.12
2427,300285,国瓷材料,3.31,19.32,25.39
2428,002237,恒邦股份,4.85,9.49,54.7
2429,300573,兴齐眼药,6.85,18.26,34.16
2430,000028,国药一致,22.63,45.64,14.0
2431,002286,保龄宝,4.15,9.09,27.74
2432,600648,外高桥,9.04,18.14,26.89
2433,601808,中海油服,7.06,9.04,39.89
2434,600761,安徽合力,6.31,8.37,11.45
2435,600851,海欣股份,3.05,8.1,15.7
2436,600900,长江电力,6.26,16.33,6.82
2437,002050,三花智控,3.82,16.07,10.13
2438,600671,天目药业,0.72,16.0,13.45
2439,603519,立霸股份,3.27,7.8,31.75
2440,002203,海亮股份,3.19,7.77,21.84
2441,600272,开开实业,2.07,7.64,15.78
2442,600278,东方创业,7.79,7.62,17.78
2443,600890,中房股份,0.49,7.62,7.04
2444,002740,爱迪尔,4.4,7.56,42.03
2445,600663,陆家嘴,4.44,15.08,19.9
2446,300209,天泽信息,7.17,14.61,28.48
2447,300692,中环环保,4.41,21.57,27.09
2448,300543,朗科智能,5.51,21.51,112.51
2449,002520,日发精机,3.19,7.08,45.8
2450,300346,南大光电,4.47,13.78,63.63
2451,600489,中金黄金,3.93,6.87,8.73
2452,300525,博思软件,3.61,20.3,22.39
2453,300242,佳云科技,3.67,6.69,17.74
2454,600787,中储股份,4.81,6.63,10.16
2455,002527,新时达,4.86,6.62,26.69
2456,300601,康泰生物,2.03,64.6,19.77
2457,300403,地尔汉宇,2.48,6.42,30.57
2458,000985,大庆华科,4.22,12.78,21.29
2459,600168,武汉控股,6.75,6.3,17.17
2460,603630,拉芳家化,7.7,18.8,54.79
2461,002587,奥拓电子,1.94,6.25,18.66
2462,002100,天康生物,3.16,6.22,18.88
2463,300249,依米康,1.7,6.19,31.22
2464,600573,惠泉啤酒,4.42,6.18,11.48
2465,300280,南通锻压,4.99,30.85,10.28
2466,002667,鞍重股份,3.32,6.15,22.85
2467,600238,*ST椰岛,1.5,6.13,10.58
2468,300050,世纪鼎利,5.0,6.05,109.28
2469,300342,天银机电,3.23,11.98,13.69
2470,600233,圆通速递,3.4,11.89,17.88
2471,603333,明星电缆,2.72,5.83,10.43
2472,002026,山东威达,5.64,5.81,10.85
2473,600756,浪潮软件,6.7,17.22,11.38
2474,000951,中国重汽,8.69,11.39,6.65
2475,603615,茶花股份,5.67,11.33,33.46
2476,000671,阳 光 城,3.8,5.65,12.25
2477,002095,生 意 宝,3.33,33.53,55.12
2478,000782,美达股份,2.3,5.59,14.76
2479,603041,美思德,7.19,16.51,20.46
2480,300016,北陆药业,3.37,11.09,35.6
2481,600775,南京熊猫,3.71,5.42,11.9
2482,002265,西仪股份,3.06,10.75,4.97
2483,300535,达威股份,6.41,15.99,91.96
2484,601233,桐昆股份,7.62,15.95,25.44
2485,300081,恒信东方,4.53,10.62,37.56
2486,600243,青海华鼎,3.93,5.28,23.29
2487,600530,交大昂立,2.06,5.2,26.88
2488,600658,电子城,5.77,5.09,16.0
2489,600508,上海能源,12.93,10.2,12.28
2490,002015,霞客环保,0.73,5.09,12.9
2491,002688,金河生物,2.45,5.08,29.02
2492,600583,海油工程,5.14,5.04,15.92
2493,600997,开滦股份,6.03,4.94,9.49
2494,000155,川化股份,2.43,4.94,8.24
2495,300626,华瑞股份,2.75,9.79,25.48
2496,002358,森源电气,5.35,14.67,35.9
2497,600676,交运股份,5.55,4.84,12.77
2498,300126,锐奇股份,3.38,4.77,35.86
2499,000004,国农科技,1.57,19.04,14.8
2500,300391,康跃科技,5.71,9.51,27.23
2501,601069,西部黄金,2.61,19.02,9.1
2502,600741,华域汽车,13.92,23.65,11.04
2503,601211,国泰君安,13.1,14.12,34.34
2504,600057,厦门象屿,5.16,4.7,11.55
2505,002570,*ST因美,1.83,4.66,44.34
2506,000516,国际医学,1.87,4.65,12.0
2507,600860,京城股份,1.34,4.65,6.24
2508,001696,宗申动力,3.34,4.63,10.66
2509,000839,中信国安,1.74,4.62,25.51
2510,601579,会稽山,6.26,9.22,9.34
2511,000599,青岛双星,4.46,4.61,7.35
2512,002078,太阳纸业,4.1,9.13,20.24
2513,601898,中煤能源,6.85,4.55,20.52
2514,600876,洛阳玻璃,1.01,13.6,15.02
2515,002207,*ST准油,1.4,4.51,20.9
2516,000543,皖能电力,5.55,4.45,6.2
2517,601366,利群股份,5.45,8.82,17.18
2518,603567,珍宝岛,5.68,13.23,49.75
2519,002277,友阿股份,3.74,4.41,34.63
2520,300400,劲拓股份,2.13,13.12,34.8
2521,002603,以岭药业,6.16,13.07,47.2
2522,603600,永艺股份,2.74,8.64,23.71
2523,002737,葵花药业,5.4,21.55,57.86
2524,002169,智光电气,3.54,4.3,28.65
2525,300654,世纪天鸿,3.05,16.92,14.77
2526,000403,ST生化,2.2,29.52,5.55
2527,600008,首创股份,1.7,4.19,19.16
2528,002002,鸿达兴业,2.34,4.18,14.7
2529,600710,苏美达,3.11,4.17,6.96
2530,000404,华意压缩,4.55,4.1,6.05
2531,000637,茂化实华,1.76,4.03,25.69
2532,603000,人民网,2.46,8.05,34.72
2533,002634,棒杰股份,1.51,4.02,19.06
2534,600836,界龙实业,1.36,3.97,12.71
2535,600873,梅花生物,3.01,3.92,8.1
2536,601326,XD秦港股,2.46,3.84,9.63
2537,603223,恒通股份,5.41,11.46,11.97
2538,300337,银邦股份,1.89,7.61,16.77
2539,600555,海航创新,1.22,3.78,21.37
2540,601519,大智慧,0.68,3.77,23.95
2541,600386,北巴传媒,2.27,3.75,15.21
2542,002791,坚朗五金,8.04,11.3,37.59
2543,300476,胜宏科技,3.45,15.06,47.6
2544,002658,雪迪龙,3.32,7.53,20.0
2545,002421,达实智能,1.64,3.76,31.79
2546,603156,养元饮品,15.33,60.04,81.9
2547,002306,*ST云网,0.01,3.71,37.35
2548,002049,紫光国微,5.81,44.52,10.47
2549,603197,保隆科技,8.1,25.92,54.97
2550,002066,瑞泰科技,1.79,7.22,14.49
2551,000915,山大华特,6.79,17.75,12.8
2552,600636,三爱富,5.79,14.03,9.6
2553,600790,轻纺城,3.46,3.49,14.65
2554,600879,航天电子,4.23,6.92,10.37
2555,600463,空港股份,4.69,6.92,13.29
2556,002062,宏润建设,2.56,3.45,13.47
2557,603889,新澳股份,5.75,10.27,25.85
2558,002033,丽江旅游,4.31,6.85,9.42
2559,002503,搜于特,1.85,3.42,85.11
2560,600838,上海九百,3.11,6.82,10.8
2561,002529,海源机械,6.13,10.18,21.49
2562,300237,美晨生态,2.29,6.78,32.12
2563,000963,华东医药,6.21,43.81,18.56
2564,600917,重庆燃气,2.51,6.6,4.68
2565,300630,普利制药,4.1,72.38,22.03
2566,600640,号百控股,5.45,9.71,53.5
2567,002216,三全食品,2.5,6.48,51.14
2568,600499,科达洁能,3.56,6.41,22.8
2569,002096,南岭民爆,5.3,6.37,15.06
2570,600694,大商股份,26.24,31.44,15.18
2571,002652,扬子新材,1.49,6.29,13.54
2572,000059,华锦股份,7.81,6.27,11.29
2573,600120,浙江东方,11.67,12.49,28.85
2574,000751,锌业股份,1.72,3.12,11.14
2575,300156,神雾环保,2.69,6.21,60.88
2576,600977,中国电影,5.72,15.38,34.66
2577,300225,金力泰,1.91,6.15,26.58
2578,600967,内蒙一机,4.66,12.28,9.62
2579,002447,晨鑫科技,1.51,3.07,45.1
2580,300562,乐心医疗,2.73,15.31,58.41
2581,002647,民盛金科,1.39,18.32,11.55
2582,002148,北纬科技,2.16,6.08,54.99
2583,600190,锦州港,3.03,3.01,9.35
2584,600033,福建高速,3.23,3.01,8.5
2585,300666,江丰电子,2.64,57.01,19.09
2586,002162,悦心健康,1.01,3.0,14.99
2587,000878,云南铜业,4.42,8.98,8.08
2588,600018,上港集团,3.09,5.98,19.34
2589,000969,安泰科技,4.46,5.93,42.89
2590,603668,天马科技,2.85,8.87,17.41
2591,601002,晋亿实业,3.14,5.87,10.48
2592,000936,华西股份,5.12,5.82,21.24
2593,300484,蓝海华腾,3.41,14.49,52.61
2594,000541,佛山照明,3.48,5.76,22.6
2595,000413,东旭光电,5.47,5.76,10.38
2596,000488,晨鸣纸业,9.65,11.5,21.04
2597,002294,信立泰,6.18,34.17,73.3
2598,002276,万马股份,3.76,5.69,28.86
2599,603168,莎普爱思,5.26,8.46,71.55
2600,002246,北化股份,4.1,8.37,8.22
2601,601566,九牧王,9.2,13.97,20.05
2602,603696,安记食品,4.34,22.19,55.35
2603,300151,昌红科技,1.67,5.55,36.83
2604,600826,兰生股份,7.81,13.85,14.8
2605,000638,万方发展,0.83,5.52,19.95
2606,000826,启迪桑德,10.51,16.44,11.58
2607,002186,全 聚 德,5.02,13.65,36.95
2608,002435,长江润发,6.48,8.17,14.64
2609,000809,铁岭新城,3.8,2.71,10.18
2610,600370,三房巷,1.6,2.71,11.07
2611,002858,力盛赛车,3.15,16.14,24.75
2612,603203,快克股份,4.77,21.4,78.67
2613,601669,中国电建,4.86,5.32,5.06
2614,600409,三友化工,5.06,7.93,7.71
2615,600617,国新能源,3.46,5.26,148.0
2616,000776,广发证券,11.3,13.13,8.15
2617,600213,亚星客车,0.81,7.88,11.2
2618,603081,大丰实业,3.91,13.02,26.59
2619,002654,万润科技,3.66,5.2,17.56
2620,603817,海峡环保,3.2,7.76,10.3
2621,600830,香溢融通,4.66,5.16,7.87
2622,300098,高新兴,2.93,7.69,38.49
2623,002687,乔治白,2.89,5.12,19.15
2624,300320,海达股份,2.13,5.11,19.19
2625,601668,中国建筑,5.43,5.07,6.85
2626,601228,广州港,1.99,5.08,3.99
2627,002101,广东鸿图,8.26,7.6,19.3
2628,002398,建研集团,3.36,5.03,24.7
2629,600699,均胜电子,13.11,24.93,5.5
2630,002549,凯美特气,1.43,5.01,40.37
2631,603818,曲美家居,3.34,10.02,22.89
2632,000833,贵糖股份,4.08,4.99,6.94
2633,600289,*ST信通,0.94,2.49,59.8
2634,002793,东音股份,3.77,12.41,44.75
2635,000707,*ST双环,0.58,2.47,23.85
2636,600898,国美通讯,1.82,9.82,7.6
2637,000639,西王食品,7.21,12.23,15.5
2638,600743,华远地产,3.12,2.43,12.84
2639,603238,诺邦股份,6.56,19.35,28.07
2640,600996,贵广网络,4.08,7.17,18.79
2641,600327,大东方,3.94,4.66,16.95
2642,600778,*ST友好,2.42,4.69,9.45
2643,600129,太极集团,5.69,11.7,14.46
2644,600869,智慧能源,2.38,4.66,8.3
2645,002626,金达威,4.52,16.05,46.0
2646,002870,香山股份,7.35,22.9,44.98
2647,000926,福星股份,10.74,6.87,12.39
2648,000045,深纺织Ａ,4.7,6.83,5.91
2649,002206,海 利 得,2.41,4.53,27.19
2650,603056,德邦股份,3.74,24.65,19.91
2651,600011,华能国际,4.71,6.69,12.55
2652,002780,三夫户外,5.68,15.59,62.34
2653,000719,中原传媒,7.1,6.68,15.28
2654,002561,徐家汇,5.34,8.8,18.9
2655,300566,激智科技,3.99,17.35,61.36
2656,000017,深中华A,0.03,4.3,12.9
2657,000026,飞亚达Ａ,5.76,8.54,13.25
2658,600239,云南城投,2.95,4.26,17.0
2659,000553,沙隆达Ａ,8.3,14.86,6.7
2660,601199,江南水务,2.93,4.23,18.34
2661,002748,世龙实业,4.88,8.48,32.3
2662,002678,珠江钢琴,2.39,6.34,17.72
2663,300610,晨化股份,4.65,12.67,43.43
2664,300676,华大基因,10.54,99.13,56.03
2665,600858,银座股份,5.93,6.28,5.97
2666,600255,梦舟股份,1.95,2.09,34.9
2667,000665,湖北广电,9.39,8.36,15.85
2668,600708,光明地产,4.89,4.1,15.08
2669,300635,达安股份,4.49,14.38,17.84
2670,002133,广宇集团,4.08,4.1,18.08
2671,300239,东宝生物,1.6,4.08,26.39
2672,000613,大东海A,0.22,8.16,11.68
2673,002388,新亚制程,2.47,6.1,39.36
2674,603003,龙宇燃油,9.22,8.08,11.51
2675,002402,和而泰,1.62,8.09,34.92
2676,600969,郴电国际,9.27,6.07,10.97
2677,601997,贵阳银行,11.32,12.1,19.39
2678,000407,胜利股份,2.51,4.03,10.73
2679,600616,金枫酒业,4.03,6.04,178.0
2680,601155,新城控股,9.38,28.25,20.31
2681,000598,兴蓉环境,3.32,3.97,8.78
2682,002601,龙蟒佰利,6.86,11.87,115.28
2683,600566,济川药业,11.9,44.83,19.06
2684,000019,深深宝Ａ,1.88,9.72,14.65
2685,000813,德展健康,2.11,7.77,14.77
2686,300215,电科院,2.63,5.8,74.27
2687,002839,张家港行,4.79,5.78,7.61
2688,002349,精华制药,2.79,5.76,29.3
2689,600882,广泽股份,2.83,7.66,5.45
2690,000721,西安饮食,1.31,3.82,14.16
2691,000423,东阿阿胶,16.01,51.45,10.81
2692,300401,花园生物,2.93,19.0,40.48
2693,300206,理邦仪器,2.1,5.69,31.9
2694,002455,百川股份,2.61,5.68,31.64
2695,600133,东湖高新,5.06,5.65,13.35
2696,300418,昆仑万维,6.5,18.8,56.97
2697,002692,睿康股份,2.1,3.76,13.25
2698,300477,合纵科技,5.96,18.7,39.57
2699,603023,威帝股份,1.61,5.59,23.09
2700,300672,国科微,8.33,59.54,26.5
2701,600984,建设机械,3.88,5.57,6.85
2702,002417,深南股份,1.24,9.28,21.47
2703,600182,S佳通,2.6,24.06,4.91
2704,600737,中粮糖业,3.62,7.39,10.41
2705,000587,金洲慈航,4.48,3.69,10.6
2706,600054,黄山旅游,5.57,10.98,16.0
2707,603389,亚振家居,4.0,10.95,24.11
2708,603306,华懋科技,7.24,16.25,21.05
2709,603797,联泰环保,4.87,14.44,24.48
2710,000582,北部湾港,5.26,7.18,7.09
2711,000911,南宁糖业,3.73,5.38,6.81
2712,002749,国光股份,7.1,35.8,61.69
2713,000718,苏宁环球,2.76,3.55,16.79
2714,601918,新集能源,2.01,3.54,15.9
2715,600081,东风科技,4.15,10.64,16.04
2716,000600,建投能源,6.07,5.28,8.15
2717,002157,正邦科技,2.73,3.51,34.35
2718,603507,振江股份,11.01,22.72,44.08
2719,000558,莱茵体育,1.03,3.46,5.07
2720,600853,龙建股份,2.18,3.44,3.92
2721,600599,熊猫金控,4.44,15.52,27.03
2722,600572,康恩贝,2.25,6.84,12.14
2723,300595,欧普康视,3.78,40.99,66.81
2724,300333,兆日科技,2.56,10.24,26.71
2725,000797,中国武夷,5.39,6.79,12.29
2726,002682,龙洲股份,4.86,5.09,10.63
2727,002394,联发股份,9.56,10.14,46.4
2728,300501,海顺新材,6.22,20.25,81.38
2729,601872,招商轮船,2.79,3.37,7.95
2730,002255,海陆重工,4.46,5.0,19.64
2731,002595,豪迈科技,5.01,16.66,25.04
2732,601777,力帆股份,5.56,4.97,15.92
2733,600203,福日电子,4.47,9.97,7.75
2734,002847,盐津铺子,5.02,29.7,49.98
2735,600884,杉杉股份,10.06,19.77,10.95
2736,600847,万里股份,4.47,11.54,12.15
2737,000657,中钨高新,3.58,6.55,13.18
2738,600563,法拉电子,10.54,47.4,12.84
2739,002372,伟星新材,2.53,16.32,27.89
2740,000680,山推股份,2.7,3.25,9.0
2741,000820,神雾节能,1.59,8.12,8.94
2742,603022,XD新通联,3.0,8.1,48.6
2743,603916,苏博特,6.26,12.94,19.5
2744,601799,星宇股份,15.04,56.54,24.34
2745,601699,潞安环能,7.44,8.06,13.29
2746,002014,永新股份,3.59,6.41,12.06
2747,600731,湖南海利,2.88,4.8,10.23
2748,603936,博敏电子,6.01,17.31,51.0
2749,300529,健帆生物,3.55,43.9,71.45
2750,600028,中国石化,6.16,6.26,3.99
2751,300125,易世达,4.41,15.58,73.67
2752,603338,浙江鼎力,9.18,43.42,60.53
2753,601137,博威合金,5.34,7.73,24.45
2754,601878,浙商证券,4.11,7.71,17.01
2755,300358,楚天科技,4.95,9.13,54.92
2756,300375,鹏翎股份,4.46,6.08,25.28
2757,002882,金龙羽,3.37,10.61,15.57
2758,000803,*ST金宇,0.61,15.11,12.65
2759,600356,恒丰纸业,7.0,6.05,26.1
2760,000416,民生控股,1.65,4.48,7.9
2761,000949,新乡化纤,2.83,2.96,10.29
2762,000999,华润三九,10.48,26.52,22.29
2763,600993,马应龙,5.24,16.18,21.25
2764,000652,泰达股份,2.55,2.94,14.9
2765,600613,神奇制药,4.64,5.85,247.0
2766,603329,上海雅仕,5.62,26.3,15.18
2767,603098,森特股份,3.58,11.68,24.07
2768,300194,福安药业,3.58,4.37,38.3
2769,603387,基蛋生物,6.51,50.88,48.85
2770,601007,金陵饭店,4.94,10.09,14.71
2771,600496,精工钢构,2.64,2.9,14.3
2772,600526,菲达环保,4.29,5.8,18.29
2773,603518,维格娜丝,12.26,18.79,31.02
2774,600661,新南洋,5.48,23.08,23.1
2775,600552,凯盛科技,3.1,4.32,13.1
2776,603922,金鸿顺,8.9,20.17,41.79
2777,600201,生物股份,4.12,14.35,12.1
2778,600637,东方明珠,10.58,14.36,10.58
2779,001979,招商蛇口,9.43,17.08,20.86
2780,600246,万通地产,3.38,4.25,18.19
2781,600279,重庆港九,5.31,4.25,11.42
2782,600981,汇鸿集团,3.25,4.22,8.13
2783,002514,宝馨科技,1.65,5.61,43.23
2784,600071,凤凰光学,1.77,11.18,15.3
2785,000709,河钢股份,4.35,2.79,17.16
2786,300062,中能电气,2.6,5.57,36.2
2787,002419,天虹股份,5.27,12.5,34.19
2788,002315,焦点科技,7.98,13.88,69.18
2789,002432,九安医疗,3.43,6.93,23.06
2790,601518,吉林高速,2.43,2.77,5.73
2791,000698,沈阳化工,5.42,4.12,11.66
2792,000620,新华联,3.42,5.49,13.65
2793,002018,*ST华信,1.5,1.37,12.35
2794,603708,家家悦,5.71,21.88,31.63
2795,603558,健盛集团,6.73,8.18,36.89
2796,002564,天沃科技,3.61,5.45,34.45
2797,600425,青松建化,2.83,2.72,7.35
2798,300160,秀强股份,2.25,4.08,31.62
2799,002114,罗平锌电,5.59,8.11,39.49
2800,000883,湖北能源,4.0,4.05,12.94
2801,300226,上海钢联,5.32,56.68,25.82
2802,600339,中油工程,4.07,4.05,23.3
2803,600727,鲁北化工,3.38,6.73,12.6
2804,603355,莱克电气,8.26,29.65,86.26
2805,300164,通源石油,3.51,6.7,50.01
2806,600809,山西汾酒,6.87,60.2,5.71
2807,000507,珠海港,3.5,8.02,21.3
2808,600111,北方稀土,2.46,10.67,7.68
2809,600657,信达地产,6.38,3.99,15.7
2810,000006,深振业Ａ,4.34,5.32,39.95
2811,601212,白银有色,1.45,3.99,6.04
2812,300128,锦富技术,1.87,3.98,51.61
2813,601666,平煤股份,5.19,3.93,9.54
2814,002700,新疆浩源,2.33,6.55,28.46
2815,600546,山煤国际,2.51,3.91,12.75
2816,601599,鹿港文化,2.91,3.88,13.7
2817,002242,九阳股份,4.82,16.75,46.55
2818,000529,广弘控股,2.39,5.15,19.4
2819,000691,亚太实业,0.23,3.86,17.39
2820,000983,西山煤电,5.9,6.43,10.65
2821,000909,数源科技,3.33,7.71,13.85
2822,600823,XD世茂股,5.86,3.86,11.21
2823,600123,兰花科创,8.42,6.39,6.54
2824,603718,海利生物,1.69,14.01,25.45
2825,002491,通鼎互联,3.75,10.18,20.05
2826,300396,迪瑞医疗,4.6,17.6,80.3
2827,603717,天域生态,5.32,10.0,30.86
2828,002403,爱仕达,6.34,8.73,16.5
2829,603300,华铁科技,3.34,4.95,11.84
2830,002378,章源钨业,2.13,6.21,29.96
2831,002146,荣盛发展,6.47,7.45,40.8
2832,300174,元力股份,2.55,21.02,31.16
2833,000055,方大集团,2.81,4.94,8.31
2834,000885,同力水泥,4.02,9.82,8.93
2835,603337,杰克股份,7.35,38.02,33.87
2836,002660,茂硕电源,2.95,7.27,19.68
2837,002693,双成药业,1.45,5.95,22.64
2838,000920,南方汇通,1.99,5.94,13.45
2839,600995,文山电力,3.95,7.1,11.76
2840,600273,嘉化能源,4.52,8.26,6.74
2841,600114,东睦股份,4.1,9.29,12.73
2842,002387,维信诺,11.33,10.43,47.8
2843,600117,西宁特钢,3.01,4.62,7.68
2844,300253,卫宁健康,1.71,12.67,41.11
2845,002640,跨境通,3.97,14.93,20.77
2846,601998,中信银行,7.6,5.75,10.34
2847,601600,中国铝业,3.26,3.43,18.51
2848,002753,永东股份,3.92,13.7,41.87
2849,002003,伟星股份,3.19,7.99,14.83
2850,002703,浙江世宝,1.86,4.54,11.94
2851,002614,奥佳华,5.21,21.45,36.56
2852,603096,新经典,11.77,83.7,41.29
2853,601107,四川成渝,4.67,3.35,9.03
2854,002752,昇兴股份,2.18,7.8,14.65
2855,601225,陕西煤业,4.75,7.79,4.03
2856,300091,金通灵,2.66,13.23,28.56
2857,600660,福耀玻璃,7.72,25.33,24.7
2858,002743,富煌钢构,5.92,6.58,13.84
2859,002042,华孚时尚,4.65,6.58,4.92
2860,002142,宁波银行,10.96,16.44,28.1
2861,600236,桂冠电力,2.56,5.47,18.18
2862,300546,雄帝科技,4.68,20.69,35.6
2863,600266,北京城建,12.96,8.72,9.08
2864,600688,上海石化,2.78,5.41,5.41
2865,600487,亨通光电,5.53,19.42,12.19
2866,002159,三特索道,5.76,19.4,24.75
2867,000758,中色股份,2.64,4.29,21.2
2868,300179,四方达,1.72,4.28,32.1
2869,603808,歌力思,6.41,20.34,48.88
2870,603725,天安新材,5.45,15.92,25.97
2871,600197,伊力特,5.19,22.24,13.62
2872,002032,苏 泊 尔,6.81,48.52,9.93
2873,002029,七 匹 狼,7.35,7.35,9.42
2874,603988,中电电机,4.01,13.67,46.94
2875,002706,良信电器,2.2,6.29,28.55
2876,601618,中国中冶,3.19,3.12,5.56
2877,600579,天华院,2.83,9.4,12.75
2878,600210,紫江企业,2.85,3.14,14.55
2879,600870,*ST厦华,0.0,3.1,13.05
2880,600606,绿地控股,5.27,6.19,35.3
2881,000630,铜陵有色,1.67,2.06,16.45
2882,002484,江海股份,3.86,6.16,22.98
2883,600298,安琪酵母,4.95,33.8,28.6
2884,000888,峨眉山Ａ,4.12,8.17,16.4
2885,603099,长白山,3.45,10.19,10.53
2886,002183,怡 亚 通,2.88,6.11,64.0
2887,300607,拓斯达,6.12,56.85,77.05
2888,600416,湘电股份,6.66,7.1,13.29
2889,300732,设研院,12.2,38.44,80.85
2890,300202,聚龙股份,3.26,10.1,25.4
2891,300457,赢合科技,4.18,22.17,51.01
2892,603007,花王股份,3.01,11.09,22.35
2893,601106,中国一重,1.58,3.03,5.56
2894,000661,长春高新,26.45,216.77,22.0
2895,000402,金 融 街,10.08,6.99,5.63
2896,600535,天士力,5.97,23.88,21.77
2897,600084,中葡股份,2.06,3.96,14.15
2898,000518,四环生物,0.61,3.97,9.2
2899,600021,上海电力,5.29,6.95,8.76
2900,603980,吉华集团,8.18,14.83,26.63
2901,600729,重庆百货,13.57,31.41,10.5
2902,600406,国电南瑞,4.63,14.75,15.38
2903,600642,申能股份,5.64,4.92,23.59
2904,600156,华升股份,1.52,3.95,11.88
2905,600350,山东高速,5.64,3.91,4.75
2906,600639,浦东金桥,7.98,11.74,11.27
2907,603861,白云电器,5.02,10.71,23.85
2908,002461,珠江啤酒,3.6,4.88,20.3
2909,603959,百利科技,3.15,17.57,22.53
2910,603323,吴江银行,5.92,5.86,10.82
2911,603667,五洲新春,4.67,9.69,18.55
2912,600707,彩虹股份,5.68,6.76,6.25
2913,600311,荣华实业,1.25,2.9,20.33
2914,300048,合康新能,2.21,2.9,46.4
2915,000596,古井贡酒,13.94,87.76,23.0
2916,002605,姚记扑克,4.06,6.74,29.91
2917,603566,普莱柯,4.97,15.4,52.72
2918,603606,东方电缆,3.18,7.7,21.87
2919,600502,安徽水利,4.71,3.84,10.05
2920,000977,浪潮信息,5.67,24.0,26.87
2921,002318,久立特材,3.26,5.75,33.13
2922,601010,文峰股份,2.4,2.88,18.01
2923,600025,华能水电,2.21,2.87,5.3
2924,600323,瀚蓝环境,7.07,14.29,15.7
2925,000895,双汇发展,4.76,24.7,11.04
2926,300620,光库科技,5.59,41.59,56.27
2927,000156,华数传媒,7.34,9.44,18.78
2928,300355,蒙草生态,2.26,5.65,24.81
2929,000012,南 玻Ａ,3.03,4.7,22.0
2930,600511,国药股份,11.0,23.45,12.12
2931,600012,皖通高速,5.82,5.63,5.34
2932,600023,浙能电力,4.5,4.69,6.76
2933,603608,天创时尚,4.83,8.42,27.5
2934,002808,苏州恒久,2.83,10.27,38.34
2935,002575,群兴玩具,1.51,3.7,17.49
2936,601949,中国出版,3.11,4.62,10.3
2937,002645,华宏科技,4.79,11.08,22.16
2938,002838,道恩股份,3.44,18.45,48.95
2939,000921,海信科龙,4.94,9.19,23.25
2940,300392,腾信股份,1.24,8.26,101.12
2941,603966,法兰泰克,3.9,9.18,11.59
2942,601001,大同煤业,3.44,4.57,10.23
2943,002616,长青集团,2.86,5.49,15.79
2944,002790,瑞尔特,5.75,10.05,42.14
2945,002824,和胜股份,4.14,11.87,32.31
2946,002822,中装建设,3.44,5.44,16.2
2947,002177,御银股份,2.23,3.62,58.02
2948,002397,梦洁股份,2.67,4.52,54.15
2949,002423,中原特钢,3.06,10.83,8.09
2950,603366,日出东方,4.45,4.48,21.62
2951,002034,旺能环境,8.12,19.53,11.93
2952,601899,紫金矿业,1.52,3.52,10.51
2953,600877,ST嘉陵,-0.16,4.42,17.28
2954,600381,青海春天,3.73,7.91,23.11
2955,600841,上柴股份,4.24,8.79,12.9
2956,300241,瑞丰光电,4.53,6.13,18.67
2957,002174,游族网络,4.67,19.2,16.22
2958,000738,航发控制,4.53,14.8,10.08
2959,600207,安彩高科,2.2,6.08,10.88
2960,601100,恒立液压,4.54,19.12,24.59
