,code,name,bvps,timeToMarket,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
411,sz000593,大通燃气,3.08,19960312,19960329.0,1.0488011837006,20180629.0,5.1799998283386,20170428.0,8.710000038147,20160630.0,12.560000419617,20150630.0,12.989999771118,20140530.0,6.1900000572205,20130531.0,6.5999999046326,20120531.0,7.0599999427795,20110531.0,7.4000000953674,20100531.0,7.6500000953674,20090527.0,5.7399997711182,20080530.0,6.1100001335144,20070531.0,8.0600004196167,20060428.0,1.8892155885696,20050429.0,1.7911765575409,20040430.0,3.3728756904602,20030430.0,4.0330066680908,20020430.0,7.3603982925415,20010430.0,9.5053777694702,20000428.0,6.3295011520386,19990430.0,3.2011585235596,19980430.0,3.6230244636536,19970430.0,3.1225447654724,19960430.0,1.314875125885,,,,,,,,
412,sz300338,开元股份,6.26,20120726,20120731.0,5.4804768562317,20180629.0,13.569999694824,20170630.0,21.5,20160229.0,14.109999656677,20150227.0,9.7799997329712,20140228.0,6.1578574180603,20130228.0,5.6995244026184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,sz300207,欣旺达,3.62,20110421,20110429.0,2.6123077869415,20180629.0,9.0100002288818,20170630.0,11.789999961853,20160729.0,11.579999923706,20150831.0,10.615000724792,20140829.0,6.7879996299744,20130830.0,4.7760000228882,20120831.0,2.4500000476837,20110831.0,2.9307692050934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,sz002615,哈尔斯,2.0,20110909,20110930.0,4.9033336639404,20180629.0,6.1599998474121,20170630.0,11.300000190735,20160726.0,19.389999389648,20150731.0,10.433332443237,20140731.0,7.0466666221619,20130731.0,4.6533331871033,20120731.0,4.1900000572205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,sz300703,创源文化,4.87,20170919,20180709.0,20.139999389648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,sz000858,五 粮 液,15.36,19980427,19980430.0,0.53859853744507,20180629.0,76.0,20170630.0,55.659999847412,20160729.0,36.169998168945,20150529.0,26.229999542236,20140530.0,15.480000495911,20130531.0,21.64999961853,20120531.0,30.14999961853,20110531.0,30.409997940063,20100531.0,21.960000991821,20090527.0,13.589999198914,20080530.0,19.5,20070531.0,26.85000038147,20060531.0,6.0500001907349,20050429.0,1.4621493816376,20040430.0,1.022588968277,20030430.0,-0.39377284049988,20020430.0,0.53774952888489,20010430.0,1.0234339237213,20000428.0,0.18050384521484,19990430.0,-0.70322346687317,,,,,,,,,,,,,,
417,sz300067,安诺其,2.16,20100421,20100430.0,4.6104164123535,20180629.0,5.6900000572205,20170428.0,6.6599998474121,20160630.0,8.3900003433228,20150630.0,11.319999694824,20140630.0,5.1187496185303,20130628.0,1.9281249046326,20120629.0,2.5843749046326,20110531.0,3.1874997615814,20100531.0,3.9479165077209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,sz002006,精功科技,2.28,20040625,20040630.0,2.7333333492279,20180629.0,5.4899997711182,20170126.0,9.3800001144409,20151210.0,14.699999809265,20140731.0,7.1500000953674,20130731.0,7.2199997901917,20120731.0,8.789999961853,20110729.0,21.159999847412,20100730.0,4.0999999046326,20090731.0,4.5133333206177,20080731.0,3.4666669368744,20070731.0,1.9999998807907,20060731.0,1.2755554914474,20050729.0,1.2574074268341,20040730.0,2.6925926208496,,,,,,,,,,,,,,,,,,,,,,,,,,
419,sz000651,格力电器,11.79,19961118,19961129.0,-4.5033612251282,20180629.0,47.150001525879,20170630.0,41.169998168945,20151231.0,20.85000038147,20141231.0,15.559999465942,20131231.0,12.579999923706,20121231.0,8.5,20111230.0,4.1450004577637,20101231.0,4.4149994850159,20091231.0,4.8299999237061,20081231.0,-0.56333303451538,20071228.0,2.3833332061768,20061229.0,-3.1692593097687,20051222.0,-4.1608290672302,20041231.0,-4.2222657203674,20031231.0,-4.3326964378357,20021231.0,-4.3987989425659,20011231.0,-4.2961449623108,20001229.0,-4.2919974327087,19991230.0,-4.3524570465088,19981231.0,-4.3006119728088,19971231.0,-4.2728180885315,19961231.0,-4.2798738479614,,,,,,,,,,
420,sz300521,爱司凯,3.45,20160705,20160726.0,67.680000305176,20180629.0,11.569999694824,20170630.0,52.119998931885,20160729.0,82.599998474121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,sz000923,河北宣工,10.06,19990714,19990730.0,5.8337497711182,20180629.0,14.170000076294,20170630.0,29.799999237061,20160129.0,14.10000038147,20150130.0,10.989999771118,20140130.0,5.8999996185303,20130131.0,5.5,20120131.0,6.1699995994568,20110131.0,9.0299997329712,20100129.0,8.1700000762939,20090123.0,5.4699997901917,20080131.0,10.539999008179,20070131.0,4.2212495803833,20060125.0,1.571249961853,20050131.0,2.5462501049042,20040130.0,7.1993751525879,20030129.0,5.1681251525879,20020131.0,5.2556247711182,20010119.0,8.1243743896484,20000128.0,5.0337495803833,,,,,,,,,,,,,,,,
422,sz300540,深冷股份,5.17,20160823,20161027.0,70.190002441406,20180629.0,15.369999885559,20170630.0,33.990001678467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,sh600309,万华化学,9.77,20010105,20010119.0,-2.4791054725647,20180629.0,45.419998168945,20170126.0,24.430000305176,20160129.0,13.470000267029,20150130.0,21.219999313354,20140130.0,18.579999923706,20130131.0,14.690000534058,20120130.0,11.170000076294,20110131.0,12.553846359253,20100129.0,14.061538696289,20090123.0,7.0846157073975,20080131.0,24.615383148193,20070131.0,15.708792686462,20060125.0,1.2743742465973,20050131.0,-0.26867842674255,20040130.0,-1.6308841705322,20030129.0,-2.1973218917847,20020131.0,-1.9973464012146,,,,,,,,,,,,,,,,,,,,
424,sz300281,金明精机,2.88,20111229,20111230.0,5.1402444839478,20180629.0,6.460000038147,20170630.0,16.079999923706,20160729.0,14.050000190735,20150831.0,11.420037269592,20140829.0,9.1793985366821,20130830.0,4.6325058937073,20120831.0,3.7570943832397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,sh600872,中炬高新,4.16,19950124,19950127.0,0.18388675153255,20180629.0,28.0,20170630.0,18.299999237061,20160630.0,12.239999771118,20150227.0,13.029999732971,20140228.0,10.448999404907,20130228.0,5.8589997291565,20120229.0,4.5089998245239,20110228.0,7.7990002632141,20100226.0,9.1090002059937,20090227.0,5.4271821975708,20080229.0,6.9544544219971,20070228.0,3.5544545650482,20060228.0,0.23287135362625,20050228.0,0.39366298913956,20040227.0,0.67607897520065,20030228.0,0.79151910543442,20020228.0,0.8780991435051,20010228.0,1.6078456640244,20000229.0,1.1378394365311,19990209.0,0.53419828414917,19980227.0,0.78684037923813,19970228.0,0.53149312734604,19960216.0,0.24396406114101,19950228.0,0.19516535103321,,,,,,
426,sh603890,春秋电子,6.98,20171212,20180709.0,18.120000839233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,sz002533,金杯电工,4.14,20101231,20101231.0,8.5718746185303,20180629.0,4.8499999046326,20170630.0,7.5599999427795,20160725.0,12.060000419617,20150731.0,7.5799999237061,20140731.0,4.5500001907349,20130731.0,3.0187499523163,20120731.0,3.1375000476837,20110729.0,6.5041666030884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,sz002698,博实股份,2.86,20120911,20120928.0,8.1005878448486,20180629.0,9.0799999237061,20170630.0,11.770000457764,20160729.0,17.450000762939,20150831.0,19.194704055786,20140829.0,15.55352973938,20130830.0,13.353528022766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,sz300577,开润股份,2.41,20161221,20180709.0,39.619998931885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,sh603288,海天味业,4.8,20140211,20140228.0,18.302778244019,20180629.0,73.639999389648,20170630.0,40.779998779297,20160630.0,30.39999961853,20150630.0,31.340000152588,20140630.0,17.727779388428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,sh603214,爱婴室,7.98,20180330,20180709.0,51.229999542236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,sz002264,新 华 都,2.45,20080731,20080731.0,6.6333332061768,20180629.0,8.6300001144409,20170428.0,8.75,20160630.0,8.5500001907349,20150630.0,9.3500003814697,20140430.0,7.8000001907349,20130426.0,4.789999961853,20120427.0,7.039999961853,20110429.0,8.1533327102661,20100430.0,5.6133337020874,20090430.0,4.2177782058716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,sh603707,健友股份,3.83,20170719,20180709.0,27.229999542236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,sz000759,中百集团,4.43,19970519,19970530.0,2.4806795120239,20180629.0,7.210000038147,20170630.0,8.7799997329712,20160729.0,7.3699998855591,20150831.0,7.25,20140829.0,8.1900005340576,20130830.0,5.9900002479553,20120831.0,6.0199999809265,20110413.0,11.799999237061,20100430.0,9.9899997711182,20090430.0,7.7504119873047,20080430.0,9.8509397506714,20070430.0,7.4111986160278,20060428.0,3.4643783569336,20050429.0,1.8854463100433,20040430.0,2.2120513916016,20030430.0,2.4352316856384,20020430.0,2.9469132423401,20010430.0,3.6859622001648,20000428.0,3.1479008197784,19990430.0,3.4888396263123,19980430.0,3.0266318321228,,,,,,,,,,,,
435,sz002916,深南电路,11.73,20171213,20180709.0,62.849998474121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,sz000822,山东海化,3.32,19980703,19980731.0,3.248743057251,20180629.0,6.9699997901917,20170630.0,8.1199998855591,20160729.0,4.9299998283386,20150831.0,6.4299998283386,20140829.0,3.75,20130830.0,3.25,20120831.0,3.8499999046326,20110831.0,8.5699996948242,20100831.0,6.210000038147,20090831.0,6.1800003051758,20080829.0,6.7800002098083,20070831.0,15.804049491882,20060831.0,3.9849138259888,20050831.0,2.8134524822235,20040831.0,3.0914549827576,20030829.0,3.1122665405273,20020830.0,4.3609619140625,20010831.0,5.3499131202698,20000831.0,4.857638835907,19990831.0,3.7730345726013,19980831.0,3.0366244316101,,,,,,,,,,,,
437,sz002424,贵州百灵,2.53,20100603,20100630.0,3.6752080917358,20180629.0,11.359999656677,20170630.0,18.860000610352,20160729.0,19.229999542236,20150831.0,17.386667251587,20140829.0,11.036666870117,20130830.0,5.746666431427,20120831.0,5.8366661071777,20110831.0,6.0033330917358,20100831.0,4.6793746948242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,sz000656,金科股份,3.41,19961128,19961129.0,1.3309752941132,20180629.0,4.8000001907349,20170504.0,6.7399997711182,20160726.0,3.9400000572205,20150727.0,6.4499998092651,20140731.0,2.5899999141693,20130731.0,3.6066665649414,20120731.0,3.2333333492279,20110729.0,4.5266666412354,20100730.0,3.2333331108093,20090731.0,5.1266670227051,20080530.0,2.1500000953674,20061229.0,1.2866666316986,20051230.0,0.13578124344349,20041231.0,0.19567705690861,20031231.0,0.42874997854233,20021231.0,0.70088535547256,20011231.0,0.61494791507721,20001229.0,1.1930727958679,19991230.0,0.65270829200745,19981231.0,0.70609378814697,19971231.0,0.45869791507721,19961231.0,0.89892029762268,,,,,,,,,,
439,sz002675,东诚药业,4.17,20120525,20120531.0,5.6568331718445,20180629.0,10.189999580383,20161230.0,14.300000190735,20151231.0,18.633333206177,20140731.0,6.4166669845581,20130731.0,4.7993330955505,20120731.0,4.5880827903748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,sh600019,宝钢股份,7.6,20001212,20001229.0,2.0966801643372,20180629.0,7.789999961853,20170630.0,6.710000038147,20160129.0,5.1500000953674,20150130.0,5.6999998092651,20140130.0,3.4500000476837,20130131.0,4.5316801071167,20120131.0,4.4116802215576,20110131.0,5.931679725647,20100129.0,6.4016799926758,20090123.0,4.1216802597046,20080131.0,13.811680793762,20070131.0,7.7116804122925,20060125.0,1.7016799449921,20050131.0,3.4616799354553,20040130.0,4.1416802406311,20030129.0,1.5616800785065,20020131.0,0.78667998313904,20010119.0,3.1166801452637,,,,,,,,,,,,,,,,,,
441,sz002554,惠博普,2.01,20110225,20110228.0,4.2740740776062,20180629.0,3.1500000953674,20170630.0,5.9000000953674,20160729.0,6.2800002098083,20150831.0,4.6600003242493,20140829.0,6.3649997711182,20130830.0,5.2699999809265,20120831.0,3.3366665840149,20110831.0,4.0044445991516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,sz002440,闰土股份,6.35,20100706,20100730.0,8.9538459777832,20180629.0,11.689999580383,20170630.0,15.260000228882,20160429.0,14.960000038147,20150430.0,28.109998703003,20140430.0,17.640001296997,20130426.0,8.375,20120427.0,6.1049995422363,20110429.0,9.9538459777832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,sz000932,华菱钢铁,3.94,19990803,19990831.0,4.5279998779297,20180629.0,8.5,20170614.0,3.8900001049042,20160325.0,3.9500000476837,20150227.0,3.7999999523163,20140228.0,1.7300000190735,20130228.0,2.210000038147,20120229.0,3.0499999523163,20110228.0,4.0,20100226.0,6.4200000762939,20090227.0,4.8899998664856,20080229.0,12.25,20070131.0,5.289999961853,20051230.0,4.5300002098083,20041231.0,3.7699997425079,20031231.0,5.0499997138977,20021231.0,4.0299997329712,20011231.0,5.0900001525879,20001229.0,6.0999999046326,19991230.0,3.5679998397827,,,,,,,,,,,,,,,,
444,sz000513,丽珠集团,15.41,19931028,19931029.0,1.1196949481964,20180629.0,43.950000762939,20170630.0,68.099998474121,20160729.0,49.990001678467,20150630.0,51.600002288818,20140630.0,35.369228363037,20130628.0,27.346155166626,20120629.0,20.030771255493,20110629.0,19.39999961853,20100630.0,26.500001907349,20090630.0,18.523077011108,20080627.0,10.415384292603,20070531.0,17.230770111084,20051230.0,0.82517504692078,20041231.0,2.5174827575684,20031231.0,2.1118879318237,20021231.0,3.5454545021057,20011231.0,3.9090914726257,20001229.0,6.4335670471191,19991230.0,1.7202796936035,19981231.0,1.9020981788635,19971231.0,1.9160842895508,19961231.0,1.8370885848999,19951229.0,-0.65564268827438,19941230.0,-0.19557672739029,19931231.0,1.5802240371704,,,,
445,sz300523,辰安科技,6.11,20160726,20160726.0,31.559999465942,20180629.0,62.279998779297,20170331.0,90.580001831055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,sh600288,大恒科技,3.54,20001129,20001130.0,8.3092603683472,20180629.0,7.7600002288818,20170630.0,10.60000038147,20160630.0,12.920999526978,20150630.0,24.921001434326,20140430.0,7.2565302848816,20130426.0,6.5965299606323,20120427.0,6.9365301132202,20110429.0,10.226530075073,20100430.0,8.656530380249,20090430.0,5.5603761672974,20080430.0,6.8065304756165,20070430.0,8.5603761672974,20060428.0,2.2728762626648,20050429.0,1.5547494888306,20040429.0,3.5454902648926,20030430.0,3.1359462738037,20020430.0,4.8880829811096,20010430.0,7.1720333099365,,,,,,,,,,,,,,,,,,
447,sh600756,浪潮软件,6.7,19960923,19960927.0,2.7265644073486,20180629.0,17.159999847412,20170630.0,19.790000915527,20160630.0,30.10000038147,20150630.0,31.5,20140228.0,14.659999847412,20130228.0,8.8470001220703,20120229.0,8.3403329849243,20110228.0,10.626999855042,20100226.0,10.360333442688,20090227.0,3.3870000839233,20080229.0,7.7470002174377,20070228.0,6.0336670875549,20060228.0,5.0095806121826,20050228.0,5.5902256965637,20040227.0,6.9152879714966,20030228.0,7.0517640113831,20020228.0,7.7630958557129,20010228.0,10.605667114258,20000229.0,4.2919082641602,19990209.0,3.3351943492889,19980227.0,3.5667905807495,19970228.0,3.3627653121948,,,,,,,,,,
448,sz002294,信立泰,6.18,20090910,20090930.0,5.8544268608093,20180629.0,37.169998168945,20170630.0,35.659999847412,20160729.0,28.659999847412,20150831.0,24.949998855591,20140829.0,18.156248092651,20130830.0,18.962497711182,20120831.0,7.404167175293,20110831.0,11.160416603088,20100831.0,14.563192367554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,sh600389,江山股份,5.56,20010110,20010119.0,7.1803960800171,20180629.0,18.950000762939,20170428.0,18.700000762939,20151225.0,17.639999389648,20141231.0,17.49333190918,20131231.0,25.546669006348,20121231.0,8.8133335113525,20111230.0,3.7266669273376,20101231.0,7.4133338928223,20091230.0,9.9733333587646,20081231.0,7.4933338165283,20071228.0,18.593332290649,20061229.0,2.066666841507,20051230.0,1.1506172418594,20041231.0,2.2222218513489,20031231.0,1.9712679386139,20021231.0,4.0318737030029,20011231.0,5.9495687484741,,,,,,,,,,,,,,,,,,,,
450,sz002068,黑猫股份,4.56,20060915,20060929.0,3.134428024292,20180629.0,7.8099999427795,20170630.0,8.4099998474121,20160729.0,7.8299999237061,20150831.0,6.0999999046326,20140829.0,5.7102360725403,20130830.0,4.5212602615356,20120831.0,6.2141733169556,20110831.0,7.9228339195251,20100831.0,6.4513773918152,20090831.0,5.9861297607422,20080829.0,2.7642817497253,20070831.0,5.7895946502686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,sh603603,博天环境,3.37,20170217,20180709.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,sz002386,天原集团,6.25,20100409,20100430.0,11.838094711304,20180629.0,7.1300001144409,20170630.0,7.1300001144409,20160729.0,6.8499999046326,20150831.0,5.8499999046326,20140829.0,5.8000001907349,20130830.0,4.91428565979,20120831.0,4.6142859458923,20110831.0,9.3714284896851,20100831.0,10.842856407166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,sz300391,康跃科技,5.71,20140801,20140829.0,10.820000648499,20180629.0,10.300000190735,20170630.0,15.739999771118,20160729.0,20.889999389648,20150529.0,39.020000457764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,sh603663,三祥新材,3.61,20160801,20160819.0,28.860000610352,20180629.0,17.920000076294,20170630.0,28.809999465942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,sh603917,合力科技,5.37,20171204,20180709.0,15.10000038147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,sz002349,精华制药,2.79,20100203,20100226.0,7.5266661643982,20180629.0,5.8400001525879,20170630.0,9.3999996185303,20160729.0,25.799999237061,20141231.0,14.820000648499,20131231.0,8.2133331298828,20121231.0,6.1400003433228,20111230.0,6.9833335876465,20101231.0,9.8199996948242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,sz000898,鞍钢股份,7.13,19971225,19971231.0,3.5271797180176,20180629.0,5.5700001716614,20170630.0,5.6599998474121,20160729.0,4.0999999046326,20150831.0,5.1300001144409,20140829.0,3.3249998092651,20130830.0,2.9579999446869,20120831.0,3.4679999351501,20110831.0,5.518000125885,20100831.0,7.8879995346069,20090831.0,10.798000335693,20080829.0,8.8980007171631,20070831.0,29.931770324707,20060831.0,5.8498029708862,20050831.0,3.915376663208,20040831.0,3.5547211170197,20030829.0,3.3055408000946,20020830.0,3.0498030185699,20010831.0,3.4301309585571,20000831.0,3.8366882801056,19990831.0,3.0301311016083,19980831.0,2.400622844696,,,,,,,,,,,,
458,sh603079,圣达生物,7.08,20170823,20180709.0,28.39999961853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,sh603683,晶华新材,6.09,20171020,20180709.0,23.200000762939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,sz002900,哈三联,5.99,20170922,20180709.0,16.700000762939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,sh603689,皖天然气,5.71,20170110,20180709.0,10.989999771118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,sz300556,丝路视觉,3.41,20161104,20180709.0,21.209999084473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,sh600569,安阳钢铁,2.76,20010820,20010831.0,2.4175622463226,20180629.0,3.9400000572205,20170630.0,2.8299999237061,20160630.0,2.5799999237061,20150630.0,5.2300000190735,20140430.0,1.7200000286102,20130426.0,1.960000038147,20120427.0,2.7000000476837,20110429.0,3.9800000190735,20100430.0,4.4000000953674,20090430.0,3.789999961853,20080430.0,7.5799999237061,20070430.0,7.9600005149841,20060427.0,1.5755224227905,20050429.0,1.6277611255646,20040430.0,3.0382089614868,20030430.0,2.5655722618103,20020430.0,2.1538808345795,,,,,,,,,,,,,,,,,,,,
464,sz300230,永利股份,3.35,20110615,20110630.0,8.2666673660278,20180629.0,5.1500000953674,20170630.0,16.540000915527,20160729.0,30.89999961853,20150630.0,18.579999923706,20140430.0,8.0500001907349,20130426.0,5.9000000953674,20120427.0,7.9444446563721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,sz002140,东华科技,4.44,20070712,20070731.0,9.3281021118164,20180629.0,7.5700001716614,20170630.0,13.14999961853,20160729.0,14.220000267029,20150831.0,17.470001220703,20140829.0,17.710000991821,20130830.0,20.189998626709,20120831.0,23.389999389648,20110831.0,28.090000152588,20100831.0,15.421250343323,20090831.0,6.9368743896484,20080829.0,6.0570673942566,20070831.0,10.411334991455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,sh603669,灵康药业,3.66,20150528,20150529.0,18.140001296997,20180629.0,11.819999694824,20170630.0,22.319999694824,20160630.0,29.030000686646,20150630.0,32.919998168945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,sz300471,厚普股份,4.44,20150611,20150630.0,62.605003356934,20180629.0,7.0100002288818,20170630.0,15.210000038147,20160729.0,46.409999847412,20150831.0,42.920001983643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,sz002311,海大集团,4.16,20091127,20091130.0,5.9105710983276,20180629.0,21.10000038147,20170630.0,18.270000457764,20160729.0,15.270000457764,20150831.0,12.420000076294,20140829.0,7.5992860794067,20130830.0,6.9921431541443,20120831.0,8.1899461746216,20110831.0,6.7981443405151,20100831.0,5.4963693618774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,sh600339,中油工程,4.07,20001225,20001229.0,5.879364490509,20180629.0,4.4899997711182,20170630.0,6.4800000190735,20151030.0,6.9200000762939,20141031.0,6.0,20131031.0,4.789999961853,20121031.0,4.960000038147,20111031.0,9.5050001144409,20101029.0,9.4277267456055,20091030.0,7.0459089279175,20081031.0,3.8095455169678,20071031.0,8.0158395767212,20061031.0,2.6382169723511,20050930.0,2.4144406318665,20040930.0,4.4843707084656,20030930.0,7.3864684104919,20020927.0,7.1300582885742,20010928.0,5.9487400054932,,,,,,,,,,,,,,,,,,,,
470,sz002725,跃岭股份,3.57,20140129,20140130.0,11.793749809265,20180629.0,12.720000267029,20170630.0,19.60000038147,20160229.0,15.450000762939,20150227.0,20.450000762939,20140228.0,20.10000038147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,sz000681,视觉中国,3.7,19970121,19970131.0,4.2045741081238,20180629.0,28.700000762939,20170630.0,15.659999847412,20160729.0,22.180000305176,20150831.0,20.340000152588,20140829.0,25.60000038147,20130830.0,13.279999732971,20080425.0,5.1100001335144,20070330.0,6.9699997901917,20060125.0,2.2076923847198,20050131.0,2.4615385532379,20040130.0,3.9769232273102,20030129.0,6.2999997138977,20020131.0,6.9807691574097,20010119.0,10.47564125061,20000128.0,9.7274198532104,19990129.0,4.7414803504944,19980123.0,5.0499005317688,,,,,,,,,,,,,,,,,,,,
472,sz300548,博创科技,7.65,20161012,20161027.0,48.290000915527,20180629.0,34.849998474121,20170630.0,47.950000762939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,sz002251,步 步 高,7.4,20080619,20080630.0,10.239231109619,20180629.0,11.380000114441,20170630.0,12.390000343323,20160729.0,13.199999809265,20150831.0,14.010000228882,20140829.0,11.359089851379,20130731.0,8.7136363983154,20120731.0,10.8237657547,20110729.0,11.321241378784,20100730.0,10.450657844543,20090731.0,11.415761947632,20080731.0,12.015219688416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,sh603348,文灿股份,7.08,20180426,20180709.0,35.840000152588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,sh600282,南钢股份,2.86,20000919,20000929.0,1.1907408237457,20180629.0,4.4200000762939,20170630.0,3.710000038147,20160630.0,2.3499999046326,20150630.0,6.289999961853,20140630.0,1.5900000333786,20130628.0,1.7999999523163,20120629.0,2.5099999904633,20110630.0,3.7400002479553,20100630.0,3.1800000667572,20090630.0,5.3600001335144,20080630.0,4.5799999237061,20070629.0,7.0055556297302,20060630.0,1.3000000715256,20050630.0,0.94444459676743,20040630.0,1.9018521308899,20030627.0,1.8944447040558,20020628.0,1.4759261608124,20010629.0,1.9833338260651,,,,,,,,,,,,,,,,,,
476,sh603937,丽岛新材,5.93,20171102,20180709.0,17.14999961853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,sz000948,南天信息,5.69,19991014,19991029.0,14.227783203125,20180629.0,10.319999694824,20170630.0,12.159999847412,20160729.0,21.680000305176,20150831.0,16.479999542236,20140829.0,10.329999923706,20130628.0,6.6700000762939,20120629.0,8.0999994277954,20110630.0,10.109090805054,20100630.0,9.5818176269531,20090630.0,9.763635635376,20080630.0,10.0,20070629.0,6.3000001907349,20060623.0,3.4538884162903,20050630.0,2.0005533695221,20040630.0,3.9223184585571,20030627.0,5.8440833091736,20020628.0,8.9369249343872,20010629.0,14.516047477722,20000630.0,17.164480209351,,,,,,,,,,,,,,,,
478,sz300349,金卡智能,7.22,20120817,20120831.0,12.668334007263,20180629.0,19.239999771118,20170630.0,27.920000076294,20160729.0,33.209999084473,20150430.0,46.099998474121,20140430.0,25.329999923706,20130426.0,14.861666679382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,sz002565,顺灏股份,3.44,20110318,20110331.0,5.4006247520447,20180629.0,4.9899997711182,20170630.0,7.4499998092651,20160726.0,8.1499996185303,20150731.0,10.799999237061,20140731.0,8.1399993896484,20130731.0,6.3299999237061,20120731.0,3.3568751811981,20110729.0,5.0471096038818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,sz002044,美年健康,2.05,20050518,20050531.0,0.42583253979683,20180629.0,22.60000038147,20170630.0,17.0,20160729.0,13.14999961853,20140731.0,2.8508064746857,20130731.0,2.3629031181335,20120731.0,2.9112904071808,20110729.0,5.1935486793518,20100730.0,2.1378564834595,20090731.0,1.7463183403015,20080731.0,1.3489364385605,20070731.0,1.5788694620132,20060731.0,0.73151099681854,20050630.0,0.5814380645752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
