,code,name,bvps,0,1,2
2693,300206,理邦仪器,2.1,5.69,31.9,4.606326889279437
2694,002455,百川股份,2.61,5.68,31.64,4.570422535211268
2695,600133,东湖高新,5.06,5.65,13.35,1.3628318584070795
2696,300418,昆仑万维,6.5,18.8,56.97,2.03031914893617
2697,002692,睿康股份,2.1,3.76,13.25,2.523936170212766
2698,300477,合纵科技,5.96,18.7,39.57,1.1160427807486633
2699,603023,威帝股份,1.61,5.59,23.09,3.1305903398926658
2700,300672,国科微,8.33,59.54,26.5,-0.5549210614712798
2701,600984,建设机械,3.88,5.57,6.85,0.2298025134649909
2702,002417,深南股份,1.24,9.28,21.47,1.3135775862068966
2703,600182,S佳通,2.6,24.06,4.91,-0.7959268495428097
2704,600737,中粮糖业,3.62,7.39,10.41,0.40866035182679306
2705,000587,金洲慈航,4.48,3.69,10.6,1.872628726287263
2706,600054,黄山旅游,5.57,10.98,16.0,0.4571948998178506
2707,603389,亚振家居,4.0,10.95,24.11,1.2018264840182649
2708,603306,华懋科技,7.24,16.25,21.05,0.2953846153846154
2709,603797,联泰环保,4.87,14.44,24.48,0.6952908587257619
2710,000582,北部湾港,5.26,7.18,7.09,-0.012534818941504159
2711,000911,南宁糖业,3.73,5.38,6.81,0.2657992565055762
2712,002749,国光股份,7.1,35.8,61.69,0.7231843575418995
2713,000718,苏宁环球,2.76,3.55,16.79,3.7295774647887323
2714,601918,新集能源,2.01,3.54,15.9,3.4915254237288136
2715,600081,东风科技,4.15,10.64,16.04,0.507518796992481
2716,000600,建投能源,6.07,5.28,8.15,0.5435606060606061
2717,002157,正邦科技,2.73,3.51,34.35,8.786324786324787
2718,603507,振江股份,11.01,22.72,44.08,0.9401408450704225
2719,000558,莱茵体育,1.03,3.46,5.07,0.4653179190751446
2720,600853,龙建股份,2.18,3.44,3.92,0.13953488372093023
2721,600599,熊猫金控,4.44,15.52,27.03,0.7416237113402063
2722,600572,康恩贝,2.25,6.84,12.14,0.7748538011695908
2723,300595,欧普康视,3.78,40.99,66.81,0.6299097340814833
2724,300333,兆日科技,2.56,10.24,26.71,1.6083984374999998
2725,000797,中国武夷,5.39,6.79,12.29,0.8100147275405006
2726,002682,龙洲股份,4.86,5.09,10.63,1.088408644400786
2727,002394,联发股份,9.56,10.14,46.4,3.5759368836291907
2728,300501,海顺新材,6.22,20.25,81.38,3.0187654320987654
2729,601872,招商轮船,2.79,3.37,7.95,1.3590504451038576
2730,002255,海陆重工,4.46,5.0,19.64,2.928
2731,002595,豪迈科技,5.01,16.66,25.04,0.503001200480192
2732,601777,力帆股份,5.56,4.97,15.92,2.2032193158953723
2733,600203,福日电子,4.47,9.97,7.75,-0.22266800401203615
2734,002847,盐津铺子,5.02,29.7,49.98,0.6828282828282828
2735,600884,杉杉股份,10.06,19.77,10.95,-0.44613050075872535
2736,600847,万里股份,4.47,11.54,12.15,0.05285961871750444
2737,000657,中钨高新,3.58,6.55,13.18,1.0122137404580154
2738,600563,法拉电子,10.54,47.4,12.84,-0.729113924050633
2739,002372,伟星新材,2.53,16.32,27.89,0.7089460784313726
2740,000680,山推股份,2.7,3.25,9.0,1.7692307692307692
2741,000820,神雾节能,1.59,8.12,8.94,0.10098522167487689
2742,603022,XD新通联,3.0,8.1,48.6,5.0
2743,603916,苏博特,6.26,12.94,19.5,0.5069551777434312
2744,601799,星宇股份,15.04,56.54,24.34,-0.5695083126989743
2745,601699,潞安环能,7.44,8.06,13.29,0.648883374689826
2746,002014,永新股份,3.59,6.41,12.06,0.8814352574102965
2747,600731,湖南海利,2.88,4.8,10.23,1.13125
2748,603936,博敏电子,6.01,17.31,51.0,1.9462738301559792
2749,300529,健帆生物,3.55,43.9,71.45,0.6275626423690206
2750,600028,中国石化,6.16,6.26,3.99,-0.3626198083067092
2751,300125,易世达,4.41,15.58,73.67,3.728498074454429
2752,603338,浙江鼎力,9.18,43.42,60.53,0.3940580377706126
2753,601137,博威合金,5.34,7.73,24.45,2.1630012936610608
2754,601878,浙商证券,4.11,7.71,17.01,1.2062256809338523
2755,300358,楚天科技,4.95,9.13,54.92,5.015334063526834
2756,300375,鹏翎股份,4.46,6.08,25.28,3.1578947368421058
2757,002882,金龙羽,3.37,10.61,15.57,0.4674835061262961
2758,000803,*ST金宇,0.61,15.11,12.65,-0.16280608868299135
2759,600356,恒丰纸业,7.0,6.05,26.1,3.31404958677686
2760,000416,民生控股,1.65,4.48,7.9,0.7633928571428571
2761,000949,新乡化纤,2.83,2.96,10.29,2.4763513513513513
2762,000999,华润三九,10.48,26.52,22.29,-0.15950226244343893
2763,600993,马应龙,5.24,16.18,21.25,0.31334981458590855
2764,000652,泰达股份,2.55,2.94,14.9,4.068027210884354
2765,600613,神奇制药,4.64,5.85,247.0,41.22222222222223
2766,603329,上海雅仕,5.62,26.3,15.18,-0.4228136882129278
2767,603098,森特股份,3.58,11.68,24.07,1.0607876712328768
2768,300194,福安药业,3.58,4.37,38.3,7.7643020594965675
2769,603387,基蛋生物,6.51,50.88,48.85,-0.039897798742138384
2770,601007,金陵饭店,4.94,10.09,14.71,0.4578790882061448
2771,600496,精工钢构,2.64,2.9,14.3,3.931034482758621
2772,600526,菲达环保,4.29,5.8,18.29,2.1534482758620688
2773,603518,维格娜丝,12.26,18.79,31.02,0.6508781266631187
2774,600661,新南洋,5.48,23.08,23.1,0.0008665511265166
2775,600552,凯盛科技,3.1,4.32,13.1,2.032407407407407
2776,603922,金鸿顺,8.9,20.17,41.79,1.071888943976202
2777,600201,生物股份,4.12,14.35,12.1,-0.15679442508710803
2778,600637,东方明珠,10.58,14.36,10.58,-0.2632311977715877
2779,001979,招商蛇口,9.43,17.08,20.86,0.22131147540983614
2780,600246,万通地产,3.38,4.25,18.19,3.2800000000000002
2781,600279,重庆港九,5.31,4.25,11.42,1.6870588235294117
2782,600981,汇鸿集团,3.25,4.22,8.13,0.9265402843601899
2783,002514,宝馨科技,1.65,5.61,43.23,6.705882352941176
2784,600071,凤凰光学,1.77,11.18,15.3,0.36851520572450813
2785,000709,河钢股份,4.35,2.79,17.16,5.150537634408602
2786,300062,中能电气,2.6,5.57,36.2,5.499102333931778
2787,002419,天虹股份,5.27,12.5,34.19,1.7351999999999999
2788,002315,焦点科技,7.98,13.88,69.18,3.984149855907781
2789,002432,九安医疗,3.43,6.93,23.06,2.3275613275613276
2790,601518,吉林高速,2.43,2.77,5.73,1.068592057761733
2791,000698,沈阳化工,5.42,4.12,11.66,1.8300970873786406
2792,000620,新华联,3.42,5.49,13.65,1.4863387978142075
2793,002018,*ST华信,1.5,1.37,12.35,8.014598540145984
2794,603708,家家悦,5.71,21.88,31.63,0.44561243144424134
2795,603558,健盛集团,6.73,8.18,36.89,3.5097799511002448
2796,002564,天沃科技,3.61,5.45,34.45,5.321100917431193
2797,600425,青松建化,2.83,2.72,7.35,1.7022058823529407
2798,300160,秀强股份,2.25,4.08,31.62,6.75
2799,002114,罗平锌电,5.59,8.11,39.49,3.8692971639950686
2800,000883,湖北能源,4.0,4.05,12.94,2.195061728395062
2801,300226,上海钢联,5.32,56.68,25.82,-0.5444601270289343
2802,600339,中油工程,4.07,4.05,23.3,4.753086419753086
2803,600727,鲁北化工,3.38,6.73,12.6,0.8722139673105496
2804,603355,莱克电气,8.26,29.65,86.26,1.9092748735244522
2805,300164,通源石油,3.51,6.7,50.01,6.464179104477611
2806,600809,山西汾酒,6.87,60.2,5.71,-0.9051495016611295
2807,000507,珠海港,3.5,8.02,21.3,1.6558603491271824
2808,600111,北方稀土,2.46,10.67,7.68,-0.28022492970946583
2809,600657,信达地产,6.38,3.99,15.7,2.9348370927318292
2810,000006,深振业Ａ,4.34,5.32,39.95,6.5093984962406015
2811,601212,白银有色,1.45,3.99,6.04,0.5137844611528821
2812,300128,锦富技术,1.87,3.98,51.61,11.967336683417086
2813,601666,平煤股份,5.19,3.93,9.54,1.4274809160305342
2814,002700,新疆浩源,2.33,6.55,28.46,3.3450381679389314
2815,600546,山煤国际,2.51,3.91,12.75,2.260869565217391
2816,601599,鹿港文化,2.91,3.88,13.7,2.5309278350515467
2817,002242,九阳股份,4.82,16.75,46.55,1.7791044776119402
2818,000529,广弘控股,2.39,5.15,19.4,2.7669902912621356
2819,000691,亚太实业,0.23,3.86,17.39,3.5051813471502595
2820,000983,西山煤电,5.9,6.43,10.65,0.6562986003110421
2821,000909,数源科技,3.33,7.71,13.85,0.7963683527885862
2822,600823,XD世茂股,5.86,3.86,11.21,1.9041450777202076
2823,600123,兰花科创,8.42,6.39,6.54,0.023474178403755926
2824,603718,海利生物,1.69,14.01,25.45,0.8165596002855103
2825,002491,通鼎互联,3.75,10.18,20.05,0.969548133595285
2826,300396,迪瑞医疗,4.6,17.6,80.3,3.5624999999999996
2827,603717,天域生态,5.32,10.0,30.86,2.086
2828,002403,爱仕达,6.34,8.73,16.5,0.8900343642611683
2829,603300,华铁科技,3.34,4.95,11.84,1.3919191919191918
2830,002378,章源钨业,2.13,6.21,29.96,3.824476650563607
2831,002146,荣盛发展,6.47,7.45,40.8,4.476510067114093
2832,300174,元力股份,2.55,21.02,31.16,0.4823977164605138
2833,000055,方大集团,2.81,4.94,8.31,0.6821862348178137
2834,000885,同力水泥,4.02,9.82,8.93,-0.09063136456211818
2835,603337,杰克股份,7.35,38.02,33.87,-0.10915307732772239
2836,002660,茂硕电源,2.95,7.27,19.68,1.707015130674003
2837,002693,双成药业,1.45,5.95,22.64,2.805042016806723
2838,000920,南方汇通,1.99,5.94,13.45,1.264309764309764
2839,600995,文山电力,3.95,7.1,11.76,0.6563380281690141
2840,600273,嘉化能源,4.52,8.26,6.74,-0.18401937046004838
2841,600114,东睦股份,4.1,9.29,12.73,0.3702906350914964
2842,002387,维信诺,11.33,10.43,47.8,3.582933844678811
2843,600117,西宁特钢,3.01,4.62,7.68,0.6623376623376622
2844,300253,卫宁健康,1.71,12.67,41.11,2.2446724546172057
2845,002640,跨境通,3.97,14.93,20.77,0.391158740790355
2846,601998,中信银行,7.6,5.75,10.34,0.7982608695652174
2847,601600,中国铝业,3.26,3.43,18.51,4.396501457725948
2848,002753,永东股份,3.92,13.7,41.87,2.0562043795620437
2849,002003,伟星股份,3.19,7.99,14.83,0.8560700876095119
2850,002703,浙江世宝,1.86,4.54,11.94,1.6299559471365637
2851,002614,奥佳华,5.21,21.45,36.56,0.7044289044289046
2852,603096,新经典,11.77,83.7,41.29,-0.5066905615292713
2853,601107,四川成渝,4.67,3.35,9.03,1.6955223880597015
2854,002752,昇兴股份,2.18,7.8,14.65,0.8782051282051283
2855,601225,陕西煤业,4.75,7.79,4.03,-0.4826700898587933
2856,300091,金通灵,2.66,13.23,28.56,1.1587301587301586
2857,600660,福耀玻璃,7.72,25.33,24.7,-0.024871693643900475
2858,002743,富煌钢构,5.92,6.58,13.84,1.1033434650455927
2859,002042,华孚时尚,4.65,6.58,4.92,-0.25227963525835867
2860,002142,宁波银行,10.96,16.44,28.1,0.7092457420924574
2861,600236,桂冠电力,2.56,5.47,18.18,2.323583180987203
2862,300546,雄帝科技,4.68,20.69,35.6,0.7206379893668439
2863,600266,北京城建,12.96,8.72,9.08,0.041284403669724704
2864,600688,上海石化,2.78,5.41,5.41,0.0
2865,600487,亨通光电,5.53,19.42,12.19,-0.37229660144181265
2866,002159,三特索道,5.76,19.4,24.75,0.27577319587628873
2867,000758,中色股份,2.64,4.29,21.2,3.941724941724942
2868,300179,四方达,1.72,4.28,32.1,6.5
2869,603808,歌力思,6.41,20.34,48.88,1.4031465093411997
2870,603725,天安新材,5.45,15.92,25.97,0.6312814070351758
2871,600197,伊力特,5.19,22.24,13.62,-0.38758992805755393
2872,002032,苏 泊 尔,6.81,48.52,9.93,-0.7953421269579555
2873,002029,七 匹 狼,7.35,7.35,9.42,0.28163265306122454
2874,603988,中电电机,4.01,13.67,46.94,2.4337966349670808
2875,002706,良信电器,2.2,6.29,28.55,3.538950715421304
2876,601618,中国中冶,3.19,3.12,5.56,0.7820512820512818
2877,600579,天华院,2.83,9.4,12.75,0.3563829787234042
2878,600210,紫江企业,2.85,3.14,14.55,3.6337579617834392
2879,600870,*ST厦华,0.0,3.1,13.05,3.209677419354839
2880,600606,绿地控股,5.27,6.19,35.3,4.702746365105007
2881,000630,铜陵有色,1.67,2.06,16.45,6.985436893203882
2882,002484,江海股份,3.86,6.16,22.98,2.7305194805194803
2883,600298,安琪酵母,4.95,33.8,28.6,-0.15384615384615374
2884,000888,峨眉山Ａ,4.12,8.17,16.4,1.00734394124847
2885,603099,长白山,3.45,10.19,10.53,0.03336604514229636
2886,002183,怡 亚 通,2.88,6.11,64.0,9.474631751227495
2887,300607,拓斯达,6.12,56.85,77.05,0.35532102022867185
2888,600416,湘电股份,6.66,7.1,13.29,0.8718309859154929
2889,300732,设研院,12.2,38.44,80.85,1.1032778355879291
2890,300202,聚龙股份,3.26,10.1,25.4,1.5148514851485149
2891,300457,赢合科技,4.18,22.17,51.01,1.3008570139828595
2892,603007,花王股份,3.01,11.09,22.35,1.0153291253381427
2893,601106,中国一重,1.58,3.03,5.56,0.834983498349835
2894,000661,长春高新,26.45,216.77,22.0,-0.8985099414125571
2895,000402,金 融 街,10.08,6.99,5.63,-0.1945636623748212
2896,600535,天士力,5.97,23.88,21.77,-0.08835845896147401
2897,600084,中葡股份,2.06,3.96,14.15,2.5732323232323235
2898,000518,四环生物,0.61,3.97,9.2,1.3173803526448358
2899,600021,上海电力,5.29,6.95,8.76,0.26043165467625895
2900,603980,吉华集团,8.18,14.83,26.63,0.7956844234659474
2901,600729,重庆百货,13.57,31.41,10.5,-0.6657115568290354
2902,600406,国电南瑞,4.63,14.75,15.38,0.042711864406779716
2903,600642,申能股份,5.64,4.92,23.59,3.7947154471544717
2904,600156,华升股份,1.52,3.95,11.88,2.007594936708861
2905,600350,山东高速,5.64,3.91,4.75,0.2148337595907928
2906,600639,浦东金桥,7.98,11.74,11.27,-0.04003407155025559
2907,603861,白云电器,5.02,10.71,23.85,1.2268907563025209
2908,002461,珠江啤酒,3.6,4.88,20.3,3.1598360655737707
2909,603959,百利科技,3.15,17.57,22.53,0.2822993739328401
2910,603323,吴江银行,5.92,5.86,10.82,0.8464163822525597
2911,603667,五洲新春,4.67,9.69,18.55,0.9143446852425182
2912,600707,彩虹股份,5.68,6.76,6.25,-0.07544378698224849
2913,600311,荣华实业,1.25,2.9,20.33,6.010344827586207
2914,300048,合康新能,2.21,2.9,46.4,15.0
2915,000596,古井贡酒,13.94,87.76,23.0,-0.7379216043755698
2916,002605,姚记扑克,4.06,6.74,29.91,3.4376854599406528
2917,603566,普莱柯,4.97,15.4,52.72,2.4233766233766234
2918,603606,东方电缆,3.18,7.7,21.87,1.8402597402597405
2919,600502,安徽水利,4.71,3.84,10.05,1.6171875000000002
2920,000977,浪潮信息,5.67,24.0,26.87,0.11958333333333337
2921,002318,久立特材,3.26,5.75,33.13,4.761739130434783
2922,601010,文峰股份,2.4,2.88,18.01,5.253472222222223
2923,600025,华能水电,2.21,2.87,5.3,0.8466898954703831
2924,600323,瀚蓝环境,7.07,14.29,15.7,0.09867039888033592
2925,000895,双汇发展,4.76,24.7,11.04,-0.5530364372469636
2926,300620,光库科技,5.59,41.59,56.27,0.35296946381341665
2927,000156,华数传媒,7.34,9.44,18.78,0.9894067796610172
2928,300355,蒙草生态,2.26,5.65,24.81,3.3911504424778753
2929,000012,南 玻Ａ,3.03,4.7,22.0,3.6808510638297873
2930,600511,国药股份,11.0,23.45,12.12,-0.48315565031982943
2931,600012,皖通高速,5.82,5.63,5.34,-0.05150976909413855
2932,600023,浙能电力,4.5,4.69,6.76,0.4413646055437099
2933,603608,天创时尚,4.83,8.42,27.5,2.2660332541567696
2934,002808,苏州恒久,2.83,10.27,38.34,2.7332035053554047
2935,002575,群兴玩具,1.51,3.7,17.49,3.7270270270270265
2936,601949,中国出版,3.11,4.62,10.3,1.2294372294372296
2937,002645,华宏科技,4.79,11.08,22.16,1.0
2938,002838,道恩股份,3.44,18.45,48.95,1.653116531165312
2939,000921,海信科龙,4.94,9.19,23.25,1.5299238302502722
2940,300392,腾信股份,1.24,8.26,101.12,11.242130750605327
2941,603966,法兰泰克,3.9,9.18,11.59,0.26252723311546844
2942,601001,大同煤业,3.44,4.57,10.23,1.2385120350109409
2943,002616,长青集团,2.86,5.49,15.79,1.8761384335154825
2944,002790,瑞尔特,5.75,10.05,42.14,3.193034825870647
2945,002824,和胜股份,4.14,11.87,32.31,1.7219882055602365
2946,002822,中装建设,3.44,5.44,16.2,1.9779411764705876
2947,002177,御银股份,2.23,3.62,58.02,15.027624309392266
2948,002397,梦洁股份,2.67,4.52,54.15,10.980088495575222
2949,002423,中原特钢,3.06,10.83,8.09,-0.2530009233610342
2950,603366,日出东方,4.45,4.48,21.62,3.8258928571428568
2951,002034,旺能环境,8.12,19.53,11.93,-0.3891449052739376
2952,601899,紫金矿业,1.52,3.52,10.51,1.9857954545454546
2953,600877,ST嘉陵,-0.16,4.42,17.28,2.9095022624434392
2954,600381,青海春天,3.73,7.91,23.11,1.9216182048040453
2955,600841,上柴股份,4.24,8.79,12.9,0.4675767918088739
2956,300241,瑞丰光电,4.53,6.13,18.67,2.045676998368679
2957,002174,游族网络,4.67,19.2,16.22,-0.15520833333333336
2958,000738,航发控制,4.53,14.8,10.08,-0.31891891891891894
2959,600207,安彩高科,2.2,6.08,10.88,0.7894736842105264
2960,601100,恒立液压,4.54,19.12,24.59,0.28608786610878656
2961,601567,三星医疗,5.37,6.92,18.34,1.6502890173410405
2962,000759,中百集团,4.43,6.93,11.32,0.6334776334776336
2963,600132,重庆啤酒,2.56,27.48,11.32,-0.5880640465793304
2964,603883,老百姓,10.62,76.0,38.06,-0.49921052631578944
2965,603069,海汽集团,3.44,8.53,19.02,1.2297772567409144
2966,600549,厦门钨业,4.91,14.47,16.48,0.1389080856945404
2967,600305,恒顺醋业,2.37,8.5,16.38,0.9270588235294116
2968,002324,普利特,5.62,11.02,34.62,2.1415607985480944
2969,601086,国芳集团,2.68,7.63,4.55,-0.4036697247706422
2970,600543,莫高股份,3.55,7.6,10.68,0.4052631578947369
2971,300703,创源文化,4.87,19.34,52.91,1.7357807652533606
2972,603208,江山欧派,12.43,25.88,63.39,1.449381761978362
2973,600781,辅仁药业,7.63,15.05,9.87,-0.344186046511628
2974,002542,中化岩土,2.03,4.99,34.91,5.995991983967935
2975,002055,得润电子,5.16,14.05,15.55,0.10676156583629892
2976,300010,立思辰,6.3,11.55,33.75,1.9220779220779218
2977,000550,江铃汽车,12.43,11.53,7.45,-0.3538594969644405
2978,000016,深康佳Ａ,3.35,4.91,12.9,1.6272912423625254
2979,002843,泰嘉股份,4.44,13.9,12.83,-0.07697841726618707
2980,600048,保利地产,9.23,10.57,20.21,0.9120151371807002
2981,300411,金盾股份,12.97,17.9,18.43,0.0296089385474861
2982,600061,国投资本,8.69,8.95,12.96,0.44804469273743036
2983,601015,陕西黑猫,4.36,6.48,18.63,1.8749999999999996
2984,603569,长久物流,3.95,13.77,54.59,2.9644153957879453
2985,002284,亚太股份,3.64,5.66,23.73,3.1925795053003534
2986,002244,滨江集团,4.68,4.85,22.72,3.6845360824742266
2987,603555,贵人鸟,3.84,10.46,11.99,0.1462715105162523
2988,603079,圣达生物,7.08,27.3,38.49,0.40989010989010993
2989,600247,*ST成城,0.09,4.8,21.86,3.5541666666666667
2990,002590,万安科技,3.89,7.98,18.18,1.2781954887218043
2991,002379,宏创控股,1.35,3.17,50.0,14.772870662460567
2992,600556,ST慧球,0.19,3.16,21.21,5.712025316455696
2993,000090,天健集团,4.53,5.53,19.0,2.435804701627486
2994,603128,华贸物流,3.79,5.5,7.93,0.4418181818181818
2995,600436,片仔癀,7.36,110.15,14.5,-0.8683613254652747
2996,000777,中核科技,3.29,10.21,11.03,0.08031341821743374
2997,300505,川金诺,7.11,31.37,38.07,0.21357985336308571
2998,002636,金安国纪,3.17,7.84,12.37,0.5778061224489796
2999,601611,中国核建,3.1,7.84,20.92,1.6683673469387759
3000,002875,安奈儿,6.14,14.82,35.85,1.4190283400809718
3001,300188,美亚柏科,2.96,17.13,48.92,1.8558085230589612
3002,002768,国恩股份,6.62,26.46,25.16,-0.04913076341647773
3003,002558,巨人网络,4.42,22.5,34.44,0.5306666666666666
3004,300640,德艺文创,2.03,12.37,31.94,1.582053354890865
3005,600578,京能电力,3.35,3.08,11.2,2.6363636363636362
3006,300167,迪威迅,2.35,5.4,46.55,7.620370370370369
3007,603727,博迈科,10.2,14.74,53.11,2.6031207598371777
3008,002256,兆新股份,1.23,3.08,13.33,3.3279220779220777
3009,603707,健友股份,3.83,26.19,18.0,-0.31271477663230246
3010,300335,迪森股份,3.68,9.99,15.23,0.5245245245245246
3011,300176,鸿特科技,6.52,75.22,20.45,-0.7281308162722679
3012,600654,ST中安,1.64,2.29,397.8,172.7117903930131
3013,603920,XD世运电,5.89,12.13,26.28,1.1665292662819455
3014,002370,亚太药业,4.52,12.83,25.94,1.0218238503507406
3015,002040,南 京 港,6.55,8.3,11.14,0.34216867469879514
3016,002920,德赛西威,7.06,28.65,39.13,0.3657940663176267
3017,600053,九鼎投资,4.66,16.41,21.8,0.32845825716026816
3018,002763,汇洁股份,4.8,10.5,36.35,2.461904761904762
3019,000020,深华发Ａ,1.13,12.73,13.75,0.0801256873527101
3020,600060,海信电器,10.8,12.72,19.59,0.5400943396226414
3021,300345,红宇新材,1.65,6.69,17.18,1.5680119581464869
3022,002726,龙大肉食,2.66,6.66,17.06,1.5615615615615612
3023,000795,英洛华,1.84,4.44,9.39,1.114864864864865
3024,000591,太阳能,4.07,3.68,4.1,0.11413043478260855
3025,600208,新湖中宝,3.85,3.66,18.89,4.16120218579235
3026,002317,众生药业,4.7,10.24,70.77,5.911132812499999
3027,002517,恺英网络,2.35,6.58,26.78,3.0699088145896662
3028,600880,博瑞传播,3.34,3.65,10.84,1.9698630136986301
3029,000030,富奥股份,4.63,7.27,12.0,0.6506189821182945
3030,600074,*ST保千,-1.43,1.45,10.74,6.406896551724139
3031,603196,日播时尚,3.96,10.1,10.2,0.009900990099009866
3032,000910,大亚圣象,6.42,14.4,13.8,-0.041666666666666644
3033,601066,中信建投,5.5,9.37,10.76,0.14834578441835652
3034,600804,鹏博士,5.06,11.36,5.15,-0.5466549295774648
3035,600681,百川能源,4.08,12.84,9.15,-0.2873831775700934
3036,600462,九有股份,0.56,3.55,6.7,0.887323943661972
3037,000799,酒鬼酒,6.22,25.5,29.63,0.16196078431372546
3038,600856,中天能源,3.63,5.65,5.15,-0.08849557522123894
3039,002582,好想你,6.58,10.58,55.92,4.285444234404538
3040,002019,亿帆医药,5.63,16.17,18.74,0.15893630179344442
3041,600691,阳煤化工,2.2,2.78,12.1,3.3525179856115113
3042,600901,江苏租赁,3.5,6.97,9.88,0.41750358680057403
3043,600095,哈高科,2.02,4.18,11.58,1.7703349282296652
3044,000828,东莞控股,5.65,7.65,12.09,0.580392156862745
3045,002016,世荣兆业,3.57,11.81,10.95,-0.07281964436917876
3046,000780,平庄能源,4.55,3.47,14.34,3.1325648414985587
3047,300439,美康生物,5.02,20.8,70.17,2.3735576923076924
3048,000976,华铁股份,2.58,4.85,28.12,4.797938144329898
3049,002611,东方精工,4.19,4.82,22.07,3.5788381742738586
3050,600888,新疆众和,4.16,5.48,9.3,0.6970802919708029
3051,600674,川投能源,5.29,8.19,10.96,0.3382173382173384
3052,000501,鄂武商Ａ,9.73,10.91,11.4,0.044912923923006436
3053,603587,地素时尚,4.35,36.1,41.31,0.14432132963988922
3054,600418,江淮汽车,7.44,6.11,13.04,1.1342062193126021
3055,300509,新美星,4.04,13.5,27.86,1.0637037037037036
3056,603365,水星家纺,7.91,20.94,25.96,0.23973256924546318
3057,300351,永贵电器,7.47,12.05,23.45,0.9460580912863069
3058,601311,骆驼股份,6.33,10.71,17.44,0.6283846872082166
3059,600650,XD锦江投,6.11,9.99,25.51,1.5535535535535536
3060,000953,ST河化,-0.05,5.33,8.01,0.5028142589118199
3061,002043,兔 宝 宝,2.14,7.31,6.37,-0.12859097127222976
3062,000157,中联重科,4.88,3.98,23.15,4.816582914572864
3063,600619,海立股份,4.92,11.21,155.1,12.835860838537018
3064,603929,亚翔集成,4.79,19.66,7.11,-0.638351983723296
3065,601116,三江购物,4.08,14.39,17.14,0.1911049339819319
3066,600161,天坛生物,3.62,18.3,20.33,0.11092896174863374
3067,002134,天津普林,1.76,7.18,19.38,1.6991643454038996
3068,002468,申通快递,4.66,16.2,26.49,0.6351851851851852
3069,603177,德创环保,2.62,14.15,21.67,0.5314487632508835
3070,002440,闰土股份,6.35,10.93,28.2,1.5800548947849955
3071,000715,中兴商业,4.62,6.41,15.38,1.3993759750390016
3072,002204,大连重工,3.38,3.83,27.08,6.070496083550914
3073,002442,龙星化工,2.43,10.82,15.4,0.4232902033271719
3074,600533,栖霞建设,3.57,3.17,21.45,5.766561514195584
3075,600439,瑞贝卡,2.36,3.15,14.14,3.488888888888889
3076,600367,红星发展,4.06,8.21,41.29,4.0292326431181475
3077,000528,柳 工,8.28,9.47,16.95,0.7898627243928192
3078,002734,利民股份,6.2,10.69,20.48,0.9158091674462115
3079,000502,绿景控股,0.65,6.87,15.0,1.1834061135371177
3080,603999,读者传媒,2.94,5.62,58.8,9.462633451957295
3081,002192,融捷股份,2.95,22.44,22.95,0.022727272727272638
3082,600362,江西铜业,13.95,14.94,4.86,-0.6746987951807228
3083,300705,九典制药,2.87,20.49,34.16,0.667154709614446
3084,000504,南华生物,0.06,20.45,17.6,-0.139364303178484
3085,300127,银河磁体,3.87,11.75,33.94,1.8885106382978722
3086,002746,仙坛股份,6.95,11.13,11.13,0.0
3087,600115,东方航空,3.83,6.18,6.04,-0.022653721682847846
3088,000069,华侨城Ａ,6.56,6.16,11.22,0.8214285714285715
3089,603926,铁流股份,8.77,17.22,37.69,1.188734030197445
3090,002021,中捷资源,1.35,2.46,12.09,3.914634146341463
3091,300398,飞凯材料,4.67,19.58,54.51,1.7839632277834527
3092,000040,东旭蓝天,9.4,9.17,6.55,-0.28571428571428575
3093,300100,双林股份,6.99,12.17,38.47,2.1610517666392766
3094,002705,新宝股份,4.64,9.11,13.16,0.4445664105378706
3095,002643,万润股份,4.49,7.27,22.87,2.145804676753783
3096,002506,协鑫集成,0.8,4.23,44.68,9.562647754137116
3097,000655,*ST金岭,3.88,3.02,19.2,5.357615894039735
3098,601018,宁波港,2.82,4.2,3.55,-0.15476190476190485
3099,300685,艾德生物,4.68,57.74,91.45,0.5838240387945964
3100,603198,迎驾贡酒,5.55,16.81,18.69,0.11183819155264739
3101,002025,航天电器,5.69,22.8,13.91,-0.3899122807017544
3102,600478,科力远,1.41,4.76,8.27,0.7373949579831932
3103,603106,恒银金融,5.24,17.24,30.16,0.7494199535962879
3104,600275,ST昌鱼,0.27,2.97,16.95,4.707070707070707
3105,603601,再升科技,2.28,8.9,20.17,1.2662921348314609
3106,600325,华发股份,5.78,6.49,12.84,0.9784283513097072
3107,002270,华明装备,2.9,4.72,8.4,0.7796610169491527
3108,002250,联化科技,6.14,8.21,12.8,0.5590742996345919
3109,603777,来伊份,5.73,16.93,58.03,2.4276432368576493
3110,601919,中远海控,1.97,4.66,18.26,2.918454935622318
3111,002759,天际股份,7.42,8.75,19.04,1.176
3112,600037,歌华有线,9.24,9.92,32.7,2.2963709677419355
3113,002895,川恒股份,4.65,19.19,14.81,-0.2282438770192809
3114,300527,中国应急,2.28,9.82,40.89,3.163951120162933
3115,300074,华平股份,2.19,4.03,81.6,19.248138957816373
3116,002911,佛燃股份,4.45,20.69,29.41,0.4214596423392943
3117,603766,隆鑫通用,3.23,5.17,8.23,0.5918762088974856
3118,300388,国祯环保,6.05,18.37,31.15,0.6956995100707674
