code,net2017_1,net2017_2,net2017_3,net2017_4
002622,6.0149,24.6755,31.3196,71.9163
600698,3.4453,5.778,-9.3636,-84.0387
600359,3.3935,42.8835,19.579,33.7811
300257,17.9818,32.194,64.3381,104.3568
300019,3.7815,18.4658,33.952,52.0052
002130,13.6275,54.5,108.7878,167.9602
600376,160.2114,315.5396,913.1652,2362.7778
000027,112.2654,403.3112,803.6939,749.3382
600552,11.9856,35.173,90.4281,77.4107
002723,3.2919,11.867,14.8946,7.6677
600258,34.8106,240.7166,550.4145,630.8881
002282,4.1428,45.2056,49.0428,51.0793
300322,3.0281,7.8931,28.6077,57.7798
000532,3.614,15.0863,27.3595,48.2848
002829,3.5401,19.3185,37.957,62.7435
002189,2.7239,8.4532,15.7781,21.7551
002334,8.3751,90.9222,177.3769,225.855
600725,0.4852,2.1115,5.3466,8.1813
000025,4.495,24.5969,40.6046,66.8628
002682,12.825999999999999,54.7302,107.0479,167.1977
000909,5.1506,19.5695,27.2206,30.5248
601011,21.7872,60.9215,146.9789,161.7042
002125,5.2631,22.0143,40.2374,47.1715
000975,18.8932,104.103,229.5087,325.2736
300151,3.9972,13.2561,24.6027,34.6993
000682,8.3556,26.1954,34.878,63.5177
300276,2.9529,8.4609,8.1532,64.7379
300598,2.0609,11.9955,23.7394,39.3758
601989,277.0707,627.7754,1105.2228,837.6399
300588,1.4734,14.954,35.4628,80.6679
000099,13.9701,41.3218,83.9833,90.9833
000408,28.9794,314.6176,675.2330000000001,1214.3771
600727,5.2373,26.8671,45.7951,78.4485
000564,133.7749,344.0603,1033.4667,1414.5209
000573,8.086,69.6288,56.2063,35.4654
300260,3.1563,12.4936,14.6853,21.581
000976,17.1211,135.7556,220.7349,493.9898
300099,7.8412,6.3411,23.3661,101.6441
300631,2.6249,8.2905,25.6713,45.0383
600592,9.0547,29.1027,57.8645,71.016
601857,5699.0,12674.0,17362.0,22793.0
300036,7.6442,26.0206,70.0372,196.266
002618,7.9287,11.6232,16.7755,25.3736
002674,11.292,24.1691,34.5739,45.1369
002395,3.9027,11.4554,8.6117,13.0895
000597,10.8754,39.6947,79.8609,118.9953
600292,22.5444,30.1355,93.0108,108.6774
000753,9.9119,11.4134,17.3669,85.0699
002578,6.7410000000000005,12.9311,22.7144,38.3304
000752,3.6459,7.0111,9.691,9.5237
300353,9.6711,43.5009,75.1534,126.6081
600892,7.6725,34.7968,93.7316,300.1156
600969,14.957,49.5367,72.2222,30.1959
300466,5.0819,8.3045,22.3219,25.554000000000002
002209,2.7747,-8.9761,-10.8113,20.1782
300062,3.9965,9.4098,11.2787,-69.9793
600166,87.1471,101.62700000000001,138.3307,111.9249
300048,11.3995,43.9912,50.1887,67.6033
300112,3.3039,10.9237,44.0228,44.365
600051,8.6312,35.9505,103.1906,481.0433
300010,23.8487,34.9611,65.4826,202.7822
002494,9.0006,11.132,16.2776,-75.4465
002611,6.7173,134.4311,204.6374,490.4983
600157,106.6905,254.6823,411.602,602.3459
600783,16.7162,188.425,246.0239,43.1507
603878,8.7489,59.5071,92.865,127.82700000000001
603366,16.82,76.1015,81.6676,54.7688
000819,3.0365,-5.12,5.7748,-9.8506
300025,3.8659,25.8582,21.8719,-133.4488
600320,66.3679,115.4313,170.9785,300.1954
600811,85.4617,403.7872,490.0265,769.0303
300688,0.7759,15.2681,21.6145,47.1728
002593,7.8288,32.5642,44.3844,67.8481
300023,4.546,43.5767,82.3305,36.0147
000042,25.8583,151.3247,244.5834,615.3632
000536,55.4137,70.7409,180.1067,204.9849
002579,4.1401,5.6032,8.1349,23.744
600728,12.7699,33.171,53.5203,212.5009
600458,20.8302,30.7338,50.4772,69.2239
600255,14.1084,7.7366,38.397,150.4304
002609,8.8636,56.6816,121.8618,208.88400000000001
002003,9.3623,163.1451,279.5162,364.559
600010,197.6856,587.6541,1406.5764,2061.2555
600108,19.4761,34.6604,61.8156,97.8899
000523,7.4534,17.0888,22.5075,39.973
002685,5.5059,19.3036,23.511999999999997,131.9323
300263,10.0936,24.6509,47.1209,46.0149
000833,10.9643,33.3259,60.2246,79.7662
000729,53.7101,491.6115,610.3799,161.3482
603996,5.7376,14.2944,70.01,146.045
000831,8.3255,26.4196,36.9826,30.5114
600096,16.2554,-344.3523,21.011999999999997,201.8585
300089,7.3126,17.9528,49.9362,73.4618
600488,10.1488,67.7562,93.4241,129.8083
000555,18.49,91.911,129.6444,302.6423
002447,10.9303,36.8892,68.8666,271.3735
600791,6.2911,3.2217,61.9356,49.574
002299,24.1195,17.8756,94.9599,315.0967
300087,2.6860000000000004,-8.5584,-27.6787,62.4619
300478,2.1037,13.4856,16.8094,42.34
300355,11.4597,396.5527,717.9954,843.9822
600797,9.129,168.6314,207.5028,303.2281
300290,3.5937,16.2297,11.6324,18.8201
002028,17.1097,144.9326,184.3283,249.1912
600868,8.8903,109.7936,118.954,116.36
002031,11.8411,29.4109,39.9189,63.7018
600262,4.056,21.3125,13.6835,37.4275
603003,16.4445,28.6878,43.3117,59.0306
000838,6.4264,14.9168,86.4083,195.7902
600191,8.7186,14.0418,34.1752,11.9492
000605,7.4062,29.3573,67.1728,113.1385
002621,4.3209,8.7419,26.4532,18.3544
000560,14.5051,25.4873,46.228,72.8906
002584,6.7084,35.2446,63.0539,89.8457
000936,18.811,82.5219,129.7756,195.3996
002169,10.5327,67.1557,82.921,125.1421
300597,2.6904,13.4403,33.8837,41.8909
600882,4.5409,-12.1954,-3.1881,4.2786
300002,18.7328,15.3182,-36.6512,119.5501
002034,3.1564,5.861000000000001,10.5669,234.8166
002253,4.8304,13.7036,21.0626,45.4448
600992,5.0747,9.5694,13.7763,22.1849
300126,3.8787,1.4164,1.8499,4.4403
300130,5.5618,31.1087,47.2358,71.9339
600237,4.6481,6.3225,8.6681,14.0414
002164,4.1064,15.0766,67.9605,159.3177
002570,10.9236,-368.1654,-383.273,-1057.0445
600117,10.8282,10.8556,-161.185,59.8114
300189,5.1922,6.8047,-12.5722,-16.3457
300213,5.9386,32.9659,58.3438,116.2108
002122,16.6007,35.4695,37.4133,127.7744
600777,19.8909,40.7369,117.2766,366.5146
002596,7.8901,66.7143,105.2868,176.2044
603388,2.4954,30.5058,54.83,91.7827
300215,6.9965,51.0431,89.2722,125.8087
002380,6.9179,49.3325,70.1669,109.2233
002743,7.0638,30.2267,52.5332,70.2318
600718,27.7724,121.9279,165.30700000000002,1058.4884
603315,2.3582,10.0388,24.0754,8.8922
300211,1.7819999999999998,2.7289999999999996,,3.6566
600050,274.2639,778.4373,1311.9446,425.8447
601001,18.1597,599.7642,655.4881,599.1705
300032,16.5058,230.0468,307.2381,-418.5629
002321,8.6607,16.8671,48.931999999999995,61.2639
600435,7.1232,4.7852,4.0238,47.2826
600216,24.0107,90.163,131.4551,253.1456
300052,3.3099,12.0406,18.8743,50.2967
600232,4.1233,10.7097,19.2796,25.2514
601168,40.0177,260.0403,318.1644,260.6479
002069,3.6852,30.7747,77.6762,-722.8575
600206,9.5972,32.9821,48.3661,43.5615
601599,9.0891,73.1121,97.0799,293.2026
600467,10.0294,43.7368,44.443000000000005,53.5309
600155,49.9612,147.9958,226.7256,130.9246
000628,2.3505,17.1929,24.0057,24.3972
002443,6.5687,38.4478,106.7602,162.6516
002114,5.7306,7.796,47.5278,55.2897
000040,36.0338,151.5036,323.3453,544.0984
002073,14.7894,61.6697,85.1515,92.0522
600375,8.6875,30.1618,21.9372,55.8545
002623,6.9923,7.6139,9.032,-22.9916
002683,9.3638,80.4146,105.7929,162.6374
300185,16.5237,99.0002,140.7291,213.518
002798,1.9080000000000001,24.1302,31.7197,54.5251
600365,2.211,1.1485,2.721,6.0637
600775,10.7336,44.8856,51.1907,107.3821
600476,0.6546,1.3732,2.4143,2.1288
600658,19.63,71.2526,199.8224,508.4907
002063,5.9228,74.3094,126.3625,172.2726
603903,2.1761,13.9749,29.5311,62.1919
002560,4.7009,8.9523,10.6048,12.0268
002037,6.4722,37.6767,62.8144,76.774
002751,1.4155,8.241,30.6927,47.4898
300480,1.4926,17.2004,20.2736,38.4298
000557,12.267999999999999,24.8163,36.4955,86.9948
600283,5.3965,31.1174,61.2664,72.5903
000690,26.2569,267.1961,319.7132,103.1377
300460,2.0933,6.3016,11.6368,23.3569
600787,29.7661,98.2004,1208.9426,1337.7806
600665,8.6332,104.8938,167.1143,254.0811
600537,9.379,29.55,59.7773,48.6711
300559,1.7633,23.5018,39.6478,73.1403
600175,33.9358,22.2916,27.2695,57.8891
002655,1.9853,4.7244,6.2892,-174.9185
300177,4.8882,24.2701,40.1784,67.0121
600770,10.2973,20.1081,35.6947,44.7167
600807,6.0673,66.46600000000001,94.1503,-227.456
002670,35.0647,150.6851,336.7611,580.6425
002147,22.2583,37.041,49.2272,1357.7038
002167,3.313,15.713,21.0747,-39.313
002545,21.2576,73.8305,135.3816,251.2615
600988,7.6912,79.6586,152.8115,274.3567
002353,23.1416,30.3657,48.7845,67.7896
002023,10.8698,23.0786,44.0954,34.3689
300209,5.8468,19.3859,72.7269,108.3517
300256,9.7812,30.436999999999998,63.5621,66.6128
000829,6.2584,5.7996,31.3436,234.2026
600963,14.7674,81.3505,199.7979,347.7383
002386,11.6629,26.2059,85.0723,102.6538
002105,1.3724,31.0143,43.9775,45.791000000000004
300110,4.1509,8.466000000000001,23.1591,37.535
600199,6.3135,5.0898,4.9806,8.1898
601155,42.2715,1139.2294,1991.8432,6028.9077
600825,7.2373,21.335,34.0608,45.0099
600962,2.2326,1.6178,0.2632,8.3159
000955,1.9434,-33.876999999999995,-45.6408,45.4404
600256,30.2732,109.7042,248.0359,655.3839999999999
000836,4.6109,46.7988,63.6632,84.1275
002272,3.1832,2.8052,1.0463,6.4389
603333,3.8933,10.4053,22.5355,16.8832
002190,5.0474,2.8235,0.6084,-108.3244
002279,5.8717,50.1395,145.3134,306.9434
002628,7.2989999999999995,14.5845,17.0006,22.4261
002141,3.5057,5.3646,5.7915,9.1572
000969,11.9835,20.3466,60.8998,59.1697
300492,0.7905,4.3675,6.7629,20.6131
002465,18.4538,138.3122,177.5101,293.2842
600448,2.227,7.6653,14.0146,6.8602
002719,3.0283,11.3567,23.4871,18.8355
300583,4.3289,27.925,45.1266,92.0018
002170,5.4972,11.2555,18.442999999999998,-100.7891
000793,25.1402,359.5004,432.5457,277.2381
600812,13.4898,30.791999999999998,21.7121,18.7597
600817,0.2473,-1.148,-1.0985,-1.5169
600146,7.2558,53.5626,71.5297,210.7809
603869,9.05,87.22,191.2536,269.5612
002625,19.3108,50.9193,73.4248,80.8557
600839,32.9763,154.525,167.1105,356.3924
002487,4.3071,10.4755,21.1355,41.4995
600131,2.5291,37.603,59.3262,80.0224
600851,10.1835,61.3905,95.7508,105.29899999999999
600343,5.4628,13.1443,10.6032,15.7549
002307,4.6442,17.875999999999998,30.9564,50.5981
000632,3.0113,5.0109,2.0186,24.5487
000678,3.0509,4.6643,7.0761,11.5728
600289,7.5308,25.3319,-61.2409,-2479.3593
000850,10.9301,13.2955,23.7483,104.0335
002641,6.0782,63.1715,129.9834,192.6543
600677,7.2251,7.5498,6.4472,100.2651
000789,6.518,87.5251,234.0299,462.6282
002054,4.327,25.4704,35.3565,29.961
300527,4.2441,101.3415,129.2536,193.0058
600759,12.6379,-48.2812,-40.4866,-226.4763
002201,1.9962,4.4357,5.3904,-3.185
300405,2.1224,14.3037,17.7969,22.8133
002458,3.3984,-120.181,-185.1428,-310.3682
603029,1.5619,-2.9267,-2.8214,11.0271
000533,3.4916,24.1356,23.9809,38.19
300550,1.0927,12.5075,20.6731,32.9046
600876,1.1583,1.178,0.5692,20.5681
000157,84.5684,1131.5592,1282.3327,1331.9237
300248,2.6991,22.0884,46.2424,119.6712
600869,11.8664,107.5014,146.0493,51.0816
300346,2.5041,18.7171,29.4655,33.8391
002199,1.0062,-1.6514,-5.4807,1.49
300362,3.7768,23.616,84.0815,65.3259
002336,4.8853,-134.7486,-279.2222,-538.4116
002226,8.3215,63.045,91.7291,81.7456
300022,0.5415,-17.0603,-10.1701,-44.691
300442,2.1053,2.4646,1.1241,8.7546
600165,1.5838,-12.0777,-0.7853,38.2302
300424,1.8347,21.7419,40.8237,66.6966
600406,17.8615,349.5798,860.6651,3240.5227
300092,1.0447,4.9561,5.0651,5.9851
600819,6.2929,17.1771,28.4713,47.9475
603966,1.6231,24.5867,43.4068,63.8192
600733,0.3598,-1.6609,0.369,7.722
002193,4.9782,19.355,33.1964,70.9331
600898,0.7431,-14.1567,-20.9345,12.4467
300168,4.4031,38.2869,111.2456,326.507
002347,2.4038,8.5882,10.2527,-74.2336
601212,23.5199,134.8673,229.2856,239.3301
002459,2.3914,3.2805,5.3395,22.168000000000003
000045,4.3021,14.4578,33.6996,52.7761
002599,2.6082,30.1977,51.1999,92.5444
000911,2.9518,-72.5836,-99.9066,-193.0526
300223,2.0514,3.7814,6.8796,6.5011
002197,5.0137,9.2935,23.1943,43.0956
600058,9.2597,18.813,38.2698,34.5121
600391,3.1919999999999997,27.3364,22.6449,46.8739
300011,4.0408,8.4733,20.5871,73.7311
000593,2.0824,9.3347,4.9823,24.1077
002378,3.4806,5.1591,19.2328,31.4188
002610,9.6113,50.87,154.7961,113.4553
601118,14.0685,-123.8465,14.3403,-264.0445
000837,4.8399,3.6607,9.7183,16.455
300379,3.1144,7.4649,38.0335,-307.2867
600129,2.3135,34.7479,78.265,98.1335
600685,18.4107,43.9722,-187.0557,87.7966
300188,3.3674,32.5279,65.7689,271.7163
300224,5.1989,-14.9694,3.5009,101.5966
002214,1.7376,17.2662,26.9405,30.1606
002663,7.2704,93.3931,130.5885,151.8847
000548,2.5380000000000003,125.2821,138.1162,130.4
603588,3.3434,66.0188,129.4231,191.9458
600539,0.7574,1.6501,3.9076,-50.7258
002052,1.4936,2.0796,-28.3674,8.9391
000816,5.34,-51.7508,-63.9782,-266.0764
600192,3.0778,13.6059,14.0646,16.5831
300012,3.8234,40.0136,100.4756,133.8983
300218,1.5145,3.0389999999999997,-2.8599,-16.6629
002461,12.1301,83.7029,171.3168,185.3639
601008,4.8379,3.8676,5.234,8.6807
603955,1.5477,34.0002,54.7303,78.3415
000008,9.3412,55.7294,121.9246,873.7805
002383,5.0629,50.2892,71.2072,241.9267
300090,6.9615,55.2806,3.7202,-1318.4011
000020,0.4212,,0.3484,0.9744
603637,0.9423,16.3596,34.5369,44.3644
300128,2.6660000000000004,13.9646,33.1544,58.4844
600055,2.3441,30.2917,63.1288,109.1171
601177,2.0812,4.2302,6.0845,10.6108
600361,3.2266,69.1585,71.95100000000001,78.2475
002232,1.2722,6.0243,19.1998,53.1793
002240,1.7612,7.7787,18.512999999999998,26.2616
600369,23.886,366.7099,590.5292,668.8002
600805,8.2732,8.5454,-277.2822,-281.2458
000882,10.1912,26.9484,29.8183,19.8628
002684,3.4942,47.2199,92.6309,-134.1451
002305,5.0778,10.9996,12.6419,57.3744
002024,78.252,291.496,671.7130000000001,4212.516
600099,0.5533,1.3584,2.3454,1.9269999999999998
000993,1.8075,58.1055,102.3213,22.5889
300201,1.6152,28.3152,75.6633,160.4171
600428,11.0572,72.2438,161.6542,237.5605
000802,5.0099,38.6574,18.9162,310.3335
002791,2.7943,101.6909,185.8969,191.0972
600267,6.8319,13.504000000000001,5.1106,
300301,2.1332,12.3207,29.658,36.2384
000061,4.9863,10.1554,2.6911,13.8921
002613,1.5416,-25.9672,-25.346999999999998,-59.261
000301,3.8321,144.6462,200.2557,228.4674
600222,1.6009,2.2994,2.7911,5.1272
603616,0.9216,-28.7341,-26.0146,-59.3016
300038,6.5508,175.0264,318.0236,487.2684
000979,8.9562,29.3096,82.6832,-2511.228
002691,0.8461,5.8354,7.98,9.2774
300318,1.3949,15.5779,21.4554,38.851
300334,1.2403,-21.1996,0.8611,-66.5674
000862,2.6735,-14.6153,-67.3683,-188.6137
002428,1.4216,2.6002,4.0066,8.4644
002086,2.6487,102.9387,111.2615,124.0541
600784,1.3271,5.7293,6.0198,-136.6327
600582,11.5551,335.2697,458.8265,942.0064
300173,1.3577,50.6144,53.0451,67.184
002151,3.6473,25.5165,75.8017,104.9117
600259,1.719,-32.2717,8.1836,20.4804
600072,3.2017,13.4148,16.6644,30.4192
300332,2.8213,16.5083,45.172,90.1723
300348,0.8617,18.8824,26.6625,87.6865
000007,0.2769,21.0441,10.3279,16.4537
002013,5.4187,180.2338,301.742,579.0084
002642,2.688,-22.0189,2.6910000000000003,-202.0823
600595,3.6038,64.6152,137.4246,-189.3327
603399,1.4426,60.8755,93.2557,219.6509
601106,5.9661,19.6035,41.4588,84.1834
601616,1.4659,9.2908,13.937999999999999,22.1384
600990,0.7986,-43.2272,70.6857,201.303
300047,1.2654,11.210999999999999,33.077,155.9329
600515,25.4239,1059.6243,1500.2914,1993.2557
600734,1.6529,52.2104,83.7852,186.7085
300552,0.4528,7.3222,12.1561,37.9033
000801,1.3613,-19.1228,-16.3588,7.2854
002639,1.3113,10.7975,10.8473,-58.8933
002659,1.1864,-25.314,-61.9326,23.2591
600220,1.1282,35.2862,78.3736,120.9939
002374,1.6589,61.8565,110.7006,90.0578
002738,0.3872,18.907,30.8803,54.7916
002204,3.8591,14.0305,10.7003,25.3194
300093,0.462,9.3214,13.8161,17.909000000000002
600610,0.6384,1.1736,0.5808,
002371,1.604,52.7888,80.2636,125.6102
600184,0.9771,7.4543,20.4744,44.4066
002192,0.3063,0.6273,1.7064,36.181
300080,1.5144,-219.7063,-302.6448,-1024.1259
601028,0.9443,-0.2629,73.2973,79.6779
002535,1.1067,20.4871,31.3675,35.0681
600429,1.6872,34.5319,123.4699,76.0188
600506,0.1001,-0.1283,-0.1479,5.077
300352,0.8235,17.7532,25.1382,91.45200000000001
600290,1.4579,10.298,35.0203,59.8265
601958,4.501,15.3253,37.8968,107.2741
600579,0.4304,3.6482,-13.0502,-46.9377
002414,1.2416,46.3041,44.808,58.4448
600169,1.1018,14.395,17.3317,52.2019
600792,0.7869,-78.1348,-98.7435,-48.6387
600027,11.835999999999999,-211.86,-237.396,430.12699999999995
300513,0.1303,9.7042,5.7013,37.0355
000554,0.1489,0.7827,1.6597,2.679
300159,0.6724,91.43700000000001,256.6803,405.436
600136,0.2586,20.5599,50.0435,128.1313
300592,-0.0316,11.4424,35.9018,48.735
000885,0.2193,127.0381,592.2230000000001,602.8508
002059,0.1148,19.0342,36.8071,71.5452
300682,0.0281,0.8974,-17.8568,139.1368
600712,-0.1808,-12.5008,-12.4783,1.7708
600501,-0.4202,-9.9469,-1.3809,11.7131
600145,-0.1749,4.0719,3.795,10.2351
002586,-1.2673,23.0668,62.7115,213.324
601608,-2.3158,21.2555,22.4997,31.322
300425,-0.6459,37.5961,49.8886,92.4113
603729,-0.4694,3.4922,14.7645,41.4917
600730,-0.9961,73.1333,93.0376,49.5088
002149,-0.8653,20.1064,35.7002,54.0748
603559,-0.3087,10.6594,14.9264,27.8498
601798,-1.6061,1.8279,3.9774,-87.1967
300197,-4.0937,269.2576,459.3156,757.1111
002263,-2.3988,-2.7019,-14.7664,-567.5931
002696,-0.8803,14.5526,50.1656,113.1999
000978,-1.5399,29.1261,69.5278,52.9417
600215,-2.8091,14.5112,8.4368,9.0319
000893,-5.1053,-20.4988,-36.3275,-2386.661
002660,-0.9717,5.2023,18.4505,13.065
600751,-15.794,24.864,121.194,820.574
600187,-4.8462,6.1551,20.5195,17.8338
600077,-4.869,16.0524,,155.6756
300163,-1.0781,2.5514,2.3451,-27.9537
000851,-4.3196,41.4799,44.8412,179.3083
000935,-4.0276,50.0309,93.6863,203.6657
300157,-5.7116,70.9383,78.5157,-446.1354
002399,-12.0813,7.4501,52.5627,131.3303
600847,-1.1032,-1.0979999999999999,2.9651,15.5752
300084,-2.9206,1.9963,2.4159,12.8837
600410,-8.8753,152.7082,189.0081,228.0279
002633,-0.9601,-2.3202,-0.3109,5.4125
002039,-3.8662,47.1319,345.0464,320.3499
600578,-46.7359,63.3193,223.7943,534.1309
600780,-9.439,25.6893,16.8513,81.8306
000158,-12.4088,51.2324,65.4119,355.095
600128,-2.9768,1.1859,5.9506,12.264000000000001
300234,-2.2802,0.6162,1.9922,-6.0865
002297,-3.588,-11.806,-21.8663,-62.3886
600620,-5.652,62.0359,63.8789,62.5496
000519,-17.3613,-1.9763,26.5641,120.211
002439,-6.7102,-0.1574,55.1382,451.892
300277,-1.219,-6.4113,-3.6755,6.0533
300356,-3.7081,28.9906,12.8519,-392.4042
600604,-15.5096,68.7357,81.7456,231.4751
300495,-7.4101,110.7421,151.815,284.117
000619,-6.9505,2.3338,4.9633,9.0315
300229,-4.9141,16.8105,62.0462,
600716,-10.7591,-72.6219,-94.3487,-154.0137
603389,-2.5409,22.9589,41.8935,61.0535
300359,-6.4067,-17.858,-3.0719,66.2916
300416,-1.4747,23.1217,37.7389,61.2816
300345,-2.5469999999999997,-1.5206,0.2953,-49.8988
600984,-10.1745,56.533,89.1732,22.8091
002188,-6.7344,-5.7819,69.5002,-2033.4256
300678,-1.1018,12.248,12.2048,42.5363
300364,-8.7364,21.6591,37.1778,77.5271
002457,-6.0968,-42.828,-70.5138,19.2676
300268,-0.7286,-5.9828,-7.7438,2.4494
300344,-2.262,-12.0035,-7.2688,-32.7892
300074,-4.0247,6.8978,15.6677,34.3203
600495,-10.9191,13.3123,19.9199,16.808
002313,-7.2109,28.7096,70.4532,102.0208
000543,-40.0283,-54.6968,100.5509,
300458,-7.3965,1.6898,5.5778,17.3304
002526,-6.3922,14.9717,36.7761,71.3352
300081,-7.8422,61.3161,78.6875,94.1444
002310,-35.1095,467.662,866.4860000000001,2177.9217
300134,-22.1042,-88.4863,-366.4554,-511.7578
002337,-4.681,46.6038,63.8764,14.4957
300123,-4.3643,9.0339,18.8694,96.5571
600313,-6.5541,-19.7255,-43.393,-285.2086
600854,-7.6591,80.9021,53.7079,17.6368
002168,-5.5621,-64.8882,-92.24600000000001,-107.6076
600520,-1.7062,-2.8296,-2.6976,7.9511
600880,-14.3075,-30.5098,-42.705,34.8017
300167,-2.8614,1.1104,-0.7756,-5.8499
000592,-12.8426,3.3349,10.7826,5.9711
002212,-30.4145,-11.7161,33.6858,425.0594
300579,-1.9573,32.7539,47.1497,84.2455
603189,-3.1625,11.9346,20.3129,37.2049
600533,-17.0752,67.7388,75.221,54.1695
300491,-1.7795,-6.289,-4.3862,10.7175
000713,-5.8494,-23.7938,-40.4158,11.6576
600561,-6.0441,9.15,10.7324,20.3514
600372,-26.0782,145.774,220.7435,542.4395
002213,-1.5719,1.3951,11.1708,10.1277
000014,-3.3599,3.947,4.4468,7.6303
002278,-4.9888,-10.5415,-6.9616,10.6238
300105,-9.0051,1.3008,2.2023,15.9864
600538,-3.1164,-13.024000000000001,-9.8578,8.8506
600150,-71.9414,-19.7395,-292.6699,-2300.0657
600747,-9.3231,-19.0586,47.5797,31.1959
000539,-115.4095,128.7357,782.0621,743.1804
601126,-19.1542,32.6977,142.7112,238.0119
002702,-3.9866,-17.2613,-25.1763,-27.2819
000815,-9.8828,-3.4987,3.6158,25.4978
600532,-9.621,-24.9454,-47.357,-78.9655
000922,-7.3752,5.5079,52.8105,120.5021
300542,-2.9401,7.5677,10.5402,36.1878
002259,-8.6844,8.8924,12.315999999999999,13.7165
600311,-4.4029,3.2824,4.6579,2.5726
300587,-4.1626,28.5498,47.428000000000004,71.1574
300371,-2.9622,10.9944,34.4842,65.2411
300591,-2.3689,13.1691,22.8649,37.3324
300609,-2.3637,10.9406,33.0036,59.1017
000780,-22.5315,135.5977,231.9133,483.7979
600893,-90.1973,159.3063,364.9308,959.9943
600316,-28.7716,-59.5943,-87.4086,30.6805
000768,-87.7966,91.6167,127.0105,471.4017
600416,-37.0172,19.328,54.2529,91.1973
600481,-12.0507,13.5947,22.238000000000003,95.95299999999999
000610,-4.6342,-7.2673,-11.8239,-18.5623
002816,-2.9837,8.4688,10.1302,16.1682
002819,-2.4618,6.907,13.0429,22.8136
603326,-1.7569,12.3949,40.4616,83.7655
300169,-7.4706,2.4828,3.3757,-37.3226
300541,-4.3669,18.1525,,42.9301
002359,-5.4616,25.519000000000002,147.7373,217.6313
600836,-5.3179,-12.7554,-9.4583,32.2821
300004,-19.4855,98.8988,130.0321,
300097,-8.4934,56.0902,165.31599999999997,170.3104
002485,-12.5673,-23.2025,2.3989,36.6454
000806,-13.1797,-21.1734,2.5368,10.2276
002396,-18.5924,51.8249,271.1469,472.3028
600753,-0.9315,2.043,7.1411,18.975
000798,-4.1571,2.7,85.6494,54.2506
300404,-2.9315,0.4593,-2.4711,-24.4886
002760,-3.9099,-9.6798,-14.5627,-85.0957
600794,-13.9877,-86.9194,-79.0998,-226.4816
002333,-10.7942,-5.273,-12.1022,-38.9569
600321,-18.820999999999998,1.1003,5.8873,-4.561
002528,-20.4595,26.3979,72.4889,127.2518
002229,-11.7178,-16.6178,-11.3592,10.7602
000611,-1.3956,-8.3808,-9.7272,-21.5278
000897,-9.3793,-38.5329,-48.4199,-119.3591
002350,-8.3758,13.8514,14.5339,72.1897
600288,-11.1039,-3.4396,5.1878,34.8479
002077,-28.1768,-14.995999999999999,9.769,33.631
600583,-170.2555,199.8504,302.1265,491.0555
002780,-2.9578,0.465,-7.1922,-12.9087
600853,-6.1778,18.992,37.8112,139.2871
603918,-3.7460000000000004,0.9986,6.2094,34.8369
300540,-4.8443,7.4264,10.372,19.2826
300027,-68.4151,430.3137,601.4217,828.2839
000652,-27.1949,34.9893,65.35300000000001,298.0993
300378,-9.0368,33.1303,52.6969,61.1001
300161,-8.7063,3.0797,6.0133,32.87
002755,-3.9672,2.3538,7.4322,10.9669
000005,-10.1403,-17.7573,-16.2133,15.3084
600159,-17.4699,-21.0319,-37.1954,21.0912
300308,-4.3815,3.9688,126.3039,161.5054
300191,-9.2268,-15.9511,-20.2836,-16.7788
002512,-22.0329,27.5463,73.8206,171.2253
600158,-12.644,13.4792,39.3886,58.1148
601099,-94.6588,-123.199,86.9826,116.2788
002181,-30.0899,-50.1523,-55.2674,72.5512
603990,-3.165,13.6802,29.2595,51.1109
000663,-17.5043,6.4888,29.3675,68.7531
002453,-7.3438,2.696,5.0589,15.6659
002096,-17.4614,15.1766,33.6103,27.0451
002319,-4.0574,7.2637,11.9344,10.6482
300427,-5.3095,14.3278,24.8152,117.95
300250,-14.2736,13.5172,52.681999999999995,77.8972
600130,-8.7256,-29.1571,-72.5947,-152.7069
600301,-2.3139,-9.3459,-1.8593,-32.4799
600654,-26.406,-55.6447,-113.0782,-735.0308
002200,-7.5658,-27.3957,-38.4146,-404.5035
000159,-19.5943,-60.3855,-53.2207,-66.3053
600682,-60.407,88.7264,374.7829,736.2322
300198,-14.1679,27.0712,35.1193,71.1795
300499,-5.3328,12.9128,26.745,41.2554
600107,-4.9229,-2.9408,-6.3039,4.6162
002731,-10.0736,43.4549,46.1174,62.5612
300142,-29.2993,-43.0162,-39.3143,-537.1375
300164,-13.7254,4.0785,10.9075,44.1233
002312,-28.539,-196.9402,399.1525,302.3962
600084,-22.5018,-47.7491,-72.9362,-89.8802
600207,-17.8619,-14.9242,-6.4592,9.0766
002227,-7.4824,1.0564,1.6786,14.8401
002161,-15.4282,-21.6404,-26.4992,1.5237
000607,-16.897000000000002,31.1759,90.3624,146.8098
600082,-15.9698,-19.8383,-43.3944,14.2784
000019,-9.918,-17.7598,-26.389,-54.0941
000004,-1.178,-3.7721,-5.4343,8.5667
002115,-9.171,17.0028,21.0812,47.2748
600083,-0.5483,-1.3872,-0.4801,8.4189
601968,-20.0553,-23.5026,-19.9528,6.6313
000606,-27.954,-38.5147,-52.3185,64.2156
600209,-6.6567,-15.9456,-23.2307,-45.6082
002857,-4.1549,0.4988,15.95,33.254
002276,-31.5479,57.1866,82.2213,114.9517
002432,-15.9775,-47.8727,-87.4321,-165.8612
