code,name,open,latestPrice,pe,pb,eps
DTE,DTE能源,110.48,110.14,17.212164,2.03377,6.398963
HCP,HCP房产信托,24.98,24.71,186.944886,2.257135,0.132178
SON,Sonoco Products Co,52.46,51.81,21.505654,2.919049,2.409134
XRF,信而富,2.48,2.46,0.0,6.414163,-0.169521
SAN,桑坦德银行,4.96,4.89,10.100697,0.649279,0.484125
PHYS,Sprott Physical Gold Trust,9.79,9.75,0.0,0.0,-0.83
CNNE,"Cannae Holdings, Inc.",19.84,19.47,0.0,1.295433,-0.544869
RWJ,RevenueShares Small Cap ETF,69.86,68.725,2.664158,0.0,25.796141
NIQ,Nuveenn Intermediate Duration Qu,12.14,12.14,0.0,0.0,0.0
SHG,新韩金融,38.62,38.42,6.759786,0.590152,5.683612
AZRE,Azure Power Global Ltd,12.09,12.0,0.0,0.040071,-0.579748
ABG,阿斯伯里汽车集团,60.96,59.94,7.877018,2.707997,7.609479
GSK,葛兰素史克,38.5,38.31,40.020475,18.913959,0.95726
JBGS,JBG SMITH Properties,35.99,35.59,0.0,1.451661,-0.735276
HCXZ,"Hercules Capital, Inc.",24.27,24.01,18.690891,0.0,1.284583
INKM,SPDR SSgA Income Allocation ETF,31.7568,31.75,0.0,0.0,0.0
IBD,Inspire Corporate Bond Impact ETF,24.55,24.3,0.0,0.0,0.0
PZT,PowerShares Insured New York Mun,23.37,23.42,0.0,0.0,0.0
XHB,房屋建筑商指数ETF-SPDR,35.46,34.83,4.919492,0.0,7.08
JMM,Nuveen Multi-Market Income Fund,6.999,6.93,32.194074,0.869587,0.215257
XMLV,PowerShares S&P MidCap Low V,46.51,45.95,0.0,0.0,0.0
EES,WisdomTree Trust SmallCap Earnin,37.3,36.68,0.0,0.0,0.0
VLP,Valero Energy Partners LP,39.37,38.9,14.173937,10.345283,2.744474
OHI,Omega Healthcare Investors,32.44,31.98,68.882478,1.817262,0.464269
TAP,莫库酒业,60.0,59.33,8.109356,0.942822,7.316241
FAN,First Trust ISE Global Wind Energy Index Fund,11.46,11.39,0.0,0.0,0.0
YMLP,Yorkville High Income MLP ETF,21.51,21.32,0.0,0.0,0.0
IGR,IGR基金,6.88,6.8,16.837601,0.798155,0.403858
AXL,美国车桥,16.27,15.86,4.261189,1.004047,3.721966
TYNS,Direxion Daily 7-10 Year Treasur,29.33,29.33,0.0,0.0,0.0
E,埃尼石油,36.57,36.14,11.588162,2.342711,3.1187
BSA,OM Asset Management plc,21.92,21.8228,79.162478,27.804041,0.275671
CKH,海科控股,47.9,47.1,6.078479,1.248715,7.748649
DVHL,UBS ETRACS Monthly Pay 2xLeveraged Diversified High Income ETN,18.2,18.0799,0.0,0.0,0.0
USX,Us Xpress Enterprises Inc,11.45,11.19,12.261133,2.560752,0.91264
ESS,埃塞克斯信托,240.83,238.62,42.091077,2.480393,5.669135
ENJ,Entergy New Orleans Inc Pfd,22.45,22.3,4.128892,0.437287,5.400965
SUI,Sun Communities Inc,96.41,95.6,91.966765,3.113758,1.039506
AEP,美国电力,71.13,70.9,18.098097,1.866706,3.917539
HIW,海伍兹物业,44.88,44.3,23.231008,2.089161,1.906934
CB,丘博保险,127.04,126.25,15.30294,1.142039,8.250049
AFT,Apollo Senior Floating Rate Fund,15.6,15.5,21.955669,0.880347,0.705968
EFF,Eaton vance Floating-Rate Income,15.51,15.43,0.0,0.0,-0.09
MIDZ,Direxion Daily Mid Cap Bear 3X Shares,13.15,13.13,0.0,0.0,0.0
MRT,Medequities Realty Trust Inc.,8.93,8.79,14.390962,0.79335,0.6108
SAM,波斯顿啤酒,270.35,265.79,32.675563,6.896316,8.134213
EMO,Clearbridge Energy MLP Opportuni,11.11,10.98,0.0,0.0,0.0
BFO,BFO基金,14.1,14.03,0.0,0.953886,-0.004811
PSR,PowerShares Active U.S. Real Est,77.83,76.48,0.0,0.0,0.0
SCIJ,Global X Scientific Beta Japan ETF,29.11,29.11,0.0,0.0,0.0
DBEZ,Deutsche X-trackers MSCI Eurozone Hedged Equity ETF,28.72,28.32,0.0,0.0,0.0
SEE,希悦尔,35.25,34.78,9.87973,-14.832154,3.520339
TPX,Tempur-Pedic International Inc,49.07,47.81,18.641214,16.473212,2.564747
PNI,PNI市政收益基金,10.92,10.85,10.079334,0.971085,1.07646
STAR,iStar Financial Inc.,10.96,10.8,21.435887,0.717345,0.503828
CAF,摩根史坦利中国A股指数基金,19.71,19.42,0.0,0.0,0.0
ASH,亚什兰,75.9,74.88,100.336599,1.37525,0.746288
ADSW,Advanced Disposal Services Inc.,26.08,25.67,39.578771,2.503615,0.64858
RM,Regional Management Corp,28.2,27.8,9.685048,1.26781,2.870404
LOWC,SPDR MSCI ACWI Low Carbon Target ETF,87.69,86.51,0.0,0.0,0.0
UFS,Domtar Corp,45.94,44.81,0.0,1.146585,-3.49648
SSWA,Seaspan Corporation,24.8,24.42,22.376879,0.0,1.091305
VBF,范·卡本债券基金,17.07,17.03,26.039158,0.867156,0.654015
SAFE,Safety Income & Growth Inc.,17.08,17.02,957.632335,0.846434,0.017773
AMU,UBS AG (London Branch),17.26,17.02,0.0,0.0,-0.01
SDIV,Global X SuperDividend ETF,19.29,19.11,0.0,0.0,0.0
NKX,Nuveen California AMT-Free Mun,12.48,12.42,18.199109,0.813901,0.682451
FMS,Fresenius Medical Care AG & Co K,49.05,48.78,12.440764,1.186067,3.920981
JXI,iShares S&P Global Utilities Sec,48.99,48.77,10.181034,0.0,4.79028
CCT,"Corporate Capital Trust, Inc.",14.99,14.8,11.715432,0.752574,1.263291
ULE,ProShares Ultra Euro,15.57,15.569,0.0,0.0,0.0
NRK,Nuveen New York AMT-Free Munic,11.59,11.54,27.549657,0.823816,0.41888
GLD,SPDR黄金ETF,115.58,115.23,0.0,0.868164,-1.369611
PLD,普洛斯,63.36,62.54,17.750153,2.52865,3.52335
UBP,优士达不动产,16.7,16.63,30.882079,1.602552,0.5385
WHR,惠而浦,105.72,103.85,0.0,2.796036,-8.012346
CRS,卡朋特科技,55.0,53.94,13.629379,1.717646,3.957627
JEF,杰富瑞,21.12,20.67,10.729386,0.65381,1.926485
KOS,Kosmos Energy,8.45,8.24,0.0,4.799142,-0.864571
RZV,Rydex ETF Trust S&P Smallcap 600,72.29,70.6852,20.330827,0.0,3.47675
HUM,休曼纳,322.89,318.35,32.268973,4.295072,9.865514
TWO,Two Harbors Investment,14.45,14.21,3.582777,1.269078,3.966197
NYRT,New York REIT Inc.,14.25,14.19,0.0,0.255941,-5.003108
SSD,Simpson Manufacturing Co,68.05,66.78,28.180247,3.422844,2.369745
WLH,Lyon William Homes,14.5,14.15,7.570351,0.667026,1.869134
LTSL,Ladenburg Thalmann Financial Services Inc.,23.5832,23.5832,0.0,0.0,-0.045109
EDF,Stone Harbor Emerging Markets In,12.22,12.07,8.324138,0.0,1.45
KIE,保险指数ETF-SPDR KBW,30.62,30.17,19.824817,0.0,1.52183
ALV,奥托立夫,81.94,80.1,17.010256,1.658566,4.708924
VNO,沃那多房信,68.29,67.46,139.818692,3.724522,0.482482
NXE,Nexgen Energy Ltd.,1.99,1.98,0.0,4.937943,-0.0747
FLSW,Franklin FTSE Switzerland ETF,21.78,21.74,0.0,0.0,0.0
IAG,IAMGOLD Corp,3.94,3.93,0.0,0.652613,-1.53
BNS,丰业银行,56.0,55.01,10.901921,1.510691,5.0459
LTPZ,PIMCO 15+ Year U.S. TIPS Index,62.8,62.78,0.0,0.0,0.0
UVE,Universal Insurance Holdings Inc,45.81,45.12,11.840568,3.19755,3.810628
CPLG,CorePoint Lodging Inc.,17.77,17.56,14.310326,0.693252,1.227086
PNR,滨特尔,39.74,39.0,15.33512,3.621553,2.543182
MLPI,UBS E-TRACS Alerian MLP Infrastr,23.75,23.34,0.0,0.0,0.0
EFR,Eaton Vance Senior Floating-Rate,13.73,13.61,14.118126,0.888778,0.964009
TNET,TriNet Group Inc,49.75,48.51,15.328937,11.075768,3.164603
BDCS,UBS AG E-TRACS Linked to Wells F,19.39,19.4,0.0,0.0,0.0
NEWM,New Media Investment Group Inc.,15.61,15.5,24.02352,1.229601,0.645201
MRC,MRC Global,17.86,17.41,29.781759,2.096711,0.584586
AEL,美国股票投资寿险控股公司,33.75,32.84,8.980912,1.221677,3.656644
JSD,Nuveen Short Duration Credit Opp,16.81,16.68,0.0,0.0,0.0
NTSX,WisdomTree 90/60 U.S. Balanced Fund,24.565,24.284,0.0,0.0,0.0
SKF,金融股指数ETF-ProShares两倍做空,20.54,21.2,0.0,0.0,-38.669998
GCI,甘尼特,9.7,9.53,42.440626,0.949258,0.224549
UDR,UDR不动产信托,38.47,38.09,55.333294,3.760527,0.688374
REM,iShares Mortgage Real Estate Capped ETF,42.2,41.75,0.0,0.0,0.0
BFS,Saul Centers Inc,52.14,51.22,34.028724,7.342925,1.505199
TRV,旅行者财产险集团,124.26,123.65,16.569303,1.46307,7.462595
MFO,"MFA Financial, Inc.",25.55,25.4935,33.646081,2.956421,0.757696
LCII,LCI Industries,79.31,78.04,13.627768,2.759237,5.726543
VTA,Invesco Dynamic Credit Opportu,11.2,11.13,0.0,0.0,0.0
HEQ,John Hancock Hedged Equity & Inc,14.99,14.84,0.0,0.0,0.0
SHO,Sunstone Hotel Investors Inc,14.96,14.76,31.635192,1.378043,0.466569
DM,多兰传媒,18.4,18.15,12.257418,1.098594,1.480736
GPK,Graphic Packaging Holding,12.86,12.66,13.094786,2.294279,0.966797
MAN,万宝盛华人力资源,77.29,75.46,8.441671,1.771688,8.938989
JKI,iShares Morningstar Mid Value In,154.94,153.0897,11.904058,1.044291,12.860295
CVX,雪佛龙,119.53,117.77,18.407668,1.482704,6.397877
PDM,Piedmont Office Realty Trust Cl,18.07,17.83,15.30865,1.31448,1.164701
IRET,IRET房产信托,5.4,5.34,5.37119,1.277601,0.994193
JNUG,金矿指数三倍做多ETF,8.88,8.9,0.0,0.0,0.0
TR,Tootsie Roll Industries Inc,28.71,28.41,23.753802,2.510424,1.196019
EAB,Entergy Arkansas Inc Pfd,23.21,23.07,5.303211,0.380981,4.350195
PCM,PCM Fund,10.75,10.59,9.993667,1.034249,1.059671
GSSC,Goldman Sachs ActiveBeta US Small Cap Equity ETF,44.69,44.08,0.0,0.0,0.0
GD,通用动力,195.64,191.85,19.077343,4.739169,10.056432
FFR,First Trust FTSE EPRA/NAREIT Dev,42.81,42.54,0.0,0.0,0.0
PHDG,PowerShares S&P 500 Downside Hed,27.9849,28.03,0.0,0.0,0.0
SIJ,ProShares UltraShort Industrials,15.67,16.3267,0.0,0.0,0.0
AXE,艾利斯特国际,64.76,63.05,20.271266,1.399711,3.110314
VTN,范·卡本纽约市政债券基金,12.39,12.25,28.185801,0.865945,0.434616
LKSD,"LSC Communications, Inc.",8.99,8.75,0.0,1.321259,-1.886677
FXB,英镑ETF-CurrencyShares,127.98,127.6,0.0,0.0,-0.5
AVK,Advent Claymore Convertible Securities & Income Fund,14.61,14.43,12.050799,1.550526,1.197431
D,道明尼资源,71.65,71.37,15.677272,2.700345,4.55245
BCS,巴克莱银行,8.88,8.69,0.0,0.447922,-0.051928
MGP,MGM Growth Properties LLC,28.19,27.77,39.532725,1.230763,0.702456
WCC,Wesco International Inc,53.06,51.82,13.668218,1.12419,3.791277
UNL,United States 12 Month Natural Gas Fund,9.843,9.843,0.0,0.0,0.0
WRI,魏因加滕房地产投资信托基金,27.86,27.42,7.522945,2.009795,3.644849
RJN,Elements ETN-Rogers Energy,3.44,3.42,0.0,0.0,0.0
TVC,Tennessee Valley Authority Power,24.78,24.75,0.0,0.001252,0.0
OPY,奥本海默控股,31.33,30.65,9.126307,0.755017,3.358423
NFO,Guggenheim Insider Sentiment ETF,62.61,62.33,0.0,0.0,0.0
TIER,Tier Technologies Inc.,22.14,21.88,0.0,1.606285,-0.374013
AI,阿灵顿资产投资公司,8.51,8.41,0.0,0.809632,-0.951177
PFFL,UBS ETRACS 2xMonthly Pay Leveraged Preferred Stock Index,23.72,23.49,0.0,0.0,0.0
PFGC,Performance Food Group,28.9,28.33,14.54283,2.624901,1.948039
OIBR.C,Oi SA,3.75,3.33,0.0,0.0,-2.77
DPK,Direxion Daily Developed Markets,14.83,14.97,0.0,0.0,0.0
GDX,黄金矿业ETF(Market Vectors),19.75,19.75,0.0,0.0,-3.21272
ELF,e.l.f. Beauty Inc.,11.69,11.51,17.891089,2.677886,0.643337
JPMV,iShares MSCI Japan Minimum Volatility ETF,65.67,65.75,0.0,0.0,0.0
ENBL,Enable Midstream Partners LP Common Units representing limited,16.75,16.36,18.008538,0.984301,0.908458
BGT,黑岩浮动利率基金,12.91,12.79,20.193249,0.885902,0.63338
MCRN,Milacron Holdings Corp,18.42,17.98,34.042777,2.380286,0.528159
SUP,Superior Industries International,13.47,13.07,0.0,0.88529,-0.562965
NTP,Nam Tai Property Inc,9.8,9.79,0.0,1.523639,-0.085619
NMM,Navios Maritime Partners,1.64,1.63,0.0,0.359384,-0.230318
GTES,Gates Industrial Corp PLC,16.71,16.27,17.663317,2.543066,0.921118
REGL,ProShares S&P MidCap 400 Dividend Aristocrats ETF,54.6,53.69,0.0,0.0,0.0
WBIG,WBI Large Cap Tactical Yield Shares,25.62,25.52,0.0,0.0,0.0
MLPC,C-Tracks ETNs based on Performan,14.69,14.56,0.0,0.0,0.0
EHC,Encompass Health Corporation,75.48,74.28,24.197506,5.851944,3.069738
FAB,First Trust Multi Cap Value Alph,54.3578,53.74,0.0,0.0,0.0
TRTX,TPG Re Finance Trust Inc.,19.58,19.33,12.149806,1.089618,1.590972
TYD,Direxion Daily 7-10 Year Treasur,38.5387,38.61,0.0,0.0,0.0
SJW,SJW Corp,58.54,57.79,23.265353,2.56079,2.483951
ERJ,ERJ航空,19.72,19.21,0.0,0.938997,-0.0388
HE,夏威夷电力,35.43,35.16,21.402119,1.820334,1.642828
RINF,ProShares 30 Year TIPS/TSY Sprea,29.2009,29.131,0.0,0.0,0.0
VIOV,Vanguard S&P Small-Cap 600 Value,134.54,132.32,0.0,0.0,0.0
NGG,National Grid PLC,52.81,52.51,7.29457,7.729173,7.198505
MCA,黑岩加州基金,12.49,12.41,55.373604,0.812462,0.224114
SCD,LMP Capital & Income Fund,12.94,12.69,18744.461562,0.881378,0.000677
IWN,罗素2000价值股指数ETF-iShares,125.84,123.59,21.430423,1.048721,5.767035
FBC,弗拉格斯塔万通金控,28.98,28.52,20.503235,1.113728,1.391
SLG,SL Green Realty Corp,91.74,90.08,30.0887,1.30643,2.993815
MLPA,Global X MLP ETF,9.61,9.46,0.0,0.0,0.0
POL,普立万,37.1,36.2,16.730144,4.872675,2.163759
SMTA,Spirit MTA REIT,11.11,11.0,332.637821,2.33787,0.033069
UGI,UGI Corp,53.97,53.39,13.262995,2.501143,4.025486
JHSC,John Hancock Multifactor Small Cap ETF,26.04,25.6259,0.0,0.0,0.0
ASA,ASA百慕大基金,9.46,9.36,0.0,0.772837,-1.335158
NPO,EnPro Industries Inc,68.33,66.75,2.598656,1.618119,25.686356
MOG.A,Moog Inc.,76.04,73.98,28.000211,2.097564,2.642123
RING,iShares MSCI Global Gold Miners ETF,15.44,15.4,0.0,0.0,0.0
IVZ,美国景顺集团,20.45,19.94,6.975684,0.92912,2.858501
EGP,EastGroup Properties Inc,91.75,90.04,38.763945,3.818072,2.322777
JELD,JELD-WEN Holding Inc.,21.76,21.35,65.546895,2.831917,0.325721
BGS,B&G食品,26.13,25.82,8.980226,2.058456,2.875206
LII,雷诺士,202.38,197.2,25.310242,-44.052982,7.791312
MUFG,三菱日联金融,6.17,6.06,6.776553,0.610515,0.89426
EQM,EQT Midstream Partners,52.25,51.44,9.796682,2.530626,5.250757
NM,Navios海事控股,0.56,0.5439,0.0,0.141539,-0.013031
AWR,美洲国家水务,59.55,58.9,35.618416,4.012543,1.653639
HOV,霍夫纳尼安,1.53,1.51,0.0,-0.352338,-0.20169
AMRC,阿梅雷斯克,12.32,12.07,11.439717,1.574451,1.055096
KTP,Structured Products Corp CorTS C,9.16,9.05,0.0,0.0,0.0
ALE,埃立特公司,75.57,75.06,22.780337,1.828635,3.294947
DYNC,Dynegy Inc. 7.00% Tangible Equity Units,96.0,95.15,0.0,5.871201,-3.419285
AIV,公寓投管,42.38,41.85,17.987352,4.419744,2.326635
HFXJ,IQ 50 Percent Hedged FTSE Japan ETF,20.9469,20.92,0.0,0.0,0.0
MMI,Marcus & Millichap,31.73,31.23,19.029989,3.36073,1.641094
SMG,Scotts Co Cl A,74.0,72.75,22.74439,7.661074,3.198591
RFP,Resolute Forest Products,12.15,11.85,9.041419,0.633852,1.310635
IBP,"Installed Building Products, Inc.",36.63,35.5,24.590381,5.217194,1.443654
PEI,宾夕法尼亚房地产投资信托,9.06,8.86,0.0,1.11541,-0.664271
UZC,United States Cellular Corp,25.5,25.08,31.614934,0.538333,0.793296
KSM,DWS市政债务基金,10.29,10.26,39.959027,0.840706,0.256763
FYT,First Trust Small Cap Growth Alp,36.4,35.7959,0.0,0.0,0.0
FRT,FRT信托,120.07,118.4,31.230151,4.133772,3.791208
GUT,GUT基金,5.86,5.82,48.182396,1.157545,0.120791
SCTO,Global X JPMorgan US Sector Rotator Index ETF,26.01,26.01,0.0,0.0,0.0
FXCH,CurrencyShares Chinese Renminbi,70.05,70.05,0.0,0.0,-0.24
EQWL,PowerShares Russell Top 200 Equal Weight Portfolio,53.385,53.16,13.721082,0.0,3.87433
CHA,中国电信,50.79,50.48,10.485865,0.777015,4.8141
PUI,PowerShares ETF Trust Dynamic Ut,28.46,28.3427,24.907201,0.918778,1.137932
JHS,JHS基金,13.01,12.91,193.55613,0.879678,0.066699
CTZ,Qwest Corp,23.41,23.21,4.835416,0.038296,4.8
EPV,ProShares UltraShort MSCI Europe,35.24,35.73,0.0,0.0,0.0
AJX,Great Ajax Corp,13.01,12.83,8.265634,0.810082,1.55221
COLD,Americold Realty Trust,24.05,24.13,0.0,5.535303,-0.039998
MHK,Mohawk Industries Inc,159.57,156.12,12.700814,1.58128,12.292126
IGT,国际游戏科技,17.45,16.98,0.0,1.760973,-3.276923
FR,第一工业地产,30.17,29.68,16.030583,2.311537,1.851461
TSLX,TPG Specialty Lending Inc,19.93,19.66,10.182841,1.205601,1.930699
PK,Park Hotels & Resorts Inc. ,29.91,29.35,14.239679,1.01698,2.061142
BRO,布朗保险经纪,28.35,27.91,18.108983,2.752814,1.541224
AMX,美洲移动,15.75,15.34,92.879632,5.811988,0.16516
PRN,PowerShares Dynamic Industrials,58.06,57.0762,525.999435,0.0,0.10851
JDIV,JPMorgan U.S. Dividend ETF,25.16,25.04,0.0,0.0,0.0
DUG,二倍做空石油与天然气ETF(ProShares),31.29,31.87,0.0,0.0,0.0
FWDI,Madrona Forward International ET,26.7113,26.8363,0.0,0.0,0.0
JHMI,John Hancock Exchange-Traded Fund Trust,35.61,33.9449,0.0,0.0,0.0
KW,Kennedy-Wilson Holdings Inc,19.6,19.19,12.802893,2.178451,1.49888
EE,阿尔帕索电力,58.09,57.56,25.261667,2.0578,2.278551
KDMN,Kadmon Holdings LLC,2.8,2.74,0.0,3.173665,-0.61475
CEIX,CONSOL Energy Inc.,39.11,38.32,12.455733,3.385674,3.076495
PNM,PNM Resources Inc,38.63,38.31,42.131725,1.771349,0.909291
VSM,"Versum Materials, Inc.",32.23,31.39,18.16057,27.51339,1.72847
EQS,Equus Total Return,1.962,1.96,14.540275,0.600371,0.134798
CMS,CMS能源,48.63,48.85,25.065498,2.961585,1.948894
KRP,Kimbell Royalty Partners LP,19.41,18.99,0.0,2.849221,-3.058103
SMLP,Summit Midstream Partners,15.16,14.89,0.0,1.204133,-0.056885
PXMV,PowerShares Exchange Traded Fund,29.8677,29.68,15.341815,0.808376,1.934582
AIG,美国国际集团,50.55,49.77,0.0,0.722681,-6.896346
MAC,马塞里奇房产,50.65,49.7,291.548608,2.283083,0.170469
BFK,黑岩市政收入信托,12.38,12.21,24.060252,0.873583,0.507476
TEF,西班牙电信,8.09,8.0,11.797774,2.352521,0.678094
MORT,Market Vectors Mortgage REIT Inc,22.8,22.45,0.0,0.0,0.0
EVA,"Enviva Partners, LP",30.86,30.37,0.0,2.749745,-0.245691
MUC,黑岩加州投资基金,12.3,12.2,72.375211,0.811552,0.168566
AIZ,Assurant Inc,103.96,102.37,13.127265,1.204782,7.798273
AIT,Applied Industrial Technologie,72.57,70.61,19.320592,3.357467,3.65465
UGE,ProShares Ultra Consumer Goods,38.13,38.58,0.0,0.0,0.0
UBT,ProShares Ultra 20+ Year Treasur,67.85,67.91,0.0,0.0,0.0
GPX,GP Strategies,16.1,15.64,28.445725,1.389748,0.549819
JDD,纽文多元化投资基金,10.59,10.39,27.886703,0.878611,0.372579
DHI,霍顿房屋,38.36,37.63,10.830541,1.647475,3.474434
RBC,雷勃电气,78.53,76.45,14.203564,1.438132,5.382452
AGO,保证担保有限公司,40.74,39.95,8.635333,0.652396,4.626342
FBHS,Fortune Brands Home & Security,48.24,47.63,15.455704,3.121554,3.08171
QTM,昆腾数据,2.65,2.57,0.0,-0.716714,-0.242005
EFAX,SPDR MSCI EAFE Fossil Fuel Reserves Free ETF,65.18,65.44,0.0,0.0,0.0
MYN,黑岩纽约市政收益保险基金,11.3,11.2,146.508653,0.81536,0.076446
CHSP,Chesapeake Lodging Trust,29.92,29.41,24.272146,1.676114,1.211677
AKR,阿卡迪亚房地产信托,27.14,26.66,45.897776,1.455685,0.580856
JPC,Nuveen Preferred Income Opport,8.84,8.73,130.44648,0.875781,0.066924
ORI,Old Republic International Corp,20.5,20.24,10.173451,1.199549,1.989492
WBAI,500彩票网,9.15,8.85,0.0,1.717272,-1.201346
ENY,Guggenheim Canadian Energy Incom,7.65,7.58,0.0,0.0,0.0
BVN,布埃纳文图拉开采,13.89,13.89,53.531582,1.205651,0.259473
IPG,埃培智,21.84,21.43,14.364677,3.989194,1.491854
TBI,TrueBlue,24.42,23.82,15.122907,1.662125,1.575094
MYC,黑岩市加州市政债券基金,12.38,12.28,48.456914,0.812465,0.253421
ATO,ATMOS能源公司,93.39,92.61,16.977272,2.16371,5.45494
HTA,Healthcare Trust Of America Inc,25.38,25.01,60.473292,1.596499,0.413571
EDOW,First Trust Dow 30 Equal Weight ETF,22.78,22.44,0.0,0.0,0.0
SRC,Spirit Realty Capital,7.59,7.47,41.749804,1.202133,0.178923
CJ,"C&J Energy Services, Inc.",20.58,19.91,0.0,0.996862,-3.431776
DGP,二倍做多黄金ETN(PowerShares),21.25,21.14,35.233332,0.0,0.6
MIC,麦格里基础设施,43.02,42.24,7.010271,1.170514,6.025445
PRA,ProAssurance Corp,44.12,43.36,26.804514,1.476499,1.617638
TREX,Trex Co Inc,66.08,64.39,32.004638,12.688401,2.011896
CODI,Compass Diversified Holdings,17.54,17.3,34.686787,1.432557,0.498749
SJIU,"South Jersey Industries, Inc.",55.24,55.51,63.123661,0.0,0.879385
RTM,Rydex ETF Trust Rydex S&P Equal,101.97,100.4249,0.0,0.0,0.0
RHI,罗伯特哈夫,65.48,63.88,23.141649,6.928877,2.760391
DLPH,德尔福,23.92,23.34,6.509273,13.199091,3.585654
ACC,美国校园社区公司,39.79,39.2,49.584666,1.48625,0.790567
QWLD,SPDR MSCI World Quality Mix ETF,73.94,73.94,0.0,0.0,0.0
DRN,房地产指数ETF-Direxion三倍做多,18.68,18.14,0.0,0.0,0.0
PYZ,PowerShares Dynamic Basic Materi,63.72,62.6,657.079875,0.0,0.09527
BFOR,Barron's 400 ETF,41.9,41.52,0.0,0.0,0.0
TRN,Trinity Industries Inc,36.57,35.96,7.673769,1.230273,4.686094
JKJ,iShares Morningstar Small Core I,169.35,165.83,14.340317,0.940161,11.563901
AMGP,Antero Resources Midstream Management Llc,18.1,17.89,87.458139,144.311454,0.204555
QTS,QTS Realty Trust Inc,40.08,39.35,0.0,2.389483,-0.324351
IMLP,Barclays Bank PLC Pfd,18.25,17.86,0.0,0.0,0.0
GYLD,Arrow Dow Jones Global Yield ETF,16.84,16.63,0.0,0.0,0.0
BVAL,Brand Value ETF,15.405,15.608,0.0,0.0,0.0
EPR,娱乐房地产依托,66.99,66.14,22.125256,1.704009,2.989344
EWP,西班牙ETF-iShares MSCI,28.54,28.3,7.127054,0.817289,3.970785
NNI,Nelnet Inc Cl A,55.29,54.23,8.645262,0.971791,6.2728
NAN,Nuveen New York Dividend Advanta,12.12,12.02,25.106945,0.821612,0.478752
GDXX,ProShares Ultra Gold Miners ETF,28.36,28.24,0.0,0.0,0.0
WIL,Barclays PLC Barclays Women in Leadership ETN,65.8,65.83,0.0,0.0,0.0
MPO,Midstates Petroleum,8.44,8.21,0.0,0.42147,-4.543987
YLD,Principal Exchange-Traded Funds Principal EDGE Active Income ETF,39.84,39.7707,0.0,0.0,0.0
CCO,Clear Channel Outdoor Holdings,6.0,5.85,0.0,-0.947977,-2.160362
NWL,纽威,18.06,17.52,4.123344,0.593066,4.248978
HBM,HudBay Minerals Inc,4.84,4.67,0.0,0.541144,-0.15
NEU,NewMarket,381.5,372.37,24.715267,7.719248,15.066396
TVE,田纳西河谷管理局,24.8,24.45,0.0,0.001237,0.0
EDI,Stone Harbor Emerging Markets To,11.66,11.49,0.0,0.0,0.0
NP,尼拿纸业,78.11,76.6,26.528158,3.285029,2.887498
SWP,"Stanley Black & Decker, Inc.",101.1,100.05,14.960276,0.0,6.687711
CCJ,Cameco Corp,11.74,11.5,0.0,1.198218,-0.11
PFG,信安金融,56.72,55.14,6.350961,1.348968,8.682151
ERY,三倍做空能源ETF-Direxion,34.55,35.59,0.0,0.0,0.0
FI,Frank's International N.V.,8.18,8.01,0.0,1.706028,-0.782247
ZSL,二倍做空白银ETF(ProShares),41.34,41.586,0.0,0.0,0.0
LHO,拉萨尔饭店,32.34,31.76,56.213184,1.48668,0.564992
ESGN,Columbia ETF Trust I,27.82,27.21,0.0,0.0,0.0
ABX,巴里克黄金,12.43,12.47,22.267857,1.51238,0.56
HR,医疗保健房地产信托,27.4,27.1,530.177065,1.919509,0.051115
HI,希伦布兰德,50.93,49.68,44.665213,4.445799,1.112275
SWK,美国史丹利公司,133.2,129.77,19.404248,2.670479,6.687711
WPS,iShares S&P Developed ex-U.S. Pr,35.11,34.98,12.492857,0.0,2.8
KBWB,PowerShares KBW Bank Portfolio,53.04,51.79,0.0,0.0,0.0
DXJF,WisdomTree Japan Hedged Financials Fund,24.0678,24.17,0.0,0.0,0.0
SGDM,Sprott Gold Miners ETF,16.81,16.8,0.0,0.0,0.0
TRNO,Terreno Realty,35.25,34.69,31.605579,1.760822,1.097591
GJH,Synthetic Fixed-Income Securitie,9.82,9.832,0.0,0.0,0.0
TGH,Textainer Group Holdings Ltd,11.47,11.14,8.824391,0.534143,1.26241
MYOV,Myovant Sciences Ltd.,22.49,22.09,0.0,25.053652,-2.994675
COTY,科蒂,11.26,11.03,0.0,0.93578,-0.225156
EV,伊顿万斯,47.44,46.24,14.72945,4.760625,3.139289
BW,Babcock & Wilcox Enterprises Inc,1.13,1.1,0.0,3.968232,-9.677992
AR,Antero Resources Corp,19.19,18.68,25.565052,0.735412,0.730685
SPPP,Sprott Physical Platinum And Pal,8.9,8.79,0.0,0.0,0.0
MDU,MDU Resources Group Inc,25.51,25.19,17.031894,2.014502,1.47899
SZK,ProShares UltraShort Consumer Go,16.35,16.35,0.0,0.0,0.0
LPT,Liberty Property Trust,40.88,40.13,16.960686,1.89217,2.36606
MUX,McEwen Mining,2.18,2.16,0.0,1.428944,-0.049675
STAY,Extended Stay America Inc,18.8,18.36,17.323419,2.679245,1.059837
TMF,Direxion Daily 20+ Year Treasury,16.14,16.19,0.0,0.0,0.0
NRE,挪宝新能源,13.1,12.88,22.689799,1.163027,0.567656
PXLV,PowerShares Fundamental Pure Lar,37.5347,37.48,0.0,0.0,0.0
