code,name,open,latestPrice,volume,volumeRatio,pe,pb,eps,Name,LastSale,MarketCap,year,Sector,industry,Summary Quote,Unnamed: 8
YCL,ProShares Ultra Yen,56.04,56.0,2714.0,1.462442,0.0,0.0,0.0,,,,,,,,
BSCK,Guggenheim BulletShares 2020 Corporate Bond ETF,21.16,21.15,506351.0,1.210291,0.0,0.0,0.0,,,,,,,,
SPHD,PowerShares S&P 500 High Dividen,42.14,42.28,549766.0,0.978309,0.0,0.0,0.0,,,,,,,,
TLP,Transmontaigne Partners,40.98,40.97,76859.0,1.231383,24.383959,2.247865,1.680203,TransMontaigne Partners L.P.,40.97,$664.91M,2005.0,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/tlp,
IFEU,iShares FTSE EPRA/NAREIT Europe,36.9822,36.9809,2524.0,1.162277,0.0,0.0,0.0,iShares FTSE EPRA/NAREIT Europe Index Fund,36.9809,$31.43M,,,,https://www.nasdaq.com/symbol/ifeu,
EFNL,iShares MSCI Finland Capped Inve,38.58,38.63,1507.0,0.035292,0.0,0.0,0.0,,,,,,,,
HY,Hyster-Yale Materials Handling C,74.8,74.57,33572.0,0.74443,37.026206,2.215127,2.013979,"Hyster-Yale Materials Handling, Inc.",74.57,$1.23B,,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/hy,
UNF,UniFirst Corp,148.21,147.44,125003.0,1.019439,17.252809,1.833627,8.545855,Unifirst Corporation,147.44,$2.82B,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/unf,
MD,Mednax,35.92,35.98,1017108.0,1.254001,12.279863,1.009174,2.93,"Mednax, Inc",35.98,$3.22B,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/md,
FIS,繁德信息技术,107.47,107.09,1762008.0,0.66151,41.996079,3.433257,2.55,"Fidelity National Information Services, Inc.",107.09,$35.07B,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/fis,
PLM,Polymet Mining,0.719,0.71,258098.0,1.098581,0.0,1.125419,-0.04,Polymet Mining Corp.,0.71,$228.04M,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/plm,
BIO,Bio Rad实验室,275.35,274.26,247546.0,1.008322,6.489593,1.676863,42.261513,"Bio-Rad Laboratories, Inc.",274.26,$8.22B,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/bio,
TRTN,Triton International Limited,33.77,33.56,383240.0,0.968116,7.714943,1.202941,4.35,Triton International Limited,33.56,$2.68B,2016.0,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/trtn,
JMST,JPMorgan Ultra-Short Municipal ETF,50.3601,50.345,2725.0,0.739123,0.0,0.0,0.0,,,,,,,,
EMTL,SPDR DoubleLine Emerging Markets Fixed Income ETF,48.9801,49.095,12928.0,1.207999,0.0,0.0,0.0,,,,,,,,
PAHC,Phibro Animal Health Corporation,30.51,30.5,66256.0,0.509712,16.859436,6.011574,1.809076,Phibro Animal Health Corporation,30.5,$1.23B,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/pahc,
RCL,皇家加勒比邮轮,121.03,120.93,838229.0,0.582894,14.127336,2.275811,8.56,Royal Caribbean Cruises Ltd.,120.93,$25.28B,1993.0,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/rcl,
TSBK,Timberland Bancorp,30.0696,30.2,9426.0,0.713259,12.547177,1.597407,2.406916,"Timberland Bancorp, Inc.",30.2,$251.06M,,Finance,Banks,https://www.nasdaq.com/symbol/tsbk,
SOHOB,SOTHERLY HOTELS IN 8% PFD SER B,24.8501,24.8824,2115.0,1.23223,0.0,16.922382,-0.434785,Sotherly Hotels Inc.,24.8824,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohob,
EPD,Enterprise Products Partners L.P,28.19,28.07,3471402.0,0.984717,14.713144,2.653852,1.907818,Enterprise Products Partners L.P.,28.07,$61.27B,,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/epd,
RCKY,Rocky Brands,28.32,28.04,35587.0,1.159276,13.618572,1.386736,2.058953,"Rocky Brands, Inc.",28.04,$208.09M,1993.0,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/rcky,
LKQ,LKQ Corporation,27.38,27.33,2020819.0,0.877002,15.069932,1.796622,1.813545,LKQ Corporation,27.33,$8.7B,,Consumer Services,Motor Vehicles,https://www.nasdaq.com/symbol/lkq,
YCS,日元ETF-ProShares两倍做空,75.92,75.8688,1226.0,0.232303,0.0,0.0,0.0,,,,,,,,
RHT,红帽,183.0,182.83,965385.0,0.807148,122.742181,22.700487,1.489545,"Red Hat, Inc.",182.83,$32.32B,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/rht,
JJG,谷物ETN-iPath,47.008,46.8628,868.0,0.594683,0.0,0.0,-2.996428,,,,,,,,
UUP,美元ETF-PowerShares DB,25.73,25.72,165794.0,0.364169,0.0,0.0,0.0,,,,,,,,
TCRZ,"THL Credit, Inc.",25.37,25.37,400.0,0.335739,0.0,2.499715,-0.198088,"THL Credit, Inc.",25.37,,2015.0,,,https://www.nasdaq.com/symbol/tcrz,
FDUSZ,Fidus Investment Corp,25.2,25.19,5286.0,0.326885,0.0,0.0,0.0,Fidus Investment Corporation,25.19,,,,,https://www.nasdaq.com/symbol/fdusz,
BSAE,Invesco BulletShares (R) 2021 USD Emerging Markets Debt ETF,25.2018,25.175,625.0,0.09731,0.0,0.0,0.0,,,,,,,,
CGIX,Cancer Genetics Inc.,0.2451,0.2499,794460.0,0.688123,0.0,1.520699,-0.94317,"Cancer Genetics, Inc.",0.2499,$10.26M,,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cgix,
PSMC,PowerShares Conservative Multi-Asset Allocation Portfolio,12.7,12.73,15357.0,3.575886,0.0,0.0,0.0,,,,,,,,
TBC,AT&T Inc. 5.625% Global Notes due 2067,24.95,24.94,112927.0,0.716686,4.847557,0.0,5.14486,AT&T Inc.,24.94,,2018.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tbc,
CPTAG,Capitala Finance Corp,24.8001,24.89,1841.0,1.112521,0.0,1.959562,-0.464361,Capitala Finance Corp.,24.89,,,,,https://www.nasdaq.com/symbol/cptag,
TANNL,TravelCenters of America LLC 8.00% Senior Notes due 2029,24.96,24.85,29867.0,1.270936,0.0,0.0,-0.05,TravelCenters of America LLC,24.85,,,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/tannl,
PBC,Prospect Capital Corp,24.68,24.65,92363.0,1.696957,0.0,0.0,0.0,Prospect Capital Corporation,24.65,,2018.0,,,https://www.nasdaq.com/symbol/pbc,
EOLS,Evolus Inc.,24.59,24.65,1128366.0,1.006773,0.0,7.079676,-1.381758,"Evolus, Inc.",24.65,$672.33M,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eols,
IBCD,iShares iBonds Mar 2020 Corporate ex-Financials ETF,24.52,24.5,1927.0,0.673635,0.0,0.0,0.0,,,,,,,,
EAI,"Entergy Arkansas, Inc",24.48,24.48,22859.0,0.83697,5.627334,0.404266,4.350195,"Entergy Arkansas, LLC",24.48,,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/eai,
ESL,埃斯特林科技,122.02,122.04,288129.0,0.91118,26.212545,1.962591,4.655786,Esterline Technologies Corporation,122.04,$3.62B,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/esl,
HCI,Homeowners Choice Inc,47.65,47.59,45308.0,0.819348,11.047777,2.272717,4.307654,"HCI Group, Inc.",47.59,$436.67M,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/hci,
UNVR,Univar Inc.,23.63,23.58,925217.0,0.872798,19.487603,2.803583,1.21,Univar Inc.,23.58,$3.34B,2015.0,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/unvr,
SNHNI,Senior Housing Properties Trust 5.625% Senior Notes due 2042,23.0,22.85,20349.0,1.299641,38.083332,0.0,0.6,Senior Housing Properties Trust,22.85,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snhni,
JMPB,JMP Group Inc 8.00% Senior Notes,25.74,25.6087,1235.0,1.168401,0.0,6.335316,-0.227498,JMP Group LLC,25.6087,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/jmpb,
MET,大都会人寿,44.76,44.74,4876548.0,0.769414,9.112017,0.813177,4.91,"MetLife, Inc.",44.74,$42.89B,2000.0,Finance,Life Insurance,https://www.nasdaq.com/symbol/met,
MLPI,UBS E-TRACS Alerian MLP Infrastr,22.43,22.3,515402.0,0.903883,0.0,0.0,0.0,,,,,,,,
FXE,欧元ETF,108.23,108.18,372816.0,1.936362,0.0,0.0,-0.929205,,,,,,,,
ECL,艺康集团,167.41,167.01,858446.0,0.61908,30.57478,6.08428,5.462345,Ecolab Inc.,167.01,$48.24B,,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/ecl,
PCSB,PCSB Financial Corporation,20.6,20.58,31900.0,0.816814,36.498553,1.163222,0.563858,PCSB Financial Corporation,20.58,$366.41M,2017.0,Finance,Banks,https://www.nasdaq.com/symbol/pcsb,
HTFA,Horizon Technology Finance Corporation,25.39,25.5875,3119.0,1.944756,27.455518,0.0,0.931962,Horizon Technology Finance Corporation,25.5875,,2017.0,,,https://www.nasdaq.com/symbol/htfa,
AJG,亚瑟加拉格尔有限公司,80.9,80.6,980990.0,1.046394,23.705882,3.297525,3.4,Arthur J. Gallagher & Co.,80.6,$14.84B,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/ajg,
DBL,Doubleline Opportunistic Credit,19.69,19.65,68530.0,1.040297,0.0,0.0,0.0,DoubleLine Opportunistic Credit Fund,19.65,$292.01M,2012.0,,,https://www.nasdaq.com/symbol/dbl,
KIDS,Orthopediatrics Corp,38.0108,38.32,30379.0,0.509775,0.0,13.479532,-2.050457,OrthoPediatrics Corp.,38.32,$557.04M,2017.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/kids,
HBI,哈尼斯品牌服装,19.12,19.13,4913342.0,1.089143,12.585526,7.125799,1.52,Hanesbrands Inc.,19.13,$6.91B,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/hbi,
IESC,Integrated Electrical Services,18.99,18.98,6821.0,0.593874,18.246159,1.78132,1.040219,"IES Holdings, Inc.",18.98,$401.21M,,Capital Goods,Engineering & Construction,https://www.nasdaq.com/symbol/iesc,
NTRS,北方信托公司,93.05,92.64,694834.0,0.79513,13.951808,2.107692,6.64,Northern Trust Corporation,92.64,$20.29B,,Finance,Major Banks,https://www.nasdaq.com/symbol/ntrs,
FCCY,第一机构银行,18.51,18.5,5095.0,0.829886,13.214286,1.252788,1.4,1st Constitution Bancorp (NJ),18.5,$159.21M,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fccy,
INS,Intelligent Systems Corp,18.4,18.49,61973.0,0.762437,51.200116,6.988924,0.361132,Intelligent Systems Corporation,18.49,$163.04M,1992.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ins,
SPA,斯巴顿,18.46,18.45,75637.0,0.649615,45.992885,2.403765,0.401149,Sparton Corporation,18.45,$181.45M,,Technology,Electrical Products,https://www.nasdaq.com/symbol/spa,
WPP,WPP plc,55.16,55.26,151230.0,1.028429,5.600306,1.075284,9.867317,WPP plc,55.26,$13.95B,,Technology,Advertising,https://www.nasdaq.com/symbol/wpp,
MPV,万通金融,15.65,15.6415,8931.0,0.492913,21.738405,1.12691,0.719533,Barings Participation Investors,15.6415,$164.13M,1988.0,Consumer Services,Miscellaneous,https://www.nasdaq.com/symbol/mpv,
CG,凯雷,18.25,18.2,499715.0,0.876371,22.19515,3.360361,0.819999,The Carlyle Group L.P.,18.2,$6.17B,2012.0,Finance,Investment Managers,https://www.nasdaq.com/symbol/cg,
CMCT,CIM Commerical Trust Corporation,17.955,17.94,13733.0,3.620426,76.179961,2.071475,0.235495,CIM Commercial Trust Corporation,17.94,$785.68M,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cmct,
SPNE,SeaSpine Holdings Corporation,17.95,17.9,88807.0,1.230518,0.0,3.521094,-2.21484,SeaSpine Holdings Corporation,17.9,$331.74M,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/spne,
CPA,科帕控股,89.55,89.28,289247.0,0.836298,43.026653,2.046659,2.074993,"Copa Holdings, S.A.",89.28,$3.77B,2005.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/cpa,
SPKEP,Spark Energy Inc,23.31,23.2999,15936.0,1.0375,44.560106,11.733359,0.522887,"Spark Energy, Inc.",23.2999,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/spkep,
WBA,Walgreens Boots Alliance,70.43,70.43,4928707.0,0.870283,12.954459,2.594666,5.436738,"Walgreens Boots Alliance, Inc.",70.43,$66.45B,,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/wba,
EGOV,NIC Inc,17.35,17.26,459970.0,0.957961,19.83908,5.427711,0.87,NIC Inc.,17.26,$1.15B,1999.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/egov,
VIVO,Meridian Bioscience Inc,17.29,17.25,111309.0,0.236657,28.743246,4.102835,0.600141,Meridian Bioscience Inc.,17.25,$732.94M,1986.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/vivo,
CTWS,Connecticut Water Service,68.99,68.96,39591.0,1.282466,43.832802,2.786549,1.573251,"Connecticut Water Service, Inc.",68.96,$830.95M,,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/ctws,
KINS,金石保险,17.03,17.0,25841.0,1.092236,31.359296,1.998969,0.542104,"Kingstone Companies, Inc",17.0,$182.64M,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kins,
PCB,Pacific City Financial Corp,16.81,16.84,36724.0,1.454393,10.144584,1.27946,1.659999,Pacific City Financial Corporation,16.84,$269.07M,2018.0,Finance,Major Banks,https://www.nasdaq.com/symbol/pcb,
MVCD,"MVC Capital, Inc.",25.6948,25.6948,456.0,0.148341,0.0,0.0,-0.608239,"MVC Capital, Inc.",25.6948,,2017.0,,,https://www.nasdaq.com/symbol/mvcd,
KELYA,凯利服务,25.1,25.07,89091.0,0.844021,43.224139,0.840468,0.58,"Kelly Services, Inc.",25.07,$974.39M,,Technology,Professional Services,https://www.nasdaq.com/symbol/kelya,
VFH,Vanguard Financials ETF,66.89,66.83,466666.0,0.526506,8.228461,0.0,8.12181,,,,,,,,
SBAC,SBA Communications Corporation,181.49,182.55,992294.0,1.072673,0.0,-6.577515,-0.017628,SBA Communications Corporation,182.55,$20.69B,1999.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sbac,
SBGI,Sinclair Broadcast Group,32.92,32.88,606711.0,1.006615,5.838804,1.933127,5.63129,"Sinclair Broadcast Group, Inc.",32.88,$3.2B,1995.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/sbgi,
SUI,Sun Communities Inc,113.52,113.76,532188.0,1.127993,88.132549,3.088319,1.290783,"Sun Communities, Inc.",113.76,$9.82B,1993.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sui,
RF,地区金融,16.29,16.24,10314225.0,1.104123,10.591389,1.166503,1.533321,Regions Financial Corporation,16.24,$16.65B,,Finance,Major Banks,https://www.nasdaq.com/symbol/rf,
LMLP,ETRACS Monthly Pay 2xLeveraged Wells Fargo MLP Ex-Energy ETN,13.92,13.78,18510.0,1.077541,114.833336,0.0,0.12,,,,,,,,
DMRI,DeltaShares S&P International Managed Risk ETF,48.1007,48.195,934.0,1.182877,0.0,0.0,0.0,,,,,,,,
CLBK,"Columbia Financial, Inc.",15.95,15.97,64772.0,0.90595,78.245576,1.903946,0.204101,"Columbia Financial, Inc.",15.97,$1.85B,2018.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/clbk,
ARRS,艾利斯,31.65,31.64,1526931.0,0.872998,70.800421,1.871848,0.44689,ARRIS International plc,31.64,$5.51B,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/arrs,
UGAZ,三倍做多天然气ETN(VelocityShares),31.0,31.55,4543789.0,0.801836,0.0,0.0,0.0,,,,,,,,
ALL,好事达,94.77,94.57,1370977.0,0.707271,15.86745,1.619737,5.96,Allstate Corporation (The),94.57,$31.39B,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/all,
CHFC,Chemical Financial Corporation,47.11,47.17,453813.0,0.65563,11.972081,1.188686,3.94,Chemical Financial Corporation,47.17,$3.37B,,Finance,Major Banks,https://www.nasdaq.com/symbol/chfc,
UNP,联合太平洋,169.9,170.06,4345646.0,1.232855,21.499368,6.019321,7.91,Union Pacific Corporation,170.06,$122.93B,,Transportation,Railroads,https://www.nasdaq.com/symbol/unp,
ORG,The Organics ETF,26.135,26.1928,1377.0,0.503437,0.0,0.0,0.0,The Organics ETF,26.1928,,,,,https://www.nasdaq.com/symbol/org,
HRTG,Heritage Insurance Holdings,15.0,14.99,78260.0,0.798104,21.221444,1.01978,0.706361,"Heritage Insurance Holdings, Inc.",14.99,$398.74M,2014.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/hrtg,
HSIC,亨利香恩服务,60.11,59.94,2341947.0,0.743787,23.428761,3.073226,2.558394,"Henry Schein, Inc.",59.94,$9.14B,1995.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/hsic,
DG,美国达乐公司,118.39,118.38,1311784.0,0.647118,17.469708,4.896286,6.776301,Dollar General Corporation,118.38,$31.12B,2009.0,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dg,
SBCF,Seacoast Banking Corp of Florida,29.4,29.44,220223.0,0.927829,21.333333,1.742283,1.38,Seacoast Banking Corporation of Florida,29.44,$1.51B,,Finance,Major Banks,https://www.nasdaq.com/symbol/sbcf,
ULE,ProShares Ultra Euro,14.64,14.66,1551.0,0.522398,32.771493,0.0,0.44734,,,,,,,,
PBR.A,巴西石油,14.66,14.51,5520605.0,0.843257,20.808357,0.325927,0.697316,Petroleo Brasileiro S.A.- Petrobras,,,,,,https://www.nasdaq.com/symbol/pbr.a,
IIM,IIM保险市收入基金,14.39,14.37,101652.0,0.738752,1445.965016,0.913973,0.009938,Invesco Value Municipal Income Trust,14.37,$676.2M,,,,https://www.nasdaq.com/symbol/iim,
EOI,Eaton Vance Enhanced Equity Inco,14.29,14.2,55970.0,0.539107,5.810713,0.893258,2.443762,Eaton Vance Enhance Equity Income Fund,14.2,$556.26M,2004.0,,,https://www.nasdaq.com/symbol/eoi,
BBK,BlackRock Municipal Bond Trust,14.25,14.17,17326.0,0.717956,61.14743,0.89783,0.231735,Blackrock Municipal Bond Trust,14.17,$149.11M,2002.0,,,https://www.nasdaq.com/symbol/bbk,
BKN,BKN基金,14.0,14.0,31954.0,1.318811,0.0,0.943114,-0.169194,BlackRock Investment Quality Municipal Trust Inc. (The),14.0,$240.6M,1993.0,,,https://www.nasdaq.com/symbol/bkn,
MYF,黑岩市政债券投资基金,13.9,13.85,14860.0,0.687333,62.954831,0.969044,0.219999,Blackrock MuniYield Investment Fund,13.85,$189.5M,1992.0,,,https://www.nasdaq.com/symbol/myf,
ACHC,阿卡迪亚医疗保健公司,27.81,27.7,948024.0,1.096677,10.739303,0.912115,2.579311,"Acadia Healthcare Company, Inc.",27.7,$2.44B,,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/achc,
UIS,优利系统,13.77,13.73,446473.0,0.632679,10.590581,-0.539064,1.296435,Unisys Corporation,13.73,$700.57M,,Technology,EDP Services,https://www.nasdaq.com/symbol/uis,
MINC,AdvisorShares Newfleet Multi-sec,47.78,47.77,9235.0,0.565704,0.0,0.0,0.0,,,,,,,,
FAAR,First Trust Alternative Absolute Return Strategy ETF,26.786,26.79,4028.0,0.585142,0.0,0.0,0.0,First Trust Alternative Absolute Return Strategy ETF,26.79,$24.11M,,,,https://www.nasdaq.com/symbol/faar,
MMI,Marcus & Millichap,40.09,39.94,194123.0,0.585296,22.543626,4.033895,1.771676,"Marcus & Millichap, Inc.",39.94,$1.54B,2013.0,Finance,Real Estate,https://www.nasdaq.com/symbol/mmi,
DDT,Dillards Capital Trust I 7.5% Pf,26.43,26.55,7429.0,1.368997,0.0,0.0,0.0,"Dillard&#39;s, Inc.",26.55,,,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/ddt,
EBAYL,eBay Inc. 6.0% Notes Due 2056,26.46,26.39,49226.0,0.991001,0.0,0.0,0.0,eBay Inc.,26.39,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ebayl,
ARA,"American Renal Associates Holdings, Inc.",13.11,13.06,82288.0,1.068476,0.0,-5.775583,-0.494306,"American Renal Associates Holdings, Inc",13.06,$424.67M,2016.0,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/ara,
KTCC,Key Tronic Corporation,6.5,6.49,5218.0,0.580139,42.348549,0.562123,0.153252,Key Tronic Corporation,6.49,$69.83M,1983.0,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/ktcc,
UZB,United States Cellular Corp,25.87,25.86,4654.0,0.675021,32.598174,0.555076,0.793296,United States Cellular Corporation,25.86,,2014.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/uzb,
MUC,黑岩加州投资基金,12.95,12.92,134401.0,1.644777,76.646535,0.859447,0.168566,"Blackrock MuniHoldings California Quality Fund,  Inc.",12.92,$529.75M,1998.0,,,https://www.nasdaq.com/symbol/muc,
RPT,Ramco-Gershenson Properties Trus,12.81,12.74,947764.0,1.210972,28.995667,1.371857,0.439376,RPT Realty,12.74,$1.02B,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rpt,
BNY,BNY信托,12.75,12.73,53491.0,1.99799,106.839218,0.876538,0.119151,BlackRock New York Investment Quality Municipal Trust Inc. (Th,12.73,$165.03M,,,,https://www.nasdaq.com/symbol/bny,
JMM,Nuveen Multi-Market Income Fund,7.0209,7.0,14239.0,1.695604,32.519267,0.87837,0.215257,Nuveen Multi-Market Income Fund,7.0,$66.24M,,,,https://www.nasdaq.com/symbol/jmm,
CALF,Pacer US Small Cap Cash Cows 100 ETF,26.3,26.4293,3538.0,0.523621,0.0,0.0,0.0,,,,,,,,
IBML,iShares iBonds Dec 2023 Term Muni Bond ETF,25.33,25.34,58659.0,1.702383,0.0,0.0,0.0,,,,,,,,
DMB,Dreyfus Municipal Bond Infrastructure Fund Inc,12.68,12.67,49990.0,1.181501,0.0,0.0,0.0,"Dreyfus Municipal Bond Infrastructure Fund, Inc.",12.67,$232.9M,2013.0,,,https://www.nasdaq.com/symbol/dmb,
BFZ,黑岩加州市政基金,12.64,12.57,132492.0,2.029931,90.031375,0.848885,0.139618,BlackRock California Municipal Income Trust,12.57,$401.02M,2001.0,,,https://www.nasdaq.com/symbol/bfz,
USFR,WisdomTree Bloomberg Floating Rate Treasury Fund,25.08,25.06,1389713.0,1.204274,0.0,0.0,0.0,,,,,,,,
MYI,黑岩市政收益保险基金,12.57,12.52,75283.0,0.957212,51.736391,0.895505,0.241996,"Blackrock MuniYield Quality Fund III, Inc.",12.52,$852.42M,,,,https://www.nasdaq.com/symbol/myi,
SBBC,Scorpio Tankers Inc. 8.25% Senior Notes due 2019,25.02,25.02,89150.0,2.639104,0.0,0.030787,-0.613526,Scorpio Tankers Inc.,25.02,,2017.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sbbc,
GPS,盖璞,24.85,24.76,4505677.0,1.467163,10.406553,2.745438,2.37927,"Gap, Inc. (The)",24.76,$9.44B,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/gps,
BSJL,Guggenheim BulletShares 2021 High Yield Corporate Bond ETF,24.65,24.63,263275.0,1.044087,0.0,0.0,0.0,,,,,,,,
X,美国钢铁,24.26,24.1,8439533.0,0.892352,3.856,0.993495,6.25,United States Steel Corporation,24.1,$4.17B,,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/x,
DFNL,Davis Select Financial ETF,22.4015,22.3614,3755.0,0.444158,0.0,0.0,0.0,Davis Select Financial ETF,22.3614,$143.11M,,,,https://www.nasdaq.com/symbol/dfnl,
HAFC,韩美金融,23.37,23.39,99210.0,0.648461,13.067046,1.358241,1.789999,Hanmi Financial Corporation,23.39,$723.42M,,Finance,Major Banks,https://www.nasdaq.com/symbol/hafc,
BUZ,Sprott Buzz Social Media Insights ETF,35.0634,34.97,3204.0,0.667611,0.0,0.0,0.0,,,,,,,,
JMBS,Janus Henderson Mortgage-Backed Securities ETF,50.6858,50.6858,644.0,0.043763,0.0,0.0,0.0,,,,,,,,
STFC,State Auto Financial Corporation,34.5,34.37,34371.0,0.578344,118.517245,1.731214,0.29,State Auto Financial Corporation,34.37,$1.48B,1991.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/stfc,
MYSZ,"My Size, Inc.",0.82,0.7993,91305.0,0.470435,0.0,-28.600968,-1.16,"My Size, Inc.",0.7993,$23.86M,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mysz,
WINA,威玛克工贸有限公司,170.0,169.85,3121.0,0.901658,23.331598,-56.592035,7.279827,Winmark Corporation,169.85,$662.62M,,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/wina,
ALB,美国雅宝公司,89.83,89.18,1510952.0,0.632266,28.601208,2.684007,3.11805,Albemarle Corporation,89.18,$9.47B,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/alb,
SMMU,PIMCO Short Term Municipal Bond,50.0,50.03,2646.0,0.37565,0.0,0.0,0.0,,,,,,,,
WGP,Western Gas Equity Partners,33.29,32.97,259536.0,0.716036,19.218953,7.355126,1.715494,"Western Gas Equity Partners, LP",32.97,$7.22B,2012.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/wgp,
MFD,Macquarie/First Trust Global Inf,10.95,10.94,19987.0,0.585363,0.0,1.014135,-1.362258,Macquarie First Trust Global,10.94,$93.51M,2004.0,,,https://www.nasdaq.com/symbol/mfd,
ODFL,Old Dominion Freight Line,152.4,151.86,578797.0,1.000044,20.577235,4.63147,7.38,"Old Dominion Freight Line, Inc.",151.86,$12.41B,1991.0,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/odfl,
UFPI,Universal Forest Products,32.81,32.48,269098.0,0.706984,13.473756,1.860938,2.410612,"Universal Forest Products, Inc.",32.48,$2B,1993.0,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/ufpi,
LII,雷诺士,249.6,248.7,318642.0,1.217076,28.460689,-66.968269,8.738369,"Lennox International, Inc.",248.7,$9.91B,1999.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lii,
KOLD,ProShares UltraShort DJ UBS Natu,21.8,21.56,81125.0,0.447738,0.0,0.0,0.0,,,,,,,,
NVGS,Navigator Holdings Ltd.,10.77,10.77,72342.0,0.654841,0.0,0.625191,-0.007719,Navigator Holdings Ltd.,10.77,$599.42M,2013.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/nvgs,
TMCXU,Trinity Merger,10.5,10.4901,4800.0,2.83353,0.0,0.0,0.0,Trinity Merger Corp.,10.4901,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/tmcxu,
