,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Unnamed: 8
5729,PVH,PVH Corp.,117.62,$8.91B,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/pvh,
5730,PYX,"Pyxus International, Inc.",25.11,$228.02M,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/pyx,
5731,PZN,Pzena Investment Management Inc,9.91,$687.18M,2007.0,Finance,Investment Managers,https://www.nasdaq.com/symbol/pzn,
5732,QTWO,"Q2 Holdings, Inc.",67.49,$2.93B,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/qtwo,
5733,QEP,"QEP Resources, Inc.",7.96,$1.88B,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/qep,
5734,QGEN,Qiagen N.V.,39.04,$8.83B,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/qgen,
5735,QTS,"QTS Realty Trust, Inc.",44.68,$2.28B,2013.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/qts,
5736,QTS^A,"QTS Realty Trust, Inc.",25.499000000000002,,,,,https://www.nasdaq.com/symbol/qts^a,
5737,QTS^B,"QTS Realty Trust, Inc.",108.47,,,,,https://www.nasdaq.com/symbol/qts^b,
5738,QUAD,"Quad Graphics, Inc",15.74,$809.56M,,Miscellaneous,Publishing,https://www.nasdaq.com/symbol/quad,
5739,KWR,Quaker Chemical Corporation,212.05,$2.83B,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/kwr,
5740,NX,Quanex Building Products Corporation,17.68,$592.3M,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/nx,
5741,PWR,"Quanta Services, Inc.",36.48,$5.33B,,Capital Goods,Engineering & Construction,https://www.nasdaq.com/symbol/pwr,
5742,QD,Qudian Inc.,5.81,$1.89B,2017.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/qd,
5743,DGX,Quest Diagnostics Incorporated,87.8,$11.95B,,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/dgx,
5744,QES,Quintana Energy Services Inc.,5.01,$168.26M,2018.0,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/qes,
5745,QHC,Quorum Health Corporation,2.54,$80.08M,2016.0,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/qhc,
5746,QUOT,Quotient Technology Inc.,10.18,$969.03M,2014.0,Consumer Services,Advertising,https://www.nasdaq.com/symbol/quot,
5747,QVCD,"QVC, Inc.",24.32,,2018.0,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/qvcd,
5748,CTAA,Qwest Corporation,25.1,,2016.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ctaa,
5749,CTBB,Qwest Corporation,22.86,,2016.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ctbb,
5750,CTDD,Qwest Corporation,23.51,,2017.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ctdd,
5751,CTV,Qwest Corporation,24.95,,2014.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ctv,
5752,CTY,Qwest Corporation,23.75,,2013.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cty,
5753,CTZ,Qwest Corporation,23.448,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ctz,
5754,RRD,R.R. Donnelley & Sons Company,6.18,$435.07M,,Miscellaneous,Publishing,https://www.nasdaq.com/symbol/rrd,
5755,RMED,"Ra Medical Systems, Inc.",7.11,$90.22M,2018.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/rmed,
5756,RDN,Radian Group Inc.,21.11,$4.51B,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/rdn,
5757,RL,Ralph Lauren Corporation,127.12,$9.99B,1997.0,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/rl,
5758,RRC,Range Resources Corporation,10.61,$2.65B,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rrc,
5759,RNGR,"Ranger Energy Services, Inc.",7.535,$119.02M,2017.0,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/rngr,
5760,RJF,"Raymond James Financial, Inc.",83.56,$11.79B,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/rjf,
5761,RYAM,Rayonier Advanced Materials Inc.,14.98,$764.89M,2014.0,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ryam,
5762,RYAM^A,Rayonier Advanced Materials Inc.,106.49,,,,,https://www.nasdaq.com/symbol/ryam^a,
5763,RYN,Rayonier Inc.,29.45,$3.81B,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ryn,
5764,RTN,Raytheon Company,186.61,$53.1B,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/rtn,
5765,RMAX,"RE/MAX Holdings, Inc.",40.11,$711.8M,2013.0,Finance,Real Estate,https://www.nasdaq.com/symbol/rmax,
5766,RC,Ready Capital Corporation,16.0,$513.04M,2013.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rc,
5767,RCA,Ready Capital Corporation,25.455,,2017.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rca,
5768,RCP,Ready Capital Corporation,25.48,,2018.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rcp,
5769,RLGY,Realogy Holdings Corp.,18.19,$2.15B,2012.0,Finance,Real Estate,https://www.nasdaq.com/symbol/rlgy,
5770,O,Realty Income Corporation,69.74,$20.58B,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/o,
5771,RHT,"Red Hat, Inc.",182.83,$32.32B,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/rht,
5772,RLH,Red Lion Hotels Corporation,8.25,$202.65M,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/rlh,
5773,RWT,"Redwood Trust, Inc.",15.5,$1.49B,1995.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rwt,
5774,RBC,Regal Beloit Corporation,84.64,$3.65B,,Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/rbc,
5775,RWGE,Regalwood Global Energy Ltd.,10.0,$375M,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/rwge,
5776,RWGE.U,Regalwood Global Energy Ltd.,,,2017.0,,,https://www.nasdaq.com/symbol/rwge.u,
5777,RWGE.WS,Regalwood Global Energy Ltd.,,,,,,https://www.nasdaq.com/symbol/rwge.ws,
5778,RM,Regional Management Corp.,27.75,$326.81M,2012.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/rm,
5779,RF,Regions Financial Corporation,16.24,$16.65B,,Finance,Major Banks,https://www.nasdaq.com/symbol/rf,
5780,RF^A,Regions Financial Corporation,25.55,,,,,https://www.nasdaq.com/symbol/rf^a,
5781,RF^B,Regions Financial Corporation,27.593000000000004,,,,,https://www.nasdaq.com/symbol/rf^b,
5782,RGS,Regis Corporation,18.19,$731.88M,1991.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/rgs,
5783,RGA,"Reinsurance Group of America, Incorporated",144.11,$9.05B,,Finance,Life Insurance,https://www.nasdaq.com/symbol/rga,
5784,RZA,"Reinsurance Group of America, Incorporated",27.26,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/rza,
5785,RZB,"Reinsurance Group of America, Incorporated",26.6,,2016.0,Finance,Life Insurance,https://www.nasdaq.com/symbol/rzb,
5786,RS,Reliance Steel & Aluminum Co.,89.22,$6.28B,1994.0,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/rs,
5787,RELX,RELX PLC,23.22,$45.61B,2015.0,Consumer Services,Publishing,https://www.nasdaq.com/symbol/relx,
5788,RNR,RenaissanceRe Holdings Ltd.,145.08,$6.12B,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/rnr,
5789,RNR^C,RenaissanceRe Holdings Ltd.,25.91,,,,,https://www.nasdaq.com/symbol/rnr^c,
5790,RNR^E,RenaissanceRe Holdings Ltd.,23.95,,,,,https://www.nasdaq.com/symbol/rnr^e,
5791,RNR^F,RenaissanceRe Holdings Ltd.,24.67,,,,,https://www.nasdaq.com/symbol/rnr^f,
5792,SOL,Renesola Ltd.,1.94,$73.85M,2008.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/sol,
5793,RENN,Renren Inc.,1.5,$103.19M,2011.0,Technology,EDP Services,https://www.nasdaq.com/symbol/renn,
5794,RSG,"Republic Services, Inc.",77.63,$24.97B,1998.0,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/rsg,
5795,REZI,"Resideo Technologies, Inc.",25.86,$3.18B,2018.0,Capital Goods,Wholesale Distributors,https://www.nasdaq.com/symbol/rezi,
5796,RMD,ResMed Inc.,101.24,$14.51B,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/rmd,
5797,REN           ,Resolute Energy Corporation,31.62,$737.67M,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ren,
5798,RFP,Resolute Forest Products Inc.,8.53,$774.87M,,Basic Industries,Paper,https://www.nasdaq.com/symbol/rfp,
5799,QSR,Restaurant Brands International Inc.,63.46,$15.96B,2014.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/qsr,
5800,RPAI,"Retail Properties of America, Inc.",12.67,$2.7B,2012.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rpai,
5801,RVI,Retail Value Inc.,31.41,$579.99M,2018.0,Finance,Real Estate,https://www.nasdaq.com/symbol/rvi,
5802,REVG,"REV Group, Inc.",9.31,$583.59M,2017.0,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/revg,
5803,REV,"Revlon, Inc.",27.68,$1.46B,1996.0,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/rev,
5804,REX,REX American Resources Corporation,80.2,$507.44M,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/rex,
5805,REXR,"Rexford Industrial Realty, Inc.",35.15,$3.4B,2013.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rexr,
5806,REXR^A,"Rexford Industrial Realty, Inc.",24.1765,,,,,https://www.nasdaq.com/symbol/rexr^a,
5807,REXR^B,"Rexford Industrial Realty, Inc.",24.15,,,,,https://www.nasdaq.com/symbol/rexr^b,
5808,RXN,Rexnord Corporation,27.88,$2.92B,2012.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/rxn,
5809,RXN^A,Rexnord Corporation,57.92,,,,,https://www.nasdaq.com/symbol/rxn^a,
5810,RH,RH,146.64,$3.11B,2012.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/rh,
5811,RNG,"Ringcentral, Inc.",105.94,$8.51B,2013.0,Technology,EDP Services,https://www.nasdaq.com/symbol/rng,
5812,RIO,Rio Tinto Plc,58.83,$100.18B,2002.0,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/rio,
5813,RBA,Ritchie Bros. Auctioneers Incorporated,37.02,$4.02B,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rba,
5814,RAD,Rite Aid Corporation,0.74,$799.13M,,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/rad,
5815,RMPL^,RiverNorth Marketplace Lending Corporation,25.1205,,,,,https://www.nasdaq.com/symbol/rmpl^,
5816,RMI,"RiverNorth Opportunistic Municipal Income Fund, Inc.",20.5999,$122.57M,2018.0,,,https://www.nasdaq.com/symbol/rmi,
5817,RIV,"RiverNorth Opportunities Fund, Inc.",16.96,$90.4M,2015.0,,,https://www.nasdaq.com/symbol/riv,
5818,OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",16.84,$185.47M,2016.0,,,https://www.nasdaq.com/symbol/opp,
5819,RLI,RLI Corp.,71.31,$3.17B,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/rli,
5820,RLJ,RLJ Lodging Trust,19.45,$3.41B,2011.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rlj,
5821,RLJ^A,RLJ Lodging Trust,25.28,,,,,https://www.nasdaq.com/symbol/rlj^a,
5822,RMG.U,RMG Acquisition Corp.,,,2019.0,,,https://www.nasdaq.com/symbol/rmg.u,
5823,RRTS,"Roadrunner Transportation Systems, Inc",0.4943,$19.23M,2010.0,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/rrts,
5824,ROAN,"Roan Resources, Inc.",8.53,$1.3B,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/roan,
5825,RHI,Robert Half International Inc.,68.26,$8.29B,,Technology,Professional Services,https://www.nasdaq.com/symbol/rhi,
5826,ROK,"Rockwell Automation, Inc.",179.23,$21.43B,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/rok,
5827,RCI,"Rogers Communication, Inc.",55.72,$22.49B,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/rci,
5828,ROG,Rogers Corporation,153.63,$2.83B,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/rog,
5829,ROL,"Rollins, Inc.",39.43,$12.91B,,Finance,Diversified Commercial Services,https://www.nasdaq.com/symbol/rol,
5830,ROP,"Roper Technologies, Inc.",317.19,$32.81B,1992.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/rop,
5831,RST,Rosetta Stone,15.4,$352.07M,2009.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/rst,
5832,RDC,Rowan Companies plc,12.17,$1.55B,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rdc,
5833,RY,Royal Bank Of Canada,77.39,$111.1B,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/ry,
5834,RY^T,Royal Bank Of Canada,30.79,,,,,https://www.nasdaq.com/symbol/ry^t,
5835,RBS,Royal Bank Scotland plc (The),6.72,$40.48B,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/rbs,
5836,RCL,Royal Caribbean Cruises Ltd.,120.93,$25.28B,1993.0,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/rcl,
5837,RDS.A,Royal Dutch Shell PLC,,,,,,https://www.nasdaq.com/symbol/rds.a,
5838,RDS.B,Royal Dutch Shell PLC,,,,,,https://www.nasdaq.com/symbol/rds.b,
5839,RGT,"Royce Global Value Trust, Inc.",10.08,$105.45M,2013.0,,,https://www.nasdaq.com/symbol/rgt,
5840,RMT,"Royce Micro-Cap Trust, Inc.",8.79,$349.06M,,,,https://www.nasdaq.com/symbol/rmt,
5841,RVT,"Royce Value Trust, Inc.",14.38,$1.24B,1986.0,,,https://www.nasdaq.com/symbol/rvt,
5842,RES,"RPC, Inc.",10.79,$2.32B,,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/res,
5843,RPM,RPM International Inc.,58.92,$7.76B,,Basic Industries,Paints/Coatings,https://www.nasdaq.com/symbol/rpm,
5844,RPT,RPT Realty,12.74,$1.02B,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rpt,
5845,RPT^D,RPT Realty,51.97,,,,,https://www.nasdaq.com/symbol/rpt^d,
5846,RTW,"RTW Retailwinds, Inc.",3.14,$203.65M,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/rtw,
5847,RTEC,"Rudolph Technologies, Inc.",22.84,$728.61M,1999.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/rtec,
5848,RYB,"RYB Education, Inc.",8.97,$262.05M,2017.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ryb,
5849,R,"Ryder System, Inc.",63.55,$3.37B,,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/r,
5850,RYI,Ryerson Holding Corporation,8.36,$313.03M,2014.0,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/ryi,
5851,RHP,"Ryman Hospitality Properties, Inc.",86.77,$4.45B,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rhp,
5852,SPGI,S&P Global Inc.,201.88,$50.15B,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/spgi,
5853,SBR,Sabine Royalty Trust,43.97,$641.05M,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sbr,
5854,SB,"Safe Bulkers, Inc",1.42,$144.22M,2008.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sb,
5855,SB^C,"Safe Bulkers, Inc",20.1,,,,,https://www.nasdaq.com/symbol/sb^c,
5856,SB^D,"Safe Bulkers, Inc",19.98,,,,,https://www.nasdaq.com/symbol/sb^d,
5857,SFE,"Safeguard Scientifics, Inc.",10.45,$215.76M,,Finance,Finance/Investors Services,https://www.nasdaq.com/symbol/sfe,
5858,SAFE,"Safety, Income & Growth Inc.",19.82,$361.32M,2017.0,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/safe,
5859,SAIL,"SailPoint Technologies Holdings, Inc.",29.93,$2.63B,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/sail,
5860,CRM,Salesforce.com Inc,161.31,$123.4B,2004.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/crm,
5861,SMM,Salient Midstream & MLP Fund,9.04,$160.21M,2012.0,,,https://www.nasdaq.com/symbol/smm,
5862,SBH,"Sally Beauty Holdings, Inc.",17.99,$2.17B,,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/sbh,
5863,SJT,San Juan Basin Royalty Trust,4.88,$227.45M,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sjt,
5864,SD,"SandRidge Energy, Inc.",8.23,$293.76M,2016.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sd,
5865,SDT,SandRidge Mississippian Trust I,1.03,$28.84M,2011.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sdt,
5866,SDR,SandRidge Mississippian Trust II,1.02,$50.72M,2012.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sdr,
5867,PER,SandRidge Permian Trust,2.31,$121.28M,2011.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/per,
5868,SC,Santander Consumer USA Holdings Inc.,20.38,$7.32B,2014.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/sc,
5869,SAP,SAP SE,108.32,$133.07B,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/sap,
5870,SAB,Saratoga Investment Corp,25.85,,2016.0,,,https://www.nasdaq.com/symbol/sab,
5871,SAF,Saratoga Investment Corp,25.0231,,2018.0,,,https://www.nasdaq.com/symbol/saf,
5872,SAR,Saratoga Investment Corp,23.4,$176.44M,,,,https://www.nasdaq.com/symbol/sar,
5873,SSL,Sasol Ltd.,29.29,$18.48B,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ssl,
5874,BFS,"Saul Centers, Inc.",58.11,$1.31B,1993.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/bfs,
5875,BFS^C,"Saul Centers, Inc.",25.3448,,,,,https://www.nasdaq.com/symbol/bfs^c,
5876,BFS^D,"Saul Centers, Inc.",23.54,,,,,https://www.nasdaq.com/symbol/bfs^d,
5877,SLB,Schlumberger N.V.,44.36,$61.35B,,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/slb,
5878,SNDR,"Schneider National, Inc.",22.98,$4.08B,2017.0,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/sndr,
5879,SWM,"Schweitzer-Mauduit International, Inc.",40.51,$1.25B,,Basic Industries,Paper,https://www.nasdaq.com/symbol/swm,
5880,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,76.6,$4.52B,,Technology,EDP Services,https://www.nasdaq.com/symbol/saic,
5881,SALT,Scorpio Bulkers Inc.,4.15,$295.55M,2013.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/salt,
5882,SLTB,Scorpio Bulkers Inc.,25.47,,2014.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sltb,
5883,SBBC,Scorpio Tankers Inc.,25.02,,2017.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sbbc,
5884,SBNA,Scorpio Tankers Inc.,25.0,,2014.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sbna,
5885,STNG,Scorpio Tankers Inc.,19.43,$1B,2010.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/stng,
5886,SMG,Scotts Miracle-Gro Company (The),79.85,$4.42B,1992.0,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/smg,
5887,KTF,Scudder Municiple Income Trust,10.8,$426.61M,1988.0,,,https://www.nasdaq.com/symbol/ktf,
5888,KSM,Scudder Strategic Municiple Income Trust,11.147,$124.89M,1989.0,,,https://www.nasdaq.com/symbol/ksm,
5889,SE,Sea Limited,15.99,$5.36B,2017.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/se,
5890,SA,"Seabridge Gold, Inc.",14.88,$910.21M,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/sa,
5891,CKH,"SEACOR Holdings, Inc.",47.87,$873.48M,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/ckh,
5892,SMHI,SEACOR Marine Holdings Inc.,13.82,$290.8M,2017.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/smhi,
5893,SDRL,Seadrill Limited,8.56,$856M,2018.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sdrl,
5894,SDLP,Seadrill Partners LLC,1.01,$92.74M,2012.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sdlp,
5895,SEE,Sealed Air Corporation,43.45,$6.78B,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/see,
5896,SSW,Seaspan Corporation,9.0,$1.94B,2005.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/ssw,
5897,SSW^D,Seaspan Corporation,23.5401,,,,,https://www.nasdaq.com/symbol/ssw^d,
5898,SSW^E,Seaspan Corporation,23.86,,,,,https://www.nasdaq.com/symbol/ssw^e,
5899,SSW^G,Seaspan Corporation,24.1278,,,,,https://www.nasdaq.com/symbol/ssw^g,
5900,SSW^H,Seaspan Corporation,23.4,,,,,https://www.nasdaq.com/symbol/ssw^h,
5901,SSW^I,Seaspan Corporation,23.9395,,,,,https://www.nasdaq.com/symbol/ssw^i,
5902,SSWA,Seaspan Corporation,25.035,,2017.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sswa,
5903,SSWN,Seaspan Corporation,25.18,,2014.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sswn,
5904,SEAS,"SeaWorld Entertainment, Inc.",25.67,$2.25B,2013.0,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/seas,
5905,JBN,Select Asset Inc.,7.34,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/jbn,
5906,JBR,Select Asset Inc.,7.47,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/jbr,
5907,WTTR,"Select Energy Services, Inc.",9.6,$1.02B,2017.0,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/wttr,
5908,SEM,Select Medical Holdings Corporation,15.63,$2.12B,2009.0,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/sem,
5909,SGZA,"Selective Insurance Group, Inc.",24.9,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/sgza,
5910,SEMG,Semgroup Corporation,16.82,$1.33B,,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/semg,
