code,name,open,latestPrice,volume,volumeRatio,pe,pb,eps
SLNO,Capnia Inc,2.91,2.68,80115642,4.945922,0.0,5.99112,-1.021682
CELH,"Celsius Holdings, Inc.",3.8,4.85,347005,2.598296,0.0,23.423078,-0.228164
TENX,"Tenax Therapeutics, Inc.",1.62,2.09,1909022,1.306441,0.0,0.620274,-4.1217
XFOR,X4 Pharmaceuticals Inc,15.19,19.43,48850,1.232745,0.0,13.108279,-3.006793
AVID,艾维科技,5.35,6.23,2922552,4.414018,0.0,-1.56807,-0.26
SWAV,Shockwave Medical Inc .,30.62,38.1,334507,1.150771,0.0,-10.665552,-23.391926
TPHS,Trinity Place Holdings Inc,3.63,4.67,254507,3.005976,0.0,2.384063,-0.120877
MGTA,Magenta Therapeutics Inc.,13.96,17.3,1448661,3.071011,0.0,3.58401,-4.615021
CATS,"Catasys, Inc.",12.51,13.82,1041737,3.719485,0.0,-24.874391,-0.890755
KEG,克罗公司,5.05,6.15,1014834,1.537994,0.0,1.85539,-4.384987
ACHV,"Achieve Life Sciences, Inc.",4.16,3.01,14107092,4.219539,0.0,1.428306,-5.994757
AVGR,"Avinger, Inc.",0.73,0.89,12270022,2.52415,0.0,4.527997,-3.339758
DRAD,Digirad Corporation,0.72,0.85,763857,3.609242,23.280655,0.667845,0.036511
SRTS,"Sensus Healthcare, Inc.",7.59,9.23,110085,1.80212,0.0,5.620481,-0.143298
UAVS,"AgEagle Aerial Systems, Inc.",0.45,0.581139,1105700,3.434935,0.0,1.350851,-0.274426
LPTX,Leap Therapeutics Inc,2.01,2.25,5640682,1.609866,0.0,7.55668,-2.399965
CWBR,"CohBar, Inc.",3.12,3.8,334899,3.022892,0.0,7.633129,-0.354578
CFMS,"ConforMIS, Inc.",1.49,1.78,2338913,2.880688,0.0,3.339548,-0.739999
BNGO,Bionano Genomics,4.1,5.0,148389,3.314385,0.0,3.313552,-6.734864
OMED,"OncoMed Pharmaceuticals, Inc.",0.85,0.991,3363398,4.077223,0.0,0.794963,-0.210727
RVP,Retractable Technologies Inc,0.78,0.9,5539197,4.940744,0.0,1.174257,-0.092618
TIS,Orchids Paper Products Inc,1.26,1.5,357597,2.225755,0.0,0.137035,-1.537544
FAMI,"Farmmi, Inc.",3.25,3.75,583496,1.978056,13.004668,2.439979,0.288358
FRAN,Francesca’s Holdings Corporation,0.7345,0.8584,2302976,2.522316,0.0,0.327654,-0.455345
CATB,"Catabasis Pharmaceuticals, Inc.",5.81,6.71,606518,1.753182,0.0,2.139625,-5.12
ITMR,Itamar Medical Ltd,12.4,14.0,7001,1.699849,0.0,0.0,0.0
FEIM,高频电子,10.94,12.39,60351,3.153959,0.0,1.674548,-1.4268
SND,Smart Sand Inc.,3.52,3.99,1194621,1.511082,8.673913,0.781642,0.46
HYRE,Hyrecar Inc.,6.6,7.52,1489470,0.792293,0.0,11.185238,-1.416702
PTGX,Protagonist Therapeutics Inc,9.95,11.52,416531,1.710265,0.0,2.390421,-1.740435
PLX,Protalix BioTherapeutics Inc,0.4699,0.491,1055039,2.109314,0.0,-1.120905,-0.35438
QFIN,360金融,13.58,14.6,103763,1.67024,0.0,-5.821776,-5.228354
QTT,趣头条,13.75,15.63,2110857,1.244746,0.0,19.751995,-2.107135
MICT,Micronet Enertec Technologies I,1.1549,1.2847,105013,0.731865,0.0,9.239273,-0.44044
REED,Reeds Inc,2.55,2.85,374429,1.922845,0.0,-19.35074,-0.809648
ONTX,"Onconova Therapeutics, Inc.",3.65,4.07,462171,3.955176,0.0,2.126526,-7.352572
RKDA,"Arcadia Biosciences, Inc.",8.5,7.9,1998049,3.000475,0.0,2.919197,-5.087704
MDCA,MDC Partners Inc,2.45,2.29,4710722,2.52359,0.916228,-0.394336,2.499378
SYNH,"Syneos Health, Inc.",43.0,46.92,2097103,2.33645,0.0,1.709605,-0.353297
PHAS,Phasebio Pharmaceuticals Inc,3.35,3.72,620208,2.963793,0.0,-0.76222,-28.762156
CVRS,"Corindus Vascular Robotics, Inc.",1.84,1.98,3489524,1.726122,0.0,-41.149198,-0.224887
HJLI,Hancock Jaffe Laboratories Inc.,2.0,2.35,606761,0.554418,0.0,16.244889,-1.75
APYX,Apyx Medical Inc,7.05,7.92,1045865,2.656702,4.106067,3.071501,1.928853
CURO,Curo Group Holdings Corp.,10.05,11.24,1042827,3.478448,0.0,-27.064611,-0.481348
RNDB,"Randolph Bancorp, Inc.",15.2258,17.05,49518,2.707144,0.0,1.210514,-0.374457
MPO,Midstates Petroleum,8.6,9.67,403332,1.55681,5.063212,0.361708,1.909855
CUE,"Cue Biopharma, Inc.",7.21,8.01,317116,2.546143,0.0,4.880172,-1.939999
LLEX,Lilis Energy Inc,1.42,1.62,1242430,1.48639,0.0,8.687752,-0.469998
VYGR,Voyager Therapeutics Inc,17.7,19.66,1822108,2.063594,0.0,13.80636,-2.75334
CIDM,Cinedigm数码影院,1.81,1.82,491261,1.906957,0.0,-1.942399,-0.273701
BTX,BioTime Inc,1.38,1.73,2529198,1.553457,0.0,2.831286,-0.362402
ARCW,阿尔克科技,0.97,1.06,15337,1.459388,0.0,0.913806,-0.468724
MBOT,Microbot Medical Inc,7.78,8.59,629354,2.566404,0.0,6.100041,-2.388245
EDGE,Edge Therapeutics,0.46,0.5036,1158720,2.93321,0.0,0.531795,-1.308103
AUMN,黄金矿业,0.3,0.33,173960,1.328554,0.0,4.165484,-0.02069
ISIG,Insignia Systems,1.27,1.3299,36875,2.423308,11.194445,0.973588,0.1188
TLRA,"Telaria, Inc.",5.45,5.96,3562752,1.689868,0.0,4.658854,-0.182627
PCTI,PC-Tel,5.11,5.35,175677,1.469584,0.0,1.322342,-0.75
AKAO,Achaogen Inc,0.53,0.5633,2570970,0.774638,0.0,1.436396,-4.120788
SBOW,SilverBow Resources Inc,20.82,22.54,127733,2.600618,3.555205,0.959008,6.34
DOMO,Domo Inc.,37.97,41.71,4153874,1.924013,0.0,24.671655,-9.433243
DVCR,Diversicare Healthcare Services,3.82,4.29,11148,1.660757,0.0,-23.342785,-1.160703
LEVB,Level Brands Inc.,4.08,4.48,169811,1.351598,0.0,2.709016,-0.053221
RIOT,"Riot Blockchain, Inc.",3.42,3.73,1376070,1.719689,0.0,3.438705,-4.529852
CPSH,CPS Technologies Corp,1.49,1.6,123884,2.41977,0.0,3.620156,-0.280628
VFF,Village Farms International Inc,13.09,14.31,1656133,0.966815,0.0,0.0,0.0
UTI,Universal Technical Institute In,3.015,3.32,54576,2.341032,0.0,1.707208,-1.76787
MRKR,"Marker Therapeutics, Inc.",5.34,5.86,298094,1.48507,0.0,385.06152,-1.288557
GDP,古德里奇,12.3,13.6,86344,3.003249,104.615388,2.564922,0.13
ORN,Orion Marine Group,3.79,4.15,607825,2.819374,12.516664,0.509625,0.331558
BRFS,BRF SA,5.6,5.9,10250171,2.220071,0.0,0.687381,-1.422025
TWI,Titan International Inc,4.69,5.12,1343822,1.516422,85.333335,1.099902,0.06
SPEX,Spherix Incorporated,0.879389,0.8784,380714,3.08217,4.182877,0.620248,0.209999
ODT,Odonate Therapeutics LLC,21.65,23.75,316694,2.135686,0.0,5.124443,-3.636617
NRCG,Hennessy Capital Acquisition Corp. III,8.2,8.97,118380,3.599621,0.149163,-14.49789,60.135723
ABEO,Abeona Therapeutics Inc,7.5,8.1,657130,1.641262,0.0,2.58478,-0.959103
HUYA,虎牙,24.75,26.71,6387886,1.510309,0.0,6.474073,-2.184348
ORTX,Orchard Therapeutics Plc,14.73,16.25,61146,1.436688,0.0,-7.571217,-13.684727
GSHD,Goosehead Insurance,24.46,27.04,349278,1.505699,0.0,4.721274,-0.66
MKSI,MKS仪器,82.15,87.74,1251278,1.850021,12.288516,2.538619,7.14
RLM,Realm Therapeutics plc,3.01,3.28,29350,3.07362,0.0,15.745791,-0.175404
ODC,美国石油勘探,28.79,31.33,35668,2.727954,24.687914,1.784851,1.269042
HSDT,"Helius Medical Technologies, Inc.",6.5,7.13,129013,2.05603,0.0,18.73755,-1.26
SOXL,三倍做多半导体ETF-Direxion Daily,131.48,137.79,1526958,1.875806,0.0,0.0,0.0
SVBI,Severn Bancorp Inc,8.78,9.34,97841,3.005702,13.940319,1.20683,0.669999
ELF,e.l.f. Beauty Inc.,8.61,9.24,892359,1.058863,28.875089,1.967017,0.319999
AQMS,"Aqua Metals, Inc.",3.9,4.18,1460974,1.881462,0.0,3.701807,-1.178574
TEUM,Pareteum Corp,4.8,5.21,6122058,0.778627,0.0,3.87709,-0.201011
TTPH,Tetraphase Pharmaceuticals Inc.,1.33,1.41,2128287,2.603487,0.0,0.948925,-1.374071
LUNA,Luna Innovations Incorporated,3.91,4.24,403527,2.687067,10.887651,1.901033,0.389432
PNRG,PrimeEnergy Corporation,159.33,164.8,1092,0.502023,16.633691,3.512161,9.907602
EDRY,EuroDry Ltd.,7.51,7.75,15319,0.943823,31.206838,0.405833,0.248343
MTNB,"Matinas BioPharma Holdings, Inc",1.16,1.3,4907769,2.923604,0.0,-105.724691,-0.158264
CLRB,Cellectar Biosciences Inc.,2.16,2.34,848909,3.079712,0.0,1.037087,-5.226525
CBK,克里斯托弗·班克斯,0.39,0.39,308193,0.75591,0.0,0.729718,-0.88
ENSV,Enservco Corp,0.5,0.5275,113317,1.400445,0.0,5.703059,-0.139375
ULTA,Ulta Salon,327.97,338.41,3882889,2.542669,30.933274,11.027153,10.94
CKPT,"Checkpoint Therapeutics, Inc.",3.01,3.27,28286,1.002765,0.0,5.056184,-1.157526
AGM.A,联邦农业抵押贷款,71.23,76.35,7650,4.459601,8.646659,1.486962,8.83
AVGO,安华高科技,286.46,290.29,14406587,2.671036,10.948785,4.951128,26.513443
SREV,ServiceSource International,0.97,1.04,841116,1.929687,0.0,0.949125,-0.271563
LIVX,"LiveXLive Media, Inc.",5.77,6.22,453178,3.24808,0.0,21.981289,-0.722336
MOXC,魔线,0.7801,0.84,135346,1.523731,0.0,-5.452273,-0.099563
LINC,林肯教育服务,2.94,3.19,24187,2.526902,0.0,2.009539,-0.269999
HTHT,华住,39.02,39.04,7829695,2.314847,57.902574,12.371076,0.674236
AXU,Alexco Resource Corp,1.27,1.34,337694,0.911598,0.0,1.695881,-0.04
TTI,Tetra Technologies Inc,2.36,2.55,2265798,2.516731,0.0,1.847486,-0.496506
MACK,Merrimack Pharmaceuticals,6.73,7.24,120653,2.078683,0.0,1.642356,-3.035749
TGC,Tengasco Inc,1.02,1.08,3719,0.390127,6.439303,1.682594,0.16772
WOW,Wideopenwest Inc.,8.69,9.18,786959,1.951806,0.0,-2.613915,-1.11
FGP,法瑞加合作伙伴,1.28,1.35,636164,1.203605,0.0,-0.130348,-2.226484
CIR,Circor国际,29.68,32.01,560933,2.414538,0.0,1.201593,-1.99
CUTR,古特拉,17.02,18.3,383226,1.812823,0.0,5.485278,-2.234405
IMTE,Integrated Media Technology Limited,8.8,9.5,11983,0.919816,0.0,2.107487,-0.580724
HAIR,Restoration Robotics Inc,1.38,0.9,22601040,4.578487,0.0,3.930893,-0.740253
EKSO,Ekso Bionics Holdings Inc,2.3,2.48,742444,2.153465,0.0,58.41498,-0.440836
UUU,Universal Security Instruments I,1.2902,1.38,115370,1.165926,0.0,0.289421,-0.697429
BDSI,BioDelivery科学国际有限公司,4.99,4.98,1988292,1.529389,0.0,11.857279,-0.73406
CVIA,Covia Holdings Corp.,6.03,6.41,1231398,2.048403,0.0,0.566314,-35.332603
CAAP,Corporacion America Airports S.A.,7.93,8.38,148438,2.78959,0.0,2.087515,-0.194381
GLBS,Globus Maritime Limited,5.14,5.62,955287,0.286356,0.0,0.42552,-1.10526
CYCC,Cyclacel Pharmaceuticals,0.805,0.8612,1756693,1.665105,0.0,0.64844,-0.626614
XNCR,Xencor Inc,28.05,29.98,681554,2.430006,0.0,3.235002,-1.31
PES,Pioneer Energy Services,1.85,2.0,1799995,2.440426,0.0,0.940114,-0.63
LEVL,Level One Bancorp,23.31,24.98,48312,3.315763,13.078534,1.275701,1.91
AZRX,AzurRx Biopharma Inc.,1.94,2.04,152662,2.789784,0.0,6.517488,-0.853038
AAME,美国大西洋,2.7,2.92,9243,2.567357,48.178459,0.577898,0.060608
NLNK,NewLink Genetics Corporation,1.78,1.91,1025386,2.173442,0.0,0.618339,-1.441064
BAS,基本能源服务,4.31,4.59,790572,1.989768,0.0,0.559509,-5.463207
OHAI,OHA Investment Corp,1.26,1.34,50129,4.019517,0.0,0.623524,-0.106335
YMAB,"Y-mAbs Therapeutics, Inc.",21.39,22.91,52869,1.537426,0.0,5.053132,-1.462817
STNE,StoneCo,31.27,32.51,3460631,1.511172,181.873102,13.40688,0.178751
YETI,YETI Holdings Inc.,28.19,29.79,2693890,1.378038,43.173913,86.576273,0.69
FLMN,Falcon Minerals Corp,8.16,8.75,342140,2.455933,4.456312,2.812007,1.963507
BKJ,Bancorp of New Jersey Inc,13.25,14.35,6794,1.312039,24.455753,1.19366,0.586774
INS,Intelligent Systems Corp,28.89,30.25,173071,0.788461,43.214286,10.329169,0.7
KPTI,Karyopharm Therapeutics Inc.,5.05,4.71,9521291,3.389717,0.0,1.564929,-3.140984
BPTH,"Bio-Path Holdings, Inc.",27.5,29.4,2439688,0.413421,0.0,17.297236,-15.701283
ACB,奥罗拉大麻公司,8.98,9.61,78008177,1.188697,0.0,0.0,0.0
ATNM,"Actinium Pharmaceuticals, Inc.",0.62,0.61,597263,1.091509,0.0,6.094844,-0.230927
GCP,GCP Applied Technologies Inc.,29.0,30.12,1337245,0.660059,142.872056,4.544414,0.210818
CLSD,Clearside Biomedical Inc.,1.33,1.42,1230922,1.144367,0.0,1.03161,-2.694705
HMTA,HomeTown Bankshares Corp.,13.83,15.0,31158,1.614321,22.058856,1.633277,0.679999
OSS,One Stop Systems,2.22,2.37,7350,0.351762,0.0,1.280014,-0.109122
NTP,Nam Tai Property Inc,8.77,9.35,107282,2.482483,0.0,1.541682,-0.350393
ZAGG,ZAGG Inc,9.31,9.91,1276106,1.38435,7.181159,1.73783,1.38
DCIX,Diana Containerships Inc,0.87,0.96,1035450,0.699233,0.0,0.231326,-9.51
IDSA,美国工业服务,1.19,1.27,7997,0.316791,0.0,0.9349,-0.043075
NIHD,国家信息基础设施控股,2.94,3.19,4237416,2.121485,0.0,-3.291325,-2.050298
WCFB,"WCF Bancorp, Inc.",8.4602,8.4602,201,1.683417,820.263732,0.738427,0.010314
GEC,"Great Elm Capital Group, Inc.",3.75,4.0,17512,1.081842,0.0,1.760625,-0.531088
MSC,Studio City International Holdings Ltd,16.7,17.085,2127,0.386362,0.0,1.958923,-0.451054
IGC,India Globalization Capital,2.17,2.25,1820044,1.152184,0.0,11.90164,-0.094483
VNET,世纪互联,8.5,9.01,603823,1.299184,0.0,1.328475,-0.265136
AMEH,"Apollo Medical Holdings, Inc.",19.42,20.44,58985,3.224105,0.0,0.647469,-1.74
LJPC,La Jolla Pharmaceutical Company,7.2,7.64,1115699,1.655299,0.0,7.06544,-7.846314
MTEM,"Molecular Templates, Inc.",5.35,5.69,135045,1.927997,0.0,1.968396,-1.125709
OSG,Overseas Shipholding ,2.14,2.28,1009863,0.445345,15.200102,0.587078,0.149999
OCX,OncoCyte Corporation,3.56,3.75,353058,0.892003,0.0,25.906967,-0.428087
INSE,Inspired Entertainment Inc,6.48,6.9,66688,3.891963,0.0,-8.067019,-1.014891
ICHR,Ichor Holdings Ltd.,20.72,21.89,761517,1.962485,9.517392,2.468967,2.3
TSQ,Townsquare Media,5.46,5.77,49575,1.029582,0.0,0.321234,-1.782119
PIXY,Shiftpixy Inc.,1.56,1.65,1242841,3.680058,0.0,-6.200792,-0.524348
HLG,海亮教育,38.39,40.8,25100,0.972793,31.258284,5.342461,1.305254
SES,"Synthesis Energy Systems, Inc.",0.7241,0.8179,1005758,4.131339,0.0,3.174937,-0.984776
KRYS,Krystal Biotech Inc.,19.87,21.1,115666,0.840783,0.0,2.68929,-0.971964
VCTR,Victory Capital Holdings Inc.,13.68,14.18,293607,2.303526,15.755573,2.103025,0.899999
LWAY,来福威食品,2.14,2.23,6598,0.224855,0.0,0.781771,-0.132402
TRVN,Trevena Inc,1.44,1.55,3771508,1.632653,0.0,3.44606,-0.419999
CREE,克里科技,55.83,56.87,4513764,2.930437,0.0,2.622146,-2.831624
KIDS,Orthopediatrics Corp,41.14,43.43,235568,2.512173,0.0,7.799036,-0.956841
XPL,Solitario Exploration & Royalty,0.38,0.38,246473,1.100459,0.0,0.815839,-0.061651
BELFB,Bel Fuse Inc,25.31,26.76,136998,3.341154,15.653617,1.859835,1.709509
OVBC,俄亥俄河谷银行,35.81,37.99,23761,1.764204,15.031786,1.527775,2.527311
IRDM,铱星通讯,23.97,25.0,2895799,2.254502,0.0,1.752014,-0.22
AMRC,阿梅雷斯克,16.33,17.24,334982,1.505468,21.283951,2.117999,0.81
UAMY,United States Antimony Corp,0.48,0.5089,64509,1.51431,218.412013,3.101445,0.00233
UEC,Uranium Energy Corp,1.33,1.41,2609529,1.676288,0.0,3.088163,-0.088983
HL,赫克拉矿业,2.335,2.47,15657544,2.439347,0.0,0.705519,-0.06256
SIEN,"Sientra, Inc.",8.22,8.84,2160317,0.841444,0.0,3.780286,-3.252744
USD,ProShares Ultra Semiconductors,40.3,41.62,36803,1.292612,0.0,0.0,0.0
GLYC,GlycoMimetics Inc.,11.43,12.1,782719,2.656128,0.0,2.542262,-1.176125
SITO,"SITO Mobile, Ltd.",1.65,1.79,34880,0.584354,0.0,3.457108,-0.94885
HMI,华米科技,14.79,15.42,410720,0.773226,19.639659,3.438375,0.785146
SWI,SolarWinds Corp,19.17,20.1,2771520,3.427562,7.851563,2.381348,2.56
AETI,美国电力技术,0.7998,0.81,77862,1.638483,10.263949,0.872244,0.078917
FARO,法如科技,45.48,47.86,323464,2.989302,165.453819,2.192537,0.289265
SYRS,Syros Pharmaceuticals Inc.,8.38,8.88,434148,1.652297,0.0,3.702538,-1.907108
PXS,Pyxis Tankers Inc,1.35,1.45,317928,0.387041,0.0,0.697823,-0.304877
ATXI,Avenue Therapeutics Inc.,5.53,5.82,34204,1.413856,0.0,-152.196662,-2.104467
HTGM,"HTG Molecular Diagnostics, Inc.",2.24,2.37,431674,1.171937,0.0,3.214302,-0.597814
CWH,Camping World Holdings Inc.,12.92,13.5,1208761,1.198022,48.699364,11.27345,0.277211
LMRK,Landmark Infrastructure Partners LP,14.33,14.97,552422,1.769177,3.773107,0.928895,3.967552
STM,意法半导体,16.18,16.46,3654777,1.358639,11.673767,2.316938,1.409999
TRCH,Torchlight Energy Resources Inc,1.56,1.65,353547,0.839146,0.0,5.962093,-0.025816
NANO,耐诺,29.35,30.68,437265,2.147051,13.111112,2.399044,2.34
SNSS,Sunesis Pharmaceuticals,0.87,0.92,802821,1.103454,0.0,-3.656092,-0.74799
STNG,Scorpio Tankers,17.58,18.59,910784,1.350498,0.0,0.497651,-5.459999
IGLD,金线网络,0.794,0.844706,329454,0.592468,0.0,1.519563,-2.824302
NCTY,第九城市,1.75,1.85,128173,1.000695,0.0,-0.917291,-1.272631
BLFS,BioLife Solutions Inc.,18.0,18.7,412503,2.051474,243.931079,7.874994,0.076661
LASR,nLIGHT,21.06,22.11,859281,2.158608,69.093752,3.712888,0.32
BMA,Banco Macro S.A. ADS,47.6,49.33,471884,1.133471,7.806146,0.057848,6.31938
EYES,Second Sight Medical Products,0.79,0.8098,270128,0.832466,0.0,32.612033,-0.530056
AXGN,AxoGen Inc.,19.81,20.86,1061970,1.599509,0.0,5.527162,-0.603253
RGNX,Regenxbio Inc,54.65,57.52,1173728,1.876913,21.069597,4.116759,2.73
SMTC,先科电子,52.14,54.87,1632419,1.348966,59.641303,5.289343,0.92
RCMT,RCM Technologies,3.71,3.8,26052,0.18663,17.272806,1.798321,0.219999
CUI,CUI Global,1.28,1.34,24339,1.023129,0.0,0.769548,-0.528536
EIDX,Eidos Therapeutics Inc.,18.75,19.74,1156667,3.495924,0.0,4.427993,-3.203567
BXC,布鲁林克斯,25.37,26.66,254219,0.745369,0.0,-16.890909,-5.21
SRAX,Social Reality Inc,2.5772,2.69,79300,0.667342,2.32092,0.940243,1.159023
KORU,Direxion Daily South Korea Bull,27.29,27.7,74217,0.573706,0.0,0.0,0.0
PRAN,Prana生物工艺,1.86,1.94,1381486,4.577695,0.0,2.184556,-0.789921
RCKT,"Rocket Pharmaceuticals, Inc.",15.4,15.92,1689027,3.004274,0.0,3.701468,-1.892392
PICO,PICO控股,10.14,10.75,186162,2.758814,0.0,1.295046,-0.15081
MTBC,Medical Transcription Billing,4.65,4.7,117524,1.872546,0.0,2.039237,-0.478471
SUPV,Grupo Supervielle S.A.,7.38,7.66,1335051,1.551871,10.260037,0.043138,0.746586
HZN,Horizon Global Corp,2.25,2.36,467937,1.744888,0.0,-3.811247,-7.119913
ANFI,Amira Nature Foods,1.12,1.18,452550,1.244681,0.0,0.221578,-2.299999
DELL,戴尔,57.93,60.23,5691671,1.789959,0.0,-7.505866,-3.007812
TBIO,Translate Bio Inc.,7.86,8.3,2223783,3.542198,0.0,2.895132,-7.005092
AGE,AgeX Therapeutics Inc,4.16,4.35,97832,1.343798,0.0,15.799341,-0.169273
CARV,卡弗储蓄,3.44,3.44,123,0.107762,0.0,4.581956,-0.01963
SEB,Seaboard Corp,3959.0,4157.99,3280,2.143791,0.0,1.462813,-14.523695
LITB,兰亭集势,1.14,1.2,728268,0.923863,0.0,4.413453,-0.57731
YIN,银科控股,6.39,6.8,47617,1.829945,0.0,0.986354,-0.398308
VBIV,VBI Vaccines Inc.,1.89,2.0,516489,1.543132,0.0,1.990398,-0.968806
KONA,科纳烧烤,0.97,1.0,415652,4.871181,0.0,4.659284,-1.841017
THOR,"Synthorx, Inc.",18.63,19.21,1346470,2.808385,0.0,3.267915,-18.113478
IQ,爱奇艺,25.98,27.02,9512836,1.414002,0.0,7.277972,0.0
EML,Eastern Company ,27.79,29.16,21344,1.680524,12.623377,1.875817,2.31
VHC,VirnetX Holding,5.12,5.44,1092720,1.036077,0.0,27.176642,-0.410477
SUP,Superior Industries International,4.82,5.04,1419043,2.055641,17.389565,0.337822,0.289829
RIGL,Rigel Pharmaceuticals,2.3,2.42,3193579,1.700785,0.0,3.68189,-0.439048
LEU,Centrus Energy Corp.,3.26,3.43,6581,0.504662,0.0,-0.114747,-3.420148
VIVE,Viveve Medical Inc.,0.96,0.92,489029,2.577603,0.0,-14.914436,-1.72753
ASML,阿斯麦,187.64,192.81,1445135,2.062381,27.697409,6.158084,6.961301
AVRO,Avrobio Inc.,15.08,15.68,826530,3.284398,0.0,2.718585,-5.006543
STON,StoneMor Partners L.P.,3.72,3.87,20983,0.843517,0.0,8.513965,-2.544623
APRN,Blue Apron Holdings Inc.,0.99,1.04,3359220,0.99498,0.0,1.695689,-0.633951
WSC,WillScot Corporation,10.65,11.3,1333808,1.564263,0.0,1.779143,-0.59
AXNX,Axonics Modulation Technologies Inc.,21.59,22.6,188237,2.133273,0.0,4.391588,-4.641902
AKER,Akers Biosciences Inc,1.04,1.0615,719843,1.834257,0.0,25.311742,-0.41
ITRM,Iterum Therapeutics Plc,5.19,5.42,8085,0.352961,0.0,0.815576,-11.488543
DGAZ,三倍做空天然气ETN(VelocityShares),91.47,94.08,885474,0.881065,0.0,0.0,0.0
BNED,"Barnes & Noble Education, Inc",4.58,4.81,1508854,1.126928,5.868022,0.443003,0.819697
BMRA,Biomerica Inc,2.42,2.51,10672,1.313897,0.0,5.304811,-0.217829
THM,International Tower Hill Mines,0.57,0.57,139090,0.827326,0.0,1.587465,-0.0507
GNW,通用金融,3.97,4.0,13631739,2.256822,16.820221,0.160932,0.237809
ARVN,Arvinas Holding Company LLC,16.68,17.5,77634,1.107722,0.0,-2.03033,-37.618114
AGRO,Adecoagro SA,6.45,6.96,1716155,2.181971,0.0,0.762693,-0.199329
NHTC,然健环球,12.71,13.31,211800,2.133455,4.857664,1.676532,2.74
MGTX,Meiragtx Holdings Plc,20.38,21.21,1058897,2.725605,0.0,7.305348,-1.85983
LTS,Ladenburg Thalmann Financial Ser,2.65,2.97,477776,2.6532,0.0,1.127255,-0.020221
VECO,Veeco Instruments Inc,11.26,11.68,775104,2.001181,0.0,1.281687,-8.633708
SGH,Smart Global Holdings Inc.,23.27,24.23,803742,1.859754,4.349026,2.410216,5.571362
EHTH,易康,56.91,59.32,698843,1.266882,5932.000133,4.411743,0.01
AREX,Approach资源,1.02,1.07,287652,1.704451,4.025689,0.166222,0.265793
WPRT,Westport Innovations Inc,1.44,1.5,466027,0.63525,0.0,0.707683,-1.05
CAAS,中汽系统,3.92,4.08,56286,1.201783,0.0,0.44762,-1.060122
CODA,Coda Octopus Group Inc,9.06,9.25,88195,1.371916,18.877551,4.045013,0.49
DRNA,"Dicerna Pharmaceuticals, Inc.",12.4,12.91,1328495,1.184342,0.0,4.391287,-1.597613
NVFY,Nova Lifestyle Inc,0.88,0.911,174600,2.037135,6.459115,0.350133,0.141041
AVDR,Avedro Inc,12.7,13.36,274748,1.207845,0.0,-4.80513,-18.359671
VNE,"Veoneer, Inc.",23.92,24.65,1458661,1.525674,0.0,1.179076,-3.17
NVEE,NV5 Holdings Inc.,58.19,61.0,168208,0.492552,26.180258,2.417704,2.33
FONR,福纳,21.95,22.95,36075,1.696801,7.81404,1.384487,2.937021
ERJ,ERJ航空,19.56,20.41,1306925,1.003494,0.0,0.241433,-0.692029
PRVB,"Provention Bio, Inc",2.27,2.39,4205,0.633112,0.0,1.371531,-1.598806
SVT,Servotronics Inc,11.9,11.95,98343,3.74523,8.020134,0.947593,1.49
MRNA,"Moderna, Inc.",20.99,21.82,2686871,1.955327,0.0,4.691281,-4.954213
CWEB,Direxion Shares ETF Trust,27.74,28.18,85021,0.986675,0.0,0.0,0.0
CEI,Camber Energy,0.3889,0.402,1096109,1.243985,1.102439,0.664756,0.364646
ARTX,阿罗特克,2.95,3.07,182434,1.45035,43.857768,1.052842,0.069999
MVBF,MVB Financial Corp.,15.63,16.47,104054,4.483849,16.42611,1.131604,1.002672
EBR,巴西电力,9.23,9.58,545945,1.296755,0.0,0.005983,-25.59181
ADT,Adt Inc.,6.18,6.47,6259909,0.771714,0.0,1.158691,-0.814694
BRQS,"Borqs Technologies, Inc.",3.9089,4.24,9730,2.521379,138.029817,2.67993,0.030718
GSH,广深铁路,20.65,21.36,15613,2.791126,19.437072,0.699765,1.098931
YY,欢聚时代,79.8,82.72,1335687,1.093178,22.398557,2.432034,3.693095
AKTS,Akoustis Technologies Inc,6.26,6.52,322828,1.184259,0.0,5.335887,-1.084291
CRY,CryoLife Inc,29.0,30.26,451593,2.06499,0.0,4.072705,-0.08
PLAG,绿星球集团,3.3,3.52,21775,1.053734,0.0,0.853632,-24.193796
INTT,inTest Corporation,7.14,7.5,29912,1.006636,25.86207,1.813207,0.29
NGD,New Gold,0.86,0.8992,7196865,2.234141,44.960001,0.221765,0.02
MEXX,Direxion Daily MSCI Mexico Bull 3X Shares,10.5,10.7,25572,0.647114,0.0,0.0,0.0
REFR,Research Frontiers Incorporated,2.49,2.28,191717,1.780258,0.0,17.520648,-0.108611
GEMP,Gemphire Therapeutics Inc.,1.12,1.14,110944,0.585217,0.0,1.49844,-2.072346
UCTT,超科林半导体,10.13,10.5,1087176,1.306579,11.170213,0.93965,0.94
KODK,柯达,3.55,3.66,407617,1.392372,1.464247,8.687753,2.499579
CYOU,畅游,18.2,19.25,207702,1.671353,12.183544,1.191404,1.58
RUBY,Rubius Therapeutics Inc.,15.65,16.29,2834366,2.950719,0.0,3.132865,-3.599276
PLL,Piedmont Lithium Ltd,8.1339,8.05,5133,0.706966,0.0,5.299108,-1.7076
BKYI,"SBIO-key International, Inc.",1.13,1.15,21666,1.880729,0.0,1.363315,-0.680994
