code,net2017_1,net2017_2,net2017_3,net2017_4,net2018_1,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600141,31.566,109.6325,242.2784,320.9978,71.7961,兴发集团,化工原料,湖北,33.04,6.01,7.27,2455696.0,610281.56,1252081.88,413509.5,5.69,0.099,10.36,1.26,19990616,152144.73,2.09,6.37,127.45,14.69,1.76,31608.0
002016,9.7168,-11.3322,394.6204,912.9816,405.5574,世荣兆业,区域地产,广东,6.55,6.87,8.09,696919.0,629715.0,17061.51,13558.25,0.17,0.501,3.57,3.68,20040708,171758.05,2.12,610.73,4073.76,61.61,43.44,35755.0
002785,3.5075,10.6282,15.7023,-6.4405,3.8508,万里石,其他建材,福建,127.51,0.97,2.0,120036.86,91389.05,8784.3,17332.67,0.87,0.019,3.23,3.04,20151223,26086.7,1.3,0.03,9.78,20.4,2.2,33116.0
002469,6.3257,24.8988,36.5773,57.2627,9.3726,三维工程,建筑施工,山东,39.79,4.63,5.03,156425.41,134093.86,13539.34,15171.95,0.3,0.055999999999999994,2.37,1.9,20100908,46204.9,0.92,-36.34,14.03,36.33,11.75,30397.0
000790,3.4898,11.2015,-52.345,171.667,5.2861,泰合健康,中成药,四川,162.18,5.6,5.6,130844.11,101513.46,23323.05,3958.06,0.07,0.009000000000000001,1.51,4.06,19980327,27294.55,0.49,31.19,51.47,64.45,4.04,57875.0
002296,8.1057,24.9685,38.3004,-151.7428,3.073,辉煌科技,通信设备,河南,201.32,3.17,3.77,203521.59,150784.77,10110.44,65352.76,1.74,0.008,3.74,1.76,20090929,29574.75,0.79,10.07,-62.09,50.51,4.05,46360.0
600266,102.9988,264.2668,482.2132,1456.1078,114.5802,北京城建,区域地产,北京,32.34,15.67,15.67,9731418.0,8512193.0,18173.65,379732.28,2.42,0.06,12.96,0.73,19990203,917837.63,5.86,-31.79,11.24,37.72,7.46,71873.0
600378,3.9476,,27.2889,58.8818,5.1277,天科股份,化工原料,四川,141.56,2.97,2.97,103701.34,75901.43,26221.58,15308.55,0.52,0.017,2.69,3.63,20010111,28431.31,0.96,18.42,29.89,24.27,5.36,18227.0
300665,1.281,9.2767,,30.654,-2.1351,飞鹿股份,染料涂料,湖南,0.0,0.72,1.22,59386.83,44028.71,5061.6,20386.71,1.68,-0.018000000000000002,3.58,3.66,20170613,13259.57,1.09,6.75,-266.66,22.06,-6.48,8829.0
300139,6.9669,0.8057,-25.166,-190.0562,-27.0595,晓程科技,元器件,北京,0.0,2.12,2.74,145083.86,60768.42,15938.07,58043.31,2.12,-0.099,3.89,2.43,20101112,15791.98,0.58,-22.49,-488.4,57.41,-48.19,25944.0
