code,net2017_1,net2017_2,net2017_3,net2017_4,net2018_1,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300089,7.3126,17.9528,49.9362,73.4618,,文化长城,陶瓷,广东,86.81,2.77,4.81,274735.31,102141.67,21921.18,102657.43,2.13,0.016,4.21,1.32,20100625,33395.6,0.69,-3.89,5.15,42.34,7.37,16000.0
000729,53.7101,491.6115,610.3799,161.3482,54.1538,燕京啤酒,啤酒,北京,79.63,25.09,28.19,1817414.25,644402.44,988997.19,459509.44,1.63,0.019,4.58,1.34,19970716,356414.94,1.26,3.35,0.83,32.17,1.65,66370.0
600096,16.2554,-344.3523,21.011999999999997,201.8585,51.3211,云天化,农药化肥,云南,52.67,11.22,13.21,6420478.5,3297960.5,2219742.5,540332.56,4.09,0.05,3.03,1.73,19970709,-311039.13,-2.35,-22.46,120.32,15.12,0.28,46990.0
000523,7.4534,17.0888,22.5075,39.973,9.3344,广州浪奇,日用化工,广东,80.34,5.35,6.28,558468.0,472748.69,43136.51,106433.55,1.7,0.015,2.96,1.62,19931108,20713.39,0.33,43.54,25.24,2.66,0.3,35554.0
002685,5.5059,19.3036,23.511999999999997,131.9323,133.8566,华东重机,工程机械,江苏,13.96,5.6,10.08,568697.19,299761.28,25443.59,302508.56,3.0,0.133,4.45,1.67,20120612,41036.82,0.41,64.26,2331.13,15.98,9.11,39665.0
600108,19.4761,34.6604,61.8156,97.8899,25.7254,亚盛集团,农业综合,甘肃,56.38,19.47,19.47,806431.06,332526.31,131140.66,53094.75,0.27,0.013000000000000001,2.43,1.23,19970818,185233.72,0.95,36.33,32.09,23.78,5.07,166330.0
600010,197.6856,587.6541,1406.5764,2061.2555,,包钢股份,普钢,内蒙,27.91,316.77,455.85,14651066.0,4165371.5,7089155.0,139903.02,0.03,0.013999999999999999,1.1,1.42,20010309,174935.56,0.04,22.18,222.19,18.32,4.9,485228.0
300355,11.4597,396.5527,717.9954,843.9822,17.0036,蒙草生态,环境保护,内蒙,119.59,11.58,16.04,1179379.75,884746.5,36363.15,28319.75,0.18,0.011000000000000001,2.26,2.25,20120927,140156.86,0.87,58.89,48.38,25.89,3.5,93028.0
600791,6.2911,3.2217,61.9356,49.574,3.0137,京能置业,全国地产,北京,143.9,4.52,4.53,594594.13,516096.31,1585.29,17742.42,0.39,0.006999999999999999,3.57,1.07,19970130,89052.38,1.97,233.23,-52.1,10.22,0.94,31533.0
002028,17.1097,144.9326,184.3283,249.1912,-7.5392,思源电气,电气设备,上海,41.92,5.8,7.6,684850.06,579810.19,53285.07,6416.26,0.08,0.177,5.8,2.56,20040805,326299.19,4.29,-6.44,-7.1,31.67,7.69,18144.0
300290,3.5937,16.2297,11.6324,18.8201,5.4745,荣科科技,软件服务,辽宁,102.82,3.21,3.39,102046.22,65138.73,14792.87,11677.0,0.34,0.016,2.22,2.99,20120216,24586.93,0.73,10.61,52.33,27.45,5.72,20691.0
000555,18.49,91.911,129.6444,302.6423,29.4969,神州信息,软件服务,深圳,96.11,9.41,9.63,954241.38,643072.88,59958.76,222871.02,2.31,0.031,5.11,2.3,19940408,163300.72,1.69,37.24,59.53,19.84,1.33,79727.0
600797,9.129,168.6314,207.5028,303.2281,35.2215,浙大网新,软件服务,浙江,70.33,8.4,10.55,645817.25,274950.31,90021.96,217231.7,2.06,0.033,4.25,2.21,19970418,109385.86,1.04,17.49,285.82,27.24,5.23,114679.0
600488,10.1488,67.7562,93.4241,129.8083,26.8472,天药股份,化学制药,天津,39.55,9.61,10.92,444546.66,199932.31,170992.31,51509.69,0.47,0.025,2.52,1.55,20010618,95130.3,0.87,49.77,19.58,51.62,4.28,64574.0
002299,24.1195,17.8756,94.9599,315.0967,126.9676,圣农发展,农业综合,福建,30.71,11.11,12.39,1296892.63,262280.88,922505.13,423254.31,3.41,0.27,5.31,3.13,20091021,90453.35,0.73,3.99,204.28,13.87,6.61,22637.0
300087,2.6860000000000004,-8.5584,-27.6787,62.4619,6.0507,荃银高科,种植业,安徽,177.63,3.53,4.3,140719.11,100254.36,19662.13,13948.25,0.32,0.01,1.76,5.68,20100526,16099.4,0.37,34.59,125.27,38.84,4.78,9036.0
300478,2.1037,13.4856,16.8094,42.34,-1.3840000000000001,杭州高新,橡胶,浙江,48.9,1.27,1.27,155954.77,74540.9,8405.6,18013.95,1.42,0.18,4.42,3.94,20150610,21425.14,1.69,35.77,67.41,25.8,6.03,7345.0
002447,10.9303,36.8892,68.8666,271.3735,72.1381,晨鑫科技,互联网,辽宁,18.2,11.5,14.27,278472.5,77991.53,39287.96,0.0,0.0,0.051,1.51,2.44,20100713,69922.93,0.49,191.73,559.98,73.05,46.88,73862.0
000838,6.4264,14.9168,86.4083,195.7902,13.6375,财信发展,区域地产,北京,71.41,6.32,11.0,966928.38,913113.38,16155.02,21956.07,0.2,0.012,1.63,2.17,19970626,45926.05,0.42,264.72,124.82,23.28,4.44,83206.0
600262,4.056,21.3125,13.6835,37.4275,5.9892,北方股份,汽车整车,内蒙,23.02,1.7,1.7,223514.05,172238.56,29029.65,40393.1,2.38,0.40700000000000003,6.52,2.87,20000630,16934.5,1.0,130.52,224.35,21.58,11.15,9725.0
600191,8.7186,14.0418,34.1752,11.9492,-20.3453,华资实业,食品,内蒙,0.0,4.85,4.85,254814.05,21727.68,10811.35,63320.28,1.31,-0.042,4.53,1.0,19981210,29856.24,0.62,-98.33,-333.36,-66.6,-2038.61,41711.0
002031,11.8411,29.4109,39.9189,63.7018,8.3739,巨轮智能,汽车配件,广东,139.21,18.91,21.99,724501.75,410440.31,128467.17,3979.56,0.02,0.004,1.37,1.55,20040816,63246.61,0.29,49.91,-29.28,40.28,3.19,122497.0
600868,8.8903,109.7936,118.954,116.36,,梅雁吉祥,水力发电,广东,425.02,18.98,18.98,234679.05,22946.67,142049.92,41031.15,0.22,0.004,1.2,2.53,19940912,-9694.21,-0.05,-18.67,-93.84,32.42,7.17,355805.0
603003,16.4445,28.6878,43.3117,59.0306,17.1908,龙宇燃油,石油贸易,上海,53.37,4.41,4.41,656789.0,533587.44,62027.71,355725.53,8.06,0.039,9.22,0.9,20120817,14748.7,0.33,23.66,4.54,0.84,0.41,19132.0
002169,10.5327,67.1557,82.921,125.1421,13.4612,智光电气,电气设备,广东,64.38,6.59,7.88,418243.13,256960.17,95405.84,153894.38,1.95,0.017,3.54,1.24,20070919,42718.25,0.54,88.75,27.8,19.12,2.96,41846.0
300597,2.6904,13.4403,33.8837,41.8909,2.8181,吉大通信,通信设备,吉林,303.83,0.73,2.4,94879.55,90333.81,2932.54,21331.72,0.89,0.012,3.03,4.7,20170123,24636.11,1.03,-1.73,4.74,20.28,4.16,27322.0
600882,4.5409,-12.1954,-3.1881,4.2786,-20.144000000000002,广泽股份,乳制品,上海,0.0,4.03,4.11,269108.13,112493.7,37558.87,169208.92,4.12,-0.049,2.83,2.72,19951206,-95049.65,-2.31,-4.91,-543.61,23.13,-10.65,15875.0
002621,4.3209,8.7419,26.4532,18.3544,1.7322,三垒股份,专用机械,辽宁,380.23,2.7,3.38,128522.88,85712.96,5452.66,39642.75,1.17,0.022000000000000002,3.42,5.0,20110929,37430.1,1.11,62.99,-13.19,35.09,7.78,7806.0
000560,14.5051,25.4873,46.228,72.8906,145.8716,我爱我家,房产服务,云南,22.24,11.3,23.56,1703340.0,730796.19,41919.53,644146.44,2.73,0.062,4.05,1.36,19940202,93888.25,0.4,642.77,905.66,30.17,5.82,29294.0
000605,7.4062,29.3573,67.1728,113.1385,8.8045,渤海股份,水务,北京,77.11,2.73,3.53,594789.56,216707.34,106545.9,131192.72,3.72,0.06,5.84,1.58,19960913,44561.93,1.26,7.09,-28.03,30.39,2.95,27231.0
002584,6.7084,35.2446,63.0539,89.8457,9.4412,西陇科学,化工原料,广东,37.29,2.79,5.85,307021.0,181431.63,57508.6,67653.31,1.16,0.079,2.98,1.98,20110602,51024.26,0.87,8.75,31.59,14.37,2.69,33298.0
000936,18.811,82.5219,129.7756,195.3996,12.7408,华西股份,化纤,江苏,92.49,7.48,8.86,1146167.38,239631.34,32165.71,50885.46,0.57,0.013999999999999999,5.12,1.04,19990810,139909.13,1.58,-23.91,-32.27,15.1,2.25,60165.0
002253,4.8304,13.7036,21.0626,45.4448,7.1973,川大智胜,软件服务,四川,82.84,2.07,2.26,149235.02,58287.78,46787.0,80841.15,3.58,0.09,5.82,2.55,20080623,22147.2,0.98,-5.8,47.67,34.35,22.0,46413.0
300126,3.8787,1.4164,1.8499,4.4403,-13.0471,锐奇股份,轻工机械,上海,0.0,2.11,3.04,128525.82,89779.0,17270.03,47511.55,1.56,-0.043,3.38,1.45,20101013,19176.15,0.63,22.11,-436.38,11.88,-8.85,17315.0
300130,5.5618,31.1087,47.2358,71.9339,9.0763,新国都,电脑设备,深圳,47.61,2.9,4.78,394379.84,230439.17,39622.69,92973.65,1.95,0.15,4.26,2.77,20101019,58074.75,1.22,76.62,90.55,30.56,6.64,11084.0
600992,5.0747,9.5694,13.7763,22.1849,5.2363,贵绳股份,钢加工,贵州,86.94,2.45,2.45,227699.02,154141.5,24811.88,84036.9,3.43,0.021,5.63,1.32,20040514,22888.65,0.93,23.37,3.18,12.78,1.18,15671.0
600237,4.6481,6.3225,8.6681,14.0414,2.8965,铜峰电子,元器件,安徽,203.26,5.64,5.64,196909.0,103887.68,84150.38,83755.11,1.48,0.009000000000000001,2.2,1.73,20000609,-23050.36,-0.41,12.17,-16.56,17.34,1.17,55064.0
002164,4.1064,15.0766,67.9605,159.3177,51.0556,宁波东力,电气设备,浙江,13.22,4.09,6.99,1558738.88,1286802.5,61914.88,234646.17,3.36,0.073,4.95,0.78,20070823,37265.26,0.53,4717.76,1143.3,2.5,0.81,43761.0
600117,10.8282,10.8556,-161.185,59.8114,11.2484,西宁特钢,特种钢,青海,112.89,7.41,10.45,2444765.75,688503.56,1015957.69,204237.86,1.95,0.011000000000000001,3.01,1.61,19971015,-13411.85,-0.13,42.53,3.88,16.54,0.68,73724.0
300002,18.7328,15.3182,-36.6512,119.5501,-46.2028,神州泰岳,软件服务,北京,0.0,13.94,19.61,649244.31,233897.63,41568.46,42725.56,0.22,-0.024,2.6,1.52,20091030,248464.17,1.27,-48.08,-346.64,73.99,-14.15,56723.0
002034,3.1564,5.861000000000001,10.5669,234.8166,50.0358,旺能环境,环境保护,浙江,26.1,1.43,4.17,542166.69,127847.95,150823.56,230441.16,5.53,0.298,8.15,1.91,20040826,62789.73,1.51,-47.05,19.91,46.3,32.62,6231.0
300215,6.9965,51.0431,89.2722,125.8087,10.3596,电科院,电气设备,江苏,42.02,6.08,7.58,389970.53,85092.07,212494.13,72307.56,0.95,0.069,2.58,2.24,20110511,40167.23,0.53,11.16,2.36,47.96,15.87,37644.0
600777,19.8909,40.7369,117.2766,366.5146,85.105,新潮能源,综合类,山东,31.44,23.77,68.0,2310835.5,365463.5,64933.13,667994.88,0.98,0.035,2.06,1.08,19961121,43533.34,0.06,1747.47,492.1,56.55,11.23,99244.0
300189,5.1922,6.8047,-12.5722,-16.3457,12.9095,神农基因,种植业,海南,56.32,8.83,10.24,248530.22,151425.63,31426.76,28162.99,0.28,0.013000000000000001,1.39,2.04,20110316,10273.19,0.1,-86.22,148.63,28.64,19.45,59085.0
300213,5.9386,32.9659,58.3438,116.2108,12.5713,佳讯飞鸿,通信设备,北京,36.44,3.86,5.95,306078.5,202865.06,15874.34,76249.31,1.28,0.084,3.17,1.93,20110505,49688.92,0.84,44.21,51.28,35.59,10.22,31043.0
002596,7.8901,66.7143,105.2868,176.2044,29.4866,海南瑞泽,其他建材,海南,80.7,7.26,10.74,627061.63,311202.97,63895.71,125162.97,1.17,0.027000000000000003,2.79,3.17,20110707,66317.81,0.62,39.69,273.71,23.82,4.67,77353.0
603388,2.4954,30.5058,54.83,91.7827,5.2625,元成股份,建筑施工,浙江,25.41,0.84,2.06,208947.38,168469.7,4316.81,32076.65,1.56,0.244,3.88,3.19,20170324,29833.46,1.45,55.36,64.41,27.05,10.93,11268.0
600718,27.7724,121.9279,165.30700000000002,1058.4884,28.0982,东软集团,软件服务,辽宁,136.66,12.37,12.43,1242105.13,562226.13,154700.25,94740.35,0.76,0.023,7.2,1.72,19960618,568772.5,4.58,1.8,1.17,36.27,2.27,88040.0
300211,1.7819999999999998,2.7289999999999996,,3.6566,1.8522,亿通科技,通信设备,江苏,395.03,1.86,3.03,54194.8,33228.85,14334.5,3736.85,0.12,0.006999999999999999,1.61,3.28,20110505,12720.61,0.42,-11.0,-25.74,21.94,2.89,11786.0
300032,16.5058,230.0468,307.2381,-418.5629,-20.9713,金龙机电,元器件,浙江,0.0,7.89,8.03,561706.06,278145.13,133453.61,319012.75,3.97,-0.561,4.47,0.8,20091225,-54376.96,-0.68,2.45,-295.81,8.05,-28.24,31851.0
601001,18.1597,599.7642,655.4881,599.1705,124.8439,大同煤业,煤炭开采,山西,16.49,16.74,16.74,2866576.25,1223306.25,616583.31,112711.22,0.67,0.075,3.44,1.43,20060623,108152.8,0.65,11.51,587.48,60.32,4.51,97080.0
002321,8.6607,16.8671,48.931999999999995,61.2639,12.6361,华英农业,农业综合,河南,30.2,4.23,5.34,801833.81,520138.66,188689.02,161464.55,3.02,0.099,4.71,1.27,20091216,30800.0,0.58,54.81,214.72,10.81,2.08,40477.0
600675,11.725,380.6901,293.1267,366.7723,46.8039,中华企业,区域地产,上海,14.29,18.67,47.07,5348503.5,4233348.0,18391.75,166544.86,0.35,0.177,2.13,2.38,19930924,319203.97,0.68,41.21,137.06,32.9,10.87,84170.0
600050,274.2639,778.4373,1311.9446,425.8447,1302.0592,中国联通,电信运营,北京,33.87,211.97,310.28,55254504.0,8365189.0,35017028.0,7886813.5,2.54,0.083,4.44,1.27,20021009,3213642.25,1.04,7.92,231.84,26.81,1.73,742644.0
002380,6.9179,49.3325,70.1669,109.2233,8.3509,科远股份,电气设备,江苏,26.32,1.43,2.4,242498.05,193453.52,36921.14,139075.47,5.8,0.22699999999999998,8.63,1.39,20100331,38198.67,1.59,6.9,10.52,43.73,21.49,19082.0
601168,40.0177,260.0403,318.1644,260.6479,338.1009,西部矿业,铜,青海,12.76,23.83,23.83,3831354.5,1617509.63,793043.69,493299.09,2.07,0.24100000000000002,4.8,1.28,20070712,337987.31,1.42,-5.19,121.21,12.57,4.0,187149.0
600216,24.0107,90.163,131.4551,253.1456,465.3403,浙江医药,化学制药,浙江,11.16,9.47,9.66,1013786.19,483317.09,380019.78,129513.96,1.34,0.5,7.99,1.36,19991021,430770.09,4.46,36.51,419.86,49.11,13.82,63000.0
600435,7.1232,4.7852,4.0238,47.2826,-10.1578,北方导航,专用机械,北京,428.58,14.89,14.89,440079.66,296319.22,89518.34,7398.31,0.05,0.009000000000000001,1.4,5.51,20030704,43021.06,0.29,-27.53,180.31,39.36,2.69,144673.0
300052,3.3099,12.0406,18.8743,50.2967,14.3606,中青宝,互联网,深圳,49.82,2.6,2.61,116706.92,49004.73,11653.96,33437.23,1.28,0.105,2.96,3.54,20100211,12520.58,0.48,-13.4,128.47,56.1,19.07,37822.0
600232,4.1233,10.7097,19.2796,25.2514,3.8309,金鹰股份,纺织,浙江,137.34,3.65,3.65,179746.91,128365.86,37735.55,39735.3,1.09,0.011000000000000001,3.2,1.8,20000602,28662.03,0.79,15.94,-7.1,12.66,1.63,29830.0
601599,9.0891,73.1121,97.0799,293.2026,20.7878,鹿港文化,影视音像,江苏,39.57,8.73,8.94,680958.25,470045.06,99761.4,96662.81,1.08,0.023,2.91,1.26,20110527,68431.03,0.77,11.27,128.71,20.31,2.9,35565.0
600467,10.0294,43.7368,44.443000000000005,53.5309,10.4268,好当家,渔业,山东,87.22,14.61,14.61,568625.56,167793.77,317141.78,39847.98,0.27,0.006999999999999999,2.06,1.21,20040405,94395.93,0.65,43.66,3.96,15.99,3.28,82135.0
600155,49.9612,147.9958,226.7256,130.9246,65.0514,华创阳安,证券,河北,45.53,11.28,17.4,3746671.5,2656165.25,22995.02,1372216.75,7.89,0.037000000000000005,8.61,0.79,19980918,-46728.28,-0.27,-52.13,30.2,64.17,151.69,45467.0
002069,3.6852,30.7747,77.6762,-722.8575,-8.9985,獐子岛,渔业,辽宁,90.55,6.89,7.11,371739.25,215165.52,101828.63,97369.46,1.37,0.021,0.51,7.31,20060928,-155823.56,-2.19,-6.44,-52.41,16.9,1.04,51330.0
600206,9.5972,32.9821,48.3661,43.5615,2.3288,有研新材,半导体,北京,717.48,8.39,8.47,339758.34,268985.5,29306.59,140842.36,1.66,0.003,3.41,2.31,19990319,54618.65,0.64,7.47,-75.73,6.1,0.23,79000.0
000628,2.3505,17.1929,24.0057,24.3972,-2.4554,高新发展,园区开发,四川,103.2,1.88,3.11,310946.34,269875.75,13270.5,72872.06,2.34,0.044000000000000004,2.47,3.66,19961118,-28207.51,-0.91,23.87,-20.56,18.15,3.36,28287.0
002443,6.5687,38.4478,106.7602,162.6516,9.6839,金洲管道,钢加工,浙江,26.96,5.07,5.21,342114.34,225551.17,75614.3,77365.81,1.49,0.126,4.22,1.62,20100706,80661.47,1.55,27.14,70.98,12.55,3.32,43402.0
002114,5.7306,7.796,47.5278,55.2897,7.7648,罗平锌电,铅锌,云南,0.0,3.23,3.23,215467.84,43761.9,62327.25,149544.36,4.62,-0.247,5.32,1.48,20070215,-14513.85,-0.45,15.98,-1126.46,11.13,-13.5,36493.0
002683,9.3638,80.4146,105.7929,162.6374,8.9696,宏大爆破,化工原料,广东,33.21,5.98,7.01,656786.38,356889.06,107365.06,160278.31,2.28,0.132,4.32,2.02,20120612,65280.92,0.93,17.28,14.93,21.23,4.96,20967.0
002073,14.7894,61.6697,85.1515,92.0522,16.2846,软控股份,软件服务,山东,82.45,8.19,9.34,866386.88,599242.81,142582.31,202609.69,2.17,0.017,4.92,1.17,20061018,131786.19,1.41,2.71,10.11,22.61,2.73,50000.0
002623,6.9923,7.6139,9.032,-22.9916,7.4603,亚玛顿,玻璃,江苏,87.61,1.6,1.6,494655.81,204797.09,228794.05,148517.31,9.28,0.047,13.38,1.22,20111013,43226.98,2.7,-20.28,6.69,17.58,2.86,22357.0
300185,16.5237,99.0002,140.7291,213.518,,通裕重工,工程机械,山东,27.02,27.41,32.68,1017669.81,500853.94,380015.75,115329.77,0.35,0.033,1.55,1.17,20110308,52515.55,0.16,24.45,10.54,22.43,6.31,131490.0
002798,1.9080000000000001,24.1302,31.7197,54.5251,44.168,帝欧家居,家居用品,四川,39.36,0.55,2.27,457675.66,257739.59,74720.0,247863.55,10.93,0.195,12.67,2.42,20160525,30270.63,1.34,935.55,2214.83,33.01,5.84,8273.0
600375,8.6875,30.1618,21.9372,55.8545,9.7312,华菱星马,汽车整车,安徽,28.64,5.56,5.56,1246357.13,711513.0,289672.63,266488.34,4.8,0.073,5.02,0.84,20030401,-53310.51,-0.96,18.9,35.09,14.5,1.1,30112.0
603903,2.1761,13.9749,29.5311,62.1919,8.5914,中持股份,环境保护,北京,23.51,0.74,1.03,211325.66,83976.18,1318.82,43659.65,4.23,0.562,7.44,3.55,20170314,23374.71,2.26,191.35,315.85,22.58,10.82,13501.0
600658,19.63,71.2526,199.8224,508.4907,105.7838,电子城,园区开发,北京,13.51,11.19,11.19,1193391.25,940201.81,12260.4,281088.78,2.51,0.095,5.77,0.89,19930524,262345.91,2.35,229.53,438.89,62.69,25.81,15756.0
002063,5.9228,74.3094,126.3625,172.2726,6.0722,远光软件,软件服务,广东,35.06,7.49,8.5,252807.95,178562.81,16822.32,27147.53,0.32,0.09,2.5,2.51,20060823,111010.1,1.31,11.17,2.44,67.88,13.06,56193.0
600365,2.211,1.1485,2.721,6.0637,2.7086,通葡股份,红黄药酒,吉林,138.95,4.0,4.0,100708.45,69252.46,22086.32,54790.86,1.37,0.015,1.74,2.43,20010115,-25982.15,-0.65,7.4,428.91,17.53,1.2,29622.0
600775,10.7336,44.8856,51.1907,107.3821,26.4925,南京熊猫,通信设备,江苏,51.83,6.72,9.14,586273.0,450528.31,84595.85,146404.3,1.6,0.028999999999999998,3.71,1.62,19961118,75720.85,0.83,20.6,146.82,14.32,2.56,37578.0
600476,0.6546,1.3732,2.4143,2.1288,-6.3482,湘邮科技,软件服务,湖南,0.0,1.61,1.61,42451.05,34763.82,3751.78,13590.37,0.84,-0.039,1.2,13.71,20031210,-11659.26,-0.72,-4.9,-1069.86,6.97,-14.9,21057.0
000040,36.0338,151.5036,323.3453,544.0984,1084.2845,东旭蓝天,新型电力,深圳,3.7,10.6,13.37,2697465.25,1777928.38,329796.53,887361.81,6.64,0.8109999999999999,9.4,1.28,19940808,216390.38,1.62,29.34,2909.08,21.42,101.7,33914.0
600787,29.7661,98.2004,1208.9426,1337.7806,17.7649,中储股份,仓储物流,天津,208.03,18.6,22.0,2012042.75,1031973.13,245345.13,350923.81,1.6,0.008,4.81,1.4,19970121,317757.69,1.44,1.23,-40.32,1.62,0.32,64825.0
002560,4.7009,8.9523,10.6048,12.0268,6.126,通达股份,电气设备,河南,76.36,2.75,4.29,225641.8,115880.97,23978.21,70469.74,1.64,0.013999999999999999,3.53,1.24,20110303,37173.95,0.87,27.2,30.32,9.56,1.71,35195.0
002037,6.4722,37.6767,62.8144,76.774,5.0543,久联发展,化工原料,贵州,29.19,3.27,3.27,803774.06,634605.63,115425.8,62000.44,1.89,0.136,6.41,1.24,20040908,95272.65,2.91,11.37,18.01,17.8,2.02,21341.0
002751,1.4155,8.241,30.6927,47.4898,4.9276,易尚展示,家居用品,深圳,99.55,0.89,1.55,279013.94,90253.63,23808.6,56466.7,3.65,0.14,6.08,4.51,20150424,22347.46,1.45,20.07,158.64,32.51,6.37,24697.0
300460,2.0933,6.3016,11.6368,23.3569,2.3805,惠伦晶体,元器件,广东,182.02,1.68,1.68,107108.36,36218.23,45198.76,25689.24,1.53,0.013999999999999999,4.09,2.52,20150515,23463.51,1.39,16.98,13.72,20.11,2.97,15750.0
300480,1.4926,17.2004,20.2736,38.4298,3.9836,光力科技,电器仪表,河南,136.69,1.12,1.92,74705.6,48275.8,4533.97,24680.57,1.28,0.021,3.44,3.3,20150702,20325.5,1.06,27.02,166.89,49.58,10.5,13119.0
000557,12.267999999999999,24.8163,36.4955,86.9948,21.5561,西部创业,铁路,宁夏,60.19,5.85,14.58,489228.0,75199.34,341820.5,356535.66,2.44,0.035,2.79,1.5,19940617,-109345.52,-0.75,27.15,104.06,36.94,14.77,55556.0
000690,26.2569,267.1961,319.7132,103.1377,64.1631,宝新能源,火力发电,广东,57.48,20.39,21.76,1849007.38,450749.31,371767.31,294660.56,1.35,0.028999999999999998,3.92,1.73,19970128,257744.3,1.18,41.52,144.37,23.7,7.02,87530.0
600283,5.3965,31.1174,61.2664,72.5903,29.5804,钱江水利,水务,浙江,32.42,3.53,3.53,515275.31,119721.36,234985.47,116163.15,3.29,0.168,5.34,2.04,20001018,22378.28,0.63,14.91,90.32,40.77,11.84,25484.0
600988,7.6912,79.6586,152.8115,274.3567,31.1137,赤峰黄金,黄金,内蒙,55.79,14.26,14.26,507567.81,239738.3,152096.19,21894.31,0.15,0.044000000000000004,1.95,2.49,20040414,113987.05,0.8,2.13,-21.85,16.58,6.23,112746.0
002655,1.9853,4.7244,6.2892,-174.9185,-14.498,共达电声,元器件,山东,0.0,3.6,3.6,102986.93,46807.81,37783.43,6423.6,0.18,-0.034,1.27,5.68,20120217,480.39,0.01,4.03,-356.72,24.14,-3.32,38247.0
600665,8.6332,104.8938,167.1143,254.0811,86.1948,天地源,全国地产,上海,6.84,8.64,8.64,2389806.5,2301218.0,13575.25,20109.34,0.23,0.26,3.7,0.96,19930709,180935.77,2.09,73.71,113.82,17.8,7.12,45835.0
300559,1.7633,23.5018,39.6478,73.1403,7.4346,佳发教育,软件服务,四川,180.73,0.76,1.4,79582.96,59817.32,1409.78,31708.4,2.27,0.053,4.67,8.24,20161101,25349.42,1.82,134.35,321.63,59.01,18.6,9001.0
600537,9.379,29.55,59.7773,48.6711,5.3344,亿晶光电,半导体,浙江,169.25,11.76,11.76,636913.75,282166.03,293403.5,128309.47,1.09,0.005,3.06,1.0,20030123,109818.8,0.93,-43.41,-43.12,11.96,1.2,64786.0
600175,33.9358,22.2916,27.2695,57.8891,48.2169,美都能源,综合类,浙江,47.47,24.51,35.76,1677922.75,573543.38,65743.05,646090.38,1.81,0.013000000000000001,3.0,0.85,19990408,67373.3,0.19,17.81,42.08,16.58,3.73,77861.0
002670,35.0647,150.6851,336.7611,580.6425,-110.417,国盛金控,证券,广东,0.0,6.38,19.45,2924634.5,2005789.75,6642.77,945964.81,4.86,-0.057,6.45,1.62,20120416,105100.4,0.54,-99.88,-414.9,0.0,-32793.88,28494.0
300177,4.8882,24.2701,40.1784,67.0121,21.3179,中海达,通信设备,广东,56.44,3.14,4.47,255271.55,159782.48,17301.59,88377.36,1.98,0.11800000000000001,3.91,3.4,20110215,42590.89,0.95,41.59,116.94,49.96,9.01,48387.0
600770,10.2973,20.1081,35.6947,44.7167,3.1765,综艺股份,综合类,江苏,51.92,13.0,13.0,622061.06,211143.55,127679.47,222408.34,1.71,0.054000000000000006,2.69,2.09,19961120,-815.3,-0.01,-30.48,251.14,23.15,28.13,81288.0
002147,22.2583,37.041,49.2272,1357.7038,-68.8459,新光圆成,区域地产,安徽,0.0,5.37,18.28,1600606.25,965941.69,170834.95,248805.88,1.36,-0.038,4.48,3.29,20070808,344825.91,1.89,-27.26,-409.3,23.64,-22.67,11550.0
002167,3.313,15.713,21.0747,-39.313,13.0343,东方锆业,小金属,广东,79.8,5.86,6.21,266355.38,94981.11,77743.05,59816.32,0.96,0.021,1.68,3.98,20070913,-12875.38,-0.21,1.42,293.42,28.79,9.18,49874.0
002545,21.2576,73.8305,135.3816,251.2615,26.6513,东方铁塔,钢加工,山东,67.34,6.18,12.91,1087842.75,237849.75,204279.25,456624.44,3.54,0.021,5.43,1.02,20110211,89516.25,0.69,-10.76,25.37,30.24,7.09,32037.0
002353,23.1416,30.3657,48.7845,67.7896,,杰瑞股份,化工机械,山东,48.73,6.73,9.58,1077557.13,789111.06,158560.48,370117.69,3.86,0.193,8.33,2.26,20100205,312743.69,3.27,32.48,510.09,27.12,10.76,55648.0
002023,10.8698,23.0786,44.0954,34.3689,35.8604,海特高新,航空,四川,64.53,6.59,7.57,643675.81,226524.7,227332.95,188556.48,2.49,0.047,4.62,2.65,20040721,54970.3,0.73,0.96,229.91,40.84,34.76,82882.0
300209,5.8468,19.3859,72.7269,108.3517,7.223,天泽信息,软件服务,江苏,132.7,2.64,2.91,269135.09,149541.63,10241.03,149479.63,5.14,0.025,7.21,1.83,20110426,29072.85,1.0,2.52,23.53,37.7,5.49,24693.0
600615,1.3862,101.4667,105.0715,106.0221,4.5122,丰华股份,小金属,上海,233.45,1.88,1.88,64978.18,58677.05,3471.03,43600.46,2.32,0.019,3.16,2.86,19920910,-9258.05,-0.49,-8.67,-96.42,19.31,8.22,15109.0
600199,6.3135,5.0898,4.9806,8.1898,7.3948,金种子酒,白酒,安徽,105.6,5.56,5.56,306542.47,183760.56,57911.05,70080.28,1.26,0.013000000000000001,4.06,1.39,19980812,85763.07,1.54,-11.64,17.13,50.75,2.41,69900.0
601155,42.2715,1139.2294,1991.8432,6028.9077,360.4098,新城控股,区域地产,江苏,37.72,7.19,22.57,19478734.0,15255507.0,214755.55,262081.3,1.16,0.15,9.38,2.57,20151204,1608827.13,7.13,154.21,752.61,36.41,6.96,52525.0
