change,change_ratio,eps,hold,instrument_type,last_price,market_value,mv,open_price,price,price_direct,price_direction,price_direction_desc,security_code,security_id,security_name,security_type,short_name,status,turnover,volume,watched
0.060,0.79%,6.911,0,3,7.550,19.55亿,1955160918.43,7.580,7.610,up,1,up,ELP,201620,Companhia Paranaense de Energia,us,Companhia Pa,0,310.75万,40.87万,-1
0.018,0.80%,0.0,0,4,2.241,542.16万,5421600.0,2.221,2.259,up,1,up,DAG,209213,德银农业双倍做多ETN,us,德银农业,0,1.01万,4508,-1
0.250,0.79%,0.0,0,4,31.470,0,0.0,31.630,31.720,up,1,up,LVHB,212305,Elkhorn Lunt Low Vol/High Beta Tactical ETF,us,Elkhorn Lunt,0,7.53万,2420,-1
0.160,0.79%,0.0,0,4,20.140,0,0.0,20.139,20.300,up,1,up,KRMA,72984379472908,Global X Funds Global X Conscious Companies ETF,us,Global X Fun,0,18.08万,8953,-1
0.055,0.79%,0.0,0,3,6.920,0,0.0,6.880,6.975,up,1,up,AWCMY,76347338869444,氧化铝有限公司,us,氧化铝有,0,10.59万,1.52万,-1
0.120,0.80%,0.0,0,3,15.080,0,0.0,14.830,15.200,up,1,up,SMSEY,214686,新秀丽(ADR),us,新秀丽(AD,0,28.27万,1.88万,-1
0.080,0.80%,4.985,0,3,10.040,4.87亿,486937755.48,10.010,10.120,up,1,up,WMC,207644,Western Asset Mortgage Capital Corp.,us,Western Asse,0,431.46万,42.96万,-1
1.170,0.80%,22.136,0,3,146.700,479.52亿,47951956999.98,145.720,147.870,up,1,up,DE,202142,迪尔股份有限公司,us,迪尔股份,0,3.42亿,232.73万,-1
0.540,0.80%,21.037,0,3,67.620,892.28亿,89228256000.0,67.300,68.160,up,1,up,SBUX,202932,星巴克,us,星巴克,0,6.31亿,928.79万,-1
0.220,0.80%,21.687,0,3,27.540,51.93亿,5192519159.52,27.520,27.760,up,1,up,AM,210507,Antero Midstream Partners,us,Antero Midst,0,1210.20万,44.05万,-1
0.050,0.80%,0.0,0,3,6.250,2.21亿,221288772.6,6.296,6.300,up,1,up,BKEPP,207809,BlueKnight Energy Partners LP,us,BlueKnight E,0,20.30万,3.26万,-1
0.230,0.80%,0.0,0,3,28.610,0,0.0,28.855,28.840,up,1,up,MLPQ,211653,UBS ETRACS 2xMLvgAlerianMLPIfr ETN SerB,us,UBS ETRACS 2,0,69.02万,2.39万,-1
0.460,0.80%,0.0,0,3,57.220,173.19亿,17319181318.32,57.340,57.680,up,1,up,HES,201737,赫斯,us,赫斯,0,1.43亿,248.28万,-1
0.540,0.80%,10.265,0,3,67.210,7.23亿,722796362.75,67.060,67.750,up,1,up,AGM,206029,联邦农业抵押贷款公司,us,联邦农业,0,145.63万,2.16万,-1
0.251,0.81%,0.0,0,4,31.139,7847.50万,78475000.0,31.040,31.390,up,1,up,FMAT,209085,Fidelity MSCI Materials Index ETF,us,Fidelity MSC,0,128.98万,4.12万,-1
0.170,0.80%,163.846,0,3,21.130,78.86亿,7885888158.3,21.120,21.300,up,1,up,VICI,75389561161755,"VICI Properties, Inc.",us,VICI Propert,0,1.47亿,687.89万,-1
0.210,0.81%,27.103,0,3,26.080,31.02亿,3102220000.0,25.910,26.290,up,1,up,NCR,205619,NCR Corp.,us,NCR Corp.,0,1696.23万,64.91万,-1
1.370,0.81%,21.878,0,3,169.940,226.84亿,22684192326.33,169.740,171.310,up,1,up,PH,202104,派克汉尼汾,us,派克汉尼,0,1.94亿,113.62万,-1
0.140,0.81%,0.0,0,3,17.350,14.34亿,1433509223.52,17.290,17.490,up,1,up,SSP,203329,The E.W. Scripps Co.,us,The E.W. Scr,0,996.20万,57.08万,-1
0.820,0.81%,24.5,0,3,101.590,150.29亿,15028947284.12,101.010,102.410,up,1,up,GPC,201726,纯正部件公司,us,纯正部件,0,2.48亿,243.06万,-1
0.240,0.81%,0.0,0,3,29.710,11.65亿,1165107262.75,29.610,29.950,up,1,up,CDNA,210214,CareDx,us,CareDx,0,2678.29万,89.81万,-1
0.320,0.81%,0.0,0,3,39.630,0,0.0,39.600,39.950,up,1,up,NPSNY,75368086325220,Naspers(腾讯南非大股东)(ADR),us,Naspers(腾,0,819.91万,20.64万,-1
0.378,0.81%,0.0,0,4,46.662,0,0.0,47.039,47.040,up,1,up,IAUF,75973676714398,iShares Gold,us,iShares Gold,0,1.51万,322,-1
0.358,0.81%,0.0,0,4,44.230,1.16亿,115928800.0,44.400,44.588,up,1,up,FFR,208484,First Trust FTSE EPRA/NAREIT Developed Markets Real Estate,us,First Trust ,0,21.66万,4873,-1
8.910,0.81%,42.954,0,3,1099.750,153.93亿,15393354960.34,1098.290,1108.660,up,1,up,MKL,202893,Markel Corp.,us,Markel Corp.,0,2937.68万,2.65万,-1
0.590,0.81%,0.0,0,4,72.820,2.35亿,234912000.0,73.120,73.410,up,1,up,FXA,207767,CurrencyShares澳大利亚元信托,us,CurrencyShar,0,123.86万,1.69万,-1
0.080,0.81%,0.0,0,3,9.870,0,0.0,9.950,9.950,up,1,up,CYRXW,211233,"CryoPort, Inc.",us,"CryoPort, In",0,995,100,-1
3.400,0.81%,17.558,0,3,418.700,81.51亿,8150537839.5,418.200,422.100,up,1,up,CACC,206858,Credit Acceptance Corp.,us,Credit Accep,0,2381.83万,5.66万,-1
0.280,0.81%,17.027,0,3,34.440,5.02亿,501791529.12,34.300,34.720,up,1,up,AROW,205308,箭牌金融公司,us,箭牌金融,0,42.38万,1.23万,-1
0.010,0.81%,0.0,0,3,1.230,3430.11万,34301141.64,1.230,1.240,up,1,up,REFR,206488,"Research Frontiers, Inc.",us,Research Fro,0,3.35万,2.72万,-1
0.200,0.81%,0.0,0,3,24.600,0,0.0,24.722,24.800,up,1,up,QTS-A,75612899461287,QTS REALTY TR INC,us,QTS REALTY T,0,3.92万,1593,-1
1.310,0.82%,25.881,0,3,160.710,206.82亿,20682192755.94,160.650,162.020,up,1,up,CLX,203521,高乐氏,us,高乐氏,0,1.16亿,71.28万,-1
0.180,0.82%,18.024,0,3,22.080,48.09亿,4809401551.5,21.960,22.260,up,1,up,PHI,205242,菲律宾长途电话,us,菲律宾长,0,187.72万,8.47万,-1
0.030,0.82%,0.0,0,3,3.680,2.82亿,282307834.76,3.630,3.710,up,1,up,DBD,205363,Diebold Nixdorf Incorporated,us,Diebold Nixd,0,672.58万,184.90万,-1
0.680,0.82%,9.164,0,3,83.270,358.80亿,35880064366.65,83.390,83.950,up,1,up,VLO,201864,瓦莱罗能源,us,瓦莱罗能,0,2.89亿,344.81万,-1
0.430,0.82%,0.0,0,4,52.650,1.06亿,106160000.0,52.450,53.080,up,1,up,KCE,208081,SPDR S&P Capital Markets ETF,us,SPDR S&P Cap,0,27.23万,5170,-1
0.120,0.82%,14.368,0,3,14.680,19.25亿,1925096724.4,14.580,14.800,up,1,up,HOPE,73070278818872,"Hope Bancorp, Inc.",us,Hope Bancorp,0,1077.38万,73.06万,-1
0.080,0.82%,12.892,0,3,9.770,24.01亿,2400942622.0,9.950,9.850,up,1,up,ERF,202188,艾诺加能源基金,us,艾诺加能,0,1099.26万,112.21万,-1
0.090,0.82%,0.0,0,3,10.990,32.07亿,3207438544.04,11.000,11.080,up,1,up,DNP,204201,"DNP Select Income Fund, Inc.",us,DNP Select I,0,396.14万,35.82万,-1
0.137,0.82%,0.0,0,4,16.730,2698.72万,26987200.0,16.870,16.867,up,1,up,BZF,209017,智慧树巴西房地产基金,us,智慧树巴,0,12.33万,7310,-1
0.140,0.82%,0.0,0,3,17.100,0,0.0,17.130,17.240,up,1,up,TOO-A,75213467500441,Teekay Offshore Partners L.P. 7.25% Series A Redeemable Preferred Units,us,Teekay Offsh,0,48.11万,2.79万,-1
0.050,0.82%,10.982,0,3,6.100,8.56亿,855795857.7,6.150,6.150,up,1,up,WTI,201610,"W&T Offshore, Inc.",us,W&T Offshore,0,1762.16万,284.63万,-1
0.110,0.82%,0.0,0,4,13.420,46.92亿,4691527500.0,13.520,13.530,up,1,up,SLV,203074,白银ETF-iShares,us,白银ETF-iS,0,1.18亿,875.10万,-1
0.070,0.82%,0.0,0,3,8.540,1.79亿,178754353.89,8.390,8.610,up,1,up,ALNA,74998719137131,Allena Pharmaceuticals,us,Allena Pharm,0,10.38万,1.51万,-1
1.000,0.82%,77.74,0,3,121.830,132.07亿,13207492400.83,121.390,122.830,up,1,up,ARE,202102,亚历山大房地产,us,亚历山大,0,8367.06万,68.51万,-1
0.347,0.82%,0.0,0,4,42.400,1.00亿,100457330.0,42.640,42.747,up,1,up,PEJ,208129,Powershares动态休闲娱乐投资组,us,Powershares,0,27.01万,6347,-1
0.133,0.82%,0.0,0,4,16.220,0,0.0,16.359,16.353,up,1,up,HIPS,210670,GraniteShares HIPS US High Income ETF,us,GraniteShare,0,2.08万,1269,-1
0.250,0.82%,23.984,0,3,30.450,5.09亿,508537640.8,30.300,30.700,up,1,up,MYRG,205663,"MYR Group, Inc.",us,"MYR Group, I",0,265.44万,8.68万,-1
0.090,0.82%,13.962,0,3,10.940,11.56亿,1155512021.08,10.880,11.030,up,1,up,INN,207288,"Summit Hotel Properties, Inc.",us,Summit Hotel,0,987.46万,90.28万,-1
0.120,0.82%,565.0,0,3,14.570,42.68亿,4267997520.28,14.420,14.690,up,1,up,EAF,75698798807262,GrafTech International Ltd.,us,GrafTech Int,0,2262.34万,157.46万,-1
0.070,0.82%,0.0,0,3,8.490,1.52亿,151704163.44,8.500,8.560,up,1,up,SMM,207971,Salient Midstream & MLP Fund,us,Salient Mids,0,75.27万,8.78万,-1
0.197,0.82%,0.0,0,3,23.900,0,0.0,23.950,24.097,up,1,up,ASB-E,76454713051982,Associated Banc-Corp,us,Associated B,0,44.33万,1.84万,-1
0.255,0.83%,0.0,0,4,30.855,4977.60万,49776000.0,30.820,31.110,up,1,up,EPS,208449,WisdomTree U.S. Earnings 500 Fund,us,WisdomTree U,0,24.41万,7875,-1
0.040,0.83%,27.111,0,3,4.840,1.11亿,111334725.84,4.770,4.880,up,1,up,IVAC,201101,因特瓦克,us,因特瓦克,0,5.49万,1.47万,-1
0.120,0.83%,0.0,0,4,14.520,3.95亿,395280000.0,14.600,14.640,up,1,up,FXN,207374,第一信托能源AlphaDEX基金,us,第一信托,0,323.54万,22.16万,-1
0.050,0.83%,0.0,0,3,6.050,9954.20万,99541959.4,6.050,6.100,up,1,up,ETON,76506252659586,Eton Pharmaceutical,us,Eton Pharmac,0,12.79万,2.18万,-1
0.190,0.83%,0.0,0,3,22.960,0,0.0,22.870,23.150,up,1,up,HSNGY,214699,恒生银行(ADR),us,恒生银行,0,22.89万,9905,-1
0.261,0.83%,0.0,0,4,31.600,0,0.0,31.861,31.861,up,1,up,JHMA,72533407906583,John Hancock Multifactor Materials ETF,us,John Hancock,0,4396.873,138,-1
0.269,0.83%,0.0,0,4,32.530,0,0.0,32.500,32.799,up,1,up,FDLO,73263552347247,Fidelity Low Volatility Factor ETF,us,Fidelity Low,0,138.02万,4.22万,-1
0.260,0.83%,0.0,0,4,31.370,8.35亿,835032000.0,31.460,31.630,up,1,up,IGE,206932,iShares安硕北美自然资源ETF,us,iShares安,0,618.08万,19.57万,-1
0.280,0.83%,0.0,0,4,33.780,6.71亿,670982000.0,33.690,34.060,up,1,up,INDY,207524,iShares安硕印度50 ETF,us,iShares安,0,172.07万,5.07万,-1
0.130,0.83%,0.0,0,4,15.700,0,0.0,15.710,15.830,up,1,up,SMHD,210734,ETRACS Monthly Pay 2xLeveraged US Small Cap High Dividend ETN,us,ETRACS Month,0,69.28万,4.40万,-1
0.219,0.83%,0.0,0,4,26.540,0,0.0,26.575,26.759,up,1,up,ISMD,73980811886197,Inspire Small/Mid Cap Impact ETF,us,Inspire Smal,0,637.70万,24.07万,-1
1.580,0.83%,0.0,0,4,190.380,3.07亿,307136000.0,189.880,191.960,up,1,up,RYH,208086,古根海姆标普500等权重医疗保健ETF,us,古根海姆,0,236.04万,1.23万,-1
0.100,0.83%,0.0,0,3,12.040,7.21亿,721386940.52,12.280,12.140,up,1,up,SA,207674,"Seabridge Gold, Inc.",us,Seabridge Go,0,1014.29万,82.38万,-1
0.210,0.83%,0.0,0,3,25.280,0,0.0,25.260,25.490,up,1,up,C-S,75213467500503,"C存托凭证,1/1,000th interest in a share of 6.300% 非累积优先股, Series S",us,C存托凭,0,212.34万,8.37万,-1
0.340,0.83%,0.0,0,4,40.830,2.26亿,226435000.0,40.910,41.170,up,1,up,SPHD,208207,PowerShares标普500高股利低波动,us,PowerShares,0,1716.00万,41.76万,-1
0.010,0.83%,1.344,0,3,1.200,12.91亿,1290554779.58,1.200,1.210,up,1,up,RAD,202384,来德爱,us,来德爱,0,1690.72万,1394.19万,-1
0.100,0.83%,10.803,0,3,12.000,9.16亿,915788064.4,11.930,12.100,up,1,up,ABR,202642,阿伯房地产信托,us,阿伯房地,0,1000.54万,82.99万,-1
0.350,0.83%,5.734,0,3,41.990,167.77亿,16776533757.16,41.750,42.340,up,1,up,KB,203438,韩国国民银行,us,韩国国民,0,376.13万,8.88万,-1
0.320,0.83%,12.853,0,3,38.370,23.60亿,2359850934.49,38.250,38.690,up,1,up,MAIN,205247,Main Street Capital Corp.,us,Main Street ,0,1255.99万,32.54万,-1
0.530,0.83%,97.045,0,3,63.520,45.74亿,4574130750.0,63.260,64.050,up,1,up,INXN,207001,InterXion Holding NV,us,InterXion Ho,0,7375.27万,115.28万,-1
0.290,0.83%,0.0,0,4,34.740,1.61亿,161138000.0,35.220,35.030,up,1,up,DBP,208153,Invesco DB Precious Metals Fund,us,Invesco DB P,0,60.32万,1.72万,-1
0.190,0.83%,0.0,0,4,22.760,0,0.0,22.910,22.950,up,1,up,HNDL,75363791357918,Strategy Shares Nasdaq 7HANDL Index ETF,us,Strategy Sha,0,2.44万,1066,-1
0.300,0.84%,0.0,0,4,35.900,5430.00万,54300000.0,35.830,36.200,up,1,up,BJK,208560,VanEck Vectors博彩 ETF,us,VanEck Vecto,0,143.46万,3.99万,-1
0.280,0.84%,32.805,0,3,33.510,32.89亿,3288718695.35,33.100,33.790,up,1,up,FND,74186970316951,"Floor & Decor Holdings, Inc.",us,Floor & Deco,0,7544.09万,225.80万,-1
0.356,0.84%,0.0,0,4,42.544,9009.00万,90090000.0,42.550,42.900,up,1,up,JJC,208576,铜分类指数ETF-iPath Dow Jones-UBS,us,铜分类指,0,31.07万,7305,-1
0.195,0.84%,0.0,0,4,23.305,0,0.0,23.570,23.500,up,1,up,USAI,75213467502324,The American Energy Independence ETF,us,The American,0,7174.617,305,-1
0.174,0.84%,0.0,0,4,20.736,0,0.0,20.602,20.910,up,1,up,FIDI,75368086325251,Fidelity International High Dividend ETF,us,Fidelity Int,0,10.68万,5130,-1
0.182,0.84%,0.0,0,4,21.737,0,0.0,21.580,21.919,up,1,up,FLCH,75054553712024,Franklin FTSE China ETF,us,Franklin FTS,0,18.45万,8477,-1
0.310,0.84%,0.0,0,3,36.950,18.64亿,1863833878.8,36.750,37.260,up,1,up,TUP,202973,特百惠,us,特百惠,0,1248.00万,33.59万,-1
0.180,0.84%,0.0,0,4,21.470,2.68亿,268460000.0,21.560,21.650,up,1,up,PBP,207932,PowerShares标普500BuyWrite组合,us,PowerShares,0,80.29万,3.72万,-1
0.220,0.84%,0.0,0,4,26.250,8470.40万,84704000.0,26.340,26.470,up,1,up,EBND,208510,SPDR彭博巴克莱新兴市场本地债券,us,SPDR彭博,0,708.15万,26.83万,-1
0.014,0.88%,4.497,0,3,1.596,7526.75万,75267500.0,1.640,1.610,up,1,up,CHKR,207519,Chesapeake Granite Wash Trust,us,Chesapeake G,0,22.71万,14.11万,-1
0.260,0.84%,0.0,0,4,30.950,4.65亿,465029000.0,31.000,31.210,up,1,up,XME,203214,金属与采矿指数ETF-SPDR,us,金属与采,0,9759.81万,312.63万,-1
0.030,0.84%,120.0,0,3,3.570,34.11亿,3410742751.2,3.580,3.600,up,1,up,ZNGA,206004,Zynga,us,Zynga,0,3826.73万,1071.58万,-1
0.195,0.84%,0.0,0,4,23.210,0,0.0,23.398,23.405,up,1,up,FYLD,209797,CAMBRIA FGN SHAREH CAMBRIA FGN SHAREHOLDER YLD,us,CAMBRIA FGN ,0,1.20万,511,-1
0.210,0.84%,0.0,0,4,24.880,0,0.0,24.850,25.090,up,1,up,REET,210218,安硕环球房地产ETF,us,安硕环球,0,318.22万,12.75万,-1
0.170,0.84%,22.065,0,3,20.130,22.85亿,2284952734.4,20.040,20.300,up,1,up,XHR,210735,"Xenia Hotels & Resorts, Inc.",us,Xenia Hotels,0,1272.37万,63.20万,-1
0.025,0.84%,2.985,0,3,2.960,3728.56万,37285605.15,2.966,2.985,up,1,up,NHLD,210839,National Holdings Corp.,us,National Hol,0,2.61万,8842,-1
0.172,0.84%,0.0,0,4,20.440,0,0.0,20.390,20.612,up,1,up,FTXN,73289322151047,First Trust Exchange-Traded Fund VI First Trust Nasdaq Oil & Gas ETF,us,First Trust ,0,7.73万,4517,-1
0.150,0.85%,0.0,0,3,17.720,6.10亿,610032228.62,17.760,17.870,up,1,up,TDF,202101,"Templeton Dragon Fund, Inc.",us,Templeton Dr,0,211.76万,11.92万,-1
1.050,0.85%,29.592,0,3,123.830,60.11亿,6010902114.0,123.060,124.880,up,1,up,LOPE,202608,大峡谷教育,us,大峡谷教,0,3358.54万,27.04万,-1
0.930,0.85%,165.074,0,3,109.670,42.54亿,4254190290.0,108.740,110.600,up,1,up,MSA,203232,"MSA Safety, Inc.",us,"MSA Safety, ",0,1823.54万,16.64万,-1
0.240,0.85%,9.471,0,3,28.270,24.36亿,2436460123.93,28.040,28.510,up,1,up,LM,201302,美盛集团,us,美盛集团,0,1850.96万,65.32万,-1
0.120,0.85%,21.938,0,3,14.140,25.47亿,2546873104.52,14.110,14.260,up,1,up,BDN,202305,布兰迪维因不动产信托,us,布兰迪维,0,1758.08万,123.77万,-1
0.470,0.85%,39.274,0,3,55.300,308.38亿,30838133040.0,55.340,55.770,up,1,up,MNST,206702,怪物饮料,us,怪物饮料,0,1.23亿,220.23万,-1
0.030,0.85%,0.0,0,3,3.530,19.93亿,1992784742.2,3.500,3.560,up,1,up,OPK,206841,Opko健康,us,Opko健康,0,1346.01万,379.36万,-1
0.080,0.85%,0.0,0,3,9.420,5.65亿,564624102.0,9.350,9.500,up,1,up,HMI,75406741030956,华米科技,us,华米科技,0,101.14万,10.96万,-1
0.240,0.85%,0.0,0,4,28.220,4269.00万,42690000.0,28.220,28.460,up,1,up,VEGI,208922,Ishares Msci Global Agriculture Producers Fund,us,Ishares Msci,0,7.00万,2462,-1
0.020,0.85%,0.0,0,3,2.350,4.82亿,482230955.49,2.340,2.370,up,1,up,CLNE,201162,Clean Energy Fuels Corp.,us,Clean Energy,0,173.48万,74.15万,-1
0.600,0.85%,36.055,0,3,70.430,78.05亿,7805339952.02,69.960,71.030,up,1,up,H,202351,凯悦酒店,us,凯悦酒店,0,7169.05万,101.14万,-1
0.480,0.85%,22.187,0,3,56.320,35.25亿,3525007034.4,56.050,56.800,up,1,up,GNRC,201665,Generac控股,us,Generac控,0,1863.10万,33.04万,-1
0.060,0.85%,8.987,0,3,7.040,31.92亿,3191779688.5,7.040,7.100,up,1,up,MFA,202082,"MFA Financial, Inc.",us,MFA Financia,0,1607.11万,227.31万,-1
0.150,0.85%,50.714,0,3,17.600,20.23亿,2023230821.25,17.540,17.750,up,1,up,ROIC,202729,Retail Opportunity Investments Corp.,us,Retail Oppor,0,1796.06万,101.53万,-1
0.070,0.85%,0.0,0,3,8.210,1.23亿,122544000.0,8.210,8.280,up,1,up,CEN,207889,Center Coast Brookfield MLP & Energy Infrastructure Fund,us,Center Coast,0,187.96万,22.75万,-1
0.530,0.85%,0.0,0,4,62.080,3.44亿,344355000.0,62.570,62.610,up,1,up,IEO,207555,iShares安硕美国油气勘探与生产ETF,us,iShares安,0,1947.01万,31.13万,-1
0.400,0.85%,0.0,0,4,46.790,9438.00万,94380000.0,46.910,47.190,up,1,up,GII,208508,SPDR标普全球基础设施ETF,us,SPDR标普,0,65.77万,1.40万,-1
0.070,0.86%,10.312,0,3,8.180,43.95亿,4395286846.5,8.150,8.250,up,1,up,FLEX,204971,伟创力国际,us,伟创力国,0,6381.39万,776.66万,-1
0.190,0.86%,0.0,0,3,22.210,3.12亿,311768105.6,22.100,22.400,up,1,up,FC,205615,富兰克林柯维,us,富兰克林,0,54.95万,2.45万,-1
0.202,0.86%,0.0,0,4,23.533,0,0.0,23.590,23.735,up,1,up,IGIH,210849,Deutsche X-trackers Investment Grade Bond - Interest Rate Hedged,us,Deutsche X-t,0,1.19万,1939,-1
0.180,0.86%,0.0,0,4,21.020,1.25亿,125080000.0,21.340,21.200,up,1,up,DGP,205132,二倍做多黄金ETN(PowerShares),us,二倍做多,0,15.16万,7146,-1
0.330,0.86%,7.744,0,3,38.470,71.31亿,7130534679.6,38.490,38.800,up,1,up,HDS,201145,"HD Supply Holdings, Inc.",us,HD Supply Ho,0,4000.69万,103.47万,-1
0.510,0.86%,0.0,0,4,59.450,1.56亿,155896000.0,60.000,59.960,up,1,up,GLTR,208143,Aberdeen Standard Physical Precious Metals Basket Shares ETF,us,Aberdeen Sta,0,359.40万,5.99万,-1
0.030,0.86%,0.0,0,3,3.500,1.02亿,101846808.11,3.500,3.530,up,1,up,PIXY,73658689338841,"ShiftPixy, Inc.",us,"ShiftPixy, I",0,19.99万,5.73万,-1
0.218,0.86%,0.0,0,3,25.362,0,0.0,25.340,25.580,up,1,up,BAC-C,75213467500500,"BAC存托凭证,1/1,000th interest in a share of 6.200% 非累积优先股, Series C",us,BAC存托凭,0,165.04万,6.76万,-1
0.120,0.86%,0.0,0,3,13.960,2.46亿,245619700.48,13.920,14.080,up,1,up,EMF,202532,邓普顿新兴市场基金,us,邓普顿新,0,116.28万,8.29万,-1
0.530,0.86%,28.668,0,3,61.680,9.38亿,937739604.96,61.580,62.210,up,1,up,PVAC,73714523913709,Penn Virginia Corp.,us,Penn Virgini,0,1486.07万,23.97万,-1
0.056,0.86%,0.0,0,4,6.510,0,0.0,6.575,6.566,up,1,up,SLVO,209940,Credit Suisse X-Links Silver Shares Covered Call ETN,us,Credit Suiss,0,10.29万,1.62万,-1
0.266,0.86%,0.0,0,4,30.850,933.48万,9334800.0,30.880,31.116,up,1,up,CN,209999,德银X-trackers MSCI中国股票ETF,us,德银X-trac,0,10.67万,3442,-1
0.430,0.86%,173.0,0,3,49.740,2134亿,213369119165.99,49.660,50.170,up,1,up,KO,203052,可口可乐,us,可口可乐,0,6.71亿,1340.58万,-1
0.540,0.86%,24.332,0,3,62.480,54.65亿,5464587530.14,62.440,63.020,up,1,up,LPLA,206373,LPL投资控股 ,us,LPL投资控,0,3942.65万,62.89万,-1
0.900,0.86%,0.0,0,4,104.150,21.85亿,2185040000.0,103.850,105.050,up,1,up,IBB,206397,生物科技指数ETF-iShares Nasdaq,us,生物科技,0,2.83亿,269.38万,-1
0.580,0.87%,39.485,0,3,67.020,36.06亿,3605939412.4,66.780,67.600,up,1,up,HEI.A,202489,海科航空,us,海科航空,0,782.48万,11.69万,-1
0.120,0.87%,12.558,0,3,13.870,905.99亿,90599240000.0,13.810,13.990,up,1,up,ITUB,205324,艾涛巴西联合银行,us,艾涛巴西,0,1.71亿,1223.52万,-1
0.040,0.87%,0.0,0,3,4.620,3585.70万,35857022.4,4.540,4.660,up,1,up,OCC,209166,Optical Cable Corp.,us,Optical Cabl,0,2.33万,5021,-1
0.070,0.87%,0.0,0,3,8.080,1.68亿,168274500.7,8.050,8.150,up,1,up,SFE,206334,安科投资,us,安科投资,0,74.09万,9.17万,-1
0.220,0.87%,11.847,0,3,25.370,24.33亿,2432655618.96,25.190,25.590,up,1,up,PDCO,202645,帕特森,us,帕特森,0,3753.69万,146.90万,-1
0.050,0.87%,0.0,0,3,5.760,324.87亿,32487277340.0,5.830,5.810,up,1,up,NOK,202187,诺基亚,us,诺基亚,0,1.01亿,1742.75万,-1
0.080,0.87%,0.0,0,3,9.210,6391.69万,63916900.07,9.180,9.290,up,1,up,LOR,202926,LOR基金,us,LOR基金,0,11.25万,1.21万,-1
0.270,0.87%,17.622,0,3,31.080,147.69亿,14769465156.6,30.780,31.350,up,1,up,BSAC,206703,桑坦德银行智利,us,桑坦德银,0,964.23万,30.80万,-1
0.179,0.87%,0.0,0,4,20.541,0,0.0,20.500,20.720,up,1,up,MFMS,76592152005575,Motley Fool Small-Cap Growth ETF,us,Motley Fool ,0,55.41万,2.70万,-1
3.350,0.87%,129.543,0,3,385.280,308.99亿,30899208807.94,383.180,388.630,up,1,up,EQIX,201755,易昆尼克斯,us,易昆尼克,0,2.52亿,65.01万,-1
0.160,0.87%,30.933,0,3,18.400,8.07亿,806547703.04,18.350,18.560,up,1,up,GPMT,74440373387752,"Granite Point Mortgage Trust, Inc.",us,Granite Poin,0,648.35万,35.10万,-1
0.340,0.87%,62.523,0,3,39.050,57.26亿,5726198668.32,39.090,39.390,up,1,up,CTLT,210264,"Catalent, Inc.",us,"Catalent, In",0,3330.14万,84.56万,-1
0.070,0.87%,0.0,0,3,8.030,1.89亿,189357750.0,7.990,8.100,up,1,up,HSDT,75724568611055,"Helius Medical Technologies, Inc.",us,Helius Medic,0,104.50万,12.89万,-1
2.020,0.87%,18.808,0,3,231.390,306.53亿,30653427198.8,229.830,233.410,up,1,up,NTES,201088,网易,us,网易,0,1.96亿,83.65万,-1
0.450,0.87%,0.0,0,4,51.570,4681.80万,46818000.0,51.790,52.020,up,1,up,AUSE,208781,WisdomTree Australia Dividend Fund,us,WisdomTree A,0,10.48万,2016,-1
0.110,0.87%,0.0,0,3,12.590,8.19亿,819388925.1,12.440,12.700,up,1,up,FATE,208257,"Fate Therapeutics, Inc.",us,Fate Therape,0,668.62万,52.67万,-1
0.080,0.88%,0.0,0,3,9.140,8.36亿,836162989.38,9.040,9.220,up,1,up,MBI,205341,"MBIA, Inc.",us,"MBIA, Inc.",0,556.74万,60.80万,-1
0.050,0.88%,0.0,0,3,5.710,4.36亿,435906299.52,5.630,5.760,up,1,up,SALT,207089,"Scorpio Bulkers, Inc.",us,Scorpio Bulk,0,266.56万,46.22万,-1
0.070,0.88%,0.0,0,4,7.990,3143.40万,31434000.0,8.020,8.060,up,1,up,PXJ,208282,Invesco Dynamic Oil & Gas Services ETF,us,Invesco Dyna,0,9.10万,1.14万,-1
0.170,0.88%,0.0,0,3,19.320,28.11亿,2810753117.58,19.020,19.490,up,1,up,VSH,202912,威世科技,us,威世科技,0,3548.77万,183.13万,-1
0.370,0.88%,42.38,0,3,42.010,33.76亿,3375720585.12,42.160,42.380,up,1,up,PNM,203530,"PNM Resources, Inc.",us,PNM Resource,0,1975.17万,46.60万,-1
0.340,0.88%,20.951,0,3,38.630,28.55亿,2854855491.75,38.360,38.970,up,1,up,COLB,205027,哥伦比亚银行系统,us,哥伦比亚,0,1346.02万,34.67万,-1
0.310,0.88%,16.99,0,3,35.200,8.34亿,833612554.81,35.210,35.510,up,1,up,ITRN,207528,Ituran Location & Control Ltd.,us,Ituran Locat,0,54.18万,1.54万,-1
0.110,0.88%,0.0,0,4,12.500,1387.10万,13871000.0,12.370,12.610,up,1,up,PSCE,208808,景顺S&P小盘能量投资组合,us,景顺S&P小,0,5.20万,4728,-1
0.206,0.88%,0.0,0,4,23.324,0,0.0,23.530,23.530,up,1,up,BOCT,76467597953889,Innovator S&P 500 Buffer ETF,us,Innovator S&,0,2376.53,3123,-1
0.480,0.88%,21.224,0,3,54.300,1572亿,157223302863.0,54.540,54.780,up,1,up,UL,201334,联合利华(英国),us,联合利华,0,8111.04万,148.04万,-1
