name,net_profits_2017_1,net_profits_2017_2,net_profits_2017_3,net_profits_2017_4,net_profits_2018_1,net_profits_2018_2,net_profits_2018_3,net_profits_2018_4,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
花园生物,20.5373,75.1889,103.1518,130.4033,121.8986,153.1439,224.7454,,食品,浙江,23.1,4.59,4.79,158947.81,96261.5,40279.3,15940.05,0.33,0.469,3.26,4.43,20141009.0,78437.34,1.64,53.4,117.88,65.95,47.24,24347.0
浙商证券,263.9213,526.7801,811.7774,1063.5078,200.0058,401.1364,561.8965,,证券,浙江,46.45,12.09,33.33,5521735.0,0.0,92619.99,398078.09,1.19,0.16899999999999998,4.1,2.55,20170626.0,426813.06,1.28,-20.45,-30.78,0.0,21.5,91563.0
中天科技,445.3798,950.5758,1438.8089,1788.3638,447.7232,1061.073,1633.6183,,通信设备,江苏,14.06,30.66,30.66,3163960.75,2125134.5,572241.94,761151.25,2.48,0.5329999999999999,6.13,1.63,20021024.0,703584.38,2.29,22.19,13.72,15.94,6.9,167368.0
金河生物,41.0283,76.8092,99.2584,108.4239,30.8192,85.179,128.9035,,化学制药,内蒙,18.85,6.23,6.35,319132.84,120028.38,75736.71,44512.1,0.7,0.203,2.58,1.97,20120713.0,47776.96,0.75,15.09,29.87,37.75,11.6,32863.0
常熟汽饰,57.1523,120.44,164.2578,227.59400000000002,88.535,267.2188,312.0254,,汽车配件,江苏,8.85,1.72,2.8,418522.56,119139.92,89443.43,113690.07,4.06,1.114,8.87,1.48,20170105.0,98008.15,3.5,16.22,89.96,22.25,30.01,22125.0
中国海防,14.0575,29.1771,35.5021,81.6413,2.9342,15.7772,25.1553,,通信设备,北京,317.82,3.29,3.95,144523.59,108125.27,30345.74,43919.48,1.11,0.064,2.65,10.19,19961104.0,19273.72,0.49,-4.42,-56.85,45.6,14.58,13386.0
深高速,348.5947,741.7308,1210.9502,1426.4028,397.0528,968.6533,1520.7498,,路桥,深圳,9.97,14.33,21.81,4437172.0,849211.0,106006.72,529394.0,2.43,0.6970000000000001,6.67,1.39,20011225.0,404800.19,1.86,13.31,30.43,52.25,36.73,17700.0
潞安环能,509.3962,1142.5219,1901.0975,2782.2401,713.459,1391.3239,2229.0446,,煤炭开采,山西,8.34,29.91,29.91,6431007.0,2926736.0,2017586.63,144704.25,0.48,0.745,7.95,1.04,20060922.0,1293116.38,4.32,2.14,17.25,40.04,12.87,94910.0
中原内配,59.9463,131.9479,210.7002,279.2297,49.5704,129.4823,196.4469,,汽车配件,河南,14.22,4.71,6.08,404348.13,155038.06,92301.96,64145.05,1.06,0.32299999999999995,4.23,1.45,20100716.0,127467.76,2.1,8.94,-6.76,40.0,16.3,70289.0
凌云股份,96.3865,234.6301,290.4816,331.0376,67.6564,176.73,220.1509,,汽车配件,河北,14.2,4.51,4.55,1348184.88,811663.88,255613.02,178244.72,3.92,0.49,8.63,1.06,20030815.0,156354.06,3.44,6.63,-24.21,18.91,2.41,50694.0
海峡股份,93.6215,175.8403,212.706,227.7903,109.2357,190.1647,210.863,,水运,海南,35.94,5.58,6.6,391630.06,140953.63,237607.7,186615.66,2.83,0.319,5.52,2.77,20091216.0,90602.05,1.37,9.81,-0.87,44.11,25.82,30000.0
苏州科达,31.0598,75.28399999999999,101.5951,270.77299999999997,39.2061,91.4387,140.1727,,通信设备,江苏,46.18,2.38,3.6,219611.2,186906.02,20085.51,39105.3,1.09,0.4,4.28,5.61,20161201.0,89815.28,2.49,41.7,37.97,63.78,9.09,15043.0
美达股份,32.0706,10.117,19.5844,35.001,18.2512,24.555999999999997,38.5598,,化纤,广东,49.0,4.46,5.28,336624.0,202666.34,83861.25,63823.15,1.21,0.073,2.79,1.71,19970619.0,11119.88,0.21,13.83,96.89,8.37,1.31,41854.0
歌尔股份,299.1186,718.8422,1385.3388,2139.2262,183.8085,444.9166,856.1983,,元器件,山东,24.96,27.24,32.45,3003442.25,1484471.75,996597.63,295119.47,0.91,0.264,4.75,1.85,20080522.0,838034.19,2.58,-10.5,-38.2,20.33,5.54,107946.0
中亚股份,36.7025,87.6278,139.85299999999998,185.8108,41.3948,98.6935,148.9284,,专用机械,浙江,20.59,0.78,2.7,193174.0,141362.73,8637.57,56840.71,2.11,0.552,4.76,3.18,20160526.0,35649.15,1.32,2.41,6.49,44.69,28.87,20760.0
无锡银行,238.05900000000003,521.82,771.2819999999999,994.948,266.639,578.535,862.3539999999999,,银行,江苏,10.9,8.16,18.48,14581920.0,0.0,88669.3,95526.4,0.52,0.47,5.38,1.26,20160923.0,105751.0,0.57,11.65,11.81,0.0,36.09,61841.0
瀚蓝环境,131.7218,314.2886,545.6437,652.2363,308.1775,499.9801,743.7096,,水务,广东,11.91,7.66,7.66,1513718.75,229973.97,330639.97,152117.92,1.99,0.971,7.44,2.07,20001225.0,296512.72,3.87,17.16,36.3,34.2,20.74,30981.0
瀛通通讯,15.3496,44.8793,62.5012,85.7882,5.1944,28.2883,50.5201,,通信设备,湖北,38.47,0.5,1.23,119532.9,85471.21,25023.6,45391.2,3.7,0.41200000000000003,8.38,2.52,20170413.0,43832.84,3.57,27.67,-19.17,24.6,7.59,16333.0
汇嘉时代,33.001,64.4983,94.0927,102.1441,44.588,80.0577,95.96,,百货,新疆,24.57,0.72,2.4,378573.19,64231.75,142053.17,43718.01,1.82,0.4,5.69,2.3,20160506.0,65004.6,2.71,17.58,1.98,17.66,3.85,20083.0
新五丰,33.3849,41.1332,52.5998,44.912,-4.74,-56.0937,-43.4537,,农业综合,湖南,0.0,6.53,6.53,162930.66,91084.68,53631.05,25223.96,0.39,-0.067,1.68,4.02,20040609.0,11696.63,0.18,-6.28,-182.61,1.79,-3.58,59427.0
珍宝岛,117.3953,199.5228,354.7065,520.8726,157.1232,248.1685,372.7141,,中成药,黑龙江,21.43,8.49,8.49,744384.75,501736.44,125515.61,122516.02,1.44,0.439,5.75,2.18,20150424.0,251434.7,2.96,2.79,5.08,73.46,18.85,26172.0
鹏翎股份,34.5416,64.9637,86.9905,119.2547,25.4047,53.7285,82.8144,,汽车配件,天津,19.61,2.59,3.6,188504.52,127696.76,48458.8,37122.21,1.03,0.23,4.36,1.38,20140127.0,72114.57,2.0,11.42,-4.8,22.46,8.95,13443.0
银河磁体,29.9133,110.4149,148.2242,192.9654,35.6574,78.7601,123.6766,,元器件,四川,24.63,2.27,3.23,126811.82,106955.25,16980.82,49620.26,1.54,0.38299999999999995,3.69,3.41,20101013.0,24883.9,0.77,23.18,-16.56,35.95,26.8,22000.0
深天地A,10.5315,19.1799,33.8492,30.5008,-4.8636,0.8645,10.6348,,其他建材,深圳,160.97,1.39,1.39,212628.3,190911.41,13560.92,10253.23,0.74,0.077,3.0,5.49,19930429.0,12340.17,0.89,15.41,-68.58,9.56,1.07,14807.0
鹏博士,172.3696,390.5141,605.9259,769.2755,91.0406,250.2919,341.6461,,电信运营,四川,31.6,14.32,14.32,2290168.25,448517.84,1037512.38,242162.59,1.69,0.239,4.9,2.05,19940103.0,303104.97,2.12,-17.01,-43.62,51.87,6.53,72792.0
和胜股份,18.727999999999998,36.1882,48.0855,65.1885,7.8569,18.5608,25.968000000000004,,铝,广东,54.09,0.74,1.84,103189.13,58150.86,27729.4,34739.87,1.89,0.141,4.22,2.42,20170112.0,21435.8,1.17,24.34,-46.0,15.86,3.41,16720.0
永新股份,41.9487,83.3074,135.6436,205.4832,42.8863,91.3779,149.1843,,塑料,安徽,18.63,4.86,5.04,237214.92,153863.27,63120.61,43080.93,0.86,0.29600000000000004,3.5,2.1,20040708.0,64153.9,1.27,15.62,9.98,21.61,8.99,20604.0
华孚时尚,166.1946,438.7837,604.8754,677.3762,219.1716,552.3355,731.7556,,纺织,安徽,10.04,15.18,15.19,1752424.38,1121912.25,510578.59,252481.42,1.66,0.48200000000000004,4.64,1.39,20050427.0,292061.13,1.92,21.01,20.98,10.78,6.82,16798.0
优博讯,15.0949,27.6547,40.6851,48.6133,26.1004,52.2535,98.9186,,软件服务,深圳,38.43,1.22,2.8,118037.36,98338.71,3655.68,2743.65,0.1,0.353,2.46,7.34,20160809.0,36856.76,1.32,147.09,143.13,34.56,14.26,19670.0
广发证券,2138.5268,4301.4267,6367.2359,8595.3991,1526.3169,2858.2759,4113.6833,,证券,广东,23.63,59.19,76.21,39253192.0,0.0,86287.4,3186481.75,4.18,0.54,11.27,1.51,19970611.0,2723318.75,3.57,-23.65,-35.39,0.0,36.21,151608.0
扬杰科技,54.6217,135.3408,204.4047,266.5569,63.7437,155.8699,234.699,,半导体,江苏,28.64,2.93,4.72,355742.06,196365.56,84550.61,101078.27,2.14,0.49700000000000005,5.19,3.66,20140123.0,92099.75,1.95,24.93,14.82,32.51,17.14,21524.0
贝斯特,30.778000000000002,58.565,98.1595,139.641,31.4831,68.6895,110.6768,,汽车配件,江苏,22.43,0.66,2.0,163601.48,78279.05,57215.44,68078.0,3.4,0.5529999999999999,6.93,2.39,20170111.0,41002.03,2.05,9.33,12.75,38.35,20.67,20835.0
戴维医疗,20.1555,37.8395,50.2332,47.0332,14.9515,25.2379,37.5061,,医疗保健,浙江,58.63,1.89,2.88,87150.24,55468.32,22650.46,17553.43,0.61,0.13,2.78,3.66,20120508.0,29098.24,1.01,-8.02,-25.34,50.06,19.18,23700.0
亚星化学,0.2073,7.4447,7.8932,26.6146,11.3322,16.3711,10.4962,,化工原料,山东,115.01,3.16,3.16,137044.16,52191.43,70648.68,85094.9,2.7,0.033,0.13,38.06,20010326.0,-117522.95,-3.72,9.33,32.98,10.49,0.67,19742.0
万业企业,117.3552,1577.4457,1596.0117,1698.906,572.4221,888.3418,920.1685,,区域地产,上海,6.9,8.06,8.06,803462.31,637003.44,3992.71,28384.9,0.35,1.141,7.91,1.33,19930407.0,417906.34,5.18,31.18,-42.35,56.31,36.56,46541.0
北纬科技,29.3795,77.6546,110.8124,129.6622,16.9874,28.6198,38.6313,,互联网,北京,77.17,4.44,5.67,127646.42,64851.36,19932.6,24005.09,0.42,0.068,2.05,3.43,20070810.0,37201.34,0.66,-57.36,-65.14,55.9,20.62,59238.0
金枫酒业,53.7603,32.1396,48.6067,55.1846,46.9136,28.2273,26.9481,,红黄药酒,上海,78.34,5.15,5.15,225725.59,137169.05,57774.63,52993.75,1.03,0.052000000000000005,3.94,1.39,19920929.0,91359.09,1.78,-13.28,-44.56,42.69,4.64,36132.0
立讯精密,301.2178,681.8984,1082.1637,1690.5681,332.8842,825.8279,1657.0401,,元器件,深圳,38.79,41.1,41.15,3474266.5,2197788.5,890800.13,354936.19,0.86,0.40299999999999997,3.5,5.96,20100915.0,629404.13,1.53,59.23,53.12,20.73,7.49,33813.0
惠而浦,116.0906,-85.8747,-56.6094,-96.9757,57.6194,289.1309,354.3194,,家用电器,安徽,10.12,5.33,7.66,801937.69,531304.13,143839.88,123853.67,1.62,0.462,5.47,1.14,20040727.0,192788.36,2.52,-5.34,725.9,23.23,7.64,25671.0
万润股份,99.4882,213.6631,302.166,385.2784,64.1247,192.8341,306.228,,化工原料,山东,24.67,8.92,9.09,494809.84,240204.66,138688.06,207893.59,2.29,0.337,4.72,2.35,20111220.0,109751.45,1.21,2.93,1.34,38.61,16.55,32675.0
网宿科技,196.44299999999998,415.9556,572.3464,830.4029,,449.4133,613.3218,,电信运营,上海,30.31,19.23,24.33,1176560.5,629563.06,177217.38,224959.55,0.92,0.252,3.49,2.92,20091030.0,353594.84,1.45,21.98,7.16,33.94,13.24,104000.0
松芝股份,74.2738,114.5476,163.6338,366.1039,39.4033,70.2692,65.7189,,汽车配件,上海,35.58,6.26,6.29,564497.75,367844.78,102637.61,76535.56,1.22,0.105,5.0,0.99,20100720.0,159470.31,2.54,1.7,-59.84,23.93,2.42,24248.0
浙商中拓,45.1616,85.8123,124.1152,173.2514,57.1528,126.9463,208.6759,,批发业,浙江,13.69,6.61,6.76,1318980.25,1183743.5,21940.45,63626.36,0.94,0.26,2.97,1.9,19990707.0,68681.43,1.02,38.31,68.13,2.22,0.46,22601.0
智度股份,122.7244,218.1322,,527.3254,201.0059,437.1822,580.5062,,互联网,河南,13.86,3.16,10.2,781269.25,465952.0,1048.71,350194.59,3.43,0.6,5.93,1.77,19961224.0,112385.26,1.1,27.62,75.86,17.17,10.28,36167.0
光线传媒,185.0389,400.555,628.3758,815.1569,1992.7818,2107.1368,2285.3791,,影视音像,北京,8.37,27.52,29.34,1193012.63,540852.81,3835.4,251532.63,0.86,0.779,3.32,2.62,20110803.0,409937.72,1.4,-17.05,263.7,40.34,177.83,80451.0
美思德,17.4465,29.8521,42.1583,50.5743,10.8449,21.6757,31.3781,,化工原料,江苏,36.24,0.47,1.01,81701.17,60118.57,13299.17,32507.03,3.22,0.311,7.18,2.09,20170330.0,27276.35,2.7,-2.69,-25.57,26.07,13.6,9974.0
泰格医药,43.3824,119.6295,200.3617,301.0139,95.9044,218.6531,317.9216,,医疗保健,浙江,63.02,3.61,5.0,407789.0,144417.36,26985.13,131796.63,2.64,0.636,5.54,9.64,20120817.0,87437.03,1.75,35.7,58.67,42.66,19.94,13657.0
云内动力,119.1912,166.6303,181.6781,264.7917,126.1487,176.5049,190.3775,,机械基件,云南,22.83,17.67,19.71,1175014.63,699274.63,259313.84,234262.2,1.19,0.09699999999999999,2.81,1.05,19990415.0,90630.13,0.46,13.23,4.79,13.84,4.3,71868.0
特变电工,614.4391,,1855.7956,2195.7623,501.2935,1424.8210000000001,1938.6521,,电气设备,新疆,11.4,37.14,37.15,9186076.0,5124109.5,2482805.25,1111229.5,2.99,0.522,7.85,1.01,19970618.0,1297456.25,3.49,0.34,4.46,20.28,6.87,271131.0
大名城,278.4241,320.9725,656.9594,1411.9754,37.5219,,55.6317,,区域地产,上海,145.83,22.77,24.75,5418417.5,4425149.0,63362.43,583403.94,2.36,0.022000000000000002,4.7,0.93,19970703.0,314236.31,1.27,71.19,-91.53,33.92,0.79,60612.0
国泰君安,2563.3448,4756.2661,7035.3155,9881.5447,2259.4987,4009.0008,5512.2363,,证券,上海,23.82,75.16,87.14,42956808.0,0.0,357364.09,4367234.5,5.01,0.58,14.17,1.42,20150626.0,3896662.5,4.47,1.04,-21.65,0.0,32.84,162367.0
昆药集团,94.4419,215.5179,280.2552,330.0966,82.2537,180.5978,266.2441,,中成药,云南,15.51,7.59,7.62,656959.38,353974.0,55585.83,141142.52,1.85,0.34,4.92,1.47,20001206.0,159870.09,2.1,23.0,-5.0,50.07,5.27,47064.0
多氟多,69.083,150.8308,208.1412,256.512,76.0829,130.829,,,化工原料,河南,44.11,5.44,6.84,837844.88,417427.63,164002.34,217029.47,3.17,0.26,5.26,2.75,20100518.0,82629.02,1.21,7.66,-19.04,25.82,6.31,133368.0
星宇股份,99.1915,226.8667,323.5823,469.9758,130.9287,300.16,439.2858,,汽车配件,江苏,26.5,2.76,2.76,696289.19,533296.69,101952.13,265938.06,9.63,1.591,15.2,3.7,20110201.0,108146.17,3.92,23.84,35.76,21.36,11.79,5313.0
长海股份,60.0268,104.9253,164.4121,201.9405,40.192,107.9601,194.6095,,玻璃,江苏,16.1,2.61,4.24,325723.5,156135.56,140682.77,97265.93,2.29,0.45799999999999996,5.76,1.71,20110329.0,106482.95,2.51,5.03,18.37,26.08,12.31,8806.0
中央商场,46.4471,242.7913,272.4609,238.9331,39.7486,70.0908,73.6443,,百货,江苏,54.73,11.48,11.48,1570504.0,1141481.13,292154.34,1277.0,0.01,0.07,1.65,2.84,20000926.0,34282.59,0.3,-7.72,-72.97,22.87,1.23,61139.0
国瓷材料,44.3877,113.3036,173.3224,244.81799999999998,75.3256,280.4592,394.9612,543.0337,陶瓷,山东,22.37,4.09,6.42,438870.56,171219.94,83416.75,143153.63,2.23,0.63,4.78,3.84,20120113.0,92578.99,1.44,41.23,127.88,43.62,31.12,9836.0
武汉中商,20.3947,44.4802,34.6623,357.5353,68.8494,102.1992,94.5713,,百货,湖北,23.37,2.51,2.51,262477.69,115990.31,61898.36,7361.7,0.29,0.376,4.68,2.5,19970711.0,61487.69,2.45,2.39,172.84,22.55,3.21,19515.0
盛洋科技,13.6243,20.2419,26.726,24.2172,-5.1054,-4.2755,-6.2622,,通信设备,浙江,0.0,1.09,2.3,101876.47,65820.32,27226.36,8562.71,0.37,-0.027000000000000003,2.27,4.71,20150423.0,17592.97,0.77,-34.94,-123.43,16.18,-1.49,20266.0
柳药股份,83.7229,191.808,289.6141,401.38,113.2532,255.5807,390.8093,,医药商业,广西,14.19,2.59,2.59,907843.88,822066.88,54750.88,207257.13,8.0,1.508,14.51,1.97,20141204.0,130130.6,5.02,24.0,34.94,10.29,4.49,17960.0
欣天科技,12.1139,20.2133,21.0703,31.473000000000003,2.7804,9.0717,18.706,,元器件,深圳,121.63,0.4,1.47,55857.65,41114.37,10888.32,20200.46,1.37,0.127,3.15,6.54,20170215.0,10805.55,0.73,5.43,-11.22,30.87,10.69,15355.0
新北洋,63.2314,134.2229,191.6436,286.4318,77.6249,174.6383,260.8953,,电脑设备,山东,35.25,5.75,6.66,467680.44,245230.84,98486.32,99455.97,1.49,0.4,4.63,3.98,20100323.0,118483.15,1.78,41.6,36.14,39.01,14.53,25007.0
万向德农,11.1949,25.8948,33.3927,57.6326,12.5343,-5.0365,33.0317,,种植业,黑龙江,37.41,2.25,2.25,78563.71,53794.76,10793.32,3444.68,0.15,0.147,2.03,3.6,20020916.0,14310.35,0.64,8.46,-1.08,45.17,18.69,21585.0
重庆燃气,95.0363,188.1361,308.5419,363.4292,107.1366,190.9429,283.0444,,供气供热,重庆,29.93,15.56,15.56,876597.63,264339.94,328522.72,100819.34,0.65,0.182,2.52,2.88,20140930.0,101847.46,0.65,7.02,-8.26,14.18,6.43,42818.0
合肥城建,42.8585,30.8242,21.9946,132.7656,2.7675,166.9059,179.4374,,区域地产,安徽,17.97,3.19,3.2,1278984.25,1269069.5,6475.06,29001.14,0.91,0.561,5.88,2.29,20080128.0,95785.35,2.99,12.51,715.83,39.8,11.91,43163.0
田中精机,7.8484,15.1292,23.153000000000002,21.224,3.7078,39.5482,102.1019,,专用机械,浙江,22.06,0.93,1.25,174452.42,114865.46,11044.95,26544.1,2.13,0.85,1.9,12.68,20150519.0,14796.1,1.19,107.79,340.99,41.3,13.38,6859.0
安迪苏,316.5528,577.3707,911.6707,1323.3158,351.8123,489.2116,709.5143,,化学制药,北京,30.33,26.82,26.82,2109748.5,933164.0,611094.31,223245.72,0.83,0.265,5.07,2.11,20000420.0,857290.69,3.2,11.92,-22.17,34.68,8.32,21695.0
中远海发,347.5181,1054.6894,1139.4746,1461.8905,280.6786,326.9975,805.5454,,水运,上海,32.63,79.32,116.83,13458365.0,2731729.0,5690632.0,-2001.34,0.0,0.069,1.34,2.25,20071212.0,518729.19,0.44,10.26,-29.31,20.73,6.14,360350.0
洽洽食品,77.065,148.5165,236.3231,319.2221,83.8618,172.0437,302.7651,,食品,安徽,25.87,5.07,5.07,457719.06,283708.38,103959.18,158230.25,3.12,0.597,6.29,3.27,20110302.0,87790.53,1.73,15.92,28.11,31.34,10.41,14475.0
海顺新材,14.8727,34.4976,47.2827,65.8112,15.8157,37.2533,51.8086,,广告包装,上海,29.6,0.54,1.04,88384.07,45641.28,27291.02,27209.33,2.61,0.51,6.24,3.14,20160204.0,23669.22,2.27,32.61,9.57,32.97,14.54,8065.0
新华制药,51.5504,106.775,173.6737,209.5919,67.5936,123.3638,193.3312,,化学制药,山东,16.72,3.99,6.22,574232.31,229942.45,221180.59,58494.43,0.94,0.311,4.32,1.6,19970806.0,100792.65,1.62,14.68,11.32,27.93,4.88,31361.0
兰花科创,223.8598,510.7062,741.9915,781.6003,195.1274,628.8452,988.4448,,煤炭开采,山西,6.61,11.42,11.42,2522401.75,563456.75,674701.25,26525.23,0.23,0.865,8.9,0.86,19981217.0,666143.0,5.83,6.49,33.22,41.45,15.65,65378.0
上海机电,238.9918,630.7052,1045.0608,1390.3305,238.8036,653.5834,1032.4565,,运输设备,上海,13.27,8.07,10.23,3313780.75,2792464.5,153991.56,203925.77,1.99,1.01,10.42,1.71,19940224.0,626821.56,6.13,8.28,-1.21,19.74,6.49,63013.0
广东鸿图,55.723,153.0696,238.0118,291.3415,54.6016,176.5303,284.712,,机械基件,广东,12.61,4.26,5.32,835984.38,375563.56,203949.97,280077.13,5.26,0.535,8.48,1.06,20061229.0,108984.55,2.05,20.37,19.62,25.69,6.73,20784.0
中国国贸,158.6569,294.9589,477.094,634.8067,201.6662,403.8617,589.8246,,园区开发,北京,18.55,10.07,10.07,1138888.75,132919.97,199837.34,187251.86,1.86,0.586,6.69,2.17,19990312.0,335157.94,3.33,17.29,23.63,53.13,25.24,12048.0
创业环保,119.249,255.058,410.095,508.251,109.478,282.565,417.153,,环境保护,天津,24.09,10.87,14.27,1410836.0,430549.0,36088.5,41593.3,0.29,0.292,4.01,2.34,19950630.0,339602.81,2.38,11.66,1.72,40.3,24.11,98521.0
凯乐科技,77.2943,346.2998,519.6612,739.5829,303.4671,614.9975,842.9735,,通信设备,湖北,13.56,6.28,7.15,1925374.25,1643350.75,83367.36,213016.34,2.98,1.19,7.76,2.75,20000706.0,227392.41,3.18,5.03,62.22,14.69,7.11,39380.0
建艺集团,28.0282,44.0852,71.7916,91.4565,29.2855,45.348,78.5616,,装修装饰,深圳,24.68,0.66,1.38,366053.91,268125.06,4727.62,55369.11,4.01,0.569,8.94,2.09,20160311.0,48316.62,3.5,6.07,9.43,13.0,3.77,13901.0
楚江新材,82.2218,172.3537,263.1184,360.6283,101.6002,212.9266,311.2443,,铜,安徽,16.5,10.53,11.97,513826.59,371115.63,64222.73,152104.36,1.27,0.29,3.34,1.72,20070921.0,91552.18,0.76,24.29,18.29,7.52,3.19,44839.0
科士达,50.8238,148.7294,246.4914,371.4394,42.3589,153.8523,221.9257,,电器仪表,深圳,20.43,5.58,5.82,369904.72,272071.97,55609.07,53861.31,0.92,0.381,4.09,2.54,20101207.0,120037.9,2.06,5.3,-9.97,30.87,12.33,21000.0
黑猫股份,52.6039,215.3283,318.8396,480.7785,134.8366,306.1549,439.8292,,化工原料,江西,7.93,6.07,7.27,739382.75,398473.28,295952.25,140614.23,1.93,0.605,4.69,1.36,20060915.0,117129.8,1.61,22.34,37.95,17.6,7.62,47331.0
中设集团,49.0561,120.6461,179.2086,296.6567,59.26,167.6477,242.2276,,建筑施工,江苏,18.23,3.09,3.14,622534.06,525833.25,42218.56,81374.06,2.59,0.772,7.39,2.54,20141013.0,115166.06,3.67,63.37,35.17,30.15,9.18,12681.0
老白干酒,41.3149,47.4854,116.6762,163.5233,74.7672,146.2601,244.1065,,白酒,河北,32.87,6.13,6.9,574862.31,317561.25,96500.35,123710.27,1.79,0.38,3.97,3.91,20021029.0,64360.03,0.93,40.58,109.22,62.74,10.04,39018.0
星云股份,5.6377,20.5336,43.68899999999999,62.6247,1.6434,15.9434,24.5321,,电器仪表,福建,76.7,0.6,1.35,70550.25,53294.13,8789.62,22553.72,1.67,0.25,3.95,4.69,20170425.0,15696.19,1.16,22.37,-43.85,48.27,10.67,10443.0
张家港行,203.7293,351.7455,557.2758,763.1023,228.4217,411.5596,642.6072,,银行,江苏,15.61,8.53,18.08,10848707.0,0.0,59681.55,86643.13,0.48,0.35600000000000004,5.49,1.35,20170124.0,149039.66,0.82,16.8,15.31,0.0,29.8,107781.0
益佰制药,100.8021,183.6674,316.2478,387.5298,101.322,165.9859,196.3134,,中成药,贵州,18.12,7.92,7.92,746516.13,271423.25,154746.06,76654.9,0.97,0.248,5.6,1.07,20040323.0,259497.55,3.28,1.29,-37.92,73.82,6.74,63645.0
北辰实业,298.3094,623.0692,835.3816,1140.4107,180.1637,637.7735,1184.5731,,区域地产,北京,7.18,26.6,33.67,9042848.0,8176901.5,227922.72,364889.72,1.08,0.35200000000000004,4.04,0.83,20061016.0,571748.19,1.7,6.64,41.8,37.23,10.99,160573.0
金字火腿,34.3985,18.2093,133.4745,107.9681,,20.4252,11.4081,,食品,浙江,344.1,8.49,9.78,211953.16,102144.09,43010.4,16467.65,0.17,0.012,1.5,3.58,20101203.0,27917.25,0.29,11.78,-91.45,47.88,3.5,38816.0
福建高速,215.02200000000002,414.105,589.804,656.1935,183.722,397.8433,606.7188,,路桥,福建,11.33,27.44,27.44,1741968.75,147177.05,1455992.13,166057.8,0.61,0.221,3.27,1.02,20010209.0,362994.94,1.32,6.67,2.87,65.37,30.8,124626.0
宏辉果蔬,18.9248,34.9281,51.7609,63.3261,14.8205,33.5243,55.0151,,农业综合,广东,40.01,0.69,1.73,93775.24,71093.03,11075.36,24923.85,1.44,0.317,4.65,3.64,20161124.0,36447.12,2.1,2.45,6.29,15.8,10.26,31978.0
新疆浩源,22.9669,36.5589,51.097,75.7738,21.4635,31.8012,45.9836,,供气供热,新疆,69.52,3.13,4.22,119935.26,72288.57,38445.05,2375.48,0.06,0.109,2.41,4.19,20120921.0,48540.0,1.15,8.22,-10.01,33.26,17.94,33106.0
东睦股份,58.3094,150.576,209.9045,300.1019,76.3577,200.4287,248.9778,,机械基件,浙江,14.2,6.34,6.46,337279.75,137950.17,119917.06,135094.55,2.09,0.386,4.09,1.78,20040511.0,59004.53,0.91,15.59,18.61,33.13,16.6,20776.0
蓝黛传动,27.4004,64.14699999999999,75.0469,125.571,26.3964,43.8451,27.0949,,汽车配件,重庆,81.16,2.55,4.21,237177.77,113652.1,70407.17,45764.05,1.09,0.064,2.98,2.33,20150612.0,33220.05,0.79,-8.81,-63.9,19.83,3.71,19583.0
惠威科技,6.2695,15.8169,22.1164,33.6117,5.9671,16.2873,20.5364,,元器件,广东,84.46,0.36,1.25,48472.9,34929.05,11890.67,13909.4,1.12,0.22,3.51,5.28,20170721.0,15860.37,1.27,1.08,-7.15,35.7,11.37,15601.0
爱仕达,53.365,85.8695,113.1671,172.7389,43.0329,92.0634,114.2333,,家用电器,浙江,21.48,2.93,3.5,454660.75,240511.22,65286.31,124542.7,3.56,0.326,6.3,1.48,20100511.0,60834.67,1.74,5.56,0.94,36.87,5.04,16797.0
柯利达,25.996,21.002,39.2062,57.6172,34.2779,43.3041,66.5616,,装修装饰,江苏,46.92,4.21,4.29,386323.25,258216.97,10925.67,26417.61,0.62,0.17,2.61,3.71,20150226.0,43981.85,1.02,3.73,69.77,16.98,4.87,12975.0
维宏股份,11.1357,39.302,69.161,80.6956,7.8497,-0.7054,3.3916,,软件服务,上海,505.83,0.24,0.91,54448.66,38641.0,10499.58,16604.25,1.83,0.037000000000000005,5.51,4.57,20160419.0,21558.15,2.37,14.09,-95.1,63.69,1.96,9661.0
海利生物,24.9399,53.8347,83.8497,113.7395,,32.0512,46.4915,,生物制药,上海,133.81,6.44,6.44,177864.52,70767.38,41166.59,14694.34,0.23,0.07200000000000001,1.68,7.68,20150515.0,21624.06,0.34,-17.93,-44.55,63.61,23.75,24967.0
