name,net_profits_2016_2,net_profits_2016_3,net_profits_2016_4,net_profits_2017_1,net_profits_2017_2,net_profits_2017_3,net_profits_2017_4,net_profits_2018_1,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
合力泰,311.3461,578.2055,873.7946,207.0041,510.3799,907.7844,1179.4834,290.9605,元器件,山东,22.47,20.49,31.28,2264940.25,1427749.75,261902.45,447887.19,1.43,0.09300000000000001,3.3,2.53,20080220.0,254130.55,0.81,52.45,40.56,16.93,7.96,41919.0
大众公用,312.7309,436.7514,547.6443,126.4452,202.7346,355.7897,474.1334,27.8193,供气供热,上海,101.88,24.19,29.52,2039521.0,687760.31,382221.25,108946.47,0.37,0.009000000000000001,2.47,1.55,19930304.0,173702.67,0.59,13.85,-78.0,10.37,1.82,214808.0
海汽集团,39.0553,52.8797,62.8388,15.9197,34.2969,47.2633,50.7363,15.6571,公路,海南,43.7,1.74,3.16,190929.22,69422.4,69523.65,37640.39,1.19,0.05,3.44,2.52,20160712.0,33918.89,1.07,-3.41,-1.65,22.16,5.02,20956.0
博世科,20.6903,39.6894,62.6789,16.3372,52.9764,82.7381,146.7042,60.5824,环境保护,广西,21.94,2.64,3.56,438910.94,182039.34,26817.26,46505.71,1.31,0.17,3.43,4.35,20150217.0,38885.35,1.09,140.82,270.82,30.49,11.66,24347.0
东山精密,151.2306,147.1808,144.2107,21.4632,119.3306,370.606,526.1936,151.4317,通信设备,江苏,46.33,7.75,10.71,2365141.25,1452752.25,411721.97,586794.94,5.48,0.16,7.6,3.45,20100409.0,96622.6,0.9,25.27,605.54,14.33,4.26,16326.0
三维丝,71.8019,83.2618,220.6148,-18.3154,-187.1769,-191.549,42.1086,-38.7657,环境保护,福建,0.0,2.37,3.85,258706.59,135266.05,38778.2,91488.22,2.37,-0.10099999999999999,3.53,2.1,20100226.0,3873.06,0.1,15.78,-111.66,19.0,-34.92,21429.0
国泰君安,5020.1644,7646.5488,9841.4167,2563.3448,4756.2661,7035.3155,9881.5447,2259.4987,证券,上海,14.62,75.16,87.14,45426240.0,0.0,270629.59,4389199.0,5.04,0.26,13.1,1.16,20150626.0,4029220.5,4.62,11.78,-11.85,0.0,36.18,167027.0
新凤鸣,133.7238,333.8002,731.5643,226.1986,526.3316,931.6676,1496.5949,262.0949,化纤,浙江,18.06,1.19,8.43,1228001.38,410666.56,613670.69,169605.11,2.01,0.311,7.91,2.84,20170418.0,396960.72,4.71,23.26,15.87,8.38,4.58,34328.0
天虹股份,285.3549,363.0611,524.1106,222.8522,374.8437,491.5995,718.1926,298.0151,百货,深圳,14.43,12.0,12.0,1532187.25,854898.81,378884.31,170919.16,1.42,0.248,5.27,2.72,20100601.0,340830.09,2.84,9.89,33.73,26.02,5.71,17049.0
振芯科技,44.6592,65.4383,40.0076,12.3812,24.5589,24.1226,30.5398,25.6135,通信设备,四川,76.57,5.49,5.56,145526.45,111220.63,7609.36,10069.11,0.18,0.046,1.7,8.31,20100806.0,26296.55,0.47,-0.04,106.87,54.78,24.8,48284.0
中光防雷,36.9289,46.4736,57.7735,8.0902,19.7137,30.8237,38.4959,10.9519,元器件,四川,69.17,1.57,1.71,95185.0,81158.11,6599.5,27226.39,1.59,0.064,4.69,3.78,20150513.0,31818.65,1.86,32.11,35.37,32.71,12.47,14023.0
合肥百货,184.2985,230.7126,283.4766,112.1104,176.4863,252.8497,213.148,113.4666,百货,安徽,10.02,7.79,7.8,1019390.5,563773.06,172597.23,30882.48,0.4,0.145,4.84,1.2,19960812.0,190022.7,2.44,4.24,1.21,18.32,3.52,29851.0
健康元,257.3856,373.7807,451.4152,191.5919,327.0686,2025.5039,2133.0404,225.799,化学制药,深圳,20.86,15.72,15.73,2216041.25,1410669.0,418463.88,93317.06,0.59,0.14400000000000002,4.82,2.48,20010608.0,471495.56,3.0,9.08,17.85,64.82,7.5,131992.0
云海金属,69.9302,117.1792,169.3022,61.0228,95.7028,134.8468,154.8219,57.6203,小金属,江苏,18.37,4.5,6.46,382302.13,190665.45,127933.07,46609.55,0.72,0.08900000000000001,2.49,2.64,20071113.0,44783.6,0.69,1.51,-5.58,12.3,4.98,68165.0
鲁泰A,344.6412,581.1611,805.4463,157.9947,393.07,590.1086,841.1509,159.2784,纺织,山东,15.25,5.61,9.23,1041723.38,382088.88,532375.81,69949.36,0.76,0.17300000000000001,7.99,1.32,20001225.0,478838.09,5.19,19.14,0.17,28.58,10.48,61943.0
良信电器,75.1045,131.4616,162.1962,30.9062,111.1268,182.9729,210.2001,40.0695,电气设备,上海,33.05,5.47,7.86,212384.05,141972.38,24526.45,63274.57,0.8,0.051,2.2,3.06,20140121.0,52534.85,0.67,13.82,29.65,40.82,12.33,14780.0
奥康国际,211.5041,255.8191,305.2047,113.9204,175.0115,191.8491,226.4679,119.3364,服饰,浙江,9.99,4.01,4.01,530647.63,373744.0,48036.53,192974.38,4.81,0.298,10.47,1.14,20120426.0,165797.31,4.13,-1.55,4.75,38.15,13.75,20192.0
金发科技,451.0004,616.7044,737.2882,127.12,239.4728,457.8135,547.9386,185.6262,塑料,广东,18.81,25.6,27.17,2104732.75,1134235.13,629065.0,348456.28,1.28,0.068,3.72,1.38,20040623.0,340776.22,1.25,2.75,46.02,14.52,3.35,85904.0
楚天高速,219.3628,323.1897,390.4566,173.1835,326.0567,482.9999,575.7026,167.0883,路桥,湖北,8.42,14.91,17.31,1075760.88,157070.02,61064.92,136261.86,0.79,0.09699999999999999,3.57,0.91,20040310.0,215202.05,1.24,25.48,-3.52,44.59,25.43,68530.0
风神股份,144.1286,181.2402,84.5514,-118.9685,-112.4991,-200.5454,-474.9932,-102.809,汽车配件,河南,0.0,5.62,5.62,769531.31,348937.75,316013.19,175495.2,3.12,-0.183,3.23,1.14,20031021.0,-77825.06,-1.38,-25.49,13.58,12.54,-7.17,26851.0
三川智慧,73.8254,113.6126,133.5763,21.56,44.4577,63.6229,79.0936,17.7978,电器仪表,江西,54.2,9.58,10.4,179576.13,111657.32,26113.38,6782.97,0.07,0.017,1.48,2.51,20100326.0,33479.95,0.32,12.41,-17.45,32.64,12.54,53310.0
星网宇达,17.9398,42.0056,73.3261,3.5401,19.3185,37.957,62.7435,3.7460000000000004,通信设备,北京,308.4,0.62,1.6,166946.23,91324.53,24350.86,44698.65,2.79,0.023,4.93,5.85,20161213.0,31247.09,1.95,127.94,5.81,49.79,4.68,12682.0
金新农,82.8029,123.7745,158.8227,34.5254,63.452,91.5918,67.6578,18.6423,饲料,深圳,39.5,3.11,3.81,425868.09,190962.19,82136.5,87423.18,2.3,0.049,4.35,1.78,20110218.0,34038.96,0.89,-12.95,-46.0,14.83,2.52,32800.0
麦迪科技,10.3548,,45.2057,-3.165,13.6802,29.2595,51.1109,-4.9073,软件服务,江苏,0.0,0.6,0.81,60112.51,36873.32,21444.61,17799.45,2.2,-0.061,5.3,6.33,20161208.0,17823.07,2.2,9.98,-55.05,75.4,-13.49,6321.0
润欣科技,23.2966,34.9731,49.3138,,28.8353,43.6092,54.4148,13.2973,通信设备,上海,72.35,1.55,3.18,114909.52,98817.31,283.57,3264.37,0.1,0.04,1.67,7.23,20151210.0,16594.25,0.52,4.2,25.55,12.31,3.57,19886.0
宝光股份,24.1367,40.7461,36.1445,6.1864,23.2165,34.4551,36.0412,4.7973,电气设备,陕西,89.73,2.36,2.36,69657.18,46103.3,21189.25,763.87,0.03,0.02,2.13,3.43,20020116.0,22254.71,0.94,11.7,-22.46,21.15,2.92,14568.0
泰胜风能,106.8847,159.0189,219.1057,40.3492,108.322,153.4881,153.6938,14.1073,电气设备,上海,44.22,4.91,7.19,318765.88,209734.02,60982.78,70538.61,0.98,0.02,3.15,1.1,20101019.0,80128.02,1.11,35.41,-65.04,24.5,6.08,45010.0
盛路通信,126.1589,180.4754,161.3789,57.9484,90.2067,111.8504,100.7774,60.1688,通信设备,广东,22.86,4.24,7.62,352125.72,176595.56,27818.45,124197.75,1.63,0.079,3.39,2.13,20100713.0,52668.61,0.69,39.7,3.83,30.65,16.16,41774.0
特一药业,43.7499,66.4768,94.777,18.7138,54.2523,81.3831,106.3428,24.7949,中成药,广东,32.33,1.19,2.0,190387.92,76321.61,32890.15,23792.63,1.19,0.12,5.02,3.2,20140731.0,49717.75,2.49,34.31,32.5,49.85,12.17,21045.0
苏州恒久,15.9615,23.7219,41.0472,6.4644,16.0371,19.7406,30.4466,3.3149,元器件,江苏,156.68,0.88,1.92,62647.88,44876.94,10709.07,13162.6,0.69,0.017,2.83,3.82,20160812.0,18819.75,0.98,-5.65,-48.72,25.18,5.45,16374.0
四川成渝,675.4457,1028.0742,1047.1737,278.4162,584.1727,914.7554,888.4367,397.1932,路桥,四川,7.18,21.63,30.58,3486592.5,662248.88,49457.87,185391.98,0.61,0.13,4.67,0.8,20090727.0,448411.56,1.47,-3.83,42.66,49.77,26.81,66606.0
神力股份,24.9808,34.6892,45.647,10.8942,21.5755,25.699,30.7634,4.7824,电气设备,江苏,117.04,0.56,1.21,92180.81,73406.85,7324.06,45249.8,3.75,0.04,6.2,2.99,20161125.0,15234.62,1.26,40.03,-56.1,10.33,2.35,11410.0
宏川智慧,55.8725,,,24.324,43.7864,71.6853,92.6407,26.9794,仓储物流,广东,83.24,0.61,2.43,234218.09,58174.36,101818.2,102146.59,4.2,0.15,6.97,5.3,20180328.0,40968.15,1.68,0.0,0.0,61.03,27.86,115324.0
创业环保,236.683,366.755,443.168,119.249,255.058,410.095,508.251,109.478,环境保护,天津,31.52,10.87,14.27,1339327.5,441595.09,37737.6,39911.5,0.28,0.077,3.78,2.56,19950630.0,309101.31,2.17,1.0,-8.19,38.35,22.21,118346.0
庄园牧场,37.6248,,75.9106,17.9894,37.7415,54.2503,68.3519,17.732,乳制品,甘肃,59.59,0.47,1.87,176729.81,80187.15,66223.7,50879.06,2.72,0.08,6.11,3.69,20171031.0,41721.51,2.23,0.0,0.0,32.87,10.78,29852.0
珍宝岛,208.2046,379.3461,509.5609,117.3953,199.5228,354.7065,520.8726,157.1232,中成药,黑龙江,18.21,8.49,8.49,700994.44,483482.31,121455.4,122516.02,1.44,0.185,5.68,2.37,20150424.0,245585.05,2.89,11.47,33.84,73.26,25.76,28134.0
福晶科技,33.2295,52.2006,70.3299,33.0284,66.1973,105.449,136.586,38.5098,元器件,福建,38.85,4.21,4.28,91629.07,41263.68,38048.55,6676.82,0.16,0.09,1.89,7.4,20080319.0,25073.35,0.59,17.22,16.6,59.51,30.79,46451.0
海达股份,41.2066,60.4838,82.9812,23.6051,60.2058,100.3444,140.2801,46.7321,橡胶,江苏,17.3,4.53,5.54,220327.34,146313.45,36424.76,20381.48,0.37,0.084,2.13,2.74,20120601.0,35484.3,0.64,104.65,97.97,28.96,9.77,15204.0
上海沪工,30.1318,50.3491,69.259,18.1571,42.2816,61.9184,68.4402,0.9668,专用机械,上海,788.33,0.5,2.0,87457.65,65933.5,12375.16,17166.15,0.86,0.005,3.27,4.66,20160607.0,24577.61,1.23,2.67,-94.68,21.71,0.63,17007.0
中设集团,92.3845,124.10799999999999,209.8698,49.0561,120.6461,179.2086,296.6567,59.26,建筑施工,江苏,23.25,3.09,3.14,524464.44,431471.56,38131.53,90894.8,2.9,0.18899999999999997,7.03,2.5,20141013.0,105774.85,3.37,31.15,20.8,28.46,10.18,11706.0
新易盛,48.4703,80.4962,105.2868,29.8764,62.6586,96.6216,111.0909,-3.6374,通信设备,四川,0.0,1.27,2.38,134787.23,97377.32,30263.74,37418.01,1.57,-0.02,4.59,3.25,20160303.0,48664.65,2.04,-7.32,-112.17,14.96,-2.05,19877.0
爱建集团,312.2447,462.2994,620.5008,128.4757,359.5687,583.009,829.7722,177.4632,多元金融,上海,21.18,14.34,16.22,1801626.38,514728.09,46914.03,405109.97,2.5,0.109,5.51,1.68,19930426.0,269764.47,1.66,34.53,38.13,34.16,135.52,73292.0
泰格医药,78.152,99.6686,140.65200000000002,43.3824,119.6295,200.3617,301.0139,95.9044,医疗保健,浙江,78.75,3.33,5.0,393426.38,156827.06,20763.81,130525.17,2.61,0.192,5.28,11.45,20120817.0,76487.78,1.53,33.16,121.07,44.93,20.27,14069.0
天域生态,26.7491,30.6266,109.9123,23.3023,40.4649,49.6148,121.32799999999999,-4.5817,环境保护,重庆,0.0,1.22,2.42,246001.75,196795.05,20293.45,65438.71,2.71,-0.019,5.39,1.99,20170327.0,42215.46,1.75,-21.95,-119.66,28.37,-2.87,20053.0
人福医药,426.9536,623.0635,832.4034,,375.7885,1939.6118,2068.7196,177.4615,化学制药,湖北,23.11,12.86,13.54,3674044.0,1614300.63,414815.88,493746.09,3.65,0.11,8.63,1.41,19970606.0,507153.56,3.75,33.28,-10.21,41.02,4.0,66861.0
吴通控股,130.4017,177.8377,167.9632,47.5948,88.0806,162.6134,225.5958,49.1562,通信设备,江苏,23.8,8.25,12.75,354087.41,128905.88,28255.0,88094.02,0.69,0.039,2.17,1.69,20120229.0,57888.11,0.45,45.74,3.28,21.28,6.88,59048.0
国投资本,1386.2386,2113.4404,2561.732,567.0164,1267.0526,1927.2498,2589.6917,501.1697,证券,上海,19.88,36.94,42.27,16279722.0,13697350.0,27884.69,2069310.75,4.9,0.11900000000000001,8.69,1.09,19970519.0,893764.81,2.11,28.94,-11.61,3.07,178.58,46288.0
亚太科技,144.0541,200.6073,296.7722,70.7493,149.3804,214.2852,303.6347,82.5847,铝,江苏,20.5,7.05,12.71,512482.81,358961.69,108029.22,194833.11,1.53,0.065,3.76,1.42,20110118.0,139296.2,1.1,9.26,16.73,19.5,9.82,69070.0
永利股份,53.8932,93.7701,153.5543,71.0424,147.4894,218.1051,291.9685,51.3234,塑料,上海,20.0,5.4,8.16,427661.44,238952.97,56360.69,159644.38,1.96,0.063,3.35,1.5,20110615.0,69917.46,0.86,6.58,-27.76,29.41,7.47,20218.0
恒顺醋业,75.988,117.0085,170.4112,44.57,93.8847,144.8701,280.8975,59.2594,食品,江苏,33.19,7.84,7.84,264329.66,104995.92,93316.65,47033.07,0.6,0.076,2.37,4.23,20010206.0,67993.43,0.87,8.21,32.96,40.24,14.83,36035.0
苏州高新,263.8459,292.2357,307.1128,104.1388,258.6907,312.3636,606.2608,139.584,园区开发,江苏,13.22,11.94,11.94,3282124.75,2595130.25,169408.31,177177.5,1.48,0.1,5.15,1.2,19960815.0,254401.63,2.13,18.49,34.04,32.19,15.3,65082.0
福成股份,84.9392,147.3347,184.7432,24.7704,65.5255,119.3529,156.558,36.2797,农业综合,河北,61.66,8.19,8.19,245133.38,143125.02,55215.32,29767.09,0.36,0.044000000000000004,2.3,4.75,20040713.0,71210.11,0.87,17.65,46.46,32.16,10.27,21806.0
美力科技,19.9775,32.3812,55.3513,11.9973,21.3622,32.8669,47.6542,8.5746,机械基件,浙江,65.01,0.68,1.79,99300.36,57845.26,29524.45,27514.13,1.54,0.048,3.82,3.26,20170220.0,20661.75,1.15,13.51,-28.53,31.07,7.81,15930.0
全聚德,70.6669,129.6645,139.5898,35.5337,76.8001,133.6696,135.996,37.181,酒店餐饮,北京,29.72,3.06,3.08,204163.81,119256.76,55164.61,53977.07,1.75,0.121,5.02,2.86,20071120.0,55545.73,1.8,1.51,4.64,59.6,8.39,23922.0
光明乳业,240.72099999999998,425.5094,563.1854,186.9766,366.3069,528.8095,617.2396,133.5947,乳制品,上海,23.44,12.24,12.24,1654606.25,783259.0,594851.44,170846.55,1.4,0.109,4.55,2.25,20020828.0,213607.95,1.74,-4.98,-28.55,34.3,2.62,47115.0
协鑫集成,193.1031,209.2423,-26.9116,-125.5039,24.0127,48.4034,23.8531,-146.7327,电气设备,上海,0.0,25.24,50.62,2080641.63,1641815.88,218911.66,266304.31,0.53,-0.03,0.8,5.79,20101118.0,-373308.81,-0.74,-18.38,-16.91,12.03,-7.26,159620.0
中原内配,105.9665,164.8229,214.5475,59.9463,131.9479,210.7002,279.2297,49.5704,汽车配件,河南,21.33,4.59,6.07,378376.84,153364.81,94798.57,62378.8,1.03,0.08199999999999999,4.03,1.73,20100716.0,118848.32,1.96,13.3,-17.31,41.98,13.04,75439.0
三峡水利,118.1977,197.2804,231.3072,48.8597,137.1956,199.0978,343.3869,27.0646,水力发电,重庆,61.55,9.93,9.93,501384.59,108260.15,270286.0,77162.86,0.78,0.027000000000000003,2.79,2.4,19970804.0,89184.7,0.9,5.85,-44.61,16.32,10.32,61557.0
永创智能,43.2494,70.3098,88.6767,17.1317,39.0246,57.2183,65.8483,14.0247,专用机械,浙江,69.52,1.84,4.0,232263.52,165838.31,29273.84,16188.27,0.4,0.035,2.4,4.07,20150529.0,35550.12,0.89,21.56,-18.14,32.28,4.65,26057.0
鹏辉能源,43.6752,86.7218,138.7817,30.357,96.2117,193.3393,251.3965,73.9453,电气设备,广东,19.31,2.15,2.81,391317.25,281106.72,69914.93,109032.22,3.88,0.263,7.34,2.77,20150424.0,69967.84,2.49,32.93,143.59,22.26,19.03,20720.0
华铭智能,27.031999999999996,38.9921,48.5738,4.7953,19.2967,26.1022,45.231,27.5912,专用机械,上海,29.75,0.68,1.38,82432.2,70815.61,6979.53,19802.05,1.44,0.2,4.47,5.33,20150527.0,24769.13,1.8,15.97,475.38,44.56,33.84,13628.0
利尔化学,97.975,134.9378,208.3473,58.2161,149.3567,228.9247,401.9673,115.6069,农药化肥,四川,23.31,5.24,5.24,528028.06,228365.45,185764.55,81008.8,1.54,0.22,4.76,4.32,20080708.0,100464.11,1.92,72.18,98.58,30.59,12.78,21230.0
重庆路桥,165.3819,244.1807,295.263,48.0415,175.7687,230.7726,280.2636,52.3641,路桥,重庆,17.78,10.98,10.98,680043.63,140227.47,18558.65,5429.05,0.05,0.048,3.27,1.04,19970618.0,162217.05,1.48,-0.16,9.0,91.18,87.9,62436.0
哈药股份,378.6584,611.1083,788.1031,46.5524,347.5512,263.7766,406.9759,140.227,化学制药,黑龙江,18.69,24.93,25.45,1372631.38,919627.69,355743.78,77212.46,0.3,0.055,2.83,1.46,19930629.0,280679.44,1.1,-7.38,201.22,28.65,4.91,108240.0
润达医疗,48.589,84.7807,116.4278,33.1953,96.2107,167.5892,219.1867,56.4297,医药商业,上海,32.89,5.08,5.8,751824.56,420190.44,76247.8,102373.24,1.77,0.09699999999999999,4.04,3.17,20150527.0,69847.5,1.21,70.58,69.99,26.81,4.36,16696.0
通用股份,83.3911,132.4031,170.3169,29.2787,64.3834,107.484,147.4993,32.3587,汽车配件,江苏,51.11,1.75,7.27,412155.25,218581.91,128134.6,74228.81,1.02,0.045,3.62,2.52,20160919.0,100370.93,1.38,8.28,10.52,13.95,3.32,62591.0
掌趣科技,418.5006,559.6285,508.5858,161.8481,267.1189,394.273,263.8944,131.5721,互联网,北京,22.74,27.01,27.58,980710.38,186747.5,3829.76,410900.69,1.49,0.048,3.12,1.39,20120511.0,168170.88,0.61,5.75,-18.71,57.38,27.25,199441.0
劲拓股份,20.1784,30.0291,52.1082,8.0293,30.6841,51.1304,80.3368,20.0286,专用机械,深圳,50.63,1.56,2.43,77577.43,55182.6,4674.26,4794.41,0.2,0.08199999999999999,2.13,7.81,20141010.0,21586.03,0.89,77.27,149.44,39.27,15.07,11289.0
古鳌科技,14.5928,15.4371,38.0149,-15.4409,-6.825,-2.8768,14.9147,-13.3001,专用机械,上海,0.0,0.65,1.1,65781.31,55414.13,8572.61,22942.3,2.08,-0.121,4.65,3.3,20161018.0,18743.6,1.7,38.04,13.87,41.53,-61.74,12384.0
银河磁体,52.5526,83.742,118.2909,29.9133,110.4149,148.2242,192.9654,35.6574,元器件,四川,30.88,2.27,3.23,130718.75,111168.71,16847.75,49620.26,1.54,0.11,3.87,3.53,20101013.0,30623.55,0.95,19.8,19.2,36.48,24.48,22923.0
闽东电力,80.3461,120.3396,26.3305,1.8075,58.1055,102.3213,22.5889,-62.1382,水力发电,福建,0.0,3.73,4.58,399915.66,97524.43,156185.66,164939.25,3.6,-0.136,4.75,1.22,20000731.0,4081.38,0.09,-62.82,-3537.75,5.03,-80.21,38797.0
华统股份,38.336,64.1833,92.1854,34.7742,60.4119,86.7159,118.4545,46.7607,食品,浙江,24.79,1.47,2.68,171864.84,49112.71,72323.28,52063.93,1.94,0.174,4.54,3.81,20170110.0,48174.26,1.8,12.39,34.47,6.09,3.7,5267.0
澳洋顺昌,89.0016,154.0647,205.6214,63.8083,148.1542,256.9323,354.4181,89.781,仓储物流,江苏,18.46,9.14,9.87,683806.19,363055.63,197140.38,34153.37,0.35,0.09,2.49,2.7,20080605.0,105521.4,1.07,39.99,40.7,23.83,9.87,67819.0
东方明珠,1278.6674,1929.3504,2934.0142,429.6847,1223.6417,1012.575,2236.9112,437.0823,影视音像,上海,21.86,26.27,26.41,3730572.5,2160731.75,257293.17,1220439.75,4.62,0.18,10.58,1.37,19930316.0,1178954.88,4.46,-24.49,1.72,32.19,15.62,155458.0
宗申动力,172.1944,244.5205,291.1176,77.935,163.8463,222.2989,272.4081,59.9057,摩托车,重庆,23.46,8.92,11.45,816934.44,420443.25,75409.47,55122.06,0.48,0.052000000000000005,3.34,1.47,19970306.0,177249.48,1.55,0.13,-23.13,14.79,4.5,97108.0
南京公用,118.4536,129.0028,192.6045,46.861999999999995,66.8452,90.4137,148.5212,58.5009,供气供热,江苏,11.8,5.73,5.73,1091905.13,539990.38,289355.44,40569.8,0.71,0.102,4.39,1.1,19960806.0,137253.52,2.4,2.24,24.84,18.8,5.84,30301.0
皮阿诺,15.606,,87.5399,8.2082,34.6915,69.8575,102.9836,13.0141,家居用品,广东,63.74,0.53,1.55,128135.27,95899.56,16178.76,48790.2,3.14,0.084,5.95,3.59,20170310.0,24832.82,1.6,73.85,58.55,32.39,7.1,23956.0
中原传媒,316.7628,457.6336,673.0733,90.6662,,466.5575,693.2221,77.4672,出版业,河南,23.38,6.67,10.23,1147147.5,732384.13,142886.31,275148.91,2.69,0.076,7.1,1.0,19970331.0,327961.56,3.21,2.02,-14.56,29.02,4.88,18651.0
加加食品,97.9173,127.8221,150.0984,59.1515,99.2489,128.7308,159.2836,54.2824,食品,湖南,25.79,9.45,11.52,284549.09,81856.11,156418.25,20638.55,0.18,0.047,1.83,2.65,20120106.0,63925.43,0.55,1.6,-8.23,26.73,10.19,52884.0
东富龙,142.6341,185.5223,234.5115,52.0888,82.0408,110.566,123.0978,21.7209,医疗保健,上海,53.95,3.34,6.28,437171.41,353458.0,39259.7,113315.67,1.8,0.035,4.8,1.56,20110201.0,101482.06,1.62,2.31,-58.3,34.65,4.71,30739.0
亿纬锂能,88.9661,158.7673,251.8152,53.7614,232.5293,323.1356,403.3648,74.2298,元器件,广东,48.89,8.19,8.55,831766.44,347673.31,209485.59,106720.22,1.25,0.087,3.74,4.54,20091030.0,114088.97,1.33,20.02,38.07,29.66,10.85,77941.0
深高速,614.904,946.7553,1169.3532,348.5947,741.7308,1210.9502,1426.4028,397.0528,路桥,深圳,11.04,14.33,21.81,4466758.0,861175.69,111859.85,528765.56,2.42,0.182,6.46,1.24,20011225.0,360237.09,1.65,20.09,21.43,51.04,29.59,19051.0
紫光国微,150.3227,276.3567,336.1064,53.4352,123.4808,213.03799999999998,279.8872,47.3914,元器件,河北,152.66,6.05,6.07,518861.09,271012.69,25908.46,61902.13,1.02,0.078,5.81,8.21,20050606.0,215135.67,3.55,28.28,-11.31,25.65,9.19,128935.0
金科股份,666.6233,1008.5756,1395.2603,151.1637,455.5923,947.5981,2004.6052,170.7701,区域地产,重庆,39.01,52.16,53.4,16278794.0,14927614.0,238334.52,408350.88,0.76,0.02,3.41,1.46,19961128.0,788398.13,1.48,15.31,12.97,20.37,3.21,176227.0
徕木股份,23.724,,49.5435,8.7403,23.0061,40.4508,49.3605,10.1171,元器件,上海,49.58,0.83,1.2,110523.02,61884.82,38282.94,19770.26,1.64,0.084,5.93,2.81,20161117.0,35410.18,2.94,20.39,15.75,30.85,10.09,14161.0
西王食品,94.6389,116.3383,134.8151,67.7743,140.648,202.3853,343.2737,83.8096,食品,山东,22.61,5.27,7.71,845686.69,256257.52,70858.02,231255.09,3.0,0.109,5.15,1.91,19961126.0,108447.86,1.41,-8.77,10.7,37.57,6.15,18445.0
泰嘉股份,19.0865,28.7124,41.1524,10.6772,21.9294,40.4423,50.6749,15.5472,钢加工,湖南,33.95,0.84,1.42,70984.2,42356.12,19866.88,20014.26,1.41,0.11,4.44,3.36,20170120.0,26366.63,1.86,24.89,45.61,40.58,16.79,17498.0
东睦股份,77.8566,108.9222,175.8631,58.3094,150.576,209.9045,300.1019,76.3577,机械基件,浙江,21.14,6.34,6.46,341537.06,153266.34,109910.92,154341.38,2.39,0.11800000000000001,4.1,2.44,20040511.0,67748.85,1.05,30.71,30.95,35.55,14.37,19198.0
永鼎股份,114.0997,159.6732,250.5298,55.378,132.333,170.5633,291.5173,42.173,通信设备,江苏,27.63,9.9,12.53,486858.69,272872.69,51519.23,54111.18,0.43,0.034,2.15,1.73,19970929.0,99699.71,0.8,45.68,-23.85,12.95,6.38,59860.0
海峡环保,43.6812,63.3374,96.4957,22.3892,52.7747,77.8219,99.3999,24.2869,环境保护,福建,38.54,1.8,4.5,224751.95,29259.97,96540.07,62551.91,1.39,0.054000000000000006,3.2,2.6,20170220.0,33634.62,0.75,3.53,8.48,50.18,27.42,44368.0
永高股份,122.1254,216.0364,214.8474,6.0782,63.1715,129.9834,192.6543,7.529,塑料,浙江,131.66,8.95,11.23,488427.84,265514.75,178567.7,63772.4,0.57,0.006999999999999999,2.4,1.47,20111208.0,72360.49,0.64,11.91,23.87,22.84,0.81,28679.0
新华文轩,350.0234,481.2322,647.4623,186.6442,497.9249,675.7261,923.8445,178.4051,出版业,四川,16.36,1.99,12.34,1319258.75,696427.75,130346.1,257258.77,2.09,0.145,7.03,1.35,20160808.0,254291.47,2.06,2.46,-4.41,37.57,11.26,35507.0
联创光电,99.2213,156.4937,157.4252,48.521,115.5946,172.704,199.2415,,元器件,江西,26.67,4.43,4.43,427296.44,233144.91,52450.16,63715.2,1.44,0.08900000000000001,5.14,1.85,20010329.0,104896.67,2.37,31.51,-18.53,12.37,5.01,44882.0
新美星,27.1127,38.1392,59.5916,11.8733,21.869,34.8977,59.2936,11.8554,专用机械,江苏,40.68,0.5,1.52,126864.61,92773.27,9822.37,30648.3,2.02,0.078,4.04,3.14,20160425.0,19997.11,1.32,9.92,-0.15,33.2,9.95,12182.0
盛讯达,49.3609,69.7901,99.6739,19.2915,44.6091,51.4006,63.227,3.7005,软件服务,深圳,296.44,0.47,0.93,147216.02,57796.55,10462.0,49044.05,5.25,0.04,11.78,3.99,20160624.0,46951.65,5.03,46.1,-80.82,29.5,5.84,16603.0
