序号,code,name,现价,涨跌幅(%),涨跌,换手(%),成交量,市盈率,昨收,开盘价,最高价,最低价,2018_profit,2017_profit,2016_profit,2015_profit,2014_profit
1479,06060,众安在线,41.05,-1.08,-0.45,0.26,120.26万,--,41.5,41.95,41.95,40.1,0,,0,0,0
1480,00188,新华汇富金融,0.09,-1.09,-0.0,0.01,72.00万,22.75,0.092,0.092,0.092,0.091,0,-647000,-71.86,11.63,32.02
1481,00129,泛海集团,1.82,-1.09,-0.02,0.01,15.41万,1.64,1.84,1.8,1.82,1.8,1704,1726,1134,1002,0
1482,02356,大新银行集团,16.3,-1.09,-0.18,0.03,46.81万,10.45,16.48,16.3,16.42,16.2,0,5132,4720,4587,4165
1483,01810,小米集团－W,19.88,-1.09,-0.22,0.5,1.12亿,--,20.1,20.1,20.45,19.5,0,0,0,0,0
1484,00042,东北电气,0.9,-1.1,-0.01,0.01,1.60万,--,0.91,0.94,0.96,0.9,0,-88.12,-92.32,7.52,9.26
1485,01366,江南集团,0.45,-1.1,-0.01,0.01,52.60万,14.61,0.455,0.45,0.455,0.445,0,145,655,870,758
1486,06083,环宇物流(亚洲),0.9,-1.1,-0.01,0.1,47.20万,18.29,0.91,0.83,0.91,0.83,0,28.96,28.75,2.71,0
1487,02262,梁志天设计集团,0.89,-1.11,-0.01,0.45,511.20万,10.53,0.9,0.89,0.9,0.88,0,0,0,0,0
1488,01203,广南(集团),0.89,-1.11,-0.01,0.01,11.20万,14.11,0.9,0.87,0.9,0.87,0,5.52,84.3,87.2,159
1489,02283,东江集团控股,6.2,-1.12,-0.07,0.04,35.00万,17.22,6.27,6.12,6.27,6.12,0,345,227,210,191
1490,00722,联合医务,1.77,-1.12,-0.02,0.01,4.00万,37.03,1.79,1.8,1.8,1.76,0,57.09,14.25,0,0
1491,03311,中国建筑国际,7.94,-1.12,-0.09,0.07,369.63万,6.68,8.03,8.0,8.01,7.78,0,6790,6012,4756,4048
1492,00512,远大医药,5.29,-1.12,-0.06,0.07,188.50万,25.68,5.35,5.35,5.35,5.19,0,559,314,241,203
1493,06161,泰加保险,0.88,-1.12,-0.01,0.05,28.20万,22.80,0.89,0.86,0.88,0.83,0,,,,
1494,00341,大家乐集团,19.34,-1.12,-0.22,0.05,29.60万,24.48,19.56,19.5,19.5,19.22,570,603,615,695,0
1495,01913,普拉达,35.0,-1.13,-0.4,0.02,53.26万,42.43,35.4,35.45,35.5,34.65,0,415,475,0,0
1496,00656,复星国际,13.98,-1.13,-0.16,0.35,2996.54万,7.62,14.14,14.08,14.22,13.68,0,22971,16281,16183,12705
1497,00088,TaiCheungHold,8.71,-1.14,-0.1,0.0,2.60万,15.28,8.81,8.73,8.87,8.68,242,65.5,51.9,510,0
1498,01498,培力控股,2.6,-1.14,-0.03,0.03,8.00万,329.11,2.63,2.6,2.6,2.51,0,10.33,38.67,40.13,0
1499,01373,国际家居零售,1.73,-1.14,-0.02,0.06,44.40万,15.73,1.75,1.75,1.75,1.7,121,96.64,73.49,95.58,0
1500,00479,华建控股,0.09,-1.15,-0.0,0.0,12.00万,--,0.087,0.083,0.086,0.083,0,-61.05,16.13,-62.64,-54.23
1501,00321,德永佳集团,3.43,-1.15,-0.04,0.03,40.60万,15.59,3.47,3.43,3.43,3.38,468,520,1345,858,0
1502,00497,资本策略地产,0.42,-1.16,-0.01,2.23,2.23亿,4.22,0.43,0.43,0.435,0.415,1109,1367,1711,281,0
1503,00687,香港国际建投,1.7,-1.16,-0.02,0.0,9.80万,680.00,1.72,1.69,1.7,1.69,0,95.47,952,823,0
1504,00198,星美控股,2.55,-1.16,-0.03,0.08,217.60万,--,2.58,2.53,2.56,2.51,0,-253,493,447,406
1505,00160,汉国置业,4.24,-1.17,-0.05,0.01,7.20万,1.02,4.29,4.25,4.25,4.24,3494,1004,899,2540,0
1506,00489,东风集团股份,7.59,-1.17,-0.09,0.42,1205.23万,3.88,7.68,7.75,7.75,7.5,0,15775,15739,14065,14683
1507,02324,首都创投,0.08,-1.18,-0.0,0.17,454.80万,--,0.085,0.085,0.087,0.083,0,-585,-256,1303,0
1508,06808,高鑫零售,10.02,-1.18,-0.12,0.16,1492.29万,28.82,10.14,10.02,10.04,9.9,0,4487,3936,3575,4214
1509,02218,安德利果汁,5.0,-1.19,-0.06,0.02,2.30万,15.74,5.06,5.1,5.1,5.0,0,95.87,104,67.32,54.93
1510,03313,雅高控股,0.41,-1.19,-0.01,0.0,5.00万,86.54,0.42,0.415,0.415,0.415,0,16.47,9.65,101,144
1511,01011,泰凌医药,1.65,-1.2,-0.02,0.13,203.10万,12.84,1.67,1.65,1.65,1.6,0,270,186,136,96.07
1512,00305,五菱汽车,0.41,-1.21,-0.01,0.02,45.00万,3.63,0.415,0.41,0.41,0.4,0,385,400,242,142
1513,00193,冠中地产,0.08,-1.21,-0.0,0.0,14.70万,2.32,0.083,0.079,0.08199999999999999,0.079,0,53.9,-141,-59.39,-90.09
1514,01929,周大福,8.15,-1.21,-0.1,0.08,814.83万,19.93,8.25,8.35,8.35,8.1,5832,4378,3936,6659,0
1515,03898,中车时代电气,40.6,-1.22,-0.5,0.35,192.59万,25.38,41.1,40.9,41.5,40.55,0,2816,2989,3269,2486
1516,00767,亚太丝路投资,0.16,-1.22,-0.0,0.14,548.06万,7.61,0.16399999999999998,0.15,0.16399999999999998,0.135,0,129,422,-144,-20.02
1517,01496,亚积邦租赁,0.41,-1.22,-0.01,0.0,--,16.60,0.41,0.0,0.0,0.0,26.3,15.28,29.03,0,0
1518,01812,晨鸣纸业,6.47,-1.22,-0.08,0.32,171.20万,4.17,6.55,6.46,6.5,6.28,0,4418,2092,1108,166
1519,00698,通达集团,1.61,-1.23,-0.02,0.07,413.32万,9.57,1.63,1.59,1.62,1.56,0,1256,1197,872,642
1520,01737,亚洲实业集团,0.24,-1.24,-0.0,0.03,31.00万,15.00,0.243,0.243,0.243,0.23600000000000002,18.17,0,0,0,0
1521,03900,绿城中国,9.54,-1.24,-0.12,0.19,418.92万,10.33,9.66,9.58,9.66,9.19,0,6391,3748,2935,5928
1522,00048,中国汽车内饰,0.08,-1.25,-0.0,0.0,--,--,0.08,0.0,0.0,0.0,0,-233,-134,170,32.22
1523,01933,元力控股,0.79,-1.25,-0.01,0.01,4.00万,11.07,0.8,0.77,0.8,0.77,31.69,0,0,0,0
1524,01716,毛记葵涌,1.57,-1.26,-0.02,0.14,38.20万,46.18,1.59,1.58,1.59,1.52,12.03,0,0,0,0
1525,00102,凯升控股,0.78,-1.27,-0.01,0.08,119.80万,83.87,0.79,0.77,0.8,0.76,0,-9.85,-7.96,-85.37,-78.87
1526,03306,江南布衣,17.1,-1.27,-0.22,0.09,47.45万,11.69,17.32,17.28,17.28,16.54,0,460,0,0,0
1527,01172,勤达集团国际,0.23,-1.29,-0.0,0.09,280.00万,52.27,0.233,0.22,0.24,0.22,18.3,9.64,93.73,-9.13,0
1528,01447,新福港,3.06,-1.29,-0.04,0.01,3.40万,8.62,3.1,3.02,3.1,3.0,0,175,130,94.72,0
1529,00616,高山企业,0.08,-1.3,-0.0,0.07,204.50万,3.29,0.077,0.075,0.076,0.071,54.61,-29.59,-61.24,35.12,0
1530,06119,天源集团,0.76,-1.3,-0.01,0.25,147.90万,--,0.77,0.76,0.78,0.74,0,0,0,0,0
1531,01382,互太纺织,6.82,-1.3,-0.09,0.07,106.60万,13.37,6.91,6.9,6.9,6.8,827,1057,1159,1111,0
1532,03319,雅生活服务,15.08,-1.31,-0.2,1.99,863.92万,35.94,15.28,15.16,15.36,14.56,0,398,0,0,0
1533,00378,五龙动力,0.15,-1.32,-0.0,0.19,1283.60万,--,0.152,0.152,0.154,0.146,-1029,-208,-1971,-1896,0
1534,00822,嘉瑞国际,0.38,-1.32,-0.01,0.04,40.20万,9.87,0.38,0.37,0.375,0.36,0,2.42,122,-62.96,99.33
1535,00015,盈信控股,0.75,-1.32,-0.01,0.01,15.40万,3.13,0.76,0.75,0.76,0.72,508,188,817,152,0
1536,00758,JunefieldGroup,0.75,-1.32,-0.01,0.18,190.60万,--,0.76,0.75,0.76,0.71,0,-58.98,-51,-73.55,-82.4
1537,02193,万景控股,0.74,-1.33,-0.01,0.06,24.80万,44.31,0.75,0.74,0.74,0.7,9.11,10.96,34.1,0,0
1538,00976,齐合环保,2.96,-1.33,-0.04,0.04,60.60万,11.38,3.0,2.99,3.0,2.93,0,815,-410,-1144,-1068
1539,01232,金轮天地控股,0.74,-1.33,-0.01,0.0,1.20万,2.29,0.75,0.72,0.72,0.72,0,859,452,76.15,417
1540,06116,拉夏贝尔,8.07,-1.34,-0.11,0.16,34.06万,5.04,8.18,8.03,8.12,7.99,0,737,752,828,734
1541,00612,中国投资基金公司,11.7,-1.35,-0.16,0.17,201.60万,--,11.86,11.02,11.78,11.0,0,-155,-123,-92.7,-35.6
1542,01177,中国生物制药,11.66,-1.35,-0.16,0.31,3870.59万,23.47,11.82,11.72,11.88,11.4,0,4196,3743,3444,2801
1543,01001,沪港联合,0.72,-1.37,-0.01,0.0,4000,--,0.73,0.7,0.72,0.7,-90.68,401,213,348,0
1544,00370,国华,0.07,-1.37,-0.0,0.01,78.00万,21.18,0.073,0.068,0.073,0.068,0,32.54,-16.46,-49.32,-28.01
1545,01439,移动互联(中国),0.36,-1.37,-0.01,0.26,362.00万,--,0.365,0.375,0.375,0.355,0,4.05,48.79,78.22,77.78
1546,00142,第一太平,3.56,-1.39,-0.05,0.08,359.75万,16.27,3.61,3.57,3.62,3.53,0,884,784,642,737
1547,03993,洛阳钼业,3.56,-1.39,-0.05,1.15,4503.30万,10.17,3.61,3.59,3.64,3.44,0,5377,751,727,2138
1548,00830,远东环球,0.71,-1.39,-0.01,0.01,17.20万,15.17,0.72,0.73,0.73,0.71,0,198,18.47,26.72,-32.7
1549,02320,合丰集团,0.71,-1.39,-0.01,0.05,40.60万,4.11,0.72,0.71,0.72,0.69,0,172,87.96,42.42,394
1550,00848,茂业国际,0.71,-1.39,-0.01,0.02,79.90万,2.84,0.72,0.73,0.73,0.71,0,2750,1360,767,2322
1551,02048,易居企业控股,14.18,-1.39,-0.2,4.0,5865.69万,44.34,14.38,14.38,15.24,13.82,0,0,0,0,0
1552,00868,信义玻璃,8.46,-1.4,-0.12,0.36,1442.46万,8.37,8.58,8.52,8.58,8.26,0,4093,3338,2113,1494
1553,00553,南京熊猫电子股份,2.81,-1.4,-0.04,0.11,27.20万,19.39,2.85,2.71,2.82,2.71,0,176,139,7.3,51.13
1554,01188,正道集团,0.07,-1.41,-0.0,0.01,199.00万,--,0.071,0.07,0.071,0.069,0,-325,-359,-355,-407
1555,00043,卜蜂国际,0.7,-1.41,-0.01,0.01,246.80万,--,0.71,0.7,0.7,0.69,0,86.73,422,434,384
1556,00660,伟俊矿业集团,0.07,-1.41,-0.0,0.0,2.00万,--,0.071,0.07,0.07,0.07,0,-20.63,-41.97,-25.67,-17.69
1557,01065,天津创业环保股份,3.47,-1.42,-0.05,0.14,48.00万,9.02,3.52,3.52,3.52,3.39,0,819,778,678,622
1558,00425,敏实集团,31.2,-1.42,-0.45,0.08,96.35万,14.60,31.65,31.15,31.7,30.6,0,2488,2119,1569,1356
1559,02222,雷士照明,0.69,-1.43,-0.01,0.01,40.30万,6.27,0.7,0.69,0.69,0.68,0,436,254,203,-315
1560,00182,协合新能源,0.34,-1.43,-0.01,0.16,1400.00万,12.35,0.35,0.345,0.35,0.34,0,271,475,549,392
1561,00368,中外运航运,2.05,-1.44,-0.03,0.04,180.65万,32.39,2.08,2.08,2.08,2.03,0,35.56,-246,-86.09,-27.57
1562,00360,新焦点,0.34,-1.45,-0.01,0.03,228.00万,--,0.345,0.345,0.345,0.305,0,-371,-146,-103,-26.38
1563,02009,金隅集团,2.71,-1.46,-0.04,0.82,1915.63万,--,2.75,2.75,2.77,2.65,0,3974,3180,2502,2951
1564,00934,中石化冠德,3.37,-1.46,-0.05,0.21,522.85万,6.94,3.42,3.4,3.4,3.33,0,748,554,730,184
1565,00365,紫光控股,2.69,-1.47,-0.04,0.02,25.40万,75.99,2.73,2.73,2.73,2.7,0,-11.82,-8.87,4.32,0
1566,00911,前海健康,0.07,-1.47,-0.0,0.02,322.75万,31.91,0.068,0.066,0.068,0.066,0,29.79,-564,-397,231
1567,00661,中国大冶有色金属,0.07,-1.47,-0.0,0.01,184.20万,--,0.068,0.067,0.068,0.067,0,-69.53,-117,-1453,-158
1568,02113,东盈控股,0.67,-1.47,-0.01,0.2,152.50万,60.91,0.68,0.66,0.67,0.65,10.93,27.15,0,0,0
1569,03669,永达汽车,7.34,-1.48,-0.11,0.22,411.90万,6.73,7.45,7.45,7.45,7.15,0,2008,1152,777,705
1570,01249,通力电子,7.29,-1.49,-0.11,0.07,19.80万,9.23,7.4,7.21,7.58,7.2,0,256,193,194,193
1571,03332,中生联合,0.66,-1.49,-0.01,0.02,5.40万,125.11,0.67,0.75,0.75,0.63,0,14.09,120,185,140
1572,00097,恒基发展,0.66,-1.49,-0.01,0.05,159.20万,18.33,0.67,0.66,0.66,0.65,0,125,119,330,-22
1573,01079,松景科技,0.66,-1.49,-0.01,0.23,258.00万,--,0.67,0.69,0.71,0.63,0,-5.26,-6.98,-5.77,1.03
1574,01458,周黑鸭,5.93,-1.5,-0.09,0.24,563.29万,15.46,6.02,6.03,6.03,5.83,0,999,963,0,0
1575,00520,呷哺呷哺,17.0,-1.51,-0.26,0.15,158.90万,36.05,17.26,17.36,17.36,16.76,0,543,473,323,186
1576,02662,承兴国际控股,6.5,-1.51,-0.1,0.07,75.60万,81.25,6.6,6.48,6.56,6.39,0,57.26,-50.83,-77.78,-265
1577,01117,现代牧业,1.3,-1.51,-0.02,0.01,49.45万,--,1.32,1.33,1.33,1.29,0,-666,-416,670,1036
1578,01919,中远海控,3.24,-1.52,-0.05,0.42,1091.36万,32.41,3.29,3.31,3.31,3.15,0,5664,-5041,3730,1043
1579,02393,巨星医疗控股,2.58,-1.53,-0.04,0.0,8.75万,18.71,2.62,2.63,2.65,2.57,0,530,384,280,147
1580,00328,AlcoHoldings,1.28,-1.54,-0.02,0.0,6000,--,1.3,1.28,1.28,1.28,-70.09,78.27,521,118,0
1581,01577,汇鑫小贷,1.28,-1.54,-0.02,0.88,159.20万,8.21,1.3,1.28,1.28,1.23,0,120,114,0,0
1582,01198,皇朝家俬,0.64,-1.54,-0.01,0.01,15.00万,24.81,0.65,0.65,0.65,0.64,0,61.81,22.82,-113,-163
1583,01371,华彩控股,0.13,-1.54,-0.0,0.06,580.00万,--,0.13,0.135,0.135,0.127,0,-116,-382,-305,490
1584,06033,电讯数码控股,2.56,-1.54,-0.04,0.02,8.60万,8.00,2.6,2.6,2.6,2.52,152,109,104,97.25,0
1585,01258,中国有色矿业,1.91,-1.55,-0.03,0.02,58.10万,5.99,1.94,1.92,1.93,1.88,0,319,69.1,-352,169
1586,00288,万洲国际,6.26,-1.57,-0.1,0.24,3505.59万,11.73,6.36,6.28,6.42,6.19,0,1501,1703,1302,1420
1587,02018,瑞声科技,100.0,-1.57,-1.6,0.76,927.69万,21.72,101.6,101.5,103.3,98.6,0,5996,4633,3435,2581
1588,00888,贝森金融,1.25,-1.57,-0.02,0.04,41.60万,--,1.27,1.24,1.28,1.15,0,-1.34,-42.1,-41.14,48.09
1589,01882,海天国际,17.36,-1.59,-0.28,0.08,125.52万,11.49,17.64,17.52,17.6,17.28,0,2373,1811,1546,1486
1590,00605,中国金融投资管理,0.62,-1.59,-0.01,0.0,17.60万,8.74,0.63,0.61,0.62,0.61,0,504,500,493,453
1591,01460,扬科集团,0.12,-1.59,-0.0,0.04,194.00万,--,0.126,0.132,0.132,0.122,-7.8,41.73,39.61,30.5,0
1592,02779,中国新华教育,3.7,-1.6,-0.06,0.3,490.40万,21.54,3.76,3.7,3.73,3.59,0,174,0,0,0
1593,01289,盛力达科技,1.83,-1.61,-0.03,0.02,7000,5.87,1.86,1.7,1.83,1.7,0,38.52,14.28,-96.43,142
1594,03326,保发集团,0.61,-1.61,-0.01,0.04,54.00万,16.85,0.62,0.61,0.62,0.61,0,53.79,39.47,66,0
1595,02331,李宁,8.5,-1.62,-0.14,0.74,1623.20万,33.02,8.64,8.61,8.7,8.23,0,446,386,296,-529
1596,00738,莱尔斯丹,1.21,-1.63,-0.02,0.02,13.60万,11.57,1.23,1.17,1.23,1.17,85.53,124,169,306,0
1597,00276,蒙古能源,0.12,-1.63,-0.0,0.04,67.70万,--,0.12300000000000001,0.124,0.124,0.12,-145,-205,-553,-6868,0
1598,00757,阳光能源,0.12,-1.63,-0.0,0.03,101.20万,3.01,0.12300000000000001,0.126,0.126,0.12,0,252,-74.29,153,171
1599,00413,南华集团控股,0.24,-1.63,-0.0,0.0,9.60万,13.62,0.245,0.24100000000000002,0.24100000000000002,0.24100000000000002,0,431,323,336,140
1600,06878,鼎丰集团控股,0.6,-1.64,-0.01,0.05,261.40万,13.24,0.61,0.6,0.61,0.6,0,216,193,142,98.78
1601,00184,激成投资,6.0,-1.64,-0.1,0.0,2000,15.58,6.1,6.1,6.1,6.1,0,390,414,411,355
1602,00918,国能国际资产,0.18,-1.64,-0.0,0.17,133.60万,10.46,0.183,0.18100000000000002,0.18100000000000002,0.16899999999999998,16.85,-7.53,-20.62,3.43,0
1603,01087,威讯控股,0.24,-1.65,-0.0,0.0,2000,--,0.243,0.225,0.24,0.225,0,-87.85,-49.53,38.97,63.91
1604,02866,中远海发,1.19,-1.65,-0.02,0.23,881.76万,9.92,1.21,1.21,1.21,1.17,0,1960,517,-2488,2010
1605,01700,华地国际控股,1.77,-1.67,-0.03,0.01,25.70万,9.84,1.8,1.8,1.8,1.76,0,531,496,696,920
1606,00877,昂纳科技集团,4.68,-1.68,-0.08,0.29,233.60万,16.71,4.76,4.74,4.78,4.64,0,273,162,80.9,47.91
1607,00558,力劲科技,1.17,-1.68,-0.02,0.02,21.00万,5.39,1.19,1.15,1.18,1.15,393,259,92.44,186,0
1608,00467,联合能源集团,1.17,-1.68,-0.02,0.02,508.68万,23.31,1.19,1.19,1.21,1.16,0,1875,1434,-3521,2357
1609,00922,安贤园中国,0.06,-1.7,-0.0,0.01,74.00万,24.17,0.059000000000000004,0.06,0.06,0.055,39.04,12.71,11.26,44.07,0
1610,03666,国际天食,0.29,-1.7,-0.01,0.08,170.60万,5.26,0.295,0.28,0.295,0.28,0,139,60.41,-93.96,8.12
1611,00970,耀莱集团,0.29,-1.7,-0.01,0.25,1016.80万,1.95,0.295,0.295,0.3,0.29,113,106,16.13,-410,0
1612,01240,青建国际,2.31,-1.7,-0.04,0.09,136.50万,7.55,2.35,2.39,2.39,2.26,0,819,906,1101,130
1613,01518,新世纪医疗,8.64,-1.71,-0.15,0.04,21.75万,45.04,8.79,8.84,8.84,8.6,0,173,175,0,0
1614,01268,美东汽车,3.45,-1.71,-0.06,0.01,13.40万,11.39,3.51,3.48,3.5,3.44,0,416,242,197,202
1615,01037,云智汇科技,1.15,-1.71,-0.02,0.09,56.20万,12.75,1.17,1.05,1.17,1.05,0,96.22,-96.24,-29.24,0
1616,01556,建业建荣,0.28,-1.72,-0.01,0.02,35.00万,5.24,0.29,0.285,0.285,0.285,0,97.23,122,172,0
1617,02488,元征科技,8.55,-1.72,-0.15,0.15,25.45万,40.91,8.7,8.61,8.61,8.49,0,65.7,6.15,-109,-67.15
1618,00543,太平洋网络,1.14,-1.72,-0.02,0.03,28.20万,10.23,1.16,1.14,1.15,1.13,0,127,169,224,276
1619,01721,FSMHoldings,0.57,-1.72,-0.01,0.67,670.00万,15.89,0.58,0.57,0.62,0.54,0,0,0,0,0
1620,01007,大庆乳业,0.23,-1.72,-0.0,0.08,420.30万,--,0.23199999999999998,0.235,0.23800000000000002,0.22399999999999998,0,-5.1,-8.84,-3.41,-2.62
1621,01292,长安民生物流,4.52,-1.74,-0.08,0.07,4.00万,4.77,4.6,4.48,4.52,4.48,0,219,189,337,304
1622,00570,中国中药,6.21,-1.74,-0.11,1.04,5222.14万,19.61,6.32,6.32,6.34,6.08,0,1786,1304,744,545
1623,02329,国瑞置业,2.24,-1.75,-0.04,0.1,422.10万,4.74,2.28,2.27,2.27,2.15,0,3567,3230,2700,2059
1624,00024,宝威控股,0.28,-1.75,-0.01,0.1,500.00万,--,0.285,0.275,0.28,0.27,0,-155,-128,-75.44,48.53
1625,00395,中国智能集团,0.11,-1.75,-0.0,0.11,532.00万,28.31,0.114,0.109,0.11199999999999999,0.106,0,299000,-158,-177,-150
1626,00618,北大资源,0.28,-1.75,-0.01,0.0,15.80万,4.20,0.285,0.28,0.28,0.28,0,1338,106,-6.64,-130
1627,01135,AsiaSatellite,5.0,-1.77,-0.09,0.08,30.05万,4.95,5.09,5.01,5.16,4.96,0,642,511,609,726
1628,00807,上海实业环境,2.22,-1.77,-0.04,0.02,43.97万,11.37,2.26,2.2,2.23,2.2,0,879,0,0,0
1629,03830,童园国际,0.28,-1.79,-0.01,0.12,123.50万,6.55,0.28,0.28,0.28,0.265,-11.69,0,0,0,0
1630,02138,香港医思医疗集团,5.41,-1.81,-0.1,0.02,23.20万,18.98,5.51,5.49,5.49,5.35,330,245,184,0,0
1631,03638,华邦金融,0.54,-1.82,-0.01,0.05,186.00万,225.00,0.55,0.54,0.56,0.53,13.65,1.66,39.55,40.07,0
1632,03983,中海石油化学,2.69,-1.82,-0.05,0.21,375.20万,224.37,2.74,2.73,2.73,2.65,0,490,-330,1131,113
1633,00631,三一国际,2.69,-1.82,-0.05,0.1,311.80万,9.52,2.74,2.74,2.77,2.66,0,315,-708,35.78,175
1634,00826,天工国际,1.61,-1.83,-0.03,0.14,354.40万,17.67,1.64,1.64,1.65,1.6,0,335,227,213,682
1635,01159,星光文化,2.14,-1.83,-0.04,0.0,--,--,2.18,0.0,0.0,0.0,0,-298,-50.56,-23.03,-17.74
1636,02239,国微技术,4.8,-1.84,-0.09,0.06,19.00万,16.60,4.89,4.6,4.8,4.56,0,13.57,7,0,0
1637,03303,巨涛海洋石油服务,1.59,-1.85,-0.03,0.09,142.20万,30.70,1.62,1.61,1.7,1.53,0,28.8,-3.81,26.9,48
1638,00064,结好控股,0.27,-1.85,-0.01,0.08,739.78万,7.93,0.27,0.27,0.27,0.265,453,489,544,317,0
1639,01124,沿海家园,0.27,-1.85,-0.01,0.03,116.40万,4.80,0.27,0.26,0.265,0.26,365,901,-389,-412,0
1640,01773,天立教育,3.17,-1.86,-0.06,1.41,2814.10万,40.30,3.23,3.22,3.25,3.06,0,0,0,0,0
1641,03813,宝胜国际,1.58,-1.86,-0.03,0.04,209.40万,11.96,1.61,1.61,1.63,1.57,0,770,139,96.67,33.56
1642,00530,高银金融,3.15,-1.87,-0.06,0.11,770.20万,11.05,3.21,3.17,3.26,3.11,0,2351,1544,2068,1149
1643,01381,粤丰环保,4.2,-1.87,-0.08,0.09,229.60万,17.50,4.28,4.28,4.28,4.16,0,749,547,381,297
1644,00389,通天酒业,0.16,-1.88,-0.0,0.0,3.80万,--,0.16,0.161,0.161,0.157,0,-37.09,-99.08,13.43,-763
1645,00474,昊天发展集团,0.26,-1.89,-0.01,0.0,--,--,0.265,0.0,0.0,0.0,-538,-3687,723,1846,0
1646,00919,现代美容,0.26,-1.89,-0.01,0.01,12.40万,--,0.265,0.255,0.26,0.255,-23.77,45.4,11.46,82.87,0
1647,01106,中国海景,0.26,-1.89,-0.01,0.74,9160.00万,--,0.265,0.265,0.275,0.255,0,-19.88,22.22,-38.63,5.08
1648,00627,福晟国际,1.04,-1.89,-0.02,0.0,9.80万,--,1.06,1.06,1.06,1.04,-4547,-5.66,-2.65,3.8,0
1649,01368,特步国际,5.16,-1.9,-0.1,0.06,141.90万,22.88,5.26,5.21,5.25,5.1,0,725,917,921,809
1650,01003,欢喜传媒,2.05,-1.91,-0.04,0.04,112.50万,--,2.09,2.09,2.09,2.04,0,-95.16,-1254,-84.17,-12.8
1651,02666,环球医疗,6.15,-1.91,-0.12,0.21,360.49万,7.66,6.27,6.19,6.27,6.13,0,1576,1206,900,0
1652,02789,远大中国,0.1,-1.92,-0.0,0.09,544.40万,8.68,0.10400000000000001,0.106,0.106,0.1,0,291,174,-168,296
1653,02663,应力控股,0.51,-1.92,-0.01,0.13,80.00万,11.67,0.52,0.5,0.52,0.49,32.51,37.78,32.47,0,0
1654,00607,丰盛控股,3.56,-1.93,-0.07,0.12,2310.83万,25.84,3.63,3.64,3.68,3.56,0,3113,3749,1466,-1059
1655,00777,网龙,16.26,-1.93,-0.32,0.18,95.15万,--,16.58,16.7,16.7,16.2,0,-29.99,-387,-61.15,252
1656,01515,华润凤凰医疗,8.63,-1.93,-0.17,0.34,436.55万,21.81,8.8,8.72,8.72,8.55,0,560,-1452,248,317
1657,01462,金诚控股,2.03,-1.93,-0.04,0.13,528.40万,51.01,2.07,2.07,2.07,1.92,210,3.53,24.45,48.07,0
1658,00751,创维数码,3.01,-1.95,-0.06,0.34,1030.36万,16.80,3.07,3.07,3.08,2.98,908,1984,3150,4176,0
1659,00726,中民筑友科技,0.2,-1.96,-0.0,0.02,270.00万,15.75,0.204,0.2,0.204,0.196,0,130,-75.46,-2.54,0
1660,00923,综合环保集团,0.1,-1.96,-0.0,0.02,90.00万,--,0.102,0.10099999999999999,0.10099999999999999,0.09699999999999999,-60.88,-84.3,-112,-167,0
1661,00819,天能动力,10.96,-1.97,-0.22,0.14,158.84万,8.71,11.18,10.92,11.2,10.72,0,1408,1145,746,-407
1662,01028,千百度,1.49,-1.97,-0.03,0.08,159.70万,124.28,1.52,1.55,1.64,1.47,0,80.91,279,341,341
1663,01630,建成控股,6.42,-1.99,-0.13,0.14,209.40万,339.68,6.55,6.57,6.67,6.4,32.66,84.09,0,0,0
1664,06198,青岛港,5.91,-1.99,-0.12,0.02,25.16万,7.93,6.03,6.04,6.09,5.86,0,3961,2754,1658,1416
1665,01121,宝峰时尚,0.49,-2.0,-0.01,0.01,16.00万,--,0.5,0.48,0.49,0.465,0,-438,-310,-19.85,-30.21
1666,01665,槟杰科达,0.98,-2.0,-0.02,0.03,49.60万,9.08,1.0,0.99,1.0,0.96,0,0,0,0,0
1667,00412,中国山东高速金融,0.24,-2.0,-0.01,0.1,2434.81万,7.85,0.25,0.248,0.249,0.245,726,191,112,-130,0
1668,00229,利民实业,0.98,-2.0,-0.02,0.04,20.00万,14.16,1.0,0.98,0.98,0.98,0,46.64,72.7,44.75,44.17
1669,03768,滇池水务,2.43,-2.02,-0.05,0.02,5.30万,6.14,2.48,2.48,2.48,2.43,0,443,0,0,0
1670,02030,卡宾,2.42,-2.02,-0.05,0.12,77.80万,6.85,2.47,2.48,2.55,2.4,0,301,253,395,322
1671,01806,汇付天下,5.32,-2.03,-0.11,0.07,86.56万,40.17,5.43,5.32,5.35,5.0,0,0,0,0,0
1672,00171,银建国际,1.45,-2.03,-0.03,0.11,244.40万,12.84,1.48,1.46,1.48,1.41,0,366,-109,-120,47.54
1673,06123,圆通速递国际,3.85,-2.04,-0.08,0.12,50.20万,16.34,3.93,3.96,3.96,3.72,0,124,16.04,65.36,91.75
1674,00055,中星集团控股,0.48,-2.04,-0.01,0.02,6.20万,2.53,0.49,0.475,0.48,0.465,0,52.09,86.72,-68.27,-79.58
1675,06182,乙德投资控股,0.48,-2.04,-0.01,0.83,660.80万,133.33,0.49,0.5,0.5,0.475,5.58,0,0,0,0
1676,02799,中国华融,1.91,-2.05,-0.04,0.36,9101.77万,2.85,1.95,1.95,1.95,1.87,0,76083,62755,48538,0
1677,00866,中国秦发,0.47,-2.08,-0.01,0.05,135.20万,0.31,0.48,0.465,0.47,0.46,0,5065,320,-7689,-642
1678,01609,创建集团控股,2.82,-2.08,-0.06,0.02,14.00万,67.30,2.88,2.7,2.82,2.7,41.72,53.3,0,0,0
