,code,name,roe_2017_1,roe_2017_2,roe_2017_3,roe_2017_4,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
17,600038,中直股份,1.02,2.22,3.86,6.3,航空,黑龙江,61.99,5.89,5.89,2250137,1896803.75,235826.7,423271.94,7.18,0.773,12.25,3.91,20001218,189350.31,3.21,-3.78,3.69,15.34,3.78,35700
75,600637,东方明珠,1.59,4.56,3.8,,影视音像,上海,33.92,21.8,26.41,3545592.5,2032599,255061.47,1222269.13,4.63,0.383,10.07,1.72,19930316,1028609.63,3.89,-20.21,-47.52,24.74,8.3,164158
5,600011,华能国际,0.88,1.13,3.75,2.37,火力发电,北京,53.66,105,152,37869372,4853771,24507948,1491323.88,0.98,0.118,4.64,1.37,20011206,3196510.5,2.1,10.36,-82.73,11.31,1.18,90900
223,839,中信国安,0.82,3.43,3.63,,综合类,北京,83.38,39.19,39.2,1639215.38,537699.63,27358.1,101416.63,0.26,0.063,1.74,4.05,19971031,136113.06,0.35,22.89,13.2,20.49,7.73,252153
224,839,中信国安,0.82,3.43,3.63,,综合类,北京,83.38,39.19,39.2,1639215.38,537699.63,27358.1,101416.63,0.26,0.063,1.74,4.05,19971031,136113.06,0.35,22.89,13.2,20.49,7.73,252153
216,738,航发控制,0.73,2.83,3.59,4.24,航空,江苏,89.33,11.46,11.46,717618.25,431146.09,187273.56,266719.88,2.33,0.19,4.48,3.79,19970626,123794.97,1.08,1.98,4.21,27.73,8.52,97021
168,601901,方正证券,1.12,2.26,3.57,3.88,证券,湖南,34.67,82.32,82.32,14833626,0,49089.71,1637602.88,1.99,0.176,4.55,1.35,20110810,804609.31,0.98,-23.29,-43.45,0,24.41,222816
153,601727,上海电气,1.06,2.92,3.57,4.78,电气设备,上海,32,98.51,147.25,19934576,14435726,1391277.63,1653462.25,1.12,0.19,3.77,1.53,20081205,1911189.75,1.3,-10.13,10.96,22.81,3.34,340387
140,601600,中国铝业,1.01,2.01,3.57,3.49,铝,北京,47.9,109.6,149.04,20014662,6834930.5,8621373,1956942.75,1.31,0.092,2.51,1.76,20070430,-336809.5,-0.23,24.86,274.16,8.31,0.77,485188
10,600021,上海电力,0.71,1.64,3.56,7.27,火力发电,上海,22.3,8.56,24.1,8091397,1025638.38,4688174.5,556086.63,2.31,0.385,5.29,1.62,20031029,438599.81,1.82,12.26,-14.96,19.63,4.92,121529
52,600372,中航电子,-0.43,2.39,3.55,7.63,航空,北京,51.11,17.59,17.59,2119034.25,1581053.5,308356.28,139966.91,0.8,0.308,4.04,3.9,20010706,306123,1.74,0.93,17.82,32.26,7.72,55496
61,600485,信威集团,-2.4,5.81,3.52,,通信设备,北京,74.33,16.31,29.24,2322784.5,2023900.63,56435.15,306811.53,1.05,0.147,4.17,3.5,20030807,664736.5,2.27,-17.71,-69.72,89.84,18.5,155304
292,300059,东方财富,0.77,1.99,3.45,4.33,互联网,上海,106.93,34.44,42.89,4184475.5,3634006.5,176127.45,624420,1.46,0.149,3.42,4.64,20100319,262301.38,0.61,-7.54,-10.77,64.31,57.26,217238
193,157,中联重科,0.22,3.04,3.43,3.54,工程机械,湖南,24.58,62.25,77.94,8314907,6204156,587106.63,1309294.75,1.68,0.171,4.82,0.87,20001012,1512858.13,1.94,16.23,242.65,21.35,5.72,379875
135,601375,中原证券,0.93,1.31,3.42,4.34,证券,河南,54.77,18.03,39.24,4066146.75,0,23066.51,383485.13,0.98,0.113,2.59,2.38,20170103,40001.76,0.1,5.96,-38.5,0,20.58,144820
282,2797,第一创业,0.79,2.17,3.39,4.77,证券,深圳,65.6,19.18,35.02,3311973.5,0,14660.12,259304.8,0.74,0.121,2.53,3.13,20160511,167407.17,0.48,-3.75,-24.73,0,21.67,268737
49,600362,江西铜业,1.14,1.76,3.3,3.37,铜,江西,36.52,20.75,34.63,9746866,6317081,1871476.38,1168963.88,3.38,0.463,13.73,1.23,20020111,1735893,5.01,1.35,104.57,4.49,0.78,124781
50,600362,江西铜业,1.14,1.76,3.3,3.37,铜,江西,36.52,20.75,34.63,9746866,6317081,1871476.38,1168963.88,3.38,0.463,13.73,1.23,20020111,1735893,5.01,1.35,104.57,4.49,0.78,124781
200,425,徐工机械,0.97,2.63,3.26,,工程机械,江苏,26.28,69.94,70.08,5059979.5,3723039.5,721926.5,334410.5,0.48,0.111,3.02,1.29,19960828,996835.38,1.42,78.2,370.39,20.02,3.61,248494
60,600482,中国动力,0.88,2.2,3.15,,电气设备,河北,41.21,9.09,17.34,4335453,3234045,636509.19,1909649.75,11.01,0.47,14.77,1.73,20040714,453969.5,2.62,20.62,21.92,15.92,4.9,59245
133,601333,广深铁路,0.99,1.81,3.13,3.53,铁路,深圳,31.32,56.52,70.84,3399424,605788.56,2361574.5,1156273.75,1.63,0.143,4.05,1.11,20061222,692888.63,0.98,6.08,-12.34,9.31,5.54,233418
54,600376,首开股份,0.51,1.05,3.08,,区域地产,北京,17.52,25.46,25.8,23276264,21372392,72309.96,766312.81,2.97,0.27,7.98,1.04,20010312,849065.13,3.29,-13.22,-24.24,30.28,6.02,53364
51,600369,西南证券,0.12,1.92,3.04,3.45,证券,重庆,36.55,56.45,56.45,6369429.5,0,35340.85,776734.31,1.38,0.118,3.43,1.26,20010109,261329.38,0.46,-15.72,-27.11,0,21.85,146772
268,2500,山西证券,1.12,1.93,3.04,3.27,证券,山西,54.79,28.29,28.29,5165085.5,0,39998.09,671329.63,2.37,0.145,4.42,1.79,20101115,141649.06,0.5,87.28,-12.57,0,9.31,168079
229,961,中南建设,1.09,2.56,2.91,,建筑施工,江苏,50.43,37,37.1,15074722,14343288,227739.95,259748.5,0.7,0.109,3.73,1.96,20000301,725642.31,1.96,-0.97,-17.27,17.87,2.12,58300
4,600010,包钢股份,0.41,1.22,2.88,,普钢,内蒙,52.99,220.39,455.85,14440730,3761919.25,6311459,139903.02,0.03,0.031,1.07,2.04,20010309,57339.48,0.01,74.39,497.81,15.15,4.03,505738
152,601718,际华集团,1.95,2.77,2.85,,服饰,北京,33.15,38.57,43.92,3056186.5,1746667.63,378218.63,804011.81,1.83,0.13,4.22,1.26,20100816,593782,1.35,1.08,-31.3,7.69,2.82,153798
166,601898,中煤能源,1.33,1.93,2.74,2.71,煤炭开采,北京,27.46,91.52,132.59,24883894,4887097,8878268,3813778,2.88,0.182,6.71,0.74,20080201,3096478.5,2.34,33.73,19.08,32.41,2.98,178621
209,630,铜陵有色,0.85,1.39,2.31,,铜,安徽,51.73,95.6,105.27,4750635.5,2487264.25,1522326.13,241147.45,0.23,0.038,1.62,1.6,19961120,310098.25,0.29,-6.61,315.39,4.41,0.65,451407
125,601212,白银有色,0.19,1.11,2.28,,铜,甘肃,142.78,19.65,69.73,4501935,2356501.25,534925.63,368547.13,0.53,0.033,1.44,4.34,20170215,294790.91,0.42,1.94,1.71,3.26,0.47,220608
62,600489,中金黄金,0.65,1.58,2.25,,黄金,北京,83.15,34.51,34.51,3893148.75,1533953.13,1194362.75,413277.5,1.2,0.088,3.91,2.5,20030814,520690.94,1.51,23.7,-25.55,10.45,1.2,244815
263,2465,海格通信,0.26,1.73,2.21,3.59,通信设备,广东,82.06,18.77,23.07,1183456.5,729822.81,135961.2,381998.91,1.66,0.127,3.53,2.95,20100831,170572.16,0.74,-18.61,-44.68,40,8.75,120100
246,2230,科大讯飞,0.99,1.31,2.04,5.63,软件服务,安徽,182.36,11.97,13.89,1334033.63,724259.19,145383.77,525403.69,3.78,0.33,5.56,10.27,20080512,181093.48,1.3,63.97,-10.27,51.38,7.98,234628
190,8,神州高铁,0.15,0.9,1.95,,运输设备,北京,116.33,25.58,28.18,947199.19,501960.81,21886.4,288451.72,1.02,0.043,2.22,3.03,19920507,76263.9,0.27,-2.8,-43.79,50.06,12.45,64328
176,601989,中国重工,0.48,1.02,1.73,,船舶,北京,85.39,183.62,228.8,20866086,15185053,3207266,2872513.25,1.26,0.06,3.34,1.65,20091216,1433862.38,0.63,-23.13,22.85,11.54,4.27,900000
33,600157,永泰能源,0.44,1.06,1.7,,煤炭开采,山西,68.38,124.26,124.26,10654263,1798755.75,2477930.5,946351.81,0.76,0.033,1.94,1.56,19980513,222095.02,0.18,124.78,-10.75,25.19,2.4,222200
19,600050,中国联通,0.35,0.99,1.66,0.31,电信运营,北京,396.17,192.97,302.34,57361736,7677146.5,36349944,7634633,2.53,0.02,5.96,0.94,20021009,2977337,0.98,0.23,176.39,24.69,0.15,749000
159,601857,中国石油,0.47,1.05,1.45,1.9,石油开采,北京,59.9,1619.22,1830.21,240491008,42516200,69435904,12863900,0.7,0.125,6.52,1.14,20071105,70744800,3.87,24.68,188.52,21.41,1.13,530958
98,600893,航发动力,-0.56,1.02,1.44,3.72,航空,陕西,67.1,19.48,22.5,5168523,2876059.25,1462191.63,1912851.63,8.5,0.47,11.46,2.5,19960408,418167.22,1.86,1.52,7.78,18.97,4.26,82337
71,600583,海油工程,-0.74,0.87,1.31,2.12,石油开采,天津,54.56,44.21,44.21,2839595.5,1213648.63,1214126.25,424794.06,0.96,0.111,5.23,1.16,20020205,1238518,2.8,-14.5,-62.67,21.15,4.79,134255
236,2024,苏宁易购,0.11,0.38,0.83,5.33,电器连锁,江苏,31.38,50.49,93.1,15727669,8038279,1437307.38,3598048.75,3.86,0.452,8.48,1.67,20040721,2003398.75,2.15,26.48,498.02,14.1,2.24,349296
218,768,中航飞机,-0.57,0.59,0.82,2.99,航空,陕西,108.48,27.69,27.69,4073876.5,3280496,477653.09,1013714.63,3.66,0.17,5.68,3.25,19970626,157563.81,0.57,18.98,14.1,7.26,1.52,168671
114,601099,太平洋,-0.8,-1.07,0.74,0.99,证券,云南,167.07,64.79,68.16,4704248.5,0,28282,279778.5,0.41,0.017,1.72,1.66,20071228,116722.75,0.17,-28.11,-82.59,0,8.97,347512
143,601608,中信重工,-0.03,0.29,0.31,0.43,专用机械,河南,489.06,43,43.39,1973846.38,1098220.75,373263.5,210105.05,0.48,0.007,1.65,2.14,20120706,288.57,0,22.52,101.98,27.04,0.68,120134
172,601958,金钼股份,0.03,0.12,0.29,,小金属,陕西,427.2,32.27,32.27,1601568.75,493851.31,431869.66,675335.19,2.09,0.012,3.92,1.71,20080417,187996.92,0.58,5.62,208.43,6.38,0.47,115573
117,601118,海南橡胶,0.17,-1.56,0.17,,橡胶,海南,1416.75,39.31,42.79,1343077.38,499480.75,158576.52,378693.78,0.88,0.003,2.05,3.09,20110107,-846.96,0,47.93,105.18,4.55,0.16,118431
26,600100,同方股份,-1.26,-0.58,-0.88,,电脑设备,北京,0,29.64,29.64,6275041.5,3143546.5,357072.25,930074.31,3.14,-0.062,7.05,1.48,19970627,697220.31,2.35,-4.03,-103.62,19.43,-1.12,227793
81,600685,中船防务,0.17,0.42,-1.84,0.84,船舶,广东,362.25,5.49,14.14,4415766,2957560.25,1014648.13,686823.06,4.86,0.062,7.37,3.05,19931028,122868.11,0.87,-4.44,23.27,6.12,0.39,67809
221,792,盐湖股份,-1.09,-2.18,-3.65,-20.55,化工原料,青海,0,27.5,27.86,8241853,1641249.63,5264180.5,947820.81,3.4,-1.493,6.73,2.08,19970904,436744.66,1.57,12.88,-1318.77,33.52,-35.55,104550
73,600588,用友网络,-3.01,-1.23,-5.07,6.65,软件服务,北京,129.42,14.41,14.64,1403398,727929.44,209777.45,221901.75,1.52,0.266,3.99,8.61,20010518,149503.38,1.02,24.06,97.11,71.43,6.13,67410
201,503,海虹控股,-2.81,-6.01,-12.26,,医疗保健,海南,0,8.99,8.99,142492.81,100357.18,4646.1,2317.08,0.03,-0.172,1.4,30.19,19921130,44383.25,0.49,-23.99,-81.4,10.04,-137.75,51171
95,600871,*ST油服,-18.74,-36.16,-62.05,,石油开采,北京,0,120.43,189.84,6194263,3182235.5,2558251,890786.81,0.47,-0.75,-0.15,-13.49,19950411,-2555601.75,-1.35,12.96,34.33,-5.14,-21.83,163687
94,600837,海通证券,1.99,3.57,,7.31,证券,上海,15.48,80.92,115.02,53470632,0,265727.63,5635798,4.9,0.749,10.24,1.13,19940224,3029754.5,2.63,0.75,7.15,0,30.54,245638
191,60,中金岭南,2.75,5.71,,10.66,铅锌,深圳,21.1,22.12,23.8,1886884.25,736746.06,542061.81,273448.06,1.15,0.46,4.2,2.25,19970123,436579.16,1.83,25.95,230.1,14.21,5.63,150067
286,300003,乐普医疗,4.02,8.47,,13.98,医疗保健,北京,66.19,14.12,17.82,1279072.13,515870.81,113266.61,114439.82,0.64,0.505,3.61,9.26,20091030,291825.25,1.64,30.85,32.36,67.23,19.81,26191
